"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Frank Lukes",1982-09-25,"RW","Toronto St. Michael's Majors",63,18,17,35,0.56,55
"Fraser Clair",1981-01-07,"RW","Barrie Colts",67,16,19,35,0.52,73
"George Nistas",1981-03-16,"C","Plymouth Whalers",52,16,19,35,0.67,83
"Jeffrey Doyle",1983-01-10,"RW","Erie Otters",60,16,19,35,0.58,70
"John Hecimovic",1984-03-31,"RW","Sarnia Sting",65,22,13,35,0.54,71
"Lou Dickenson",1982-08-15,"C","Guelph Storm",63,10,24,34,0.54,64
"Mike Nelson",1981-02-23,"C","Oshawa Generals",70,12,22,34,0.49,59
"Brandon Nolan",1983-07-18,"C","Oshawa Generals",57,22,11,33,0.58,57
"Karl Stewart",1983-06-30,"C","Plymouth Whalers",65,14,19,33,0.51,77
"Petr Kanko",1984-02-07,"RW","Kitchener Rangers",61,15,18,33,0.54,55
"Adam Chapman",1982-03-27,"LW","Ottawa 67's",65,17,15,32,0.49,76
"Charlie Stephens",1981-04-05,"C","London Knights",60,14,18,32,0.53,54
"Chris Clayton",1983-09-28,"RW","Brampton Battalion",64,10,22,32,0.5,86
"Craig Kennedy",1983-04-24,"RW","Windsor Spitfires",67,11,21,32,0.48,63
"Darryl Thomson",1982-01-16,"LW","Barrie Colts",60,8,24,32,0.53,89
"Joe Guenther",1981-05-04,"RW","Toronto St. Michael's Majors",49,16,16,32,0.65,62
"Kevin Dallman",1981-02-26,"D","Guelph Storm",67,9,23,32,0.48,37
"Matthew Albiani",1983-02-14,"C","Ottawa 67's",67,10,22,32,0.48,68
"Rob Hisey",1984-09-24,"C","Sault Ste. Marie Greyhounds",68,13,19,32,0.47,60
"Shayne Fryia",1981-12-30,"C","Barrie Colts",63,12,20,32,0.51,59
"Tim Brent",1984-03-10,"C","Toronto St. Michael's Majors",61,12,20,32,0.52,54
"Jeff Szwez",1981-07-16,"RW","Kitchener Rangers",65,8,23,31,0.48,54
"Scott Sheppard",1983-09-28,"RW","Ottawa 67's",60,15,16,31,0.52,67
"Dustin Wood",1981-05-21,"D","Peterborough Petes",68,7,23,30,0.44,59
"Fedor Tyutin",1983-07-19,"D","Guelph Storm",53,11,19,30,0.57,51
"Juris Stals",1982-08-04,"RW","Sarnia Sting",60,14,16,30,0.5,67
"Nick Lees",1983-10-22,"C","Barrie Colts",67,18,12,30,0.45,67
"Blaine Down",1982-07-16,"LW","Barrie Colts",63,14,15,29,0.46,48
"Brad Yeo",1981-03-18,"RW","Plymouth Whalers",64,11,18,29,0.45,63
"Brendan Bell",1983-03-31,"D","Ottawa 67's",67,6,23,29,0.43,63
"Corey Locke",1984-05-08,"C","Ottawa 67's",55,13,16,29,0.53,67
"Joey Tenute",1983-04-02,"C","Barrie Colts",66,12,17,29,0.44,58
"Lukas Krajicek",1983-11-03,"D","Peterborough Petes",55,6,23,29,0.53,69
"Sebastien Savage",1981-02-16,"RW","Brampton Battalion",65,16,13,29,0.45,81
"Dan Sullivan",1981-03-20,"RW","Owen Sound Attack",60,14,14,28,0.47,78
"Derek Hennessey",1982-07-08,"D","Guelph Storm",68,11,17,28,0.41,61
"Jamie Tardif",1985-01-23,"C","Peterborough Petes",64,13,15,28,0.44,64
"Jonah Leroux",1982-12-06,"C","Ottawa 67's",69,10,18,28,0.41,68
"Malcolm MacMillan",1982-02-08,"C","Guelph Storm",58,7,21,28,0.48,76
"Mike James",1982-02-21,"LW","Windsor Spitfires",61,13,15,28,0.46,70
"Petr Hemsky",1982-01-24,"RW","Kitchener Rangers",61,10,18,28,0.46,61
"Rick Nash",1984-06-16,"LW","London Knights",54,15,13,28,0.52,39
"Mike Rice",1982-02-01,"LW","Erie Otters",69,9,18,27,0.39,71
"Rodney Bauman",1983-03-16,"D","Ottawa 67's",66,16,11,27,0.41,93
"Ryan Courtney",1982-03-08,"C","Owen Sound Attack",65,18,9,27,0.42,82
"Ahren Nittel",1983-12-06,"LW","Windsor Spitfires",52,18,8,26,0.5,87
"Andrey Mikhnov",1983-11-26,"LW","Sudbury Wolves",67,10,16,26,0.39,81
"Brad Richardson",1985-02-04,"C","Owen Sound Attack",58,9,17,26,0.45,79
"Brian McGrattan",1981-09-02,"RW","Sault Ste. Marie Greyhounds",60,14,12,26,0.43,74
"Chris Berti",1981-10-06,"C","Erie Otters",61,11,15,26,0.43,70
"Michael Richards",1985-02-11,"C","Kitchener Rangers",65,13,13,26,0.4,45
"Paul Flache",1982-03-04,"D","Brampton Battalion",68,5,21,26,0.38,59
"Ryan Hare",1982-04-03,"C","Sarnia Sting",58,11,15,26,0.45,93
"Ryan Ramsay",1983-05-18,"LW","Kitchener Rangers",54,17,9,26,0.48,54
"Scott Heffernan",1982-03-09,"D","Toronto St. Michael's Majors",73,5,21,26,0.36,65
"Steve Hildenbrand",1981-03-10,"C","Windsor Spitfires",43,11,15,26,0.6,50
"Ben Eager",1984-01-22,"LW","Oshawa Generals",63,7,18,25,0.4,68
"Brett Trudell",1984-02-15,"RW","Sault Ste. Marie Greyhounds",68,13,12,25,0.37,78
"Kamil Kreps",1984-11-18,"C","Brampton Battalion",68,13,12,25,0.37,58
"Alexander Skorohod",1983-06-10,"D","Mississauga IceDogs",67,7,17,24,0.36,71
"David Silverstone",1982-02-22,"LW","Belleville Bulls",59,12,12,24,0.41,96
"Dennis Wideman",1983-03-20,"D","London Knights",65,10,14,24,0.37,35
"Erik Reitz",1982-07-29,"D","Barrie Colts",61,8,16,24,0.39,60
"Jerry Connell",1981-02-25,"LW","Sudbury Wolves",64,12,12,24,0.38,69
"John Scott Dickson",1984-04-10,"LW","Windsor Spitfires",68,9,15,24,0.35,62
"Matt Armstrong",1982-09-08,"LW","Peterborough Petes",65,14,10,24,0.37,63
"Tim Gleason",1983-01-29,"D","Windsor Spitfires",67,4,20,24,0.36,41
"Brett McGrath",1983-08-04,"C","Ottawa 67's",67,7,16,23,0.34,92
"Jan Platil",1983-02-09,"D","Barrie Colts",68,8,15,23,0.34,49
"John Osborne",1981-03-11,"LW","Kitchener Rangers",39,14,9,23,0.59,62
"Jon Howse",1983-09-04,"RW","Peterborough Petes",68,8,15,23,0.34,74
"Jonathan Zion",1981-05-21,"D","Ottawa 67's",52,8,15,23,0.44,49
"Morgan McCormick",1981-02-21,"RW","Guelph Storm",56,11,12,23,0.41,52
"Richard Colwill",1982-01-26,"RW","Owen Sound Attack",52,3,20,23,0.44,100
"Scott Rozendal",1982-07-28,"RW","Guelph Storm",67,10,13,23,0.34,59
"Cody McCormick",1983-04-18,"RW","Belleville Bulls",63,8,14,22,0.35,81
"Jay Harrison",1982-11-03,"D","Brampton Battalion",61,9,13,22,0.36,51
"Jeff Carter",1985-01-01,"C","Sault Ste. Marie Greyhounds",63,9,13,22,0.35,63
"Mike Melinko",1983-02-14,"RW","Sault Ste. Marie Greyhounds",61,11,11,22,0.36,79
"Patrick Jarrett",1984-02-06,"C","Owen Sound Attack",47,5,17,22,0.47,73
"Rob Chapman",1982-01-14,"RW","Owen Sound Attack",65,13,9,22,0.34,76
"Russ Moyer",1982-08-09,"D","Ottawa 67's",68,4,18,22,0.32,73
"David Bowman",1983-09-23,"D","Windsor Spitfires",68,7,14,21,0.31,75
"Karol Sloboda",1983-05-16,"D","Ottawa 67's",60,6,15,21,0.35,88
"Marc Lefebvre",1982-05-25,"LW","Sarnia Sting",67,10,11,21,0.31,88
"Mark Popovic",1982-10-11,"D","Toronto St. Michael's Majors",58,9,12,21,0.36,51
"Matt Herneisen",1982-02-08,"C","Peterborough Petes",66,13,8,21,0.32,70
"Nathan O'Nabigon",1983-05-09,"LW","Mississauga IceDogs",66,9,12,21,0.32,95
"Patrick Barbieri",1982-04-03,"LW","London Knights",62,7,14,21,0.34,91
"Rane Carnegie",1985-01-02,"C","Belleville Bulls",61,15,6,21,0.34,81
"Ryan Card",1984-02-18,"D","Peterborough Petes",66,3,18,21,0.32,95
"Trevor Blanchard",1983-06-06,"LW","Sudbury Wolves",54,8,13,21,0.39,68
"Trevor Daley",1983-10-09,"D","Sault Ste. Marie Greyhounds",47,7,14,21,0.45,44
"Chris Eade",1982-04-20,"D","Erie Otters",64,5,15,20,0.31,48
"Dylan Hunter",1985-05-21,"LW","London Knights",54,4,16,20,0.37,74
"Kevin Klein",1984-12-13,"D","Toronto St. Michael's Majors",68,2,18,20,0.29,74
"Lubos Velebny",1982-02-09,"D","Belleville Bulls",53,8,12,20,0.38,56
"Paul Ballantyne",1982-07-16,"D","Sault Ste. Marie Greyhounds",68,2,18,20,0.29,71
"Sal Peralta",1983-07-11,"C","Windsor Spitfires",56,5,15,20,0.36,87
"Tobias Whelan",1983-10-28,"C","Oshawa Generals",66,5,15,20,0.3,77
"Aaron Power",1982-02-04,"D","Barrie Colts",66,4,15,19,0.29,49
"Cam Janssen",1984-04-15,"RW","Windsor Spitfires",64,5,14,19,0.3,86
"Jesse Gimblett",1985-01-04,"LW","Owen Sound Attack",63,13,6,19,0.3,83
"Kyle McAllister",1981-04-07,"C","Owen Sound Attack",35,9,10,19,0.54,50
"Logan Hunter",1984-08-30,"C","London Knights",64,8,10,18,0.28,72
"Matt Bannan",1981-01-16,"RW","Sarnia Sting",64,4,14,18,0.28,50
"Nathan Tennant",1982-10-15,"D","Plymouth Whalers",64,6,12,18,0.28,64
"Tyler Leggo",1984-02-13,"C","Sudbury Wolves",65,11,7,18,0.28,95
"Andre Deveaux",1984-02-23,"RW","Belleville Bulls",64,6,11,17,0.27,81
"B.J. Crombeen",1985-07-10,"RW","Barrie Colts",60,8,9,17,0.28,68
"Brent Hughes",1982-06-09,"RW","Brampton Battalion",68,6,11,17,0.25,61
"Carter Trevisani",1982-06-06,"D","Ottawa 67's",67,3,14,17,0.25,61
"Chris Campoli",1984-07-09,"D","Erie Otters",68,2,15,17,0.25,65
"Dean Byvelds",1983-09-21,"LW","Sault Ste. Marie Greyhounds",48,9,8,17,0.35,94
"John Mitchell",1985-01-22,"C","Plymouth Whalers",62,9,8,17,0.27,94
"Jonas Fiedler",1984-05-29,"LW","Plymouth Whalers",68,7,10,17,0.25,85
"Josh Patterson",1983-01-22,"LW","Peterborough Petes",65,8,9,17,0.26,89
"Mike Craigen",1982-03-16,"RW","Sarnia Sting",50,3,14,17,0.34,94
"Rick Steadman",1984-06-09,"D","London Knights",68,5,12,17,0.25,94
"Sean Scully",1983-01-13,"RW","Ottawa 67's",59,9,8,17,0.29,81
"Steven Morris",1982-05-23,"RW","Barrie Colts",47,7,10,17,0.36,74
"Vladimir Skoda",1983-10-10,"RW","Sault Ste. Marie Greyhounds",61,7,10,17,0.28,85
"Aaron Van Leusen",1981-10-28,"RW","Brampton Battalion",31,7,9,16,0.52,73
"Andre Benoit",1984-01-06,"LW","Kitchener Rangers",62,5,11,16,0.26,36
"Brad Bonello",1984-04-15,"LW","Erie Otters",60,7,9,16,0.27,67
"Carlo Colaiacovo",1983-01-27,"D","Erie Otters",60,5,11,16,0.27,40
"Chris Robertson",1984-01-10,"C","Sudbury Wolves",29,4,12,16,0.55,100
"Cole Jarrett",1983-01-04,"D","Plymouth Whalers",51,6,10,16,0.31,42
"Danny Bois",1983-06-01,"RW","London Knights",62,10,6,16,0.26,53
"Darryl Boyce",1984-07-07,"C","Toronto St. Michael's Majors",67,6,10,16,0.24,76
"Dustin VanBallegooie",1983-03-25,"D","Oshawa Generals",69,4,12,16,0.23,52
"Jamie Chamberlain",1981-08-02,"RW","Peterborough Petes",36,8,8,16,0.44,62
"Jeremy Akeson",1984-11-26,"LW","Ottawa 67's",51,10,6,16,0.31,100
"Matt Bacon",1983-05-23,"LW","Toronto St. Michael's Majors",67,8,8,16,0.24,94
"Troy Ilijow",1982-08-25,"RW","Sault Ste. Marie Greyhounds",66,7,9,16,0.24,94
"Bobby Turner",1982-04-15,"D","Mississauga IceDogs",66,5,10,15,0.23,88
"Brian Lee",1984-07-05,"D","Erie Otters",66,3,12,15,0.23,79
"Danny Fritsche",1985-07-13,"C","Sarnia Sting",17,3,12,15,0.88,83
"Fred Hatziioannou",1983-03-10,"D","Owen Sound Attack",67,7,8,15,0.22,79
"Jeremy Swanson",1984-06-21,"D","Barrie Colts",67,5,10,15,0.22,62
"John Winstanley",1983-06-03,"C","Sudbury Wolves",36,7,8,15,0.42,54
"Malcolm Hutt",1982-05-31,"D","Belleville Bulls",68,3,12,15,0.22,44
"Sean Stefanski",1983-09-10,"RW","Sault Ste. Marie Greyhounds",54,9,6,15,0.28,94
"Shandor Alphonso",1984-05-24,"LW","Sudbury Wolves",58,4,11,15,0.26,83
"Steve Farquharson",1982-06-07,"RW","Barrie Colts",56,8,7,15,0.27,79
"Tyler Cook",1982-08-10,"D","Oshawa Generals",68,6,9,15,0.22,94
"Adam Elzinga",1982-07-23,"D","Peterborough Petes",68,2,12,14,0.21,93
"Agris Saviels",1982-01-15,"D","Owen Sound Attack",60,2,12,14,0.23,44
"Andrew Smale",1982-06-14,"RW","Mississauga IceDogs",68,4,10,14,0.21,82
"Dene Poulin",1983-12-13,"D","Sudbury Wolves",68,4,10,14,0.21,56
"Jimmy Gagnon",1982-09-16,"RW","Peterborough Petes",60,3,11,14,0.23,67
"Marcus Smith",1983-01-14,"D","Kitchener Rangers",65,2,12,14,0.22,45
"Michal Kokavec",1983-03-01,"LW","Erie Otters",66,7,7,14,0.21,100
"Rob Shilton",1982-06-24,"C","Sudbury Wolves",39,4,10,14,0.36,78
"Steve Eminger",1983-10-31,"D","Kitchener Rangers",64,5,9,14,0.22,24
"Tim Branham",1981-05-10,"D","Guelph Storm",61,4,10,14,0.23,67
"Tim Sestito",1984-08-28,"LW","Plymouth Whalers",51,7,7,14,0.27,67
"Bob McBride",1982-07-30,"C","Kingston Frontenacs",46,4,9,13,0.28,59
"Dan Rudisuela",1983-01-10,"C","Mississauga IceDogs",61,7,6,13,0.21,93
"Drew Fata",1983-07-28,"D","Toronto St. Michael's Majors",67,4,9,13,0.19,46
"Frantisek Bakrlik",1983-06-02,"RW","Sarnia Sting",60,3,10,13,0.22,65
"Grant Buckley",1983-10-23,"D","Brampton Battalion",59,3,10,13,0.22,87
"Jeff Luckovitch",1983-08-24,"D","Sarnia Sting",63,2,11,13,0.21,87
"Michael Jacobsen",1981-07-24,"D","Owen Sound Attack",62,3,10,13,0.21,41
"Mike Amodeo",1982-05-05,"LW","Kitchener Rangers",61,5,8,13,0.21,59
"Niko Tuomi",1983-02-10,"D","Sault Ste. Marie Greyhounds",64,2,11,13,0.2,52
"Oliver Maron",1983-09-30,"D","Belleville Bulls",64,4,9,13,0.2,81
"Pat Montgomery",1982-08-06,"LW","Oshawa Generals",60,7,6,13,0.22,93
"Patrick Turcotte",1984-03-26,"C","Brampton Battalion",61,5,8,13,0.21,76
"Rafal Martynowski",1984-08-07,"C","Kitchener Rangers",53,6,7,13,0.25,87
"Ryan Del Monte",1983-09-13,"C","Sarnia Sting",67,4,9,13,0.19,76
"Travis Chapman",1983-04-16,"D","Sudbury Wolves",66,3,10,13,0.2,57
"Tyler Hanchuck",1982-02-07,"D","Barrie Colts",64,2,11,13,0.2,87
"Zack Stortini",1985-09-11,"RW","Sudbury Wolves",65,8,5,13,0.2,93
"Alex Karaulchuk",1983-07-27,"C","Erie Otters",59,6,6,12,0.2,86
"Chad Robinson",1985-01-18,"LW","Brampton Battalion",61,4,8,12,0.2,100
"Darryl Lloyd",1984-02-10,"C","Windsor Spitfires",64,7,5,12,0.19,86
"Frank Rediker",1985-03-15,"D","Windsor Spitfires",59,5,7,12,0.2,55
"Jason Penner",1983-04-01,"C","Peterborough Petes",46,2,10,12,0.26,71
"Jon Hedberg",1982-04-17,"D","Sault Ste. Marie Greyhounds",64,3,9,12,0.19,75
"Kurtis Foster",1981-11-24,"D","Peterborough Petes",33,8,4,12,0.36,86
"Ladislav Kolda",1983-10-16,"D","Owen Sound Attack",66,1,11,12,0.18,41
"Ryan Bowness",1983-08-05,"LW","Brampton Battalion",66,5,7,12,0.18,71
"Ryan Hastings",1985-08-03,"D","Sudbury Wolves",61,2,10,12,0.2,67
"Chad McCaffrey",1984-06-19,"C","Kitchener Rangers",54,7,4,11,0.2,79
"Chris Curran",1983-07-24,"C","Mississauga IceDogs",43,4,7,11,0.26,100
"Colin Power",1984-03-02,"RW","Guelph Storm",67,7,4,11,0.16,92
"David Liffiton",1984-10-18,"D","Plymouth Whalers",62,3,8,11,0.18,92
"James Wisniewski",1984-02-24,"D","Plymouth Whalers",62,4,7,11,0.18,31
"Jared Newman",1982-03-07,"D","Plymouth Whalers",60,2,9,11,0.18,69
"John Eminger",1981-06-30,"D","Mississauga IceDogs",58,1,10,11,0.19,55
"Mark Langdon",1983-03-12,"C","Barrie Colts",29,4,7,11,0.38,69
"Paul Giallonardo",1984-02-29,"D","Windsor Spitfires",55,1,10,11,0.2,69
"Pierre Mitsou",1983-01-06,"D","Ottawa 67's",49,1,10,11,0.22,92
"Andrew Brown",1983-07-05,"RW","Belleville Bulls",60,3,7,10,0.17,100
"Craig Mahon",1981-01-29,"D","Windsor Spitfires",64,2,8,10,0.16,77
"Dan Speer",1984-12-05,"C","Sudbury Wolves",63,3,7,10,0.16,53
"David Herring",1984-02-22,"RW","Erie Otters",66,4,6,10,0.15,100
"Matt Grennier",1983-03-20,"C","Kitchener Rangers",56,3,7,10,0.18,62
"Matt Weir",1983-05-21,"LW","London Knights",42,3,7,10,0.24,100
"Ryan Donally",1985-02-04,"LW","Windsor Spitfires",53,4,6,10,0.19,77
"Ryan Rorabeck",1985-02-27,"C","Toronto St. Michael's Majors",61,5,5,10,0.16,71
"Sam Skwarchuk",1984-02-05,"LW","Sudbury Wolves",63,2,8,10,0.16,83
"Scott Horvath",1984-07-19,"RW","Toronto St. Michael's Majors",27,5,5,10,0.37,77
"Andrew Archer",1983-05-15,"D","Guelph Storm",58,2,7,9,0.16,69
"Dan Growden",1982-02-09,"D","Belleville Bulls",56,1,8,9,0.16,90
"Daryl Knowles",1984-02-06,"LW","Toronto St. Michael's Majors",49,3,6,9,0.18,90
"David Clarkson",1984-03-31,"C","Belleville Bulls",22,2,7,9,0.41,100
"Ian Turner",1981-10-13,"D","London Knights",57,1,8,9,0.16,69
"Jean-Francois Seguin",1982-04-25,"D","Sudbury Wolves",60,3,6,9,0.15,39
"John Dunphy",1982-02-09,"RW","Barrie Colts",36,2,7,9,0.25,69
"John Jarram",1982-07-26,"D","Sarnia Sting",48,2,7,9,0.19,90
"Jordan Freeland",1984-06-04,"C","Toronto St. Michael's Majors",59,4,5,9,0.15,100
"Kyle Neufeld",1983-08-28,"LW","Plymouth Whalers",58,4,5,9,0.16,82
"Kyle Piwowarczyk",1983-08-14,"C","London Knights",28,4,5,9,0.32,100
"Libor Ustrnul",1982-02-20,"D","Plymouth Whalers",43,1,8,9,0.21,100
"Matt Coughlin",1981-11-06,"D","Belleville Bulls",68,0,9,9,0.13,69
"Mike Looby",1985-01-28,"D","Brampton Battalion",48,1,8,9,0.19,100
"Ryan Thompson",1983-02-10,"RW","Guelph Storm",56,5,4,9,0.16,100
"Simon Barg",1983-03-16,"LW","Barrie Colts",60,4,5,9,0.15,75
"T.J. Eason",1982-05-18,"D","Kitchener Rangers",66,0,9,9,0.14,90
"Thomas Harrison",1984-03-11,"D","Kitchener Rangers",59,2,7,9,0.15,100
"Bill Zalba",1982-09-14,"RW","Peterborough Petes",25,1,7,8,0.32,57
"Brody Todd",1984-02-25,"LW","Sudbury Wolves",64,3,5,8,0.12,73
"Corey Sabourin",1981-04-09,"D","Mississauga IceDogs",19,1,7,8,0.42,73
"David Dalliday",1982-05-06,"D","Owen Sound Attack",58,2,6,8,0.14,89
"Eric Larochelle",1984-07-07,"D","Guelph Storm",64,1,7,8,0.12,80
"John Wheaton",1984-08-23,"RW","Owen Sound Attack",58,5,3,8,0.14,73
"Jordan Beirnes",1984-04-08,"LW","Oshawa Generals",62,3,5,8,0.13,100
"Lane Moodie",1985-04-12,"LW","Ottawa 67's",60,3,5,8,0.13,100
"Marc Rancourt",1984-04-28,"LW","Belleville Bulls",51,2,6,8,0.16,67
"Michael Gough",1982-09-09,"RW","Toronto St. Michael's Majors",46,2,6,8,0.17,89
"Nate Kiser",1982-05-04,"D","Plymouth Whalers",60,3,5,8,0.13,89
"Richard Power",1984-01-18,"D","Owen Sound Attack",68,1,7,8,0.12,38
"Riley Moher",1982-06-27,"D","Sarnia Sting",68,2,6,8,0.12,89
"Ryan Sharp",1983-01-21,"LW","Owen Sound Attack",55,3,5,8,0.15,100
"Sean Courtney",1985-10-16,"C","Erie Otters",62,1,7,8,0.13,32
"Travis Parent",1983-08-15,"D","Mississauga IceDogs",67,0,8,8,0.12,89
"Tyler Eady",1983-08-12,"RW","Mississauga IceDogs",60,4,4,8,0.13,100
"Adam Smyth",1983-09-08,"D","Ottawa 67's",50,4,3,7,0.14,100
"Alex Butkus",1984-01-19,"LW","Guelph Storm",49,3,4,7,0.14,100
"Alex White",1983-02-03,"LW","London Knights",30,1,6,7,0.23,78
"Anthony Butera",1984-09-14,"D","Sarnia Sting",62,0,7,7,0.11,58
"Corey LeClair",1983-09-16,"D","Brampton Battalion",43,1,6,7,0.16,70
"Geoff Patton",1983-09-21,"D","Toronto St. Michael's Majors",65,1,6,7,0.11,100
"James Edgar",1983-04-30,"C","Peterborough Petes",54,2,5,7,0.13,88
"Jerrod Smith",1984-05-04,"C","Toronto St. Michael's Majors",51,2,5,7,0.14,100
"Josh Chambers",1982-04-04,"D","Plymouth Whalers",23,2,5,7,0.3,100
"Josh Legge",1981-09-25,"D","Sudbury Wolves",50,2,5,7,0.14,78
"Justin Renner",1984-05-02,"RW","Owen Sound Attack",59,2,5,7,0.12,50
"Matt Junkins",1982-02-13,"D","London Knights",55,1,6,7,0.13,100
"Michael Krelove",1984-06-04,"LW","Guelph Storm",43,1,6,7,0.16,100
"Mike Knight",1984-10-07,"D","Belleville Bulls",64,1,6,7,0.11,78
"Nick Policelli",1981-05-26,"D","Kitchener Rangers",57,1,6,7,0.12,64
"Reg Thomas",1984-03-24,"C","Sarnia Sting",29,5,2,7,0.24,100
"Aaron Lobb",1983-06-10,"RW","Guelph Storm",17,1,5,6,0.35,60
"Alex MacDonell",1983-08-13,"D","North Bay Centennials",48,0,6,6,0.12,86
"Chad Thompson",1984-06-29,"D","London Knights",52,1,5,6,0.12,67
"Evan Kotsopoulos",1984-03-24,"LW","Oshawa Generals",54,2,4,6,0.11,86
"Frank Sinacori",1982-07-01,"LW","Windsor Spitfires",46,2,4,6,0.13,100
"Jordan Kennedy",1983-07-12,"D","Sault Ste. Marie Greyhounds",56,1,5,6,0.11,100
"Kenny Jung",1983-01-07,"D","Sarnia Sting",59,0,6,6,0.1,100
"Mark Mancari",1985-07-11,"RW","Ottawa 67's",34,3,3,6,0.18,100
"Mike Sellan",1983-07-08,"D","Oshawa Generals",68,0,6,6,0.09,75
"Phil Gibson",1984-03-26,"RW","Windsor Spitfires",28,1,5,6,0.21,75
"Sean McMorrow",1982-01-19,"D","Oshawa Generals",65,4,2,6,0.09,75
