"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Andrew Proskurnicki",1978-07-24,"LW","Sarnia Sting",66,11,24,35,0.53,66
"Chris Stanley",1979-06-18,"C","Belleville Bulls",66,18,17,35,0.53,80
"Luch Nasato",1977-03-10,"D","Barrie Colts",61,7,28,35,0.57,51
"Chad Cavanagh",1978-02-13,"C","Sarnia Sting",63,15,19,34,0.54,85
"Jason Sands",1977-03-21,"C","Sudbury Wolves",62,8,26,34,0.55,77
"Jeff Tetzlaff",1978-01-22,"RW","Barrie Colts",64,15,19,34,0.53,79
"Jesse Boulerice",1978-08-10,"RW","Plymouth Whalers",53,17,17,34,0.64,79
"Matt Cooke",1978-09-07,"LW","Kingston Frontenacs",48,14,20,34,0.71,63
"Randy Fitzgerald",1979-09-05,"LW","Plymouth Whalers",54,10,24,34,0.63,97
"Glenn Crawford",1978-02-27,"C","Sudbury Wolves",47,13,20,33,0.7,53
"Kent McDonell",1979-03-01,"RW","Guelph Storm",64,17,16,33,0.52,65
"Matt Lahey",1977-10-12,"RW","Guelph Storm",55,17,16,33,0.6,69
"Preston Mizzi",1980-12-22,"C","Peterborough Petes",66,10,23,33,0.5,67
"Ryan Jardine",1980-03-15,"LW","Sault Ste. Marie Greyhounds",65,14,19,33,0.51,55
"Adam Colagiacomo",1979-03-17,"RW","Oshawa Generals",58,14,18,32,0.55,57
"Jason Byrnes",1977-05-09,"RW","Kitchener Rangers",59,17,15,32,0.54,51
"Jason Ward",1979-01-16,"C","Windsor Spitfires",47,16,16,32,0.68,52
"Krys Barch",1980-03-26,"LW","London Knights",65,7,25,32,0.49,89
"Mike Cirillo",1979-09-05,"C","North Bay Centennials",66,13,19,32,0.48,86
"Robert Francz",1978-03-30,"C","Peterborough Petes",60,18,14,32,0.53,63
"Sean Blanchard",1978-03-29,"D","Ottawa 67's",57,8,24,32,0.56,50
"Ben Schust",1977-04-06,"LW","Kitchener Rangers",64,11,20,31,0.48,56
"Casey Wolak",1978-03-26,"RW","Owen Sound Platers",59,22,9,31,0.53,78
"Eric Gooldy",1979-02-10,"LW","Plymouth Whalers",63,13,18,31,0.49,86
"Ivan Novoseltsev",1979-01-23,"RW","Sarnia Sting",53,20,11,31,0.58,65
"Matt Elich",1978-09-22,"RW","Kingston Frontenacs",54,20,11,31,0.57,79
"Michael Hanson",1978-05-26,"LW","Sarnia Sting",56,12,19,31,0.55,89
"Shane Nash",1979-01-24,"C","Erie Otters",54,18,13,31,0.57,54
"Wes Mason",1977-12-12,"LW","Kingston Frontenacs",49,10,21,31,0.63,76
"Andrei Shurupov",1978-02-28,"C","Belleville Bulls",44,11,19,30,0.68,70
"Daniel Cleary",1978-12-18,"LW","Belleville Bulls",30,13,17,30,1,64
"Jim Midgley",1978-03-05,"C","Belleville Bulls",66,11,19,30,0.45,71
"Martin Galik",1979-06-07,"LW","Sault Ste. Marie Greyhounds",54,18,12,30,0.56,81
"Mike Lankshear",1978-09-08,"D","Owen Sound Platers",63,11,19,30,0.48,51
"Adam Lewis",1978-02-03,"LW","Kitchener Rangers",59,12,17,29,0.49,88
"Geoff Peters",1978-04-30,"LW","North Bay Centennials",51,16,13,29,0.57,57
"Jonas Soling",1978-09-07,"LW","Sudbury Wolves",56,7,22,29,0.52,85
"Julian Smith",1979-05-14,"C","Plymouth Whalers",60,13,16,29,0.48,69
"Kevin Baker",1979-06-15,"RW","Belleville Bulls",63,13,16,29,0.46,69
"Mark McMahon",1978-02-10,"D","Kitchener Rangers",61,7,22,29,0.48,58
"Tomas Dolak",1979-03-25,"LW","North Bay Centennials",51,10,19,29,0.57,64
"Brian Campbell",1979-05-23,"D","Ottawa 67's",66,11,17,28,0.42,53
"Chad Spurr",1979-05-13,"C","Sault Ste. Marie Greyhounds",64,9,19,28,0.44,52
"Jason Doyle",1978-05-15,"RW","Owen Sound Platers",46,13,15,28,0.61,76
"Jason Jackman",1977-05-16,"C","Guelph Storm",57,10,18,28,0.49,53
"Manny Malhotra",1980-05-18,"C","Guelph Storm",57,9,19,28,0.49,55
"Richard Jackman",1978-06-28,"D","Sault Ste. Marie Greyhounds",60,16,12,28,0.47,38
"Steve Zoryk",1977-03-22,"LW","Toronto St. Michael's Majors",66,20,8,28,0.42,46
"Darren Mortier",1978-05-04,"C","Kitchener Rangers",54,11,16,27,0.5,75
"Jeff Brown",1978-04-24,"D","London Knights",63,5,22,27,0.43,50
"Paul Mara",1979-09-07,"D","Plymouth Whalers",50,11,16,27,0.54,55
"Adam Dewan",1979-10-18,"LW","Peterborough Petes",62,11,15,26,0.42,81
"Jonathan Schill",1979-06-28,"LW","Kingston Frontenacs",64,12,14,26,0.41,84
"Nick Smith",1979-03-23,"C","Barrie Colts",63,10,16,26,0.41,76
"Lance Galbraith",1980-02-21,"LW","Ottawa 67's",55,7,18,25,0.45,83
"Ryan Barnes",1980-01-30,"LW","Sudbury Wolves",46,11,14,25,0.54,81
"Ryan Held",1980-01-30,"C","Kitchener Rangers",59,14,11,25,0.42,81
"Vratislav Cech",1979-01-28,"D","Kitchener Rangers",63,7,18,25,0.4,60
"Aaron Fransen",1978-09-23,"D","Kingston Frontenacs",63,7,17,24,0.38,51
"Craig Jalbert",1978-04-13,"C","Windsor Spitfires",58,11,13,24,0.41,71
"Greg Willers",1979-08-08,"D","Sarnia Sting",59,7,17,24,0.41,71
"Jason Lawmaster",1978-12-31,"D","Belleville Bulls",62,3,21,24,0.39,63
"Nick Boynton",1979-01-14,"D","Ottawa 67's",40,3,21,24,0.6,63
"Ryan Cirillo",1978-02-17,"LW","Oshawa Generals",62,6,18,24,0.39,89
"Serge Payer",1979-05-09,"C","Kitchener Rangers",44,10,14,24,0.55,59
"Chris Kelly",1980-11-11,"C","London Knights",54,12,11,23,0.43,79
"Darcy Harris",1978-12-22,"RW","Kitchener Rangers",61,11,12,23,0.38,57
"Jack Hardill",1979-03-29,"LW","Peterborough Petes",64,6,17,23,0.36,88
"Joe Talbot",1980-04-23,"C","Ottawa 67's",66,7,16,23,0.35,82
"Martin Skoula",1979-10-28,"D","Barrie Colts",66,5,18,23,0.35,52
"Anthony Terzo",1978-01-18,"C","Toronto St. Michael's Majors",66,12,10,22,0.33,55
"Brad Morgan",1979-04-22,"D","Sudbury Wolves",60,6,16,22,0.37,67
"Bryan Duce",1978-01-15,"RW","Sault Ste. Marie Greyhounds",58,7,15,22,0.38,65
"Charlie Stephens",1981-04-05,"C","Toronto St. Michael's Majors",58,7,15,22,0.38,73
"Jan Sulc",1979-02-17,"C","Kingston Frontenacs",63,7,15,22,0.35,81
"Jason Williams",1980-08-11,"C","Peterborough Petes",55,5,17,22,0.4,63
"Kevin Mitchell",1980-06-05,"D","Guelph Storm",65,4,18,22,0.34,39
"Michael Rupp",1980-01-13,"LW","Erie Otters",64,13,9,22,0.34,81
"Peter Campbell",1979-09-07,"C","Sudbury Wolves",63,8,14,22,0.35,85
"Todd Miller",1978-05-24,"C","Sault Ste. Marie Greyhounds",47,10,12,22,0.47,52
"Arvid Rekis",1979-01-01,"D","Erie Otters",60,5,16,21,0.35,47
"David Cornacchia",1980-11-13,"D","Sudbury Wolves",66,4,17,21,0.32,57
"Nikos Tselios",1979-01-20,"D","Plymouth Whalers",61,7,14,21,0.34,52
"Steve Montador",1979-12-21,"D","Erie Otters",63,6,15,21,0.33,51
"Vadim Sharapov",1978-01-13,"RW","Erie Otters",54,6,15,21,0.39,62
"Abe Herbst",1980-02-21,"D","Sarnia Sting",65,1,19,20,0.31,80
"Adam Nittel",1978-07-17,"RW","Erie Otters",48,7,13,20,0.42,71
"Josh Seabrook",1980-03-05,"RW","Kitchener Rangers",63,6,14,20,0.32,100
"Kevin Grimes",1979-08-19,"D","Kingston Frontenacs",62,1,19,20,0.32,71
"Kevin Hansen",1978-03-25,"D","Windsor Spitfires",65,9,11,20,0.31,44
"Michal Dvorak",1979-08-12,"LW","Kitchener Rangers",65,9,11,20,0.31,67
"Mike Vellinga",1978-08-19,"D","Guelph Storm",63,3,17,20,0.32,71
"Randy Rowe",1980-06-10,"LW","Belleville Bulls",51,7,13,20,0.39,100
"Tim Verbeek",1979-10-05,"C","Sarnia Sting",63,10,10,20,0.32,59
"Blaine Fitzpatrick",1977-05-21,"RW","Peterborough Petes",56,11,8,19,0.34,38
"Brad Simms",1978-01-30,"D","Sudbury Wolves",66,7,12,19,0.29,63
"Brandon Coalter",1978-06-22,"LW","Oshawa Generals",64,8,11,19,0.3,90
"Brandon Sugden",1978-06-23,"D","Barrie Colts",60,7,12,19,0.32,59
"Dan Hinote",1977-01-30,"RW","Oshawa Generals",35,7,12,19,0.54,70
"Evgeny Korolev",1978-07-24,"D","London Knights",64,5,14,19,0.3,48
"Greg Labenski",1978-04-04,"D","North Bay Centennials",66,4,15,19,0.29,33
"Jeremy Pedder",1980-05-06,"RW","North Bay Centennials",62,5,14,19,0.31,76
"John Osborne",1981-03-11,"LW","Sault Ste. Marie Greyhounds",59,12,7,19,0.32,79
"Kyle Flaxey",1979-01-24,"D","Owen Sound Platers",51,3,16,19,0.37,86
"Lindsay Plunkett",1980-05-12,"LW","Guelph Storm",56,10,9,19,0.34,83
"Peter Hogan",1978-01-10,"D","Oshawa Generals",63,7,12,19,0.3,50
"Shane Kenny",1977-03-01,"D","Sarnia Sting",45,7,12,19,0.42,59
"Brad Ralph",1980-10-17,"C","Oshawa Generals",59,10,8,18,0.31,49
"Brian Passmore",1980-04-27,"C","Plymouth Whalers",65,8,10,18,0.28,82
"Brock Boucher",1979-01-26,"LW","Barrie Colts",65,8,10,18,0.28,55
"David Bell",1977-03-24,"D","Ottawa 67's",34,7,11,18,0.53,82
"Derrell Upton",1979-07-07,"RW","Oshawa Generals",52,8,10,18,0.35,67
"Eric Beaudoin",1980-05-03,"LW","Guelph Storm",62,7,11,18,0.29,82
"Jason Robinson",1978-08-22,"D","Erie Otters",49,4,14,18,0.37,90
"Joe Gerbe",1979-04-12,"C","Guelph Storm",55,7,11,18,0.33,90
"Pat Kavanagh",1979-03-14,"RW","Peterborough Petes",66,8,10,18,0.27,69
"Taylor Pyatt",1981-08-19,"LW","Sudbury Wolves",58,5,13,18,0.31,58
"Brendan Brooks",1978-11-26,"C","North Bay Centennials",57,6,11,17,0.3,68
"Duncan Dalmao",1978-12-23,"D","Peterborough Petes",64,1,16,17,0.27,74
"Jason MacMillan",1977-05-13,"LW","Toronto St. Michael's Majors",38,9,8,17,0.45,63
"Kevin Holdridge",1980-09-09,"D","Plymouth Whalers",61,4,13,17,0.28,89
"Kevin Malcolm",1979-04-01,"RW","Sarnia Sting",58,10,7,17,0.29,89
"Robb Palahnuk",1980-06-19,"LW","Sarnia Sting",58,6,11,17,0.29,89
"Ryan Davis",1978-02-16,"RW","Guelph Storm",57,9,8,17,0.3,63
"Ryan McKie",1978-03-30,"D","Sudbury Wolves",66,7,10,17,0.26,74
"Ryan VanBuskirk",1980-01-12,"D","Sarnia Sting",61,6,11,17,0.28,68
"Bob Crummer",1979-03-18,"RW","Guelph Storm",63,7,9,16,0.25,100
"Chris Feil",1978-04-25,"D","Barrie Colts",40,3,13,16,0.4,84
"Dan Watson",1979-10-05,"D","Sarnia Sting",66,3,13,16,0.24,76
"Derek Campbell",1980-04-14,"LW","Belleville Bulls",59,5,11,16,0.27,89
"Mike Dombkiewicz",1979-02-11,"D","Owen Sound Platers",58,3,13,16,0.28,37
"Robin Boucher",1981-02-20,"C","Windsor Spitfires",59,6,10,16,0.27,80
"Sam Katsuras",1979-06-28,"LW","Toronto St. Michael's Majors",53,7,9,16,0.3,67
"Scott Wray",1979-12-19,"LW","North Bay Centennials",63,7,9,16,0.25,70
"Steve Gallace",1978-08-20,"D","Belleville Bulls",65,4,12,16,0.25,52
"Steve Wasylko",1978-07-11,"C","Plymouth Whalers",43,4,12,16,0.37,73
"Troy Smith",1978-07-31,"D","Plymouth Whalers",63,3,13,16,0.25,100
"Darryl McArthur",1978-11-09,"D","Guelph Storm",65,1,14,15,0.23,71
"Derek MacKenzie",1981-06-11,"C","Sudbury Wolves",59,7,8,15,0.25,75
"Ian Jacobs",1980-05-16,"RW","Ottawa 67's",61,7,8,15,0.25,100
"Ilya Demidov",1979-04-14,"D","Oshawa Generals",61,3,12,15,0.25,75
"John Brioux",1980-01-25,"RW","Peterborough Petes",66,5,10,15,0.23,83
"John Dean",1980-09-27,"LW","North Bay Centennials",55,3,12,15,0.27,100
"Marcin Snita",1978-03-12,"LW","Toronto St. Michael's Majors",59,3,12,15,0.25,79
"Markus Pottinger",1978-05-01,"D","Ottawa 67's",54,0,15,15,0.28,88
"Andrew Peters",1980-05-05,"LW","Oshawa Generals",60,7,7,14,0.23,78
"Brandon Merli",1979-03-16,"LW","Kitchener Rangers",60,8,6,14,0.23,93
"Dean Mando",1977-04-29,"RW","Windsor Spitfires",30,9,5,14,0.47,64
"Jason Metcalfe",1978-03-15,"D","London Knights",66,2,12,14,0.21,61
"Matt Barnhardt",1980-03-30,"LW","Sudbury Wolves",40,7,7,14,0.35,88
"Oak Hewer",1979-09-21,"RW","Sault Ste. Marie Greyhounds",62,4,10,14,0.23,74
"Travis Lisabeth",1980-04-01,"C","Kitchener Rangers",58,4,10,14,0.24,100
"Wes Jarvis",1979-04-16,"D","Kitchener Rangers",47,5,9,14,0.3,50
"Adam Campbell",1980-01-05,"D","Owen Sound Platers",56,1,12,13,0.23,81
"Chris Hajt",1978-07-05,"D","Guelph Storm",44,2,11,13,0.3,57
"D.J. Maracle",1980-05-14,"RW","Kingston Frontenacs",60,3,10,13,0.22,81
"Daniel Passero",1979-06-04,"D","Sault Ste. Marie Greyhounds",59,7,6,13,0.22,43
"Jason Baird",1980-09-16,"LW","Erie Otters",59,4,9,13,0.22,76
"Jason Cannon",1978-02-22,"D","Toronto St. Michael's Majors",66,2,11,13,0.2,54
"Jeff Paul",1978-03-01,"D","Erie Otters",48,2,11,13,0.27,65
"Jim Baxter",1979-08-24,"D","Oshawa Generals",65,2,11,13,0.2,41
"Jim Moss",1977-03-03,"LW","London Knights",43,5,8,13,0.3,93
"Luc Rioux",1979-03-16,"D","Windsor Spitfires",54,2,11,13,0.24,81
"Nick Jones",1980-07-25,"LW","Sault Ste. Marie Greyhounds",49,4,9,13,0.27,87
"Peter McCague",1977-09-03,"LW","North Bay Centennials",38,7,6,13,0.34,65
"Petr Mika",1979-02-12,"C","Ottawa 67's",41,6,7,13,0.32,72
"Ryan Shaver",1978-04-01,"RW","Barrie Colts",51,5,8,13,0.25,100
"Stephen Lafleur",1978-11-08,"D","Ottawa 67's",62,1,12,13,0.21,87
"Adam Collins",1979-11-26,"D","Owen Sound Platers",54,2,10,12,0.22,60
"Adam DeLeeuw",1980-02-29,"C","Barrie Colts",56,8,4,12,0.21,75
"Corey Crocker",1978-11-17,"LW","Peterborough Petes",47,7,5,12,0.26,57
"Curtis Watson",1980-03-12,"RW","Windsor Spitfires",56,3,9,12,0.21,80
"Jonathan Zion",1981-05-21,"D","Ottawa 67's",53,3,9,12,0.23,52
"Marek Posmyk",1978-09-15,"D","Sarnia Sting",48,4,8,12,0.25,50
"Mark Chaplin",1979-06-04,"C","Belleville Bulls",34,4,8,12,0.35,80
"Mike Christian",1979-11-13,"LW","Barrie Colts",46,4,8,12,0.26,100
"Mike Laceby",1979-04-06,"C","Toronto St. Michael's Majors",63,5,7,12,0.19,80
"Warren Holmes",1978-10-24,"LW","Oshawa Generals",29,5,7,12,0.41,75
"Wes Scanzano",1980-12-16,"LW","Toronto St. Michael's Majors",47,5,7,12,0.26,100
"Alex Henry",1979-10-18,"D","London Knights",62,3,8,11,0.18,79
"Andy Johnson",1978-03-06,"D","Peterborough Petes",60,6,5,11,0.18,30
"Blair Stayzer",1980-10-04,"LW","Windsor Spitfires",57,4,7,11,0.19,92
"Brent L'Heureux",1980-06-24,"D","Windsor Spitfires",53,3,8,11,0.21,69
"David Wight",1979-01-22,"LW","Sault Ste. Marie Greyhounds",44,5,6,11,0.25,85
"Joel Ward",1980-12-02,"RW","Owen Sound Platers",47,7,4,11,0.23,92
"Kenny Corupe",1980-01-18,"C","Toronto St. Michael's Majors",60,9,2,11,0.18,61
"Lucas Nehrling",1979-08-14,"D","Kingston Frontenacs",61,1,10,11,0.18,100
"Mike Jefferson",1980-10-21,"C","Toronto St. Michael's Majors",30,9,2,11,0.37,65
"Mike Martone",1977-09-26,"D","Peterborough Petes",48,3,8,11,0.23,50
"Mike Mazzuca",1979-07-01,"LW","London Knights",63,5,6,11,0.17,65
"Nick Robinson",1979-10-10,"D","Kitchener Rangers",60,2,9,11,0.18,52
"Randy Davidson",1980-01-14,"LW","Owen Sound Platers",56,3,8,11,0.2,79
"Rodney Richard",1979-05-05,"C","North Bay Centennials",60,7,4,11,0.18,32
"Scott Behrens",1979-08-23,"RW","Sault Ste. Marie Greyhounds",36,4,7,11,0.31,50
"Sergei Fedotov",1977-01-24,"D","Plymouth Whalers",38,3,8,11,0.29,69
"Allan Rourke",1980-03-06,"D","Kitchener Rangers",48,2,8,10,0.21,45
"Andre Lakos",1979-07-29,"D","Toronto St. Michael's Majors",49,2,8,10,0.2,83
"Bohuslav Subr",1980-05-25,"LW","Guelph Storm",38,2,8,10,0.26,91
"Brian Simpson",1980-01-08,"LW","Toronto St. Michael's Majors",63,6,4,10,0.16,62
"Denis Ivanov",1978-04-21,"RW","North Bay Centennials",43,5,5,10,0.23,71
"Derek McNamara",1980-06-15,"D","Windsor Spitfires",59,2,8,10,0.17,100
"Eric Pacey",1978-05-03,"C","London Knights",45,2,8,10,0.22,56
"Jason Goldenberg",1980-10-03,"RW","Windsor Spitfires",30,5,5,10,0.33,83
"Jeff MacMillan",1979-03-30,"D","Oshawa Generals",64,2,8,10,0.16,67
"Justin Norwood",1979-07-13,"LW","Peterborough Petes",35,3,7,10,0.29,83
"Michael Jacobsen",1981-07-24,"D","Belleville Bulls",56,3,7,10,0.18,48
"Mike DePetrillo",1979-02-28,"LW","London Knights",60,4,6,10,0.17,83
"Robert Mulick",1979-10-23,"D","Sault Ste. Marie Greyhounds",61,0,10,10,0.16,100
"Ryan Robichaud",1978-12-17,"LW","Toronto St. Michael's Majors",64,5,5,10,0.16,83
"Scott Page",1979-10-29,"RW","Sault Ste. Marie Greyhounds",57,2,8,10,0.18,91
"Shaun Fisher",1979-06-02,"D","Plymouth Whalers",51,2,8,10,0.2,37
"Steve Dumonski",1977-02-15,"RW","Toronto St. Michael's Majors",27,3,7,10,0.37,71
"Chris Berti",1981-10-06,"C","Sarnia Sting",59,2,7,9,0.15,100
"Eric Braff",1980-11-12,"D","Kingston Frontenacs",57,1,8,9,0.16,100
"John Paul Luciuk",1979-04-21,"LW","Plymouth Whalers",36,0,9,9,0.25,90
"Josh Bennett",1980-06-17,"C","Sault Ste. Marie Greyhounds",45,4,5,9,0.2,100
"Pat Parthenais",1979-07-17,"D","Plymouth Whalers",63,2,7,9,0.14,100
"Rick Smith",1978-07-29,"LW","Plymouth Whalers",17,6,3,9,0.53,69
"Rob Davison",1980-05-01,"D","North Bay Centennials",59,0,9,9,0.15,82
"Ryan Milanovic",1980-09-03,"LW","Kitchener Rangers",42,1,8,9,0.21,100
"Tim Zafiris",1980-05-08,"RW","Sault Ste. Marie Greyhounds",54,2,7,9,0.17,90
"Brent Theobald",1980-01-19,"LW","Erie Otters",60,2,6,8,0.13,80
"Chris Biagini",1978-07-10,"D","Sault Ste. Marie Greyhounds",52,4,4,8,0.15,100
"Drew Felder",1979-04-12,"D","Windsor Spitfires",46,1,7,8,0.17,89
"Kip Brennan",1980-08-27,"D","Sudbury Wolves",48,0,8,8,0.17,80
"Kurt Walsh",1977-09-26,"RW","Kingston Frontenacs",12,5,3,8,0.67,80
"Louie Blackbird",1979-10-23,"RW","Sarnia Sting",54,1,7,8,0.15,100
"Michael Ancuta",1979-05-12,"D","Sudbury Wolves",48,2,6,8,0.17,100
"Mihajlo Martinovich",1980-03-13,"LW","Barrie Colts",52,3,5,8,0.15,89
"Mike Tilson",1978-06-28,"D","Belleville Bulls",39,1,7,8,0.21,62
"Omar Ennaffati",1980-04-26,"D","North Bay Centennials",48,1,7,8,0.17,100
"Richard Kazda",1979-06-28,"LW","Barrie Colts",36,3,5,8,0.22,100
"Adam Moloci",1980-02-27,"C","Oshawa Generals",41,2,5,7,0.17,100
"Brett Ormond",1980-02-04,"D","Peterborough Petes",63,1,6,7,0.11,100
"Bryan Allen",1980-08-21,"D","Oshawa Generals",48,3,4,7,0.15,37
"Chad Woollard",1979-09-18,"LW","Sault Ste. Marie Greyhounds",34,2,5,7,0.21,58
"Dave Stephenson",1981-04-03,"D","Owen Sound Platers",60,0,7,7,0.12,100
"Derek Watson",1978-08-11,"RW","Erie Otters",23,3,4,7,0.3,78
"Jason Lange",1980-02-19,"C","London Knights",57,2,5,7,0.12,100
"Jesse Black",1978-06-23,"D","Erie Otters",61,3,4,7,0.11,33
"Joel Scherban",1980-04-22,"C","London Knights",8,2,5,7,0.88,100
"John Erskine",1980-06-26,"D","London Knights",55,0,7,7,0.13,78
"Paul Harvey",1978-08-08,"RW","Erie Otters",31,3,4,7,0.23,78
"Ryan Rivard",1981-03-28,"RW","Owen Sound Platers",55,2,5,7,0.13,100
"Alain Veilleux",1980-06-12,"LW","Ottawa 67's",35,3,3,6,0.17,86
"Branislav Mezei",1980-08-10,"D","Belleville Bulls",53,2,4,6,0.11,75
"Cameron Kincaid",1978-08-01,"D","Windsor Spitfires",46,2,4,6,0.13,86
"Chris Wismer",1977-09-23,"D","Owen Sound Platers",42,1,5,6,0.14,29
"Colin Scotland",1980-06-15,"C","Sudbury Wolves",58,5,1,6,0.1,86
"Dusty Jamieson",1981-05-26,"LW","Guelph Storm",48,3,3,6,0.12,86
"Jamie Lalonde",1980-02-07,"LW","Plymouth Whalers",54,3,3,6,0.11,86
"Jason Maleyko",1980-05-24,"D","Oshawa Generals",64,3,3,6,0.09,75
"Kevin Mota",1980-02-05,"D","Sarnia Sting",64,1,5,6,0.09,100
"Kristopher Purdy",1980-10-10,"LW","Plymouth Whalers",39,4,2,6,0.15,100
