"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Andrew Desjardins",1986-07-27,"C","Sault Ste. Marie Greyhounds",66,9,13,22,0.33,79
"Dustin Jeffrey",1988-02-27,"C","Sault Ste. Marie Greyhounds",69,10,12,22,0.32,58
"Fredrik Naslund",1986-09-15,"RW","Peterborough Petes",66,5,17,22,0.33,73
"Harrison Reed",1988-01-18,"RW","Sarnia Sting",68,12,10,22,0.32,44
"Mark Versteeg-Lytwyn",1986-11-27,"LW","Sudbury Wolves",65,8,14,22,0.34,79
"Taylor Raszka",1986-10-22,"LW","Brampton Battalion",62,16,6,22,0.35,59
"Bryan Cameron",1989-02-25,"C","Belleville Bulls",64,14,7,21,0.33,72
"Connor Cameron",1985-05-11,"C","Kingston Frontenacs",58,11,10,21,0.36,57
"Cory Tanaka",1988-05-17,"C","Belleville Bulls",67,9,12,21,0.31,72
"David Lomas",1985-03-21,"RW","Kitchener Rangers",65,7,14,21,0.32,36
"Mike McLean",1986-01-06,"LW","Guelph Storm",67,6,15,21,0.31,88
"Phil McIlhone",1987-02-20,"LW","Oshawa Generals",68,5,16,21,0.31,88
"Robbie Drummond",1986-02-19,"RW","London Knights",54,12,9,21,0.39,78
"Scott Baker",1987-05-15,"LW","Belleville Bulls",62,9,12,21,0.34,47
"Steve Downie",1987-04-03,"C","Peterborough Petes",35,10,11,21,0.6,40
"Vince Scott",1986-05-21,"LW","Erie Otters",67,9,12,21,0.31,57
"Andrew Self",1987-01-08,"","Windsor Spitfires",59,4,16,20,0.34,61
"Jadran Beljo",1987-02-25,"LW","Mississauga IceDogs",55,8,12,20,0.36,49
"Jean-Michel Rizk",1986-03-24,"RW","Kitchener Rangers",58,6,14,20,0.34,74
"Jeff Leavitt",1986-04-16,"LW","Belleville Bulls",68,5,15,20,0.29,83
"Joe McCann",1987-03-02,"RW","Plymouth Whalers",66,9,11,20,0.3,83
"John Armstrong",1988-02-26,"C","Plymouth Whalers",65,9,11,20,0.31,54
"Justin Caruana",1987-07-17,"LW","Peterborough Petes",63,9,11,20,0.32,100
"Justin DiBenedetto",1988-08-25,"C","Toronto St. Michael's Majors",61,10,10,20,0.33,67
"Matthew Lyall",1988-02-08,"C","Sault Ste. Marie Greyhounds",65,5,15,20,0.31,62
"Mickey Renaud",1988-10-05,"C","Windsor Spitfires",68,7,13,20,0.29,77
"Nick Spaling",1988-09-19,"LW","Kitchener Rangers",62,6,14,20,0.32,80
"Andy Hyvarinen",1987-12-29,"LW","Guelph Storm",63,7,12,19,0.3,90
"Bobby Sanguinetti",1988-02-29,"D","Owen Sound Attack",68,6,13,19,0.28,29
"Cody Bass",1987-01-07,"C","Mississauga IceDogs",67,7,12,19,0.28,46
"Cory McGillis",1988-07-09,"LW","Windsor Spitfires",53,7,12,19,0.36,73
"Craig Voakes",1986-01-02,"C","Kitchener Rangers",66,13,6,19,0.29,36
"Dan Collins",1987-02-26,"RW","Plymouth Whalers",44,11,8,19,0.43,39
"Derek Joslin",1987-03-17,"D","Ottawa 67's",68,6,13,19,0.28,40
"Gary Friesen",1987-04-28,"C","Sudbury Wolves",64,11,8,19,0.3,86
"Jason Cassidy",1987-06-18,"RW","Brampton Battalion",48,7,12,19,0.4,56
"Jesse Biduke",1988-02-01,"LW","Oshawa Generals",54,7,12,19,0.35,66
"Jesse Gimblett",1985-01-04,"LW","Saginaw Spirit",66,6,13,19,0.29,40
"Jordan Owens",1986-05-01,"LW","Mississauga IceDogs",66,9,10,19,0.29,35
"Matt Dias",1988-04-29,"RW","Sudbury Wolves",57,12,7,19,0.33,56
"Matt Kang",1988-11-09,"LW","Owen Sound Attack",62,8,11,19,0.31,76
"Matt Lahey",1988-12-28,"RW","Ottawa 67's",48,12,7,19,0.4,59
"Oskar Osala",1987-12-26,"LW","Mississauga IceDogs",68,9,10,19,0.28,44
"Scott Lehman",1986-01-05,"D","Toronto St. Michael's Majors",68,2,17,19,0.28,35
"Chris Greene",1985-09-24,"RW","Erie Otters",61,6,12,18,0.3,50
"Jakub Vojta",1987-02-08,"D","Ottawa 67's",65,0,18,18,0.28,75
"Jared Cipparone",1986-02-14,"LW","Windsor Spitfires",64,7,11,18,0.28,95
"Josh Beaulieu",1987-01-10,"LW","London Knights",60,9,9,18,0.3,64
"Joshua Bailey",1989-10-02,"C","Owen Sound Attack",55,4,14,18,0.33,69
"Keaton Turkiewicz",1988-03-02,"RW","Windsor Spitfires",66,7,11,18,0.27,55
"Mike Duco",1987-07-08,"LW","Kitchener Rangers",59,11,7,18,0.31,41
"Ryan Kitchen",1985-02-06,"RW","Sault Ste. Marie Greyhounds",67,10,8,18,0.27,43
"Scott Restoule",1987-06-13,"C","Sault Ste. Marie Greyhounds",59,8,10,18,0.31,53
"Todd Perry",1986-12-13,"D","Barrie Colts",67,3,15,18,0.27,75
"Vladimir Nikiforov",1987-10-07,"RW","Barrie Colts",68,10,8,18,0.26,33
"Andrej Sekera",1986-06-08,"D","Owen Sound Attack",51,9,8,17,0.33,31
"Ben Shutron",1988-06-14,"D","Kingston Frontenacs",67,3,14,17,0.25,44
"Devin DiDiomete",1988-05-09,"LW","Sudbury Wolves",60,9,8,17,0.28,47
"Gino Pisellini",1986-08-05,"RW","Plymouth Whalers",63,8,9,17,0.27,55
"Igor Gongalsky",1986-11-05,"LW","Owen Sound Attack",64,5,12,17,0.27,94
"Jamie Arniel",1989-11-16,"C","Guelph Storm",61,9,8,17,0.28,89
"Marc Staal",1987-01-13,"D","Sudbury Wolves",57,5,12,17,0.3,35
"Mark O'Leary",1985-01-21,"LW","Guelph Storm",66,7,10,17,0.26,81
"Matt Lashoff",1986-09-29,"D","Kitchener Rangers",56,5,12,17,0.3,36
"Mitch Maunu",1986-07-30,"D","Windsor Spitfires",58,3,14,17,0.29,47
"Nick Palmieri",1989-07-12,"RW","Erie Otters",68,9,8,17,0.25,74
"Peter Aston",1986-02-24,"D","Windsor Spitfires",65,7,10,17,0.26,33
"Ryan McInerney",1988-05-31,"C","Sarnia Sting",56,8,9,17,0.3,44
"Scott Tregunna",1987-06-12,"RW","Owen Sound Attack",66,7,10,17,0.26,74
"Iain McPhee",1985-10-01,"D","Windsor Spitfires",37,3,13,16,0.43,80
"Jacob Lalonde",1988-01-08,"LW","Sault Ste. Marie Greyhounds",57,5,11,16,0.28,100
"Jamie Fraser",1985-11-17,"D","Sarnia Sting",65,7,9,16,0.25,38
"Kevin Henderson",1986-12-03,"LW","Kitchener Rangers",63,6,10,16,0.25,94
"Kris Belan",1986-12-19,"LW","London Knights",62,6,10,16,0.26,94
"Michael Lombardi",1987-08-06,"LW","Barrie Colts",53,3,13,16,0.3,55
"Michael Vernace",1986-05-26,"D","Brampton Battalion",68,4,12,16,0.24,22
"Vaclav Meidl",1986-05-27,"LW","Saginaw Spirit",56,3,13,16,0.29,52
"Yves Bastien",1989-08-02,"LW","Kitchener Rangers",60,5,11,16,0.27,94
"James DeLory",1988-03-03,"D","Oshawa Generals",67,2,13,15,0.22,47
"Jeff Larsh",1985-01-24,"RW","Toronto St. Michael's Majors",49,4,11,15,0.31,56
"Justin Hodgman",1988-06-27,"C","Erie Otters",57,7,8,15,0.26,75
"Matt Smyth",1989-06-12,"RW","Brampton Battalion",61,8,7,15,0.25,94
"Michael Kolarz",1987-01-12,"D","Kingston Frontenacs",67,3,12,15,0.22,58
"Mike Roelofsen",1987-03-19,"C","Barrie Colts",68,5,10,15,0.22,50
"Nick Plastino",1986-02-20,"D","Barrie Colts",68,3,12,15,0.22,75
"Nick Tuzzolino",1986-01-19,"D","Sudbury Wolves",63,2,13,15,0.24,39
"Pat Ouellette",1987-04-21,"C","Ottawa 67's",68,5,10,15,0.22,88
"Andrew Hotham",1986-08-29,"D","Erie Otters",60,5,9,14,0.23,29
"Andrew Marshall",1986-08-07,"D","Barrie Colts",68,6,8,14,0.21,21
"Bobby Bolt",1987-04-29,"LW","Kingston Frontenacs",68,4,10,14,0.21,93
"Chris Chappell",1988-03-21,"LW","Saginaw Spirit",60,4,10,14,0.23,70
"David Pszenyczny",1985-02-18,"D","Barrie Colts",58,5,9,14,0.24,26
"Jack Combs",1988-01-26,"RW","Saginaw Spirit",59,8,6,14,0.24,67
"Kelly Thomson",1985-04-14,"LW","Oshawa Generals",51,2,12,14,0.27,61
"Kevin Hudes",1989-04-30,"RW","Windsor Spitfires",53,7,7,14,0.26,82
"Marcus Carroll",1989-01-15,"C","Owen Sound Attack",63,5,9,14,0.22,93
"Matt Auffrey",1986-01-03,"RW","Kitchener Rangers",59,6,8,14,0.24,28
"Matt Kelly",1985-03-23,"D","Belleville Bulls",63,2,12,14,0.22,38
"Micheal Haley",1986-03-30,"C","Toronto St. Michael's Majors",53,10,4,14,0.26,70
"Mike Weber",1987-12-16,"D","Windsor Spitfires",68,2,12,14,0.21,54
"Robbie Lawrance",1986-05-04,"D","Ottawa 67's",59,6,8,14,0.24,67
"Stefan Legein",1988-11-24,"RW","Mississauga IceDogs",59,6,8,14,0.24,88
"Steve Ward",1986-02-13,"D","Plymouth Whalers",67,6,8,14,0.21,30
"Tom Sestito",1987-09-28,"LW","Plymouth Whalers",57,7,7,14,0.25,70
"Tony Rizzi",1987-01-06,"RW","Kingston Frontenacs",54,8,6,14,0.26,88
"Akim Aliu",1989-04-24,"RW","Sudbury Wolves",47,6,7,13,0.28,65
"Brandon MacLean",1987-09-04,"LW","Sault Ste. Marie Greyhounds",59,6,7,13,0.22,81
"Derrick Bagshaw",1986-05-05,"LW","Erie Otters",63,5,8,13,0.21,72
"Graham McNabb",1987-02-23,"C","Brampton Battalion",68,4,9,13,0.19,76
"J.F. Houle",1987-06-21,"RW","Kingston Frontenacs",45,3,10,13,0.29,52
"Jacob King",1986-01-04,"RW","Sault Ste. Marie Greyhounds",67,7,6,13,0.19,87
"Jakub Petruzalek",1985-04-24,"C","Barrie Colts",24,8,5,13,0.54,42
"Kyle Lamb",1987-04-13,"D","Mississauga IceDogs",47,2,11,13,0.28,52
"Matt Corrente",1988-03-17,"D","Saginaw Spirit",61,3,10,13,0.21,43
"Matt Piva",1988-08-05,"C","Oshawa Generals",59,8,5,13,0.22,100
"Matthew Bragg",1987-06-12,"C","Barrie Colts",54,6,7,13,0.24,76
"Ryan Pottruff",1986-07-11,"D","Guelph Storm",57,4,9,13,0.23,68
"Tim Priamo",1988-04-07,"LW","Saginaw Spirit",60,3,10,13,0.22,93
"Trevor Solomon",1987-11-04,"D","Sault Ste. Marie Greyhounds",57,2,11,13,0.23,81
"Vladimir Svacina",1987-04-28,"RW","Mississauga IceDogs",63,4,9,13,0.21,43
"Andrew Gibbons",1986-08-12,"RW","Belleville Bulls",40,3,9,12,0.3,35
"Anton Hedman",1986-05-15,"RW","Sudbury Wolves",60,4,8,12,0.2,35
"Arron Alphonso",1988-11-14,"RW","Ottawa 67's",43,5,7,12,0.28,92
"Brandon Biggers",1988-08-21,"LW","Guelph Storm",58,4,8,12,0.21,100
"Brian Soso",1987-04-27,"RW","Windsor Spitfires",68,2,10,12,0.18,80
"Jacob Heller",1985-02-13,"D","Erie Otters",62,2,10,12,0.19,100
"Jamie Klie",1987-03-25,"D","Saginaw Spirit",65,2,10,12,0.18,100
"Jordan Grant",1986-12-16,"LW","Barrie Colts",67,9,3,12,0.18,100
"Kyle Raftis",1986-05-28,"D","Peterborough Petes",67,1,11,12,0.18,34
"Matthieu Methot",1987-10-08,"LW","Barrie Colts",63,6,6,12,0.19,75
"Michael Caruso",1988-07-05,"D","Guelph Storm",66,1,11,12,0.18,75
"Nathaniel Brooks",1986-02-03,"LW","Oshawa Generals",65,6,6,12,0.18,92
"Scott Aarssen",1988-05-10,"D","London Knights",65,2,10,12,0.18,86
"Scott Cowie",1988-05-05,"C","Peterborough Petes",48,2,10,12,0.25,100
"Scott Giles",1987-01-19,"C","Owen Sound Attack",57,4,8,12,0.21,60
"Thomas Kiriakou",1988-01-24,"C","Ottawa 67's",57,3,9,12,0.21,80
"Tyson Aitcheson",1987-03-01,"D","Sarnia Sting",69,2,10,12,0.17,60
"Adam McQuaid",1986-10-12,"D","Sudbury Wolves",68,1,10,11,0.16,65
"Blake Pronk",1986-07-18,"LW","Kingston Frontenacs",59,3,8,11,0.19,73
"Bret Nasby",1986-03-22,"D","Erie Otters",52,4,7,11,0.21,35
"Derek Brochu",1987-05-06,"RW","Owen Sound Attack",61,7,4,11,0.18,79
"Drew Doughty",1989-12-08,"D","Guelph Storm",65,1,10,11,0.17,33
"Jamie VanderVeeken",1986-01-20,"LW","London Knights",52,5,6,11,0.21,92
"Josh Day",1988-04-02,"D","Mississauga IceDogs",61,2,9,11,0.18,52
"Justin Dacosta",1985-05-10,"D","Mississauga IceDogs",57,5,6,11,0.19,26
"Kyle Sonnenburg",1986-05-07,"D","Brampton Battalion",64,2,9,11,0.17,48
"Marek Bartanus",1987-02-13,"LW","Owen Sound Attack",49,5,6,11,0.22,58
"Mark Katic",1989-05-09,"D","Sarnia Sting",51,2,9,11,0.22,32
"Mike Letizia",1985-02-15,"D","Plymouth Whalers",66,6,5,11,0.17,31
"Patrick Lee",1988-01-27,"RW","Erie Otters",62,4,7,11,0.18,85
"Peter Franchin",1986-05-09,"LW","Toronto St. Michael's Majors",27,8,3,11,0.41,69
"Steve Ferry",1988-08-05,"D","Sarnia Sting",65,5,6,11,0.17,55
"Theo Peckham",1987-11-10,"D","Owen Sound Attack",67,4,7,11,0.16,73
"Adam Nemeth",1986-02-22,"D","Kingston Frontenacs",68,2,8,10,0.15,59
"Brad Good",1986-03-10,"D","Sault Ste. Marie Greyhounds",66,1,9,10,0.15,91
"Chris Morrison",1986-04-16,"RD","Barrie Colts",68,2,8,10,0.15,91
"Christian Olsen",1987-10-08,"LW","Erie Otters",53,1,9,10,0.19,77
"Daniel Lombardi",1989-03-12,"LW","Sarnia Sting",41,4,6,10,0.24,71
"Frank Rediker",1985-03-15,"D","London Knights",43,1,9,10,0.23,71
"Jakub Kindl",1987-02-10,"D","Kitchener Rangers",60,3,7,10,0.17,17
"Jaroslav Mrazek",1986-01-14,"D","Toronto St. Michael's Majors",61,0,10,10,0.16,83
"Josh Vatri",1987-08-13,"RW","Erie Otters",48,3,7,10,0.21,91
"Justin Wallingford",1987-05-12,"D","Kingston Frontenacs",57,0,10,10,0.18,83
"Kyle Wharton",1986-03-03,"D","Guelph Storm",58,3,7,10,0.17,26
"Luke Pither",1989-04-26,"C","Kingston Frontenacs",68,4,6,10,0.15,77
"Matt Clarke",1988-04-08,"C","London Knights",67,5,5,10,0.15,100
"Mike Mills",1986-05-27,"RW","Sudbury Wolves",61,2,8,10,0.16,91
"Nathan Martine",1988-05-24,"D","Mississauga IceDogs",69,2,8,10,0.14,36
"Pat Daley",1989-04-08,"RW","Ottawa 67's",56,6,4,10,0.18,77
"Zach Harnden",1989-09-23,"RW","Peterborough Petes",51,5,5,10,0.2,100
"Brock McPherson",1985-07-24,"LW","Belleville Bulls",39,5,4,9,0.23,64
"Brodie Beard",1986-06-12,"D","Ottawa 67's",63,1,8,9,0.14,33
"Bryan Young",1986-08-06,"D","Peterborough Petes",64,0,9,9,0.14,90
"Jeff Moor",1986-06-13,"D","Owen Sound Attack",53,3,6,9,0.17,100
"Joe Gaynor",1989-01-05,"LW","Plymouth Whalers",47,4,5,9,0.19,100
"Lubomir Stach",1986-05-28,"D","Peterborough Petes",69,3,6,9,0.13,31
"Marek Horsky",1986-12-30,"C","Toronto St. Michael's Majors",58,3,6,9,0.16,39
"Matt Pepe",1987-02-22,"D","Kitchener Rangers",62,2,7,9,0.15,64
"Mike Looby",1985-01-28,"D","Kingston Frontenacs",54,0,9,9,0.17,53
"Myles Applebaum",1988-03-16,"C","Kitchener Rangers",32,4,5,9,0.28,75
"Nolan Waker",1985-10-06,"RW","Brampton Battalion",42,6,3,9,0.21,64
"Payton Liske",1988-11-28,"LW","Owen Sound Attack",58,3,6,9,0.16,90
"Phil Oreskovic",1987-01-26,"D","Brampton Battalion",65,2,7,9,0.14,75
"Rob Kwiet",1988-08-02,"D","Toronto St. Michael's Majors",63,2,7,9,0.14,75
"Ryan Hastings",1985-08-03,"D","Sudbury Wolves",59,2,7,9,0.15,50
"Ryan Martinelli",1986-09-02,"D","London Knights",66,2,7,9,0.14,90
"Ryan McGinnis",1987-03-03,"D","Plymouth Whalers",65,2,7,9,0.14,35
"Tyson Gimblett",1985-04-01,"D","Saginaw Spirit",68,3,6,9,0.13,56
"Andrew Kizito",1987-02-24,"D","Kingston Frontenacs",64,1,7,8,0.12,47
"Billy Burke",1986-06-26,"C","Barrie Colts",60,4,4,8,0.13,89
"Brett Parnham",1989-01-30,"C","Oshawa Generals",45,5,3,8,0.18,89
"Chad Loikets",1987-05-28,"D","Erie Otters",66,0,8,8,0.12,67
"Derek Merlini",1985-07-06,"D","Plymouth Whalers",54,1,7,8,0.15,67
"Garrett Sinfield",1987-03-26,"D","Saginaw Spirit",55,3,5,8,0.15,62
"Jonathan D'Aversa",1986-03-02,"D","Sudbury Wolves",62,2,6,8,0.13,17
"Jonathan Sciacca",1988-04-16,"D","Windsor Spitfires",64,2,6,8,0.12,36
"Kyle Tront",1989-05-10,"LW","Sarnia Sting",46,2,6,8,0.17,89
"Leigh Salters",1989-03-27,"LW","Guelph Storm",43,2,6,8,0.19,100
"Matt Smyth",1985-07-03,"D","Belleville Bulls",67,0,8,8,0.12,80
"Nick Pageau",1988-01-08,"D","Belleville Bulls",49,1,7,8,0.16,47
"Adam Zamec",1989-09-22,"LW","Toronto St. Michael's Majors",60,2,5,7,0.12,88
"Anthony Peluso",1989-04-18,"D","Erie Otters",68,4,3,7,0.1,88
"Eric Regan",1988-05-20,"D","Oshawa Generals",60,1,6,7,0.12,44
"John Seymour",1987-06-16,"LW","Brampton Battalion",50,3,4,7,0.14,100
"Josh Kidd",1988-11-16,"D","Erie Otters",68,3,4,7,0.1,70
"Justin Sawyer",1988-10-18,"D","Oshawa Generals",67,1,6,7,0.1,54
"Matt McCready",1987-07-01,"D","Sarnia Sting",57,2,5,7,0.12,50
"Michael Pelech",1989-10-06,"C","Kitchener Rangers",48,3,4,7,0.15,78
"Michal Klejna",1987-10-08,"C","Brampton Battalion",53,5,2,7,0.13,47
"Nick Duff",1985-12-12,"D","Brampton Battalion",63,3,4,7,0.11,64
"Ryan Donally",1985-02-04,"LW","Sudbury Wolves",47,5,2,7,0.15,70
"Ryan Parent",1987-03-17,"D","Guelph Storm",60,1,6,7,0.12,33
"Scott Todd",1986-11-11,"D","Windsor Spitfires",47,1,6,7,0.15,100
"Sean Ryan",1988-02-27,"D","Ottawa 67's",65,1,6,7,0.11,88
"Steve Spade",1987-12-10,"D","Toronto St. Michael's Majors",61,3,4,7,0.11,70
"Tibor Radulay",1988-01-06,"LW","Ottawa 67's",49,1,6,7,0.14,78
"Tom Mannino",1987-02-19,"D","Saginaw Spirit",22,2,5,7,0.32,58
"Tomas Stryncl",1987-01-12,"D","Brampton Battalion",60,1,6,7,0.12,50
"Trevor Hendrikx",1985-03-29,"D","Peterborough Petes",60,2,5,7,0.12,12
"Trevor Waddell",1986-01-29,"D","Oshawa Generals",56,0,7,7,0.12,39
"Tyler Cuthbert",1987-05-05,"D","Sault Ste. Marie Greyhounds",65,3,4,7,0.11,70
