"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Ethan Del Mastro",2003-01-15,"D","Sarnia Sting",16,0,8,8,0.5,80
"Evan Vierling",2002-06-20,"C","Barrie Colts",7,0,8,8,1.14,62
"Luca Del Bel Belluz",2003-11-10,"C","Sarnia Sting",16,3,5,8,0.5,53
"Michael Misa",2007-02-16,"LW","Saginaw Spirit",11,3,5,8,0.73,100
"Mitchell Smith",2002-09-15,"D","Saginaw Spirit",11,2,6,8,0.73,80
"Ty Voit",2003-06-10,"RW","Sarnia Sting",16,1,7,8,0.5,50
"Zayne Parekh",2006-02-15,"D","Saginaw Spirit",11,5,3,8,0.73,89
"Amadeus Lombardi",2003-06-05,"C","Flint Firebirds",7,5,2,7,1,100
"Anthony Romani",2005-07-12,"RW","North Bay Battalion",20,5,2,7,0.35,88
"Avery Winslow",2002-08-24,"D","North Bay Battalion",19,1,6,7,0.37,100
"Christian Kyrou",2003-09-16,"D","Sarnia Sting",14,1,6,7,0.5,78
"Connor Federkow",2003-07-26,"D","London Knights",18,3,4,7,0.39,100
"Dmitry Kuzmin",2003-04-23,"D","Flint Firebirds",7,1,6,7,1,88
"Easton Wainwright",2005-01-19,"C","Sarnia Sting",16,6,1,7,0.44,100
"Jacob Julien",2004-09-12,"LW","London Knights",20,2,5,7,0.35,100
"Pavel Mintyukov",2003-11-25,"D","Ottawa 67's",11,0,7,7,0.64,78
"Tyler Savard",2003-04-06,"LW","Barrie Colts",13,2,5,7,0.54,64
"Will Gerrior",2004-03-02,"LW","Ottawa 67's",11,4,3,7,0.64,78
"Ethan MacKinnon",2003-05-22,"D","London Knights",21,1,5,6,0.29,100
"Ethan Ritchie",2002-06-04,"D","Sarnia Sting",15,3,3,6,0.4,100
"Jackson Edward",2004-02-27,"D","London Knights",19,1,5,6,0.32,100
"Justin Ertel",2003-05-27,"LW","North Bay Battalion",20,1,5,6,0.3,100
"Max McCue",2003-02-10,"LW","London Knights",18,4,2,6,0.33,86
"Nolan Dillingham",2002-06-22,"D","Sarnia Sting",12,3,3,6,0.5,100
"Ruslan Gazizov",2004-01-21,"LW","London Knights",17,2,4,6,0.35,75
"Sandis Vilmanis",2004-01-23,"LW","Sarnia Sting",14,3,3,6,0.43,86
"Zach Filak",2004-01-21,"C","Sarnia Sting",16,3,3,6,0.38,100
"Artem Grushnikov",2003-03-20,"D","Hamilton Bulldogs",6,3,2,5,0.83,100
"Beau Jelsma",2004-04-28,"C","Barrie Colts",9,3,2,5,0.56,45
"Brian Zanetti",2003-03-15,"D","Peterborough Petes",23,1,4,5,0.22,71
"Brody Crane",2004-05-29,"LW","London Knights",21,4,1,5,0.24,100
"Coulson Pitre",2004-12-13,"RW","Flint Firebirds",6,2,3,5,0.83,100
"Declan McDonnell",2002-02-25,"RW","Barrie Colts",13,2,3,5,0.38,45
"Frankie Marrelli",2006-02-16,"D","Ottawa 67's",11,2,3,5,0.45,71
"Hunter Haight",2004-04-04,"C","Saginaw Spirit",11,2,3,5,0.45,62
"Jacob Frasca",2003-03-19,"C","Barrie Colts",13,3,2,5,0.38,50
"Joey Willis",2005-03-14,"C","Saginaw Spirit",11,3,2,5,0.45,83
"Landon Sim",2004-07-17,"C","London Knights",21,0,5,5,0.24,100
"Matthew Poitras",2004-03-10,"C","Guelph Storm",6,2,3,5,0.83,83
"Nick Lardis",2005-07-08,"RW","Hamilton Bulldogs",6,2,3,5,0.83,50
"Nikita Tarasevich",2003-02-09,"RW","North Bay Battalion",19,1,4,5,0.26,100
"Porter Martone",2006-10-26,"RW","Mississauga Steelheads",6,2,3,5,0.83,83
"Sam Dickinson",2006-06-07,"D","London Knights",21,1,4,5,0.24,62
"Samuel Mayer",2003-04-15,"D","Peterborough Petes",23,2,3,5,0.22,71
"Shawn Spearing",2002-07-26,"D","Peterborough Petes",22,0,5,5,0.23,100
"Tai York",2004-06-18,"LW","Barrie Colts",13,4,1,5,0.38,100
"Angus MacDonell",2005-05-11,"C","Mississauga Steelheads",6,2,2,4,0.67,80
"Ben McFarlane",2002-08-09,"RW","Guelph Storm",6,2,2,4,0.67,100
"Brad Gardiner",2005-03-06,"C","Ottawa 67's",11,1,3,4,0.36,100
"Braden Haché",2003-05-21,"D","Barrie Colts",13,1,3,4,0.31,44
"Brenden Anderson",2003-03-04,"LW","Sarnia Sting",13,3,1,4,0.31,100
"Calem Mangone",2004-11-04,"RW","Saginaw Spirit",11,0,4,4,0.36,100
"Cooper Walker",2002-07-11,"C","Guelph Storm",6,1,3,4,0.67,80
"Ethan Hay",2005-01-15,"C","Flint Firebirds",7,1,3,4,0.57,67
"Gavin White",2002-11-12,"D","Peterborough Petes",20,1,3,4,0.2,80
"James Hardie",2002-01-18,"LW","Mississauga Steelheads",6,3,1,4,0.67,50
"Jonathan Melee",2004-01-15,"LW","Peterborough Petes",13,4,0,4,0.31,80
"Luc Brzustowski",2003-02-15,"D","North Bay Battalion",18,1,3,4,0.22,100
"Matthew Mayich",2004-12-21,"D","Ottawa 67's",11,0,4,4,0.36,100
"Matthew Sop",2003-02-04,"LW","Kitchener Rangers",9,0,4,4,0.44,57
"Noah Nelson",2005-03-28,"C","Hamilton Bulldogs",6,1,3,4,0.67,100
"Nolan Dann",2003-05-21,"RW","Flint Firebirds",7,3,1,4,0.57,80
"Patrick Thomas",2004-08-21,"C","Hamilton Bulldogs",6,0,4,4,0.67,67
"Reid Valade",2002-03-14,"LW","Kitchener Rangers",9,3,1,4,0.44,67
"Tnias Mathurin",2004-01-15,"D","North Bay Battalion",11,0,4,4,0.36,100
"Zander Veccia",2004-07-27,"RW","Mississauga Steelheads",6,2,2,4,0.67,80
"Adrian Rebelo",2004-06-22,"LW","Hamilton Bulldogs",6,3,0,3,0.5,100
"Brady Stonehouse",2004-08-06,"RW","Ottawa 67's",11,2,1,3,0.27,100
"Brett Harrison",2003-06-07,"C","Windsor Spitfires",4,1,2,3,0.75,75
"Callum Chisholm",2003-08-28,"LW","Barrie Colts",12,2,1,3,0.25,75
"Calum Ritchie",2005-01-21,"C","Oshawa Generals",5,0,3,3,0.6,50
"Cam Gauvreau",2003-03-08,"D","Peterborough Petes",19,0,3,3,0.16,100
"Cameron Butler",2002-06-09,"RW","Oshawa Generals",5,2,1,3,0.6,100
"Cameron Tolnai",2002-02-14,"C","Ottawa 67's",6,1,2,3,0.5,75
"Carson Rehkopf",2005-01-07,"C","Kitchener Rangers",9,1,2,3,0.33,50
"Charlie Paquette",2005-12-06,"RW","Guelph Storm",6,2,1,3,0.5,100
"Cole Brown",2005-04-27,"RW","Hamilton Bulldogs",6,2,1,3,0.5,100
"Danny Zhilkin",2003-12-19,"C","Kitchener Rangers",9,1,2,3,0.33,60
"David Goyette",2004-03-27,"C","Sudbury Wolves",4,1,2,3,0.75,75
"Florian Xhekaj",2004-06-27,"LW","Hamilton Bulldogs",6,1,2,3,0.5,100
"Francesco Pinelli",2003-04-11,"C","Kitchener Rangers",6,1,2,3,0.5,43
"Henry Mews",2006-03-09,"D","Ottawa 67's",11,1,2,3,0.27,75
"Jack Matier",2003-04-08,"D","Ottawa 67's",11,2,1,3,0.27,50
"Jake Murray",2002-04-11,"D","Guelph Storm",6,1,2,3,0.5,100
"Jax Dubois",2003-06-18,"C","Peterborough Petes",23,1,2,3,0.13,100
"Josh Kavanagh",2003-05-06,"D","Barrie Colts",13,1,2,3,0.23,100
"Lawson Sherk",2003-05-03,"C","Hamilton Bulldogs",6,1,2,3,0.5,100
"Marko Sikic",2003-03-24,"RW","Sarnia Sting",15,1,2,3,0.2,75
"Max Namestnikov",2004-02-06,"C","Guelph Storm",6,3,0,3,0.5,75
"Noah Van Vliet",2004-02-18,"D","Hamilton Bulldogs",6,1,2,3,0.5,100
"Paul Christopoulos",2003-03-26,"D","North Bay Battalion",20,0,3,3,0.15,100
"Roenick Jodoin",2004-09-10,"C","Barrie Colts",13,0,3,3,0.23,75
"Ryan Gagnier",2002-07-16,"C","Oshawa Generals",5,2,1,3,0.6,50
"Ryan Mast",2003-01-14,"D","Sarnia Sting",15,0,3,3,0.2,100
"Tristan Bertucci",2005-07-12,"D","Flint Firebirds",7,0,3,3,0.43,60
"Tyson Doucette",2004-01-30,"LW","Sarnia Sting",14,1,2,3,0.21,100
"Valentin Zhugin",2004-12-13,"LW","Guelph Storm",6,2,1,3,0.5,100
"Zach Wigle",2004-01-12,"C","Barrie Colts",12,1,2,3,0.25,100
"Zacharie Giroux",2003-04-05,"C","Flint Firebirds",7,2,1,3,0.43,75
"Adrian Misaljevic",2004-07-10,"LW","Kitchener Rangers",9,2,0,2,0.22,100
"Alex Bradshaw",2004-03-16,"LW","Flint Firebirds",7,0,2,2,0.29,100
"Alex Christopoulos",2003-03-26,"RW","Windsor Spitfires",4,1,1,2,0.5,100
"Anthony Costantini",2002-08-04,"D","Ottawa 67's",9,0,2,2,0.22,100
"Anthony Cristoforo",2006-02-23,"D","Windsor Spitfires",4,1,1,2,0.5,100
"Braeden Bowman",2003-06-26,"RW","Guelph Storm",6,0,2,2,0.33,67
"Brayden Hislop",2003-09-26,"D","North Bay Battalion",20,0,2,2,0.1,100
"Chas Sharpe",2003-11-28,"D","Mississauga Steelheads",6,0,2,2,0.33,67
"Chase Lefebvre",2004-05-13,"C","Peterborough Petes",15,0,2,2,0.13,100
"Cole Beaudoin",2006-04-24,"C","Barrie Colts",13,0,2,2,0.15,100
"Cooper Foster",2005-06-04,"LW","Ottawa 67's",11,2,0,2,0.18,100
"Cooper Matthews",2004-02-11,"RW","Barrie Colts",13,1,1,2,0.15,67
"Cooper Way",2003-06-11,"C","Sarnia Sting",16,1,1,2,0.12,67
"Derek Smyth",2004-04-17,"D","Ottawa 67's",8,1,1,2,0.25,100
"Ethan Procyszyn",2006-07-11,"RW","North Bay Battalion",12,1,1,2,0.17,100
"Filip Mešár",2004-01-03,"RW","Kitchener Rangers",9,1,1,2,0.22,50
"Francesco Arcuri",2003-06-13,"LW","Kitchener Rangers",9,2,0,2,0.22,29
"Isaac Enright",2003-02-08,"RD","Guelph Storm",5,1,1,2,0.4,100
"Isaiah George",2004-02-15,"D","London Knights",20,0,2,2,0.1,67
"Jacob Maillet",2003-03-13,"C","Windsor Spitfires",4,1,1,2,0.5,100
"Jake Karabela",2004-03-07,"LW","Guelph Storm",6,2,0,2,0.33,67
"Kocha Delic",2004-03-11,"C","Sudbury Wolves",4,1,1,2,0.5,100
"Konnor Smith",2004-11-06,"D","Peterborough Petes",23,0,2,2,0.09,100
"Matthew Mania",2005-01-11,"D","Sudbury Wolves",4,1,1,2,0.5,100
"Michael Buchinger",2004-04-25,"D","Guelph Storm",6,0,2,2,0.33,67
"Nic Sima",2005-03-31,"RW","Saginaw Spirit",11,0,2,2,0.18,100
"Quentin Musty",2005-07-06,"LW","Sudbury Wolves",4,1,1,2,0.5,50
"Riley Piercey",2002-03-20,"RW","Flint Firebirds",7,1,1,2,0.29,100
"Roberto Mancini",2003-07-08,"D","Saginaw Spirit",11,1,1,2,0.18,100
"Ryan McGuire",2004-02-29,"C","Guelph Storm",6,0,2,2,0.33,100
"Sam Sedley",2003-06-08,"D","Owen Sound Attack",2,1,1,2,1,67
"Sean Doherty",2006-03-23,"RW","Sarnia Sting",2,0,2,2,1,100
"Shane Wright",2004-01-05,"C","Windsor Spitfires",4,1,1,2,0.5,67
"Simon Motew",2003-03-31,"D","Kitchener Rangers",9,1,1,2,0.22,100
"Theo Hill",2002-04-04,"LW","Saginaw Spirit",11,0,2,2,0.18,67
"Thomas Sirman",2004-03-05,"D","Ottawa 67's",11,0,2,2,0.18,100
"Thomas Stewart",2003-01-06,"D","Oshawa Generals",5,0,2,2,0.4,100
"Tommy Purdeller",2004-04-13,"RW","Peterborough Petes",17,1,1,2,0.12,67
"Ty Hollett",2003-08-27,"D","Kitchener Rangers",9,2,0,2,0.22,100
"Ty Petrou",2004-05-10,"C","Oshawa Generals",4,0,2,2,0.5,100
"Alec Leonard",2004-05-13,"D","London Knights",12,0,1,1,0.08,100
"Alexander Lukin",2004-03-27,"D","North Bay Battalion",16,0,1,1,0.06,100
"Andre Anania",2003-03-02,"D","Sudbury Wolves",4,0,1,1,0.25,100
"Artur Cholach",2003-06-06,"D","Barrie Colts",13,0,1,1,0.08,100
"Beau Akey",2005-02-11,"D","Barrie Colts",13,1,0,1,0.08,20
"Beckett Sennecke",2006-01-28,"RW","Oshawa Generals",5,1,0,1,0.2,100
"Ben Danford",2006-02-06,"D","Oshawa Generals",5,0,1,1,0.2,100
"Braeden O'Keefe",2005-06-08,"C","Hamilton Bulldogs",6,0,1,1,0.17,100
"Caden Kelly",2006-01-15,"RW","Ottawa 67's",5,0,1,1,0.2,50
"Cam Allen",2005-01-07,"D","Guelph Storm",6,0,1,1,0.17,100
"Cameron Mercer",2005-05-27,"C","Kitchener Rangers",9,0,1,1,0.11,100
"Carter Lowe",2006-03-01,"LW","Barrie Colts",3,0,1,1,0.33,100
"Cedrick Guindon",2004-04-21,"C","Owen Sound Attack",4,0,1,1,0.25,20
"Cedricson Okitundu",2004-01-03,"D","Hamilton Bulldogs",6,0,1,1,0.17,100
"Chandler Romeo",2003-07-16,"D","Guelph Storm",6,0,1,1,0.17,100
"Charlie Callaghan",2002-06-11,"D","Mississauga Steelheads",6,0,1,1,0.17,33
"Chris Grisolia",2005-04-30,"C","Barrie Colts",10,0,1,1,0.1,100
"Colby Barlow",2005-02-14,"LW","Owen Sound Attack",4,1,0,1,0.25,33
"Colton Smith",2004-02-09,"LW","Windsor Spitfires",4,0,1,1,0.25,100
"Connor Punnett",2003-06-16,"D","Barrie Colts",9,0,1,1,0.11,50
"Djibril Toure",2003-06-05,"D","Sudbury Wolves",4,0,1,1,0.25,100
"Ethan Larmand",2003-11-12,"C","Sudbury Wolves",4,0,1,1,0.25,100
"Finn Harding",2005-03-02,"D","Mississauga Steelheads",6,0,1,1,0.17,100
"Gavin Ewles",2005-03-01,"D","Ottawa 67's",4,1,0,1,0.25,50
"Gavin Hayes",2004-05-14,"RW","Flint Firebirds",7,0,1,1,0.14,50
"Hunter Brzustewicz",2004-11-29,"D","Kitchener Rangers",9,0,1,1,0.11,25
"James Guo",2005-04-02,"D","Saginaw Spirit",11,0,1,1,0.09,100
"Kai Schwindt",2003-12-17,"LW","Mississauga Steelheads",6,0,1,1,0.17,50
"Kasper Larsen",2002-09-23,"D","Mississauga Steelheads",6,0,1,1,0.17,25
"Kieron Walton",2006-04-22,"LW","Sudbury Wolves",2,0,1,1,0.5,100
"Liam Greentree",2006-01-01,"RW","Windsor Spitfires",4,0,1,1,0.25,100
"Lleyton Moore",2002-02-27,"D","Kitchener Rangers",9,0,1,1,0.11,33
"Lucas Moore",2005-06-07,"D","Hamilton Bulldogs",6,0,1,1,0.17,17
"Lukas Fischer",2006-09-09,"D","Sarnia Sting",16,0,1,1,0.06,100
"Luke Misa",2005-11-25,"C","Mississauga Steelheads",6,0,1,1,0.17,100
"Marc Boudreau",2003-04-29,"LW","Sudbury Wolves",4,1,0,1,0.25,100
"Marko Stojkov",2004-08-11,"D","Flint Firebirds",7,1,0,1,0.14,100
"Matthew Buckley",2005-03-21,"RW","Oshawa Generals",5,1,0,1,0.2,100
"Matthew Maggio",2002-11-25,"RW","Windsor Spitfires",4,0,1,1,0.25,50
"Michael Renwick",2002-01-26,"D","Windsor Spitfires",4,0,1,1,0.25,100
"Mitch Young",2005-04-29,"D","Sarnia Sting",7,1,0,1,0.14,100
"Noah Roberts",2005-12-02,"D","Hamilton Bulldogs",6,0,1,1,0.17,100
"Oliver Peer",2003-03-09,"RW","Windsor Spitfires",3,0,1,1,0.33,100
"Owen Pitters",2005-08-28,"C","Flint Firebirds",7,0,1,1,0.14,100
"Payton Robinson",2003-04-30,"D","Guelph Storm",6,0,1,1,0.17,100
"PJ Forgione",2004-11-12,"D","Saginaw Spirit",10,0,1,1,0.1,100
"Rodwin Dionicio",2004-03-30,"D","Windsor Spitfires",2,1,0,1,0.5,100
"Roman Schmidt",2003-02-27,"D","Kitchener Rangers",9,0,1,1,0.11,33
"Sahil Panwar",2002-01-26,"C","Hamilton Bulldogs",4,1,0,1,0.25,33
"Sebastien Gervais",2005-04-11,"LW","Saginaw Spirit",11,1,0,1,0.09,100
"Stevie Leskovar",2004-09-09,"D","Mississauga Steelheads",5,0,1,1,0.2,100
"Stuart Rolofs",2003-03-28,"LW","Oshawa Generals",5,0,1,1,0.2,33
"Tomáš Hamara",2004-03-09,"D","Kitchener Rangers",9,0,1,1,0.11,100
"Trent Swick",2004-04-25,"LW","Kitchener Rangers",9,1,0,1,0.11,33
"Tyler Deline",2002-09-07,"D","Flint Firebirds",7,1,0,1,0.14,100
"Adam Zidlicky",2005-01-28,"LW","Mississauga Steelheads",6,0,0,0,0,NA
"Aidan Castle",2004-01-08,"RW","Windsor Spitfires",4,0,0,0,0,NA
"Alex Pharand",2005-01-05,"RW","Sudbury Wolves",4,0,0,0,0,NA
"Antonio Tersigni",2006-05-03,"C","Owen Sound Attack",4,0,0,0,0,NA
"Artem Guryev",2003-05-17,"D","Flint Firebirds",7,0,0,0,0,NA
"Ben Cormier",2006-07-20,"C","Owen Sound Attack",3,0,0,0,0,NA
"Ben Pickell",2005-07-20,"C","Barrie Colts",1,0,0,0,0,NA
"Blake Smith",2004-10-05,"D","Flint Firebirds",7,0,0,0,0,NA
"Bode Stewart",2006-02-09,"LW","Saginaw Spirit",1,0,0,0,0,NA
"Braeden Kressler",2003-01-05,"C","Flint Firebirds",1,0,0,0,0,NA
"Braedyn Rogers",2006-11-22,"D","Owen Sound Attack",4,0,0,0,0,NA
"Braydon McCallum",2006-05-03,"C","Peterborough Petes",10,0,0,0,0,NA
"Brice Cooke",2004-03-23,"LW","Mississauga Steelheads",3,0,0,0,0,NA
"Callum Cheynowski",2006-08-04,"D","Hamilton Bulldogs",6,0,0,0,0,NA
"Carson Woodall",2006-05-25,"D","Windsor Spitfires",3,0,0,0,0,NA
"Chase Coughlan",2005-06-17,"RW","Sudbury Wolves",4,0,0,0,0,NA
"Chris Barlas",2005-01-10,"LW","Ottawa 67's",6,0,0,0,0,NA
"Cole Davis",2006-06-22,"LW","Windsor Spitfires",4,0,0,0,0,NA
"Conor Walton",2006-04-22,"D","Sudbury Wolves",1,0,0,0,0,NA
"Daniil Sobolev",2003-03-03,"D","Windsor Spitfires",4,0,0,0,0,NA
"David Bedkowski",2006-12-07,"D","Oshawa Generals",5,0,0,0,0,NA
"Deni Goure",2003-07-15,"C","Owen Sound Attack",4,0,0,0,0,0
"Dylan Gordon",2004-08-13,"D","Mississauga Steelheads",3,0,0,0,0,NA
"Dylan Robinson",2002-05-03,"D","Sudbury Wolves",4,0,0,0,0,0
"Dylan Roobroeck",2004-07-27,"C","Oshawa Generals",5,0,0,0,0,NA
"Ethan Burroughs",2003-06-19,"RW","Owen Sound Attack",4,0,0,0,0,NA
"Ethan Toms",2006-01-19,"C","Oshawa Generals",4,0,0,0,0,NA
"Evan Konyen",2004-02-22,"RW","Sudbury Wolves",4,0,0,0,0,0
"Gavin Bryant",2004-07-24,"C","Owen Sound Attack",4,0,0,0,0,0
"Gavin Grundner",2004-05-12,"LW","Guelph Storm",2,0,0,0,0,NA
"Hunter McKenzie",2006-12-07,"C","Guelph Storm",1,0,0,0,0,NA
"Ian Phillips",2003-07-03,"LW","Saginaw Spirit",11,0,0,0,0,NA
"Jack Dever",2005-09-05,"RW","Ottawa 67's",6,0,0,0,0,NA
"Jack Van Volsen",2006-01-12,"C","Mississauga Steelheads",6,0,0,0,0,NA
"Jackson Stewart",2004-06-18,"LW","Owen Sound Attack",4,0,0,0,0,NA
"Jacob Holmes",2003-07-04,"D","Windsor Spitfires",4,0,0,0,0,NA
"Jakub Chromiak",2005-11-02,"D","Sudbury Wolves",4,0,0,0,0,NA
"James Jodoin",2003-02-04,"D","Windsor Spitfires",4,0,0,0,0,NA
"James Petrovski",2005-08-12,"D","Owen Sound Attack",4,0,0,0,0,NA
"Jesse Fishman",2003-02-26,"C","Guelph Storm",4,0,0,0,0,NA
"Jett Luchanko",2006-08-21,"RW","Guelph Storm",6,0,0,0,0,0
"Jordyn Ertel",2005-05-16,"LW","Oshawa Generals",5,0,0,0,0,NA
"Jorian Donovan",2004-04-05,"D","Hamilton Bulldogs",6,0,0,0,0,0
"Joseph Serpa",2002-03-23,"C","Oshawa Generals",5,0,0,0,0,NA
"Josh Glavin",2006-09-24,"D","Saginaw Spirit",1,0,0,0,0,NA
"Joshua Hoover",2004-02-15,"D","Sarnia Sting",2,0,0,0,0,NA
"Justin Bottineau",2006-01-11,"C","Kitchener Rangers",3,0,0,0,0,NA
"Justin DeZoete",2004-01-02,"LW","Mississauga Steelheads",6,0,0,0,0,NA
"Kaden Pitre",2006-02-08,"C","Flint Firebirds",5,0,0,0,0,NA
"Kaleb Lawrence",2003-01-10,"LW","Owen Sound Attack",3,0,0,0,0,NA
"Kashawn Aitcheson",2006-09-21,"D","Barrie Colts",4,0,0,0,0,NA
"Landen Hookey",2004-01-29,"RW","Owen Sound Attack",4,0,0,0,0,NA
"Landon McCallum",2003-09-05,"RW","Sudbury Wolves",4,0,0,0,0,0
"Liam Storch",2006-01-20,"RW","Saginaw Spirit",2,0,0,0,0,NA
"Lincoln Moore",2005-09-21,"RW","Saginaw Spirit",8,0,0,0,0,NA
"Luca D'Amato",2004-08-18,"D","Oshawa Generals",5,0,0,0,0,0
"Lucas Karmiris",2006-09-27,"C","Mississauga Steelheads",6,0,0,0,0,NA
"Lucas Rodriguez",2006-04-26,"D","Oshawa Generals",1,0,0,0,0,NA
"Luke McNamara",2005-03-02,"C","Saginaw Spirit",11,0,0,0,0,NA
"Luke Torrance",2004-03-30,"LW","Oshawa Generals",5,0,0,0,0,NA
"Marek Vanacker",2006-04-12,"LW","Hamilton Bulldogs",6,0,0,0,0,NA
"Mason Zebeski",2005-10-04,"LW","Mississauga Steelheads",6,0,0,0,0,NA
"Mathieu Paris",2005-01-01,"C","London Knights",1,0,0,0,0,NA
"Matthew Andonovski",2005-03-14,"D","Kitchener Rangers",9,0,0,0,0,NA
"Matthew Jenken",2005-10-12,"D","Flint Firebirds",6,0,0,0,0,NA
"Matthew Papais",2002-01-29,"LW","Owen Sound Attack",4,0,0,0,0,NA
"Nathan Aspinall",2006-03-30,"LW","Flint Firebirds",1,0,0,0,0,NA
"Nathan Twohey",2003-03-05,"D","Sudbury Wolves",4,0,0,0,0,NA
"Nathan Villeneuve",2006-04-13,"C","Sudbury Wolves",4,0,0,0,0,0
"Nick DeAngelis",2004-05-22,"D","Windsor Spitfires",3,0,0,0,0,NA
"Nick Graniero",2004-04-20,"LW","Windsor Spitfires",1,0,0,0,0,NA
"Nick Yearwood",2004-07-15,"LW","Sudbury Wolves",4,0,0,0,0,NA
"Noah Morneau",2004-05-07,"C","Windsor Spitfires",2,0,0,0,0,NA
"Noah VandenBrink",2005-01-06,"RW","Hamilton Bulldogs",2,0,0,0,0,NA
"Nolan Seed",2002-04-24,"D","Owen Sound Attack",4,0,0,0,0,NA
"Olivier Savard",2005-01-14,"D","Saginaw Spirit",11,0,0,0,0,0
"Owen MacDonald",2004-08-28,"D","Sarnia Sting",8,0,0,0,0,NA
"Parker von Richter",2006-05-17,"D","Mississauga Steelheads",6,0,0,0,0,NA
"Patrick McManus",2003-02-07,"RW","Windsor Spitfires",2,0,0,0,0,NA
"Quinton Pagé",2005-08-03,"LW","Peterborough Petes",23,0,0,0,0,NA
"Ranvir Gill-Shane",2003-06-17,"D","Hamilton Bulldogs",6,0,0,0,0,NA
"Reed Gee",2006-03-12,"D","Flint Firebirds",2,0,0,0,0,NA
"Riley Pope",2004-10-23,"C","Sudbury Wolves",1,0,0,0,0,NA
"Ryan O'Dell",2004-02-14,"D","Oshawa Generals",5,0,0,0,0,NA
"Ryan Struthers",2004-01-02,"C","Mississauga Steelheads",1,0,0,0,0,NA
"Ryder McIntyre",2004-07-15,"RW","Oshawa Generals",5,0,0,0,0,NA
"Sam McCue",2005-10-03,"LW","Peterborough Petes",3,0,0,0,0,NA
"Sam O'Reilly",2006-03-30,"RW","London Knights",3,0,0,0,0,NA
"Servac Petrovsky",2004-08-10,"C","Owen Sound Attack",4,0,0,0,0,0
"Simon Slavicek",2004-02-02,"C","Flint Firebirds",7,0,0,0,0,NA
"Taos Jordan",2004-03-29,"D","Owen Sound Attack",4,0,0,0,0,NA
"Teddy Sawyer",2003-12-12,"D","Owen Sound Attack",3,0,0,0,0,NA
