"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"P.K. Subban",1989-05-13,"D","Belleville Bulls",56,10,31,41,0.73,54
"Peter Holland",1991-01-14,"C","Guelph Storm",68,18,23,41,0.6,61
"Thomas Kiriakou",1988-01-24,"C","Ottawa 67's",62,16,25,41,0.66,63
"Adam Henrique",1990-02-06,"C","Windsor Spitfires",56,21,19,40,0.71,63
"Chris DeSousa",1990-10-19,"LW","Niagara IceDogs",67,25,15,40,0.6,78
"Matt Duchene",1991-01-16,"C","Brampton Battalion",57,15,25,40,0.7,51
"Nathan Moon",1990-01-04,"C","Kingston Frontenacs",62,18,22,40,0.65,56
"Scott Timmins",1989-09-11,"C","Windsor Spitfires",66,17,23,40,0.61,55
"Taylor Beck",1991-05-13,"RW","Guelph Storm",67,18,22,40,0.6,69
"Corey Cowick",1989-01-08,"LW","Ottawa 67's",68,21,18,39,0.57,65
"Jack Combs",1988-01-26,"C","Saginaw Spirit",62,18,21,39,0.63,52
"Jared Staal",1990-08-21,"RW","Sudbury Wolves",67,12,27,39,0.58,75
"Andrew Yogan",1991-12-04,"C","Erie Otters",51,20,18,38,0.75,90
"Brett Parnham",1989-01-30,"C","Oshawa Generals",65,25,13,38,0.58,50
"Chris Chappell",1988-03-21,"LW","Saginaw Spirit",68,18,20,38,0.56,50
"Joe Pleckaitis",1989-06-13,"LW","Saginaw Spirit",68,16,22,38,0.56,86
"Matt Dias",1988-04-29,"RW","Sudbury Wolves",68,20,18,38,0.56,58
"Tony Romano",1988-01-05,"RW","Peterborough Petes",65,19,19,38,0.58,55
"Cory Tanaka",1988-05-17,"C","Belleville Bulls",67,14,23,37,0.55,74
"Andrei Loktionov",1990-05-30,"C","Windsor Spitfires",51,15,21,36,0.71,55
"Brandon Mashinter",1988-09-20,"LW","Belleville Bulls",52,19,17,36,0.69,62
"Jared Gomes",1988-10-20,"LW","Mississauga St. Michael's Majors",68,14,22,36,0.53,58
"Josh Brittain",1990-01-03,"LW","Barrie Colts",68,24,12,36,0.53,69
"Justin Taylor",1989-02-08,"C","London Knights",64,17,19,36,0.56,54
"Mathew Sisca",1990-10-30,"C","Niagara IceDogs",66,16,20,36,0.55,67
"Matt Martin",1989-05-08,"LW","Sarnia Sting",61,17,19,36,0.59,55
"Michael Pelech",1989-10-06,"C","Mississauga St. Michael's Majors",68,10,26,36,0.53,55
"Nazem Kadri",1990-10-06,"C","London Knights",56,10,26,36,0.64,46
"Ryan Spooner",1992-01-30,"C","Peterborough Petes",62,18,18,36,0.58,62
"Scott Tanski",1990-04-19,"RW","Brampton Battalion",63,12,24,36,0.57,78
"Jeff Skinner",1992-05-16,"C","Kitchener Rangers",63,20,15,35,0.56,69
"Brandon Buck",1988-08-16,"LW","Guelph Storm",66,16,18,34,0.52,53
"Jamie Arniel",1989-11-16,"C","Sarnia Sting",63,16,18,34,0.54,50
"Jordan Skellett",1989-11-22,"LW","Saginaw Spirit",55,11,23,34,0.62,76
"Jordan Szwarz",1991-05-14,"RW","Saginaw Spirit",67,11,23,34,0.51,67
"Phil McRae",1990-03-15,"C","London Knights",59,18,16,34,0.58,57
"Stefan Della Rovere",1990-02-25,"LW","Barrie Colts",57,16,18,34,0.6,67
"Andrew Wilkins",1988-07-25,"RW","Owen Sound Attack",65,12,21,33,0.51,61
"Andris Dzerins",1988-02-14,"LW","Kingston Frontenacs",65,13,20,33,0.51,69
"Cody Lindsay",1990-05-29,"C","Ottawa 67's",68,16,17,33,0.49,67
"Daniel Erlich",1991-03-13,"RW","London Knights",67,10,23,33,0.49,62
"John McFarland",1992-04-02,"C","Sudbury Wolves",58,14,19,33,0.57,63
"Kale Kerbashian",1990-04-07,"LW","Mississauga St. Michael's Majors",65,16,17,33,0.51,77
"Patrick Lee",1988-01-27,"RW","Niagara IceDogs",64,15,18,33,0.52,79
"Robby Mignardi",1990-06-28,"RW","Kingston Frontenacs",68,14,19,33,0.49,69
"Zack Kassian",1991-01-24,"RW","Peterborough Petes",61,10,23,33,0.54,52
"AJ Jenks",1990-06-27,"LW","Plymouth Whalers",61,12,20,32,0.52,62
"Brett Theberge",1989-11-03,"C","Peterborough Petes",61,15,17,32,0.52,76
"Jason Dale",1988-12-31,"RW","Brampton Battalion",68,14,18,32,0.47,74
"Mike Lomas",1990-08-16,"LW","Owen Sound Attack",68,11,21,32,0.47,57
"Pat Daley",1989-04-08,"RW","Peterborough Petes",64,12,20,32,0.5,56
"Cameron Gaunce",1990-03-19,"D","Mississauga St. Michael's Majors",67,10,21,31,0.46,48
"Justin Shugg",1991-12-24,"RW","Windsor Spitfires",68,17,14,31,0.46,94
"Shawn Szydlowski",1990-08-05,"RW","Erie Otters",61,16,15,31,0.51,67
"Andrew Agozzino",1991-01-03,"LW","Niagara IceDogs",67,15,15,30,0.45,54
"Mark Cundari",1990-04-23,"D","Windsor Spitfires",60,9,21,30,0.5,94
"Michael Sgarbossa",1992-07-25,"C","Barrie Colts",67,7,23,30,0.45,70
"Phil Varone",1990-12-04,"C","London Knights",58,10,20,30,0.52,58
"Ryan Martindale",1991-10-27,"C","Ottawa 67's",53,15,15,30,0.57,64
"Tyler Toffoli",1992-04-24,"RW","Ottawa 67's",54,12,18,30,0.56,65
"Lane MacDermid",1989-08-25,"LW","Windsor Spitfires",64,12,17,29,0.45,83
"Marcus Carroll",1989-01-15,"C","Owen Sound Attack",66,17,12,29,0.44,56
"Ryan Hayes",1989-06-04,"RW","Plymouth Whalers",55,18,11,29,0.53,64
"Eric Wellwood",1990-03-06,"LW","Windsor Spitfires",61,11,17,28,0.46,82
"Jeff Brown",1990-06-02,"RW","Oshawa Generals",61,9,19,28,0.46,78
"John Carlson",1990-01-10,"D","London Knights",59,6,22,28,0.47,37
"Jordan Mayer",1991-08-24,"C","Mississauga St. Michael's Majors",68,15,13,28,0.41,64
"Josh Moes",1989-03-09,"RW","Owen Sound Attack",60,9,19,28,0.47,74
"Kory Nagy",1989-10-12,"LW","Oshawa Generals",63,10,18,28,0.44,51
"Michael Latta",1991-05-25,"C","Guelph Storm",65,12,16,28,0.43,49
"Zach Harnden",1989-09-23,"RW","Peterborough Petes",65,10,18,28,0.43,82
"Nick Palmieri",1989-07-12,"RW","Belleville Bulls",61,17,10,27,0.44,66
"Stephen Johnston",1990-02-24,"C","Belleville Bulls",58,10,17,27,0.47,75
"Thomas Nesbitt",1990-06-20,"RW","Ottawa 67's",67,12,15,27,0.4,55
"Akim Aliu",1989-04-24,"RW","Sudbury Wolves",45,12,14,26,0.58,59
"Anthony Peluso",1989-04-18,"RW","Brampton Battalion",63,15,11,26,0.41,70
"Joe Gaynor",1989-01-05,"LW","Plymouth Whalers",68,10,16,26,0.38,87
"Marco Insam",1989-06-05,"LW","Niagara IceDogs",59,16,10,26,0.44,63
"Sean Jones",1990-05-17,"LW","Erie Otters",66,17,9,26,0.39,74
"Garrett Wilson",1991-03-16,"LW","Owen Sound Attack",53,14,11,25,0.47,71
"George Lovatsis",1989-11-30,"RW","Kingston Frontenacs",67,7,18,25,0.37,71
"Jared Knight",1992-01-16,"C","London Knights",67,11,14,25,0.37,83
"Matthew Tipoff",1990-10-04,"LW","Belleville Bulls",68,6,19,25,0.37,62
"Michal Jordan",1990-07-17,"D","Plymouth Whalers",58,8,17,25,0.43,60
"Calvin de Haan",1991-05-09,"D","Oshawa Generals",68,5,19,24,0.35,38
"Conor O'Donnell",1989-11-17,"LW","Windsor Spitfires",45,10,14,24,0.53,100
"Steve Reese",1989-01-09,"C","Sarnia Sting",66,4,20,24,0.36,75
"Taylor Carnevale",1991-03-15,"C","Barrie Colts",68,7,17,24,0.35,60
"Thomas Stajan",1989-01-07,"C","Brampton Battalion",68,8,16,24,0.35,71
"Tyler J. Brown",1991-04-04,"LW","Plymouth Whalers",68,13,11,24,0.35,89
"Tyler Randell",1991-06-15,"RW","Kitchener Rangers",73,13,11,24,0.33,65
"Alex Friesen",1991-01-30,"C","Niagara IceDogs",64,7,16,23,0.36,70
"Andrew Clouthier",1990-05-03,"LW","Barrie Colts",68,9,14,23,0.34,96
"Austin Watson",1992-01-13,"RW","Windsor Spitfires",63,7,16,23,0.37,79
"Blake Parlett",1989-05-13,"D","Mississauga St. Michael's Majors",68,5,18,23,0.34,68
"Drew Schiestel",1989-03-09,"D","Niagara IceDogs",63,5,18,23,0.37,48
"Jordan Nolan",1989-06-23,"LW","Sault Ste. Marie Greyhounds",64,9,14,23,0.36,53
"Kaspars Daugavins",1988-05-18,"LW","Mississauga St. Michael's Majors",30,7,16,23,0.77,82
"Kyle Clifford",1991-01-13,"LW","Barrie Colts",60,14,9,23,0.38,82
"Matt Clarke",1988-04-08,"D","London Knights",68,7,16,23,0.34,77
"Mike Cazzola",1991-03-08,"C","Erie Otters",58,9,14,23,0.4,85
"Sergey Korostin",1989-07-05,"RW","Peterborough Petes",49,8,15,23,0.47,64
"Vern Cooper",1990-12-30,"C","Plymouth Whalers",68,9,14,23,0.34,62
"Gerome Giudice",1989-03-11,"C","Sudbury Wolves",55,9,13,22,0.4,81
"Luke Gazdic",1989-07-25,"LW","Erie Otters",63,12,10,22,0.35,73
"Luke Judson",1991-02-14,"RW","Belleville Bulls",67,8,14,22,0.33,92
"Matthew Lyall",1988-02-08,"C","Sault Ste. Marie Greyhounds",64,13,9,22,0.34,52
"Shawn Lalonde",1990-03-10,"D","Belleville Bulls",66,8,14,22,0.33,42
"Zac Rinaldo",1990-06-15,"LW","London Knights",56,7,15,22,0.39,73
"Andrew Merrett",1989-04-03,"RW","Brampton Battalion",65,5,16,21,0.32,70
"Corey Bureau",1991-04-23,"RW","Mississauga St. Michael's Majors",66,11,10,21,0.32,81
"Denis Hollenstein",1989-10-15,"LW","Guelph Storm",56,12,9,21,0.38,88
"Freddie Hamilton",1992-01-01,"C","Niagara IceDogs",65,7,14,21,0.32,75
"James Livingston",1990-03-08,"RW","Sault Ste. Marie Greyhounds",66,11,10,21,0.32,57
"Kaine Geldart",1989-08-23,"RW","Plymouth Whalers",68,7,14,21,0.31,68
"Ken Peroff",1989-09-22,"D","Brampton Battalion",63,4,17,21,0.33,68
"Michael Del Zotto",1990-06-24,"D","London Knights",62,7,14,21,0.34,33
"Brett Flemming",1991-02-26,"D","Mississauga St. Michael's Majors",64,3,17,20,0.31,71
"Grant McGee",1989-06-06,"RW","Owen Sound Attack",61,9,11,20,0.33,95
"Marcus Foligno",1991-08-10,"LW","Sudbury Wolves",65,7,13,20,0.31,67
"Mathew Maione",1990-11-21,"D","Niagara IceDogs",53,4,16,20,0.38,87
"Matt Clark",1990-10-17,"D","Brampton Battalion",63,3,17,20,0.32,87
"Matt Stanisz",1990-05-19,"D","Barrie Colts",66,2,18,20,0.3,87
"Michael Fine",1991-05-10,"C","Sault Ste. Marie Greyhounds",58,10,10,20,0.34,54
"Ryan Gottschalk",1989-12-16,"D","Barrie Colts",67,7,13,20,0.3,69
"Steven Shipley",1992-04-22,"C","Owen Sound Attack",63,11,9,20,0.32,51
"T.J. Battani",1989-10-25,"RW","Kitchener Rangers",68,8,12,20,0.29,62
"T.J. Brodie",1990-06-07,"D","Saginaw Spirit",63,4,16,20,0.32,40
"Tyler G. Brown",1990-02-07,"C","Plymouth Whalers",49,7,13,20,0.41,95
"Tyler Melancon",1989-02-11,"RW","Guelph Storm",67,3,17,20,0.3,57
"Beau Schmitz",1991-03-26,"D","Plymouth Whalers",66,3,16,19,0.29,51
"Brett Thompson",1991-01-31,"C","Sault Ste. Marie Greyhounds",65,8,11,19,0.29,70
"Colt Kennedy",1991-01-28,"RW","Kingston Frontenacs",66,6,13,19,0.29,76
"Daniel Michalsky",1988-01-13,"LW","Barrie Colts",46,7,12,19,0.41,58
"Justin Larson",1990-03-23,"C","Peterborough Petes",53,11,8,19,0.36,83
"Kevin Montgomery",1988-04-04,"D","London Knights",46,1,18,19,0.41,53
"Patrik Lusnak",1988-11-06,"LW","Sudbury Wolves",35,13,6,19,0.54,56
"Rob Kwiet",1988-08-02,"D","Windsor Spitfires",66,2,17,19,0.29,28
"Travis Gibbons",1990-02-28,"D","Ottawa 67's",65,5,14,19,0.29,61
"Adam Comrie",1990-07-31,"D","Saginaw Spirit",52,8,10,18,0.35,60
"Andy Andreoff",1991-05-17,"LW","Oshawa Generals",66,5,13,18,0.27,72
"Ben O'Quinn",1991-05-07,"C","Sarnia Sting",55,5,13,18,0.33,78
"Cody McNaughton",1992-10-16,"RW","Guelph Storm",62,7,11,18,0.29,95
"David Kolomatis",1989-02-25,"D","Owen Sound Attack",63,9,9,18,0.29,39
"Greg McKegg",1992-06-17,"C","Erie Otters",64,8,10,18,0.28,100
"Jesse Blacker",1991-04-19,"D","Windsor Spitfires",67,4,14,18,0.27,86
"Jesse Messier",1988-03-05,"RW","Mississauga St. Michael's Majors",51,9,9,18,0.35,67
"Julian Cimadamore",1989-02-18,"C","Kitchener Rangers",40,12,6,18,0.45,78
"Kyle Bochek",1988-03-11,"C","Saginaw Spirit",67,11,7,18,0.27,78
"Kyle DeCoste",1990-06-30,"RW","Sault Ste. Marie Greyhounds",63,7,11,18,0.29,64
"Kyle Tarini",1990-01-16,"RW","Sudbury Wolves",66,5,13,18,0.27,95
"Michael Neal",1989-04-03,"LW","Sarnia Sting",66,8,10,18,0.27,86
"Mitch Fillman",1990-06-05,"RW","Saginaw Spirit",63,5,13,18,0.29,100
"Nick Crawford",1990-02-23,"D","Saginaw Spirit",65,3,15,18,0.28,43
"Peter Hermenegildo",1991-02-15,"D","Sudbury Wolves",60,6,12,18,0.3,64
"Tim Priamo",1988-04-07,"D","Guelph Storm",65,8,10,18,0.28,60
"Tyler Taylor",1989-10-20,"LW","Oshawa Generals",59,9,9,18,0.31,82
"Alex Pietrangelo",1990-01-18,"D","Niagara IceDogs",36,6,11,17,0.47,59
"Devante Smith-Pelly",1992-06-14,"LW","Mississauga St. Michael's Majors",57,9,8,17,0.3,68
"Jacob Lalonde",1988-01-08,"LW","Kitchener Rangers",66,7,10,17,0.26,94
"Jeff Hayes",1989-04-15,"C","Oshawa Generals",67,8,9,17,0.25,74
"Jordan Hill",1989-03-08,"D","Sarnia Sting",67,7,10,17,0.25,77
"Josh Shalla",1991-09-25,"LW","Guelph Storm",61,12,5,17,0.28,85
"Stephen Blunden",1989-04-05,"LW","Ottawa 67's",63,6,11,17,0.27,74
"Barry Sanderson",1990-04-22,"C","Saginaw Spirit",66,5,11,16,0.24,84
"Ben Shutron",1988-06-14,"D","Windsor Spitfires",67,3,13,16,0.24,46
"Christian Thomas",1992-05-26,"RW","Oshawa Generals",59,5,11,16,0.27,64
"David Quesnele",1992-06-12,"LW","Peterborough Petes",65,3,13,16,0.25,89
"Jamie Doornbosch",1990-02-01,"D","Peterborough Petes",64,4,12,16,0.25,43
"Jesse Stoughton",1991-04-21,"C","Sarnia Sting",62,5,11,16,0.26,89
"Jon Carnevale",1991-06-21,"RW","Ottawa 67's",65,7,9,16,0.25,80
"Julien Demers",1989-09-25,"D","Ottawa 67's",61,2,14,16,0.26,38
"Mark Katic",1989-05-09,"D","Sarnia Sting",63,6,10,16,0.25,30
"Michael Quesnele",1989-01-18,"D","Sault Ste. Marie Greyhounds",68,4,12,16,0.24,42
"RJ Mahalak",1991-12-23,"LW","Plymouth Whalers",61,6,10,16,0.26,76
"Steve Ferry",1988-08-05,"D","Sarnia Sting",68,4,12,16,0.24,42
"Steve Lock",1989-12-10,"C","Kitchener Rangers",57,5,11,16,0.28,80
"Tomas Rachunek",1991-02-21,"LW","Sault Ste. Marie Greyhounds",64,4,12,16,0.25,80
"Tyler Carroll",1990-02-10,"LW","Guelph Storm",61,5,11,16,0.26,100
"Andrew Shaw",1991-07-20,"C","Niagara IceDogs",56,7,8,15,0.27,88
"Brad Albert",1989-03-06,"D","Brampton Battalion",68,3,12,15,0.22,79
"David Shields",1991-01-27,"D","Erie Otters",61,1,14,15,0.25,88
"Jake Carrick",1990-09-11,"RW","Sault Ste. Marie Greyhounds",53,10,5,15,0.28,75
"Liam Heelis",1990-09-28,"C","Peterborough Petes",60,7,8,15,0.25,94
"Paul Cianfrini",1989-04-20,"D","Erie Otters",66,2,13,15,0.23,83
"Robert Kousal",1990-10-07,"LW","Oshawa Generals",62,4,11,15,0.24,68
"Ryan Lopes",1991-02-25,"C","Mississauga St. Michael's Majors",46,9,6,15,0.33,100
"Thomas Middup",1990-02-20,"LW","Niagara IceDogs",56,9,6,15,0.27,88
"Tony DeHart",1990-03-20,"D","Oshawa Generals",63,5,10,15,0.24,56
"Tyler Hostetter",1991-01-30,"D","Erie Otters",61,3,12,15,0.25,65
"Adam Payerl",1991-03-04,"C","Barrie Colts",68,5,9,14,0.21,82
"Adam Sedlak",1991-09-21,"D","Peterborough Petes",50,4,10,14,0.28,64
"Anthony Luciani",1990-05-13,"RW","Erie Otters",59,6,8,14,0.24,100
"Brian Birkhoff",1991-05-22,"D","Ottawa 67's",48,0,14,14,0.29,93
"Colin Behenna",1991-06-06,"C","Barrie Colts",57,6,8,14,0.25,93
"Gregg Sutch",1992-02-09,"RW","Sarnia Sting",60,7,7,14,0.23,93
"Jacob Muzzin",1989-02-21,"D","Sault Ste. Marie Greyhounds",62,2,12,14,0.23,48
"Jaroslav Kruzik",1990-03-26,"D","Kingston Frontenacs",65,1,13,14,0.22,61
"Joey West",1991-02-16,"C","Peterborough Petes",59,2,12,14,0.24,100
"Leo Jenner",1989-06-27,"D","Plymouth Whalers",61,3,11,14,0.23,100
"Myles Doan",1992-05-18,"C","Owen Sound Attack",63,5,9,14,0.22,100
"Paul Bezzo",1990-10-26,"D","Owen Sound Attack",67,1,13,14,0.21,93
"Steven Tarasuk",1989-11-01,"D","London Knights",59,2,12,14,0.24,70
"Taylor Doherty",1991-03-02,"D","Kingston Frontenacs",68,2,12,14,0.21,70
"Vladimir Roth",1990-06-25,"D","London Knights",59,5,9,14,0.24,52
"Alex Dzielski",1989-07-17,"D","Kitchener Rangers",61,1,12,13,0.21,87
"Andrew Eastman",1988-12-16,"D","Barrie Colts",67,1,12,13,0.19,48
"Andy Bathgate",1991-02-26,"C","Belleville Bulls",44,4,9,13,0.3,81
"Brian Lashoff",1990-07-16,"D","Kingston Frontenacs",60,4,9,13,0.22,41
"Casey Cizikas",1991-02-27,"C","Mississauga St. Michael's Majors",55,5,8,13,0.24,36
"Jason Wilson",1990-04-15,"LW","London Knights",52,8,5,13,0.25,76
"Josh Day",1988-04-02,"D","Brampton Battalion",50,1,12,13,0.26,43
"Joshua Ocampo",1991-07-12,"RW","Owen Sound Attack",46,4,9,13,0.28,93
"Kelly Geoffrey",1990-01-25,"LW","Kingston Frontenacs",63,5,8,13,0.21,68
"Michael D'Orazio",1990-08-16,"D","Owen Sound Attack",65,0,13,13,0.2,81
"Miroslav Preisinger",1991-02-03,"C","Sarnia Sting",63,4,9,13,0.21,62
"Nick Esposto",1991-01-05,"RW","Oshawa Generals",51,7,6,13,0.25,93
"Tucker Hunter",1990-03-18,"C","London Knights",62,6,7,13,0.21,93
"Daniel Lombardi",1989-03-12,"LW","Sarnia Sting",35,8,4,12,0.34,67
"Jack Walchessen",1990-04-11,"RW","Peterborough Petes",56,3,9,12,0.21,100
"James Marsden",1990-05-11,"RW","Kingston Frontenacs",55,7,5,12,0.22,92
"Jamie Devane",1991-02-20,"LW","Plymouth Whalers",64,5,7,12,0.19,71
"Jeff Braithwaite",1992-03-02,"D","Peterborough Petes",52,2,10,12,0.23,71
"Kain Allicock",1990-03-02,"LW","Sudbury Wolves",60,6,6,12,0.2,92
"Kyle Neuber",1989-03-22,"RW","Mississauga St. Michael's Majors",59,9,3,12,0.2,100
"Michael Catenacci",1991-02-12,"C","Kitchener Rangers",59,5,7,12,0.2,100
"Nathan Martine",1988-05-24,"D","Guelph Storm",68,1,11,12,0.18,44
"Nick Pageau",1988-01-08,"D","Belleville Bulls",61,0,12,12,0.2,60
"Sam Carrick",1992-02-04,"C","Brampton Battalion",61,7,5,12,0.2,57
"Scott Aarssen",1988-05-10,"D","London Knights",46,3,9,12,0.26,92
"Simon Fischhaber",1990-02-19,"C","Sault Ste. Marie Greyhounds",55,2,10,12,0.22,86
"Stephon Thorne",1990-05-13,"LW","Brampton Battalion",61,8,4,12,0.2,100
"Ben Chiarot",1991-05-09,"D","Guelph Storm",67,2,9,11,0.16,92
"Christopher Breen",1989-06-29,"D","Erie Otters",65,0,11,11,0.17,85
"Conor Stokes",1991-06-08,"LW","Oshawa Generals",47,7,4,11,0.23,100
"David Corrente",1991-05-03,"D","Mississauga St. Michael's Majors",56,2,9,11,0.2,92
"J.K. Gill",1990-02-09,"LW","Sudbury Wolves",58,3,8,11,0.19,92
"Jakub Svoboda",1989-12-27,"RW","Saginaw Spirit",58,4,7,11,0.19,100
"Jordan Carroll",1991-05-12,"LW","Sault Ste. Marie Greyhounds",59,9,2,11,0.19,85
"Keevin Cutting",1992-09-22,"D","Owen Sound Attack",57,2,9,11,0.19,73
"Marc Cantin",1990-03-27,"D","Belleville Bulls",62,1,10,11,0.18,73
"Marcus Pepe",1990-06-14,"C","Sarnia Sting",60,3,8,11,0.18,100
"Reggie Traccitto",1989-07-05,"D","Niagara IceDogs",53,1,10,11,0.21,61
"Richard Jarusek",1991-08-08,"LW","Saginaw Spirit",48,6,5,11,0.23,100
"Riley Brace",1992-03-07,"LW","Mississauga St. Michael's Majors",49,3,8,11,0.22,92
"William Wallen",1991-08-16,"LW","Mississauga St. Michael's Majors",30,6,5,11,0.37,50
"Alex Aleardi",1992-07-30,"C","Kitchener Rangers",65,4,6,10,0.15,91
"Brett Bellemore",1988-06-25,"D","Plymouth Whalers",29,1,9,10,0.34,83
"Dean Howard",1990-06-20,"RW","Sudbury Wolves",63,5,5,10,0.16,83
"Erik Gudbranson",1992-01-07,"D","Kingston Frontenacs",63,1,9,10,0.16,45
"Harry Young",1989-11-12,"D","Windsor Spitfires",46,7,3,10,0.22,83
"J.P. Labardo",1992-02-24,"C","Guelph Storm",43,5,5,10,0.23,100
"Jesse Brown",1990-06-19,"RW","Kingston Frontenacs",55,4,6,10,0.18,91
"Leigh Salters",1989-03-27,"LW","London Knights",36,4,6,10,0.28,91
"Marc Franchini",1990-02-19,"C","Owen Sound Attack",48,3,7,10,0.21,48
"Martin Paryzek",1989-03-23,"D","Ottawa 67's",62,2,8,10,0.16,36
"Micky Sartoretto",1991-03-07,"RW","Kitchener Rangers",49,6,4,10,0.2,91
"Mitch Lebar",1991-01-29,"RW","Kingston Frontenacs",46,2,8,10,0.22,45
"Yves Bastien",1989-08-02,"LW","Guelph Storm",61,6,4,10,0.16,67
"Ben Alavie",1990-01-31,"D","Brampton Battalion",61,1,8,9,0.15,64
"Brett Appio",1991-04-26,"LW","Sarnia Sting",54,6,3,9,0.17,90
"Charles Sarault",1992-02-20,"C","Kingston Frontenacs",68,2,7,9,0.13,100
"Corbin Crawford",1989-07-31,"D","Kingston Frontenacs",64,4,5,9,0.14,50
"Craig Moore",1991-02-14,"LW","Brampton Battalion",52,6,3,9,0.17,100
"Dan Kelly",1989-05-17,"D","Kitchener Rangers",44,3,6,9,0.2,60
"Joe Rogalski",1991-11-29,"D","Sarnia Sting",68,1,8,9,0.13,69
"Joe Underwood",1990-01-15,"D","Saginaw Spirit",65,4,5,9,0.14,56
"Shane Prince",1992-11-16,"LW","Kitchener Rangers",63,3,6,9,0.14,75
"Simon Gronvaldt",1991-01-30,"D","Kitchener Rangers",63,1,8,9,0.14,100
"Stephen Francella",1990-01-16,"LW","Kingston Frontenacs",60,4,5,9,0.15,90
"Alexander Denezhkin",1991-10-14,"RW","Oshawa Generals",47,2,6,8,0.17,80
"Chris Beauchamp",1991-01-02,"RW","Sarnia Sting",58,4,4,8,0.14,100
"Christian Steingraber",1989-08-07,"D","Plymouth Whalers",46,1,7,8,0.17,80
"Daniel Maggio",1991-03-04,"D","Sudbury Wolves",44,0,8,8,0.18,50
"Frankie Santini",1988-07-29,"D","Sudbury Wolves",56,1,7,8,0.14,47
"Garett Hunter",1990-01-18,"LW","London Knights",47,6,2,8,0.17,80
"Jake Cardwell",1992-05-24,"D","Sudbury Wolves",61,1,7,8,0.13,67
"John Padulo",1992-05-06,"C","Oshawa Generals",59,5,3,8,0.14,100
"Kevin Hudes",1989-04-30,"RW","Kitchener Rangers",28,5,3,8,0.29,80
"Kyle van de Bospoort",1988-06-28,"D","Barrie Colts",63,1,7,8,0.13,100
"Mike Halmo",1991-05-15,"LW","Owen Sound Attack",62,5,3,8,0.13,100
"Richard Greenop",1989-02-24,"RW","Windsor Spitfires",60,4,4,8,0.13,100
"Ryan Baldwin",1989-05-20,"RW","Guelph Storm",49,3,5,8,0.16,100
"Scott Fletcher",1988-01-12,"D","Plymouth Whalers",55,1,7,8,0.15,100
"Cameron Odam",1990-06-26,"D","Sault Ste. Marie Greyhounds",68,2,5,7,0.1,88
"Chad Lowry",1991-01-24,"D","Peterborough Petes",56,2,5,7,0.12,78
