"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Evan Bouchard",1999-10-20,"D","London Knights",68,9,19,28,0.41,64
"Noel Hoefenmayer",1999-01-06,"D","Ottawa 67's",62,10,18,28,0.45,70
"Ryan Mantha",1996-06-18,"D","Niagara IceDogs",65,7,21,28,0.43,48
"Sean Day",1998-01-09,"D","Windsor Spitfires",63,10,18,28,0.44,76
"Trent Fox",1997-07-16,"LW","Mississauga Steelheads",64,11,17,28,0.44,88
"Chase Campbell",1998-06-24,"RW","Owen Sound Attack",66,14,13,27,0.41,96
"Cristiano DiGiacinto",1996-01-10,"LW","Windsor Spitfires",47,11,16,27,0.57,79
"Jaden Lindo",1996-01-11,"RW","Sarnia Sting",58,14,13,27,0.47,77
"James McEwan",1997-03-15,"C","Guelph Storm",58,14,13,27,0.47,69
"Kenny Huether",1997-08-06,"RW","Oshawa Generals",68,13,14,27,0.4,82
"Kirill Maksimov",1999-06-01,"RW","Niagara IceDogs",66,12,15,27,0.41,71
"Luke Boka",1999-06-12,"RW","Windsor Spitfires",68,13,14,27,0.4,96
"Ted Nichol",1997-01-04,"C","Kingston Frontenacs",68,9,18,27,0.4,71
"Albert Michnac",1998-10-18,"C","Guelph Storm",65,10,16,26,0.4,67
"Franco Sproviero",1998-08-05,"C","Sarnia Sting",68,10,16,26,0.38,74
"Jacob Cascagnette",1997-03-22,"LW","Mississauga Steelheads",63,14,12,26,0.41,84
"Mathieu Foget",1997-03-06,"C","Ottawa 67's",32,9,17,26,0.81,79
"Matthew Kreis",1997-08-01,"LW","Saginaw Spirit",65,9,17,26,0.4,74
"Max Jones",1998-02-17,"LW","London Knights",33,15,11,26,0.79,72
"Tye Felhaber",1998-08-05,"LW","Ottawa 67's",48,14,12,26,0.54,84
"Alex Formenton",1999-09-13,"LW","London Knights",65,11,14,25,0.38,74
"Daniil Vertiy",1998-11-12,"LW","North Bay Battalion",61,11,14,25,0.41,86
"Jalen Smereck",1997-01-15,"D","Flint Firebirds",60,4,21,25,0.42,56
"Justin Brazeau",1998-02-02,"RW","North Bay Battalion",67,12,13,25,0.37,68
"Liam Dunda",1997-09-15,"LW","Sudbury Wolves",65,9,16,25,0.38,96
"Liam Hawel",1999-04-18,"C","Guelph Storm",66,9,16,25,0.38,89
"Marian Studenic",1998-10-28,"RW","Hamilton Bulldogs",58,15,10,25,0.43,83
"Medric Mercier",1996-10-17,"D","Oshawa Generals",67,8,17,25,0.37,48
"Mitchell Vande Sompel",1997-02-11,"D","London Knights",67,13,12,25,0.37,47
"Sean Durzi",1998-10-21,"D","Owen Sound Attack",60,2,23,25,0.42,66
"TJ Fergus",1997-03-25,"D","Erie Otters",68,3,22,25,0.37,76
"Adam Laishram",1997-04-08,"C","Windsor Spitfires",56,10,14,24,0.43,83
"Adam Timleck",1998-02-26,"RW","Peterborough Petes",66,12,12,24,0.36,77
"Ben Hawerchuk",1998-03-27,"LW","Barrie Colts",57,14,10,24,0.42,77
"Chandler Yakimowicz",1996-01-26,"RW","Sudbury Wolves",59,5,19,24,0.41,67
"Christian Girhiny",1998-08-21,"LW","Erie Otters",68,12,12,24,0.35,96
"Cole Coskey",1999-06-01,"RW","Saginaw Spirit",66,7,17,24,0.36,77
"Connor Walters",1997-06-05,"D","Hamilton Bulldogs",66,3,21,24,0.36,89
"David Miller",1996-09-25,"C","Sault Ste. Marie Greyhounds",68,14,10,24,0.35,65
"Jared Steege",1996-01-07,"LW","Ottawa 67's",50,11,13,24,0.48,73
"Joe Manchurek",1996-08-10,"LW","Oshawa Generals",48,12,12,24,0.5,83
"Renars Krastenbergs",1998-12-26,"LW","Oshawa Generals",63,9,15,24,0.38,100
"Alan Lyszczarczyk",1998-02-17,"C","Sudbury Wolves",61,5,18,23,0.38,72
"Benjamin Gleason",1998-03-25,"D","Hamilton Bulldogs",66,5,18,23,0.35,59
"Blake Speers",1997-01-02,"RW","Sault Ste. Marie Greyhounds",30,10,13,23,0.77,68
"Danial Singer",1999-02-10,"RW","Niagara IceDogs",65,12,11,23,0.35,85
"Kyle Capobianco",1997-08-13,"D","Sudbury Wolves",65,7,16,23,0.35,49
"Olli Juolevi",1998-05-05,"D","London Knights",58,8,15,23,0.4,53
"Frank Hora",1996-06-01,"D","Kitchener Rangers",53,5,17,22,0.42,100
"Jason Willms",1999-02-08,"C","Barrie Colts",68,11,11,22,0.32,92
"Julius  Nattinen",1997-01-14,"C","Windsor Spitfires",51,7,15,22,0.43,58
"Justin Lemcke",1997-02-13,"D","Hamilton Bulldogs",66,6,16,22,0.33,59
"Kyle Langdon",1998-08-26,"C","Niagara IceDogs",60,9,13,22,0.37,85
"Luke Kutkevicius",1998-03-25,"C","Hamilton Bulldogs",66,6,16,22,0.33,100
"Mac Hollowell",1998-09-26,"D","Sault Ste. Marie Greyhounds",63,3,19,22,0.35,96
"Matt  Spencer",1997-03-24,"D","Peterborough Petes",60,7,15,22,0.37,76
"Nathan Dunkley",2000-03-05,"LW","Kingston Frontenacs",58,5,17,22,0.38,71
"Zachary Roberts",1999-08-04,"LW","Owen Sound Attack",61,10,12,22,0.36,100
"Aidan Dudas",2000-06-15,"C","Owen Sound Attack",56,8,13,21,0.38,100
"Brett Neumann",1999-02-15,"C","Kingston Frontenacs",68,10,11,21,0.31,81
"C.J. Clarke",1999-02-08,"RW","Flint Firebirds",56,8,13,21,0.38,88
"Damien Giroux",2000-03-03,"LW","Saginaw Spirit",53,7,14,21,0.4,84
"Gustav Bouramman",1997-01-24,"D","Sault Ste. Marie Greyhounds",66,2,19,21,0.32,58
"Justin Brack",1996-02-04,"C","Niagara IceDogs",67,5,16,21,0.31,91
"Kyle Jenkins",1996-04-22,"D","Peterborough Petes",67,3,18,21,0.31,43
"MacKenzie Entwistle",1999-07-14,"RW","Hamilton Bulldogs",54,11,10,21,0.39,84
"Marcus Crawford",1997-03-21,"D","Saginaw Spirit",60,2,19,21,0.35,54
"Nate Schnarr",1999-02-25,"C","Guelph Storm",54,9,12,21,0.39,58
"Sasha Chmelevski",1999-06-09,"C","Ottawa 67's",58,9,12,21,0.36,49
"Shane Bulitka",1999-07-09,"LW","Sudbury Wolves",60,5,16,21,0.35,100
"Stephen Desrocher",1996-01-26,"D","Kingston Frontenacs",65,5,16,21,0.32,41
"Zach Poirier",1998-05-12,"RW","North Bay Battalion",64,12,9,21,0.33,75
"Barrett Hayton",2000-06-09,"LW","Sault Ste. Marie Greyhounds",63,9,11,20,0.32,74
"Brady Hinz",2000-05-03,"C","Sarnia Sting",61,4,16,20,0.33,80
"Erik Cernak",1997-05-28,"D","Erie Otters",50,3,17,20,0.4,95
"Giordano Finoro",1998-05-17,"C","Barrie Colts",58,10,10,20,0.34,87
"Jack Hanley",1998-04-20,"D","Hamilton Bulldogs",68,2,18,20,0.29,91
"Jake Henderson",1997-02-12,"RW","Kitchener Rangers",64,5,15,20,0.31,87
"Jalen Chatfield",1996-05-16,"D","Windsor Spitfires",61,7,13,20,0.33,71
"Maksim Sushko",1999-02-10,"RW","Owen Sound Attack",54,9,11,20,0.37,62
"Ondrej Machala",1999-01-11,"LW","Niagara IceDogs",56,6,14,20,0.36,80
"Riley Stillman",1998-03-09,"D","Oshawa Generals",62,6,14,20,0.32,61
"Ryan McGregor",1999-01-29,"LW","Sarnia Sting",65,11,9,20,0.31,74
"Serron Noel",2000-08-08,"RW","Oshawa Generals",63,8,12,20,0.32,95
"Travis Barron",1998-08-17,"LW","Ottawa 67's",59,7,13,20,0.34,59
"Zach Shankar",1997-01-28,"D","North Bay Battalion",67,2,18,20,0.3,71
"Brandon Crawley",1997-02-02,"D","London Knights",61,5,14,19,0.31,70
"Cole Carter",1998-07-06,"RW","Kitchener Rangers",58,7,12,19,0.33,58
"Cole Fraser",1999-08-23,"D","Peterborough Petes",61,6,13,19,0.31,100
"Darian Pilon",1998-10-02,"LW","Sudbury Wolves",67,8,11,19,0.28,95
"Giovanni Vallati",2000-02-21,"D","Kitchener Rangers",59,5,14,19,0.32,90
"Jacob Moverare",1998-08-31,"D","Mississauga Steelheads",63,1,18,19,0.3,59
"Matt Brassard",1998-08-08,"D","Oshawa Generals",62,8,11,19,0.31,59
"Nick McHugh",1999-02-13,"LW","Kitchener Rangers",58,9,10,19,0.33,83
"Noah Carroll",1997-12-02,"D","Sault Ste. Marie Greyhounds",62,4,15,19,0.31,76
"Riley Damiani",2000-03-20,"C","Kitchener Rangers",62,8,11,19,0.31,86
"Sean Josling",1999-03-22,"RW","Sarnia Sting",60,10,9,19,0.32,90
"Dylan Di Perna",1996-04-26,"D","Kitchener Rangers",65,3,15,18,0.28,47
"Garrett McFadden",1997-08-21,"D","Guelph Storm",58,9,9,18,0.31,49
"Matt Hotchkiss",1998-02-06,"LW","Guelph Storm",64,10,8,18,0.28,62
"Matthew Struthers",1999-12-26,"C","Owen Sound Attack",66,10,8,18,0.27,95
"Nick Pryce",1999-03-23,"LW","Owen Sound Attack",48,7,11,18,0.38,95
"Otto Makinen",1998-05-21,"C","Sault Ste. Marie Greyhounds",68,3,15,18,0.26,60
"Sam Harding",1997-03-31,"C","Kingston Frontenacs",68,5,13,18,0.26,82
"Vili Saarijarvi",1997-05-15,"D","Mississauga Steelheads",34,9,9,18,0.53,58
"Adam Thilander",1998-09-18,"D","North Bay Battalion",64,1,16,17,0.27,49
"Brendan Harrogate",1998-02-13,"RW","Mississauga Steelheads",45,13,4,17,0.38,74
"Brett Hargrave",1996-01-16,"C","North Bay Battalion",61,14,3,17,0.28,94
"Elijah Roberts",1999-01-23,"D","Kitchener Rangers",65,4,13,17,0.26,94
"Gera Poddubnyi",1999-06-09,"C","Erie Otters",65,7,10,17,0.26,85
"Jordan Ernst",1997-06-18,"D","Sarnia Sting",67,5,12,17,0.25,59
"Kyle Potts",1998-05-26,"C","North Bay Battalion",68,10,7,17,0.25,85
"Patrick Fellows",1997-06-17,"LW","Erie Otters",48,8,9,17,0.35,100
"Reagan O'Grady",1998-12-15,"D","Sudbury Wolves",66,4,13,17,0.26,94
"Aiden Jamieson",1996-03-23,"D","Sudbury Wolves",66,2,14,16,0.24,62
"Ben Evans",1999-01-16,"LW","Ottawa 67's",60,5,11,16,0.27,73
"Cody Caron",1996-05-28,"RW","Kingston Frontenacs",46,5,11,16,0.35,76
"Filip Helt",1998-04-09,"LW","Sarnia Sting",53,4,12,16,0.3,100
"Jake Durham",1999-04-07,"RW","Flint Firebirds",66,10,6,16,0.24,100
"Logan Brown",1998-03-05,"C","Windsor Spitfires",35,6,10,16,0.46,40
"Luke Kirwan",1997-09-23,"LW","Flint Firebirds",31,11,5,16,0.52,73
"Matthew Philip",1999-05-31,"C","Niagara IceDogs",45,9,7,16,0.36,76
"Michael Pezzetta",1998-03-13,"C","Sudbury Wolves",54,9,7,16,0.3,84
"Ty Dellandrea",2000-07-21,"C","Flint Firebirds",57,9,7,16,0.28,67
"Adam McMaster",2000-02-24,"C","North Bay Battalion",61,4,11,15,0.25,62
"Brad Chenier",1999-01-20,"LW","North Bay Battalion",68,7,8,15,0.22,100
"Dylan Seitz",1999-01-15,"C","Kitchener Rangers",60,5,10,15,0.25,83
"Joey Keane",1999-07-02,"D","Barrie Colts",67,0,15,15,0.22,79
"Kade Landry",1999-05-03,"D","Barrie Colts",61,0,15,15,0.25,65
"Liam Foudy",2000-02-04,"C","London Knights",58,9,6,15,0.26,100
"Luke Burghardt",1998-05-12,"C","Guelph Storm",53,7,8,15,0.28,75
"Nick Deakin-Poot",1999-01-28,"C","Guelph Storm",52,7,8,15,0.29,100
"Nick Isaacson",1999-08-11,"LW","Peterborough Petes",66,5,10,15,0.23,100
"Ryan Cranford",1998-04-09,"RW","Kingston Frontenacs",66,8,7,15,0.23,94
"Semyon Der-Arguchintsev",2000-09-15,"C","Peterborough Petes",63,6,9,15,0.24,52
"Shaw Boomhower",1998-10-31,"C","Mississauga Steelheads",60,6,9,15,0.25,88
"Austin McEneny",1997-04-10,"D","Windsor Spitfires",60,1,13,14,0.23,78
"C.J. Garcia",1996-02-03,"D","Saginaw Spirit",64,4,10,14,0.22,64
"Cedric Ralph",1999-01-21,"C","Guelph Storm",56,8,6,14,0.25,88
"Cole Purboo",1999-06-18,"RW","Windsor Spitfires",68,8,6,14,0.21,82
"Connor Roberts",2000-02-22,"C","Hamilton Bulldogs",63,7,7,14,0.22,93
"Dante Salituro",1996-11-15,"RW","London Knights",30,6,8,14,0.47,64
"Dennis Busby",2000-01-06,"D","Flint Firebirds",62,2,12,14,0.23,88
"Hayden McCool",1997-04-11,"C","Windsor Spitfires",61,7,7,14,0.23,78
"Keaton Middleton",1998-02-10,"D","Saginaw Spirit",64,4,10,14,0.22,78
"Zachary Jackson",1999-01-11,"LW","Hamilton Bulldogs",53,3,11,14,0.26,93
"Brady Lyle",1999-06-06,"D","North Bay Battalion",58,3,10,13,0.22,52
"Chris Martenet",1996-09-25,"D","Ottawa 67's",55,3,10,13,0.24,81
"Danil Antropov",2000-12-20,"LW","Oshawa Generals",60,5,8,13,0.22,62
"DJ Busdeker",1999-09-25,"RW","Saginaw Spirit",39,6,7,13,0.33,93
"Dmitri Samorukov",1999-06-16,"D","Guelph Storm",67,2,11,13,0.19,65
"Drake Pilon",1998-10-02,"RW","Sudbury Wolves",58,5,8,13,0.22,100
"Jesse Barwell",1997-05-08,"LW","Saginaw Spirit",63,4,9,13,0.21,81
"Johnathon Schaefer",1998-04-04,"D","Niagara IceDogs",62,1,12,13,0.21,93
"Josh Coyle",1997-07-27,"C","Peterborough Petes",63,11,2,13,0.21,100
"Justin Murray",1998-08-22,"D","Barrie Colts",66,0,13,13,0.2,54
"Kirill Nizhnikov",2000-03-29,"RW","Barrie Colts",43,7,6,13,0.3,68
"Matyas Svoboda",1999-01-02,"LW","Peterborough Petes",62,8,5,13,0.21,100
"Nick Grima",1999-03-07,"D","Sarnia Sting",60,2,11,13,0.22,62
"Tyler Rollo",1997-07-30,"LW","Peterborough Petes",56,4,9,13,0.23,81
"Brandon Prophet",1996-06-03,"D","Peterborough Petes",60,1,11,12,0.2,86
"Fedor Gordeev",1999-01-27,"D","Flint Firebirds",64,4,8,12,0.19,86
"Hunter Holmes",2000-01-25,"C","Flint Firebirds",67,5,7,12,0.18,92
"Jason Smith",1997-04-27,"C","Barrie Colts",67,6,6,12,0.18,71
"Kyle MacLean",1999-04-29,"LW","Oshawa Generals",68,5,7,12,0.18,92
"Kyle Rhodes",1997-12-25,"D","Guelph Storm",65,3,9,12,0.18,86
"Logan Stanley",1998-05-26,"D","Windsor Spitfires",35,2,10,12,0.34,71
"Peter Stratis",2000-01-18,"D","Ottawa 67's",49,1,11,12,0.24,80
"Aidan McFarland",1999-04-05,"LW","Mississauga Steelheads",67,4,7,11,0.16,69
"Cole Candella",1998-02-13,"D","Hamilton Bulldogs",65,1,10,11,0.17,55
"Hayden Davis",1999-07-21,"D","Saginaw Spirit",67,1,10,11,0.16,73
"Liam Stevens",1999-04-23,"LW","Guelph Storm",64,6,5,11,0.17,73
"Pavel Gogolev",2000-02-19,"RW","Peterborough Petes",53,5,6,11,0.21,100
"Scoley Dow",1999-05-12,"LW","Mississauga Steelheads",46,4,7,11,0.24,92
"Tom Hedberg",1999-08-10,"D","Barrie Colts",56,3,8,11,0.2,46
"Trenton Bourque",1998-06-11,"D","Owen Sound Attack",67,0,11,11,0.16,100
"Zack Dorval",1998-04-20,"C","Ottawa 67's",65,6,5,11,0.17,100
"Aaron Haydon",1996-01-06,"D","Niagara IceDogs",50,5,5,10,0.2,67
"Alex Di Carlo",1997-03-25,"D","Oshawa Generals",61,1,9,10,0.16,100
"Connor Corcoran",2000-08-07,"D","Windsor Spitfires",59,5,5,10,0.17,100
"Jacob Ball",1999-01-16,"LW","North Bay Battalion",42,4,6,10,0.24,100
"Jacob Paquette",1999-05-26,"D","Kingston Frontenacs",59,1,9,10,0.17,100
"Josh Wainman",1999-02-20,"D","Erie Otters",42,1,9,10,0.24,100
"Kody Clark",1999-10-13,"RW","Ottawa 67's",57,7,3,10,0.18,91
"Max Grondin",2000-07-04,"C","Saginaw Spirit",68,5,5,10,0.15,91
"Max Kislinger",1998-02-11,"LW","North Bay Battalion",35,5,5,10,0.29,83
"Nic Sicoly",1998-01-05,"LW","Guelph Storm",66,2,8,10,0.15,91
"Owen Lane",1999-01-16,"LW","Sudbury Wolves",43,5,5,10,0.23,100
"Robbie Burt",1999-05-29,"RW","Oshawa Generals",46,7,3,10,0.22,91
"Sergey Popov",2000-03-27,"LW","Kingston Frontenacs",65,4,6,10,0.15,91
"Tyler Nother",1998-02-07,"D","Windsor Spitfires",64,1,9,10,0.16,100
"Tyler Tucker",2000-03-01,"D","Barrie Colts",62,0,10,10,0.16,71
"Aidan Brown",1999-09-23,"RW","Barrie Colts",61,3,6,9,0.15,90
"Alex Black",1997-09-12,"D","Peterborough Petes",65,2,7,9,0.14,100
"Andrew Burns",1997-02-02,"D","Kitchener Rangers",65,0,9,9,0.14,100
"Cam Dineen",1998-06-19,"D","North Bay Battalion",29,5,4,9,0.31,64
"Curtis Douglas",2000-03-06,"C","Barrie Colts",53,4,5,9,0.17,100
"Eemeli Rasanen",1999-03-06,"D","Kingston Frontenacs",66,2,7,9,0.14,23
"Jacob Friend",1997-07-28,"D","Owen Sound Attack",43,0,9,9,0.21,75
"Liam Murray",1997-06-28,"D","Kingston Frontenacs",68,2,7,9,0.13,100
"Owen Lalonde",2000-02-01,"D","Sudbury Wolves",64,2,7,9,0.14,75
"Ryan Orban",1997-07-24,"D","Ottawa 67's",66,1,8,9,0.14,100
"Zach Wilkie",1997-02-24,"D","Sudbury Wolves",53,1,8,9,0.17,69
"Austin Osmanski",1998-04-30,"D","Mississauga Steelheads",55,2,6,8,0.15,100
