"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Sal Peralta",1983-07-11,"C","Toronto St. Michael's Majors",68,15,15,30,0.44,70
"Sean Stefanski",1983-09-10,"RW","Sault Ste. Marie Greyhounds",64,17,13,30,0.47,62
"Tobias Whelan",1983-10-28,"C","Oshawa Generals",68,15,15,30,0.44,79
"Evan McGrath",1986-01-14,"C","Kitchener Rangers",64,10,19,29,0.45,62
"Lukas Krajicek",1983-11-03,"D","Peterborough Petes",52,8,21,29,0.56,55
"Mark Langdon",1983-03-12,"C","Barrie Colts",68,9,20,29,0.43,69
"Phil Gibson",1984-03-26,"RW","Windsor Spitfires",60,8,21,29,0.48,85
"Evgeny Kadatskiy",1984-09-03,"LW","Peterborough Petes",59,13,15,28,0.47,74
"Julian Talbot",1985-03-24,"C","Ottawa 67's",62,10,18,28,0.45,100
"Martin St. Pierre",1983-08-11,"C","Guelph Storm",55,4,24,28,0.51,50
"Rafal Martynowski",1984-08-07,"LW","Kitchener Rangers",61,17,11,28,0.46,78
"Colt King",1983-03-04,"LW","Oshawa Generals",66,11,16,27,0.41,66
"John Scott Dickson",1984-04-10,"LW","Windsor Spitfires",59,13,14,27,0.46,63
"Ryan Bowness",1983-08-05,"RW","Brampton Battalion",55,13,14,27,0.49,84
"Sean Langdon",1984-04-12,"C","Sudbury Wolves",55,12,15,27,0.49,69
"Sean Scully",1983-01-13,"RW","Ottawa 67's",62,12,15,27,0.44,82
"Brendan Bell",1983-03-31,"D","Ottawa 67's",55,7,19,26,0.47,49
"Denis Yachmenev",1984-06-04,"RW","Saginaw Spirit",68,11,15,26,0.38,58
"Mike Stathopoulos",1982-07-12,"C","London Knights",54,12,14,26,0.48,37
"Andre Benoit",1984-01-06,"D","Kitchener Rangers",65,9,16,25,0.38,37
"Jon Howse",1983-09-04,"C","Peterborough Petes",65,8,17,25,0.38,64
"Lou Dickenson",1982-08-15,"C","Ottawa 67's",62,12,13,25,0.4,53
"Peter Tsimikalis",1986-01-10,"C","Ottawa 67's",61,5,20,25,0.41,78
"Rane Carnegie",1985-01-02,"RW","Belleville Bulls",60,11,14,25,0.42,54
"Brandon Prust",1984-03-16,"LW","London Knights",65,10,14,24,0.37,83
"Jeremy Akeson",1984-11-26,"LW","Ottawa 67's",63,11,13,24,0.38,77
"Kevin Young",1982-07-16,"D","Brampton Battalion",47,7,17,24,0.51,56
"Ryan Del Monte",1983-09-13,"C","Sarnia Sting",64,10,14,24,0.38,96
"Shandor Alphonso",1984-05-24,"LW","Sudbury Wolves",66,8,16,24,0.36,67
"Shane O'Brien",1983-08-09,"D","Toronto St. Michael's Majors",62,10,14,24,0.39,57
"Tom Zanoski",1984-03-03,"LW","Owen Sound Attack",59,10,14,24,0.41,100
"Trevor Daley",1983-10-09,"D","Sault Ste. Marie Greyhounds",57,9,15,24,0.42,45
"Brad Bonello",1984-04-15,"LW","Erie Otters",63,13,10,23,0.37,43
"Dan Speer",1984-12-05,"C","Barrie Colts",61,5,18,23,0.38,72
"Jesse Gimblett",1985-01-04,"LW","Owen Sound Attack",68,9,14,23,0.34,66
"John Vigilante",1985-05-24,"LW","Plymouth Whalers",65,9,14,23,0.35,59
"Logan Hunter",1984-08-30,"C","London Knights",66,10,13,23,0.35,66
"Mike James",1982-02-21,"LW","Windsor Spitfires",55,15,8,23,0.42,59
"Paul Ranger",1984-09-12,"D","Oshawa Generals",68,7,16,23,0.34,61
"Petr Taticek",1983-09-22,"C","Sault Ste. Marie Greyhounds",54,7,16,23,0.43,40
"Ryan Donally",1985-02-04,"LW","Windsor Spitfires",65,10,13,23,0.35,88
"Scott Horvath",1984-07-19,"RW","Toronto St. Michael's Majors",67,13,10,23,0.34,72
"Sean Courtney",1985-10-16,"C","Erie Otters",67,10,13,23,0.34,64
"Aaron Lobb",1983-06-10,"RW","Guelph Storm",60,11,11,22,0.37,67
"Jan Platil",1983-02-09,"D","Barrie Colts",61,6,16,22,0.36,43
"Jean-Michel Rizk",1986-03-24,"RW","Saginaw Spirit",63,6,16,22,0.35,67
"Kyle Piwowarczyk",1983-08-14,"C","London Knights",68,7,15,22,0.32,96
"Trevor Blanchard",1983-06-06,"LW","Sudbury Wolves",56,8,14,22,0.39,73
"Brett Trudell",1984-02-15,"RW","Guelph Storm",63,11,10,21,0.33,66
"Chad McCaffrey",1984-06-19,"C","Kitchener Rangers",46,7,14,21,0.46,88
"Cole Jarrett",1983-01-04,"D","Plymouth Whalers",58,3,18,21,0.36,38
"Cory Vitarelli",1985-06-30,"LW","Toronto St. Michael's Majors",55,9,12,21,0.38,72
"Drew Fata",1983-07-28,"D","Kingston Frontenacs",69,4,17,21,0.3,55
"Evan Brophey",1986-12-03,"C","Barrie Colts",61,8,13,21,0.34,81
"Kevin Klein",1984-12-13,"D","Toronto St. Michael's Majors",67,4,17,21,0.31,48
"Matthew Albiani",1983-02-14,"C","Ottawa 67's",64,8,13,21,0.33,52
"Mike Amodeo",1982-05-05,"LW","Sault Ste. Marie Greyhounds",36,12,9,21,0.58,88
"Scott Dobben",1983-04-10,"LW","Sault Ste. Marie Greyhounds",63,10,11,21,0.33,50
"Tyler Eady",1983-08-12,"RW","Mississauga IceDogs",68,10,11,21,0.31,88
"Andre Deveaux",1984-02-23,"RW","Owen Sound Attack",63,9,11,20,0.32,54
"Andrew Shennan",1985-02-19,"RW","Barrie Colts",63,5,15,20,0.32,91
"Darryl Boyce",1984-07-07,"C","Toronto St. Michael's Majors",64,7,13,20,0.31,54
"David Clarkson",1984-03-31,"C","Kitchener Rangers",57,11,9,20,0.35,71
"Jonas Fiedler",1984-05-29,"LW","Plymouth Whalers",63,5,15,20,0.32,71
"Mike Melinko",1983-02-14,"RW","Erie Otters",73,7,13,20,0.27,57
"Ahren Nittel",1983-12-06,"C","Oshawa Generals",42,14,5,19,0.45,61
"Bill Kinkel",1984-02-27,"LW","Kingston Frontenacs",69,8,11,19,0.28,76
"Chris Campoli",1984-07-09,"D","Erie Otters",60,3,16,19,0.32,40
"Craig Foster",1984-02-10,"LW","Toronto St. Michael's Majors",47,9,10,19,0.4,83
"Dan Rudisuela",1983-01-10,"C","Mississauga IceDogs",66,9,10,19,0.29,49
"Jean-Francois Seguin",1982-04-25,"D","Sudbury Wolves",62,5,14,19,0.31,51
"Jeremy Swanson",1984-06-21,"D","Barrie Colts",68,2,17,19,0.28,46
"Josh Tataryn",1982-07-23,"LW","Saginaw Spirit",44,10,9,19,0.43,63
"Karol Sloboda",1983-05-16,"D","Ottawa 67's",59,4,15,19,0.32,41
"Matt Ryan",1983-11-12,"C","Guelph Storm",48,12,7,19,0.4,76
"Matt Seymour",1983-06-29,"C","Toronto St. Michael's Majors",68,7,12,19,0.28,58
"Michael Gough",1982-09-09,"RW","Oshawa Generals",64,10,9,19,0.3,76
"Pavel Voroshnin",1984-03-23,"D","Mississauga IceDogs",68,6,13,19,0.28,53
"Ryan Callahan",1985-03-21,"RW","Guelph Storm",59,9,10,19,0.32,61
"Zack Stortini",1985-09-11,"RW","Sudbury Wolves",62,8,11,19,0.31,66
"Andrey Mikhnov",1983-11-26,"LW","Toronto St. Michael's Majors",65,7,11,18,0.28,72
"Blair Jarrett",1984-10-25,"RW","Mississauga IceDogs",64,6,12,18,0.28,90
"Chris Curran",1983-07-24,"LW","Mississauga IceDogs",67,7,11,18,0.27,82
"Dennis Wideman",1983-03-20,"D","London Knights",55,10,8,18,0.33,38
"Derek Lyons",1985-07-15,"LW","Mississauga IceDogs",67,7,11,18,0.27,100
"James Wisniewski",1984-02-24,"D","Plymouth Whalers",52,7,11,18,0.35,35
"Mark Mancari",1985-07-11,"RW","Ottawa 67's",61,7,11,18,0.3,95
"Niko Tuomi",1983-02-10,"D","Guelph Storm",70,6,12,18,0.26,47
"Rob Shilton",1982-06-24,"C","Sudbury Wolves",55,6,12,18,0.33,58
"Tyler Harrison",1984-12-24,"LW","Brampton Battalion",67,10,8,18,0.27,86
"Adam Chapman",1982-03-27,"LW","Saginaw Spirit",64,7,10,17,0.27,71
"Carter Trevisani",1982-06-06,"D","Ottawa 67's",67,4,13,17,0.25,47
"Chris Hulit",1985-01-15,"RW","Oshawa Generals",67,6,11,17,0.25,81
"Colin Power",1984-03-02,"RW","Guelph Storm",68,10,7,17,0.25,63
"Danny Bois",1983-06-01,"RW","London Knights",56,8,9,17,0.3,53
"Jason Penner",1983-04-01,"C","Peterborough Petes",67,7,10,17,0.25,74
"Jeff Larsh",1985-01-24,"RW","Sault Ste. Marie Greyhounds",58,9,8,17,0.29,81
"Juris Stals",1982-08-04,"RW","Owen Sound Attack",25,6,11,17,0.68,74
"Marcus Smith",1983-01-14,"D","Kitchener Rangers",67,0,17,17,0.25,53
"Mark Giordano",1983-03-10,"D","Owen Sound Attack",68,7,10,17,0.25,35
"Matt Maccarone",1984-03-23,"C","Oshawa Generals",67,9,8,17,0.25,94
"Mike Knight",1984-10-07,"D","Belleville Bulls",68,5,12,17,0.25,61
"Mitch Maunu",1986-07-30,"D","Windsor Spitfires",62,4,13,17,0.27,89
"Tyler Haskins",1986-05-26,"C","Guelph Storm",54,6,11,17,0.31,81
"Aaron Power",1982-02-04,"D","Sarnia Sting",65,6,10,16,0.25,28
"Alex Karaulchuk",1983-07-27,"C","Erie Otters",62,9,7,16,0.26,57
"Alexander Skorohod",1983-06-10,"D","Mississauga IceDogs",61,5,11,16,0.26,94
"Andrew Brown",1983-07-05,"RW","Belleville Bulls",63,8,8,16,0.25,80
"Bryan Bickell",1986-03-09,"LW","Ottawa 67's",50,7,9,16,0.32,94
"Craig Voakes",1986-01-02,"C","Sudbury Wolves",61,6,10,16,0.26,59
"Dylan Hunter",1985-05-21,"LW","London Knights",68,5,11,16,0.24,38
"Jonah Leroux",1982-12-06,"C","Sudbury Wolves",54,6,10,16,0.3,76
"Matt Grennier",1983-03-20,"C","Kitchener Rangers",65,6,10,16,0.25,80
"Matt Weir",1983-05-21,"LW","London Knights",63,10,6,16,0.25,89
"Paul McFarland",1985-12-06,"LW","Kitchener Rangers",58,5,11,16,0.28,94
"Peter Flache",1982-03-04,"C","Saginaw Spirit",68,4,12,16,0.24,57
"Pierre Mitsou",1983-01-06,"D","Ottawa 67's",63,4,12,16,0.25,89
"Russ Moyer",1982-08-09,"D","Ottawa 67's",47,3,13,16,0.34,46
"Adam Keefe",1984-04-26,"RW","Kitchener Rangers",45,7,8,15,0.33,94
"Alex Shevchenko",1984-10-11,"LW","Sudbury Wolves",61,5,10,15,0.25,71
"Carlo Colaiacovo",1983-01-27,"D","Erie Otters",35,6,9,15,0.43,43
"David Herring",1984-02-22,"RW","Erie Otters",62,9,6,15,0.24,75
"David Lomas",1985-03-21,"RW","Windsor Spitfires",66,9,6,15,0.23,100
"Drew Larman",1985-05-15,"C","Sarnia Sting",67,4,11,15,0.22,83
"George Halkidis",1982-06-18,"D","Kitchener Rangers",60,5,10,15,0.25,48
"Mike Angelidis",1985-06-27,"LW","Owen Sound Attack",65,7,8,15,0.23,88
"Pat Sutton",1984-04-26,"D","Owen Sound Attack",67,3,12,15,0.22,83
"Reg Thomas",1984-03-24,"C","Sarnia Sting",66,3,12,15,0.23,62
"Rick Steadman",1984-06-09,"D","London Knights",61,4,11,15,0.25,88
"Tim Sestito",1984-08-28,"LW","Plymouth Whalers",61,9,6,15,0.25,83
"Adam Gibson",1984-06-07,"D","Saginaw Spirit",49,1,13,14,0.29,61
"Anthony Aquino",1982-08-01,"RW","Oshawa Generals",14,9,5,14,1,74
"Chris Robertson",1984-01-10,"C","Sudbury Wolves",66,5,9,14,0.21,54
"Cody Thornton",1986-07-16,"RW","Belleville Bulls",63,4,10,14,0.22,93
"David Bowman",1983-09-23,"D","Windsor Spitfires",62,4,10,14,0.23,44
"David Liffiton",1984-10-18,"D","Plymouth Whalers",64,4,10,14,0.22,88
"Eric Larochelle",1984-07-07,"D","Guelph Storm",62,1,13,14,0.23,67
"Malcolm Hutt",1982-05-31,"D","Belleville Bulls",59,0,14,14,0.24,54
"Ryan Rorabeck",1985-02-27,"C","Toronto St. Michael's Majors",55,5,9,14,0.25,47
"Ryan Sharp",1983-01-21,"LW","Barrie Colts",55,6,8,14,0.25,100
"Stuart Simmons",1984-09-26,"D","Brampton Battalion",62,2,12,14,0.23,82
"Travis Chapman",1983-04-16,"D","Sudbury Wolves",66,4,10,14,0.21,36
"Andrew Archer",1983-05-15,"D","Guelph Storm",65,2,11,13,0.2,72
"David Pszenyczny",1985-02-18,"D","Sarnia Sting",68,3,10,13,0.19,48
"Dene Poulin",1983-12-13,"D","Sudbury Wolves",68,4,9,13,0.19,76
"Fred Hatziioannou",1983-03-10,"D","Oshawa Generals",64,4,9,13,0.2,62
"Hunter Tremblay",1986-01-15,"LW","Barrie Colts",56,4,9,13,0.23,68
"Jamie Fraser",1985-11-17,"C","Brampton Battalion",58,3,10,13,0.22,93
"Jordan Morrison",1986-06-06,"C","Peterborough Petes",59,6,7,13,0.22,93
"Nathan McIver",1985-01-06,"D","Toronto St. Michael's Majors",68,3,10,13,0.19,87
"Patrick Kaleta",1986-06-08,"RW","Peterborough Petes",67,6,7,13,0.19,81
"Ryan Garlock",1986-04-24,"C","Guelph Storm",51,3,10,13,0.25,87
"Ryan Kitchen",1985-02-06,"RW","Sault Ste. Marie Greyhounds",62,3,10,13,0.21,87
"Ryan Thompson",1983-02-10,"RW","Guelph Storm",61,4,9,13,0.21,100
"Tyler Hanchuck",1982-02-07,"D","Sarnia Sting",50,2,11,13,0.26,93
"Tyler Kennedy",1986-07-15,"C","Sault Ste. Marie Greyhounds",61,5,8,13,0.21,87
"Daniel Borges",1986-01-09,"C","Saginaw Spirit",56,7,5,12,0.21,63
"Daniel Girardi",1984-04-29,"D","Guelph Storm",67,1,11,12,0.18,40
"Jesse Boucher",1983-04-19,"LW","Kitchener Rangers",29,7,5,12,0.41,100
"Kenny Jung",1983-01-07,"D","Barrie Colts",67,5,7,12,0.18,80
"Marc Rancourt",1984-04-28,"LW","Belleville Bulls",68,5,7,12,0.18,46
"Michael Blunden",1986-12-15,"RW","Erie Otters",63,6,6,12,0.19,71
"Mike Self",1983-03-18,"D","Windsor Spitfires",64,1,11,12,0.19,92
"Steve Eminger",1983-10-31,"D","Kitchener Rangers",23,1,11,12,0.52,41
"Brody Todd",1984-02-25,"LW","Ottawa 67's",52,6,5,11,0.21,61
"Cam Janssen",1984-04-15,"RW","Windsor Spitfires",50,0,11,11,0.22,85
"Chris Eade",1982-04-20,"D","Erie Otters",60,0,11,11,0.18,39
"Dan Growden",1982-02-09,"D","Owen Sound Attack",27,2,9,11,0.41,79
"David Bolland",1986-06-05,"RW","London Knights",64,4,7,11,0.17,65
"Jeff MacDermid",1984-03-01,"RW","Owen Sound Attack",57,4,7,11,0.19,100
"Jimmy Gagnon",1982-09-16,"RW","Plymouth Whalers",64,3,8,11,0.17,85
"Jiri Drtina",1985-03-01,"D","Guelph Storm",63,4,7,11,0.17,42
"Ladislav Kolda",1983-10-16,"D","Oshawa Generals",54,4,7,11,0.2,46
"Mark Flood",1984-09-29,"D","Peterborough Petes",68,2,9,11,0.16,38
"Matt Bacon",1983-05-23,"LW","Toronto St. Michael's Majors",49,4,7,11,0.22,79
"Oliver Maron",1983-09-30,"D","Belleville Bulls",59,2,9,11,0.19,52
"Paul Bissonnette",1985-03-11,"D","Saginaw Spirit",67,4,7,11,0.16,48
"Richard Power",1984-01-18,"D","Kingston Frontenacs",68,2,9,11,0.16,73
"Steve Cooke",1983-07-21,"C","Belleville Bulls",57,3,8,11,0.19,92
"Alex Lalonde",1983-06-21,"LW","Owen Sound Attack",34,4,6,10,0.29,91
"Alex MacDonell",1983-08-13,"D","Saginaw Spirit",64,1,9,10,0.16,77
"Chanse Fitzpatrick",1984-08-14,"RW","Sarnia Sting",50,5,5,10,0.2,83
"Dan Buccella",1983-06-16,"LW","Mississauga IceDogs",65,4,6,10,0.15,100
"David Brown",1983-02-15,"RW","Brampton Battalion",51,3,7,10,0.2,100
"Dustin VanBallegooie",1983-03-25,"D","Owen Sound Attack",59,2,8,10,0.17,38
"Frank Rediker",1985-03-15,"D","Windsor Spitfires",51,6,4,10,0.2,62
"Greg Williams",1985-01-22,"RW","Peterborough Petes",64,7,3,10,0.16,83
"Marc Methot",1985-06-21,"D","London Knights",68,1,9,10,0.15,67
"Martin Lojek",1985-08-19,"D","Brampton Battalion",65,1,9,10,0.15,71
"Matt Puntureri",1985-06-17,"C","Sault Ste. Marie Greyhounds",47,3,7,10,0.21,67
"Scott Hotham",1984-07-19,"D","Mississauga IceDogs",64,2,8,10,0.16,83
"Tim Gleason",1983-01-29,"D","Windsor Spitfires",45,2,8,10,0.22,26
"Anton Kadeykin",1984-05-17,"D","Sarnia Sting",55,2,7,9,0.16,90
"Connor Cameron",1985-05-11,"C","Toronto St. Michael's Majors",50,4,5,9,0.18,82
"Dan Rogers",1984-05-07,"D","Belleville Bulls",65,2,7,9,0.14,64
"Ivan Svarny",1984-10-31,"D","Belleville Bulls",65,4,5,9,0.14,56
"Jake Gilmour",1984-07-19,"LW","Belleville Bulls",46,4,5,9,0.2,100
"Paul Giallonardo",1984-02-29,"D","Windsor Spitfires",56,0,9,9,0.16,56
"Scott Lehman",1986-01-05,"D","Toronto St. Michael's Majors",53,2,7,9,0.17,69
"Steve Dix",1983-04-07,"RW","Saginaw Spirit",52,3,6,9,0.17,100
"Tyler Cook",1982-08-10,"D","Oshawa Generals",68,1,8,9,0.13,50
"Adam Smyth",1983-09-08,"RW","Ottawa 67's",48,6,2,8,0.17,89
"Brad Staubitz",1984-07-28,"D","Sault Ste. Marie Greyhounds",55,2,6,8,0.15,100
"Chad Robinson",1985-01-18,"LW","Peterborough Petes",55,1,7,8,0.15,80
"Clay McFadden",1986-02-15,"C","Kingston Frontenacs",59,1,7,8,0.14,73
"Danny Syvret",1985-06-13,"D","London Knights",68,1,7,8,0.12,36
"Drew Kivell",1983-02-04,"D","Kingston Frontenacs",65,0,8,8,0.12,100
"Howie Martin",1986-11-18,"C","Sudbury Wolves",51,4,4,8,0.16,73
"Kyle Quincey",1985-08-12,"D","London Knights",66,3,5,8,0.12,44
"Kyle Wharton",1986-03-03,"D","Ottawa 67's",39,3,5,8,0.21,100
"Marco Caprara",1984-06-14,"LW","Sarnia Sting",53,4,4,8,0.15,89
"Michael Tuomi",1985-01-26,"C","Barrie Colts",54,6,2,8,0.15,100
"Mike Letizia",1985-02-15,"D","Plymouth Whalers",60,1,7,8,0.13,89
"Mike Looby",1985-01-28,"D","Brampton Battalion",56,1,7,8,0.14,80
"Nate Kiser",1982-05-04,"D","Plymouth Whalers",52,3,5,8,0.15,53
"Nick Thomas",1985-06-19,"LW","Sarnia Sting",55,2,6,8,0.15,80
"Patrick Turcotte",1984-03-26,"C","Belleville Bulls",32,1,7,8,0.25,67
"Riley Moher",1982-06-27,"D","Barrie Colts",64,1,7,8,0.12,100
"Sean Thompson",1984-01-31,"LW","Plymouth Whalers",62,5,3,8,0.13,73
"Adam Elzinga",1982-07-23,"D","Peterborough Petes",66,1,6,7,0.11,64
"Alan Nolan",1983-07-06,"LW","Toronto St. Michael's Majors",55,2,5,7,0.13,88
"Anthony Butera",1984-09-14,"D","Sarnia Sting",57,2,5,7,0.12,58
"Brian Lee",1984-07-05,"D","Erie Otters",68,4,3,7,0.1,64
"Colin Baker",1985-05-29,"C","Sarnia Sting",35,2,5,7,0.2,88
"Danny Revelle",1986-02-04,"LW","Mississauga IceDogs",47,3,4,7,0.15,78
"Jason Dixon",1985-02-21,"C","Windsor Spitfires",34,1,6,7,0.21,88
"Jimmy Ball",1983-08-10,"","London Knights",34,5,2,7,0.21,50
"John Neal",1985-05-29,"D","Oshawa Generals",66,1,6,7,0.11,70
"John Wheaton",1984-08-23,"RW","Owen Sound Attack",62,3,4,7,0.11,78
"John Winstanley",1983-06-03,"C","Sudbury Wolves",26,2,5,7,0.27,78
"Marek Chvatal",1984-01-27,"D","Sarnia Sting",65,0,7,7,0.11,30
"Martin Cizek",1984-05-17,"D","Plymouth Whalers",58,1,6,7,0.12,78
"Matt Lynn",1983-07-07,"D","Erie Otters",41,0,7,7,0.17,58
"Ryan Card",1984-02-18,"D","Peterborough Petes",65,2,5,7,0.11,88
"Ryan MacKay",1983-04-22,"D","Sault Ste. Marie Greyhounds",52,1,6,7,0.13,88
"Ryan Stokes",1983-06-23,"D","Mississauga IceDogs",59,1,6,7,0.12,78
"Steven Rawski",1982-02-07,"D","Toronto St. Michael's Majors",42,3,4,7,0.17,47
"T.J. Eason",1982-05-18,"D","Kitchener Rangers",68,2,5,7,0.1,70
"Todd Griffith",1985-01-27,"LW","Belleville Bulls",51,6,1,7,0.14,88
