"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Stephen Weiss",1983-04-03,"C","Plymouth Whalers",64,17,24,41,0.64,62
"Tomas Kurka",1981-12-14,"LW","Plymouth Whalers",64,23,18,41,0.64,64
"Chris Stanley",1979-06-18,"C","Belleville Bulls",68,15,25,40,0.59,62
"Derek Roy",1983-05-04,"C","Kitchener Rangers",66,16,24,40,0.61,46
"Jason Polera",1979-03-21,"RW","Kingston Frontenacs",65,20,20,40,0.62,67
"Josef Vasicek",1980-09-12,"C","Sault Ste. Marie Greyhounds",54,16,24,40,0.74,56
"John Kozoriz",1981-03-16,"C","Oshawa Generals",64,17,22,39,0.61,70
"Jonas Andersson",1981-02-24,"RW","North Bay Centennials",67,17,22,39,0.58,58
"Keith Delaney",1979-05-07,"C","Toronto St. Michael's Majors",67,18,21,39,0.58,63
"Kent McDonell",1979-03-01,"RW","Guelph Storm",56,21,18,39,0.7,56
"Kyle Wellwood",1983-05-16,"C","Belleville Bulls",65,11,28,39,0.6,76
"Mark Chaplin",1979-06-04,"C","Belleville Bulls",51,14,24,38,0.75,83
"Kevin Mitchell",1980-06-05,"D","Guelph Storm",68,11,26,37,0.54,48
"Lance Galbraith",1980-02-21,"LW","Ottawa 67's",62,16,21,37,0.6,74
"Maxim Rybin",1981-06-15,"C","Sarnia Sting",66,19,18,37,0.56,66
"Michael Rupp",1980-01-13,"LW","Erie Otters",58,22,15,37,0.64,70
"Charlie Stephens",1981-04-05,"C","Guelph Storm",56,11,25,36,0.64,72
"Kenny Corupe",1980-01-18,"C","Owen Sound Platers",64,15,21,36,0.56,53
"Lukas Havel",1981-11-10,"RW","Brampton Battalion",55,17,19,36,0.65,72
"Chris Minard",1981-11-18,"C","Toronto St. Michael's Majors",66,13,22,35,0.53,78
"Kevin Baker",1979-06-15,"RW","Belleville Bulls",60,19,16,35,0.58,59
"Kris Newbury",1982-02-19,"C","Sarnia Sting",61,12,23,35,0.57,92
"Matthew Dzieduszycki",1980-04-08,"C","Barrie Colts",46,15,20,35,0.76,73
"Mike Christian",1979-11-13,"LW","Barrie Colts",61,16,19,35,0.57,85
"Mike Renzi",1981-07-18,"C","Belleville Bulls",60,17,18,35,0.58,88
"Ryan Held",1980-01-30,"C","Kitchener Rangers",64,17,18,35,0.55,47
"Shane Nash",1979-01-24,"C","Erie Otters",63,13,22,35,0.56,49
"Brad Ralph",1980-10-17,"C","Oshawa Generals",56,16,18,34,0.61,54
"Brett Gibson",1979-08-17,"C","London Knights",66,15,19,34,0.52,49
"Brian Passmore",1980-04-27,"C","Oshawa Generals",58,14,20,34,0.59,59
"Chad Spurr",1979-05-13,"C","Sault Ste. Marie Greyhounds",61,13,21,34,0.56,60
"Shaun Fisher",1979-06-02,"D","Plymouth Whalers",59,11,23,34,0.58,52
"Andrew Ianiero",1981-01-10,"LW","Kingston Frontenacs",67,12,21,33,0.49,59
"Brett Clouthier",1981-06-09,"LW","Kingston Frontenacs",65,11,22,33,0.51,85
"Derek Campbell",1980-04-14,"LW","Owen Sound Platers",59,12,21,33,0.56,62
"Greg Jacina",1982-05-22,"C","Owen Sound Platers",66,11,22,33,0.5,80
"Jason Spezza",1983-06-13,"C","Mississauga IceDogs",52,15,18,33,0.63,54
"Kyle McAllister",1981-04-07,"C","Owen Sound Platers",51,16,17,33,0.65,61
"Nikita Alexeev",1981-12-27,"RW","Erie Otters",64,16,17,33,0.52,62
"Ryan Walsh",1980-01-07,"RW","Toronto St. Michael's Majors",68,11,22,33,0.49,60
"Vince Grant",1979-01-27,"C","Windsor Spitfires",48,12,21,33,0.69,80
"Blaine Down",1982-07-16,"LW","Barrie Colts",43,14,18,32,0.74,82
"John Osborne",1981-03-11,"LW","Sault Ste. Marie Greyhounds",49,9,23,32,0.65,63
"Mark Bell",1980-05-08,"C","Ottawa 67's",48,15,17,32,0.67,44
"Nathan Robinson",1981-12-31,"C","Belleville Bulls",61,15,17,32,0.52,86
"Pavel Shtefan",1980-03-26,"LW","Windsor Spitfires",54,14,18,32,0.59,80
"Tomas Skvaridlo",1981-06-19,"LW","Kingston Frontenacs",66,14,18,32,0.48,73
"Cleon Smith",1980-05-27,"C","Sault Ste. Marie Greyhounds",62,10,21,31,0.5,76
"Eric Himelfarb",1983-01-01,"C","Sarnia Sting",62,9,22,31,0.5,66
"Jamie Chamberlain",1981-08-02,"RW","Peterborough Petes",65,10,21,31,0.48,76
"Joel Ward",1980-12-02,"RW","Owen Sound Platers",63,17,14,31,0.49,72
"Mike Wehrstedt",1982-05-28,"RW","Kitchener Rangers",66,11,20,31,0.47,70
"Peter Campbell",1979-09-07,"C","Erie Otters",64,13,18,31,0.48,55
"Randy Fitzgerald",1979-09-05,"LW","Plymouth Whalers",50,12,19,31,0.62,74
"Samu Isosalo",1981-10-06,"RW","North Bay Centennials",48,11,20,31,0.65,74
"Steve Montador",1979-12-21,"D","Peterborough Petes",64,8,23,31,0.48,55
"Travis Lisabeth",1980-04-01,"C","Kingston Frontenacs",67,11,20,31,0.46,66
"Alexander Buturlin",1981-09-03,"RW","Sarnia Sting",57,14,16,30,0.53,64
"Brad Self",1981-02-27,"C","Peterborough Petes",68,15,15,30,0.44,88
"Derek MacKenzie",1981-06-11,"C","Sudbury Wolves",68,15,15,30,0.44,53
"Derrell Upton",1979-07-07,"RW","North Bay Centennials",62,9,21,30,0.48,57
"Ian Jacobs",1980-05-16,"RW","Ottawa 67's",59,11,19,30,0.51,77
"Jason Baird",1980-09-16,"LW","Erie Otters",53,15,15,30,0.57,53
"Joel Scherban",1980-04-22,"C","London Knights",68,8,22,30,0.44,56
"Michael Jacobsen",1981-07-24,"D","Belleville Bulls",68,5,25,30,0.44,61
"Miguel Delisle",1982-04-06,"C","Ottawa 67's",54,10,20,30,0.56,61
"Mike Cirillo",1979-09-05,"C","North Bay Centennials",64,12,18,30,0.47,57
"Julian Smith",1979-05-14,"C","Mississauga IceDogs",54,14,15,29,0.54,81
"Marcel Rodman",1981-09-25,"RW","Peterborough Petes",61,13,16,29,0.48,78
"Robin Boucher",1981-02-20,"C","Windsor Spitfires",68,12,17,29,0.43,64
"Ryan Courtney",1982-03-08,"C","Windsor Spitfires",65,10,19,29,0.45,91
"Tim Verbeek",1979-10-05,"C","Barrie Colts",67,15,14,29,0.43,81
"Allan Rourke",1980-03-06,"D","Kitchener Rangers",67,17,11,28,0.42,38
"Daniel Sisca",1983-06-16,"C","Owen Sound Platers",68,14,14,28,0.41,70
"Darryl Bootland",1981-11-02,"RW","Toronto St. Michael's Majors",65,16,12,28,0.43,52
"Eric Gooldy",1979-02-10,"LW","Plymouth Whalers",53,9,19,28,0.53,67
"Ryan O'Keefe",1980-02-05,"D","Barrie Colts",67,7,21,28,0.42,80
"John Brioux",1980-01-25,"RW","Peterborough Petes",64,11,16,27,0.42,75
"Kevin Malcolm",1979-04-01,"RW","Ottawa 67's",54,13,14,27,0.5,68
"Randy Davidson",1980-01-14,"LW","Ottawa 67's",64,11,16,27,0.42,77
"Ryan Hare",1982-04-03,"C","Sarnia Sting",68,10,17,27,0.4,84
"Scott Thompson",1980-02-04,"RW","Brampton Battalion",57,11,16,27,0.47,84
"Serge Payer",1979-05-09,"C","Kitchener Rangers",44,8,19,27,0.61,75
"Adam Dewan",1979-10-18,"LW","Peterborough Petes",56,11,15,26,0.46,70
"Rostislav Klesla",1982-03-21,"D","Brampton Battalion",67,9,17,26,0.39,58
"Shawn Mather",1980-03-11,"C","Windsor Spitfires",64,12,14,26,0.41,47
"Adam Saffer",1980-04-04,"LW","London Knights",66,14,11,25,0.38,76
"Brian McGrattan",1981-09-02,"RW","Mississauga IceDogs",67,9,16,25,0.37,78
"Joey Sewell",1981-03-15,"RW","Windsor Spitfires",63,9,16,25,0.4,81
"Konrad McKay",1979-12-15,"C","North Bay Centennials",58,15,10,25,0.43,47
"Krys Barch",1980-03-26,"LW","London Knights",56,13,12,25,0.45,51
"Mike Henderson",1980-11-22,"RW","Barrie Colts",43,12,13,25,0.58,68
"Steve Ott",1982-08-19,"C","Windsor Spitfires",66,12,13,25,0.38,40
"Steven Morris",1982-05-23,"RW","Plymouth Whalers",65,9,16,25,0.38,81
"Jeff Richards",1981-09-17,"LW","Sault Ste. Marie Greyhounds",49,8,16,24,0.49,77
"Kristopher Vernarsky",1982-04-05,"LW","Plymouth Whalers",64,7,17,24,0.38,63
"Kurt MacSweyn",1981-01-19,"C","Brampton Battalion",51,13,11,24,0.47,73
"Trevor Daley",1983-10-09,"D","Sault Ste. Marie Greyhounds",54,12,12,24,0.44,52
"Adam DeLeeuw",1980-02-29,"C","Toronto St. Michael's Majors",45,6,17,23,0.51,77
"Brad Yeo",1981-03-18,"RW","Erie Otters",65,9,14,23,0.35,82
"Dennis Wideman",1983-03-20,"D","Sudbury Wolves",63,5,18,23,0.37,64
"Lou Dickenson",1982-08-15,"C","Mississauga IceDogs",66,11,12,23,0.35,50
"Warren Hefford",1980-10-26,"RW","Sudbury Wolves",65,5,18,23,0.35,79
"Brandon Cullen",1981-03-05,"RW","Oshawa Generals",52,8,14,22,0.42,71
"Dusty Jamieson",1981-05-26,"LW","Sarnia Sting",50,10,12,22,0.44,69
"Jeffrey Doyle",1983-01-10,"RW","Toronto St. Michael's Majors",65,6,16,22,0.34,85
"Matt Ellis",1981-08-31,"LW","Toronto St. Michael's Majors",59,11,11,22,0.37,63
"Alexei Semenov",1981-04-10,"D","Sudbury Wolves",65,2,19,21,0.32,48
"Brad Morgan",1979-04-22,"D","Sudbury Wolves",65,1,20,21,0.32,36
"David Cornacchia",1980-11-13,"D","Belleville Bulls",69,4,17,21,0.3,60
"Kip Brennan",1980-08-27,"LW","Sudbury Wolves",55,11,10,21,0.38,66
"Tim Zafiris",1980-05-08,"RW","London Knights",47,12,9,21,0.45,81
"Tom Kotsopoulos",1981-01-01,"LW","Sudbury Wolves",59,7,14,21,0.36,75
"Aaron Van Leusen",1981-10-28,"RW","Brampton Battalion",57,6,14,20,0.35,54
"Brent Sullivan",1981-03-22,"C","Owen Sound Platers",64,9,11,20,0.31,95
"Kyle Werner",1980-05-28,"RW","North Bay Centennials",63,10,10,20,0.32,56
"Matt Armstrong",1982-09-08,"LW","Kitchener Rangers",67,8,12,20,0.3,80
"Morgan McCormick",1981-02-21,"RW","Guelph Storm",67,5,15,20,0.3,67
"Richard Kearns",1981-03-21,"LW","Brampton Battalion",56,11,9,20,0.36,87
"Andy Burnham",1980-07-02,"RW","Sarnia Sting",57,10,9,19,0.33,86
"Bob McBride",1982-07-30,"C","Plymouth Whalers",58,7,12,19,0.33,95
"Cory Stillman",1983-03-02,"C","Kingston Frontenacs",61,11,8,19,0.31,83
"Ilya Demidov",1979-04-14,"D","Oshawa Generals",62,5,14,19,0.31,40
"Kevin Dallman",1981-02-26,"D","Guelph Storm",67,6,13,19,0.28,32
"Kyle Chapman",1981-02-24,"LW","Windsor Spitfires",68,6,13,19,0.28,95
"Mike Vaillaincourt",1981-05-04,"RW","Sudbury Wolves",63,9,10,19,0.3,90
"Robb Palahnuk",1980-06-19,"LW","Sarnia Sting",55,11,8,19,0.35,59
"Ryan Armstrong",1981-04-06,"C","North Bay Centennials",68,8,11,19,0.28,95
"Ryan Barnes",1980-01-30,"LW","Barrie Colts",31,12,7,19,0.61,66
"Sebastien Savage",1981-02-16,"RW","Sudbury Wolves",47,7,12,19,0.4,73
"Stacey Britstone",1980-04-11,"C","Oshawa Generals",55,11,8,19,0.35,83
"Bob Crummer",1979-03-18,"RW","Peterborough Petes",51,9,9,18,0.35,60
"Brendan Bell",1983-03-31,"D","Ottawa 67's",48,1,17,18,0.38,55
"Chris Rowan",1982-07-12,"LW","Brampton Battalion",64,4,14,18,0.28,90
"Darryl Knight",1979-04-14,"C","Kingston Frontenacs",46,5,13,18,0.39,62
"Jeff Martin",1979-04-26,"C","Windsor Spitfires",38,9,9,18,0.47,60
"Jonathan Zion",1981-05-21,"D","Ottawa 67's",66,3,15,18,0.27,31
"Josh Sands",1982-01-27,"LW","Belleville Bulls",52,10,8,18,0.35,95
"Malcolm MacMillan",1982-02-08,"C","Sault Ste. Marie Greyhounds",61,3,15,18,0.3,69
"Mark Popovic",1982-10-11,"D","Toronto St. Michael's Majors",68,5,13,18,0.26,45
"Mike Stathopoulos",1982-07-12,"C","London Knights",65,7,11,18,0.28,69
"Paul Ballantyne",1982-07-16,"D","Sault Ste. Marie Greyhounds",58,3,15,18,0.31,95
"Ruslan Akhmadulin",1982-01-26,"LW","Kitchener Rangers",58,10,8,18,0.31,75
"Ryan Milanovic",1980-09-03,"LW","Sault Ste. Marie Greyhounds",55,8,10,18,0.33,69
"Agris Saviels",1982-01-15,"D","Owen Sound Platers",65,6,11,17,0.26,53
"George Nistas",1981-03-16,"C","Plymouth Whalers",48,4,13,17,0.35,74
"Jason Goldenberg",1980-10-03,"RW","Mississauga IceDogs",55,9,8,17,0.31,61
"Josh Tataryn",1982-07-23,"LW","Ottawa 67's",65,11,6,17,0.26,85
"Luke Sellars",1981-05-21,"D","Ottawa 67's",56,4,13,17,0.3,40
"Mark Ridout",1980-12-19,"D","Windsor Spitfires",57,5,12,17,0.3,77
"Brandon Merli",1979-03-16,"LW","Kitchener Rangers",38,10,6,16,0.42,64
"Brent Theobald",1980-01-19,"LW","Sault Ste. Marie Greyhounds",64,6,10,16,0.25,94
"Chris Berti",1981-10-06,"C","Sarnia Sting",62,6,10,16,0.26,84
"Jay McClement",1983-03-02,"C","Brampton Battalion",63,7,9,16,0.25,55
"Jeremy Van Hoof",1981-08-12,"D","Ottawa 67's",66,4,12,16,0.24,89
"John Erskine",1980-06-26,"D","London Knights",58,5,11,16,0.28,37
"Matt Carkner",1980-11-03,"D","Peterborough Petes",62,3,13,16,0.26,100
"Nick Vukovic",1980-09-11,"D","Owen Sound Platers",67,4,12,16,0.24,70
"Patrick Finnegan",1980-08-11,"D","Windsor Spitfires",54,3,13,16,0.3,55
"Ryan Healy",1981-03-10,"LW","Sault Ste. Marie Greyhounds",49,10,6,16,0.33,52
"Ryan Ramsay",1983-05-18,"LW","Peterborough Petes",63,5,11,16,0.25,76
"Shawn Snider",1981-02-01,"C","Owen Sound Platers",59,7,9,16,0.27,84
"Shayne Fryia",1981-12-30,"C","Oshawa Generals",35,7,9,16,0.46,73
"Zenon Konopka",1981-01-02,"C","Ottawa 67's",59,7,9,16,0.27,84
"Adam Chapman",1982-03-27,"C","Ottawa 67's",61,8,7,15,0.25,79
"Andrew Peters",1980-05-05,"LW","Kitchener Rangers",42,4,11,15,0.36,79
"Blair Stayzer",1980-10-04,"LW","Windsor Spitfires",44,11,4,15,0.34,79
"Chris Boucher",1981-11-18,"D","Toronto St. Michael's Majors",67,3,12,15,0.22,88
"Chris Thaler",1981-01-07,"C","Mississauga IceDogs",63,8,7,15,0.24,75
"Dan Watson",1979-10-05,"D","Sarnia Sting",68,1,14,15,0.22,94
"Fedor Fedorov",1981-06-11,"LW","Windsor Spitfires",60,7,8,15,0.25,88
"Jamie Lalonde",1980-02-07,"LW","Plymouth Whalers",35,5,10,15,0.43,71
"Jason Maleyko",1980-05-24,"D","Brampton Battalion",63,4,11,15,0.24,47
"Jourdan Lagace",1981-11-20,"LW","Erie Otters",66,4,11,15,0.23,88
"Matthew House",1980-05-28,"D","Guelph Storm",48,7,8,15,0.31,75
"Mike Van Ryn",1979-05-14,"D","Sarnia Sting",61,1,14,15,0.25,37
"Abe Herbst",1980-02-21,"D","Sudbury Wolves",45,0,14,14,0.31,74
"Adam Campbell",1980-01-05,"D","Owen Sound Platers",53,1,13,14,0.26,82
"Adam Paiement",1982-03-31,"RW","Belleville Bulls",48,6,8,14,0.29,100
"Branislav Mezei",1980-08-10,"D","Belleville Bulls",58,2,12,14,0.24,50
"Ed Hill",1980-10-24,"D","Barrie Colts",66,1,13,14,0.21,74
"Jamie Johnson",1982-01-23,"C","Sarnia Sting",61,4,10,14,0.23,70
"John Dean",1980-09-27,"LW","North Bay Centennials",55,7,7,14,0.25,88
"Jon Hedberg",1982-04-17,"D","Guelph Storm",68,3,11,14,0.21,100
"Jonah Leroux",1982-12-06,"C","Oshawa Generals",66,3,11,14,0.21,93
"Kurtis Foster",1981-11-24,"D","Peterborough Petes",68,5,9,14,0.21,58
"Libor Ustrnul",1982-02-20,"D","Plymouth Whalers",68,0,14,14,0.21,93
"Malcolm Hutt",1982-05-31,"D","Belleville Bulls",68,2,12,14,0.21,93
"Mike Rice",1982-02-01,"LW","Brampton Battalion",52,5,9,14,0.27,100
"Nathan Herrington",1982-04-18,"LW","Brampton Battalion",65,4,10,14,0.22,100
"Rob Chapman",1982-01-14,"RW","Sault Ste. Marie Greyhounds",60,6,8,14,0.23,93
"Scott Heffernan",1982-03-09,"D","Sarnia Sting",55,5,9,14,0.25,93
"Scott Page",1979-10-29,"RW","Mississauga IceDogs",47,8,6,14,0.3,58
"Alexei Salashenko",1981-03-08,"RW","Owen Sound Platers",59,7,6,13,0.22,76
"Andrew Yardy",1981-06-04,"D","Mississauga IceDogs",62,2,11,13,0.21,87
"Arvid Rekis",1979-01-01,"D","Erie Otters",57,2,11,13,0.23,37
"Brandon Verner",1981-01-13,"D","Peterborough Petes",57,1,12,13,0.23,41
"Chris Thorburn",1983-06-02,"C","North Bay Centennials",56,8,5,13,0.23,65
"Dan Jancevski",1981-06-15,"D","London Knights",59,4,9,13,0.22,57
"Dan Sullivan",1981-03-20,"RW","London Knights",53,8,5,13,0.25,81
"Greg Willers",1979-08-08,"D","Oshawa Generals",43,3,10,13,0.3,36
"Jared Newman",1982-03-07,"D","Plymouth Whalers",50,1,12,13,0.26,81
"Nathan Tennant",1982-10-15,"D","Kingston Frontenacs",68,1,12,13,0.19,46
"Nick Policelli",1981-05-26,"D","Belleville Bulls",64,5,8,13,0.2,100
"Nick Robinson",1979-10-10,"D","Barrie Colts",65,3,10,13,0.2,46
"Troy Ilijow",1982-08-25,"RW","Erie Otters",59,5,8,13,0.22,100
"Bill Zalba",1982-09-14,"RW","Owen Sound Platers",51,4,8,12,0.24,100
"Bohuslav Subr",1980-05-25,"C","Guelph Storm",64,3,9,12,0.19,86
"Chris Brannen",1980-03-12,"D","Kitchener Rangers",30,3,9,12,0.4,60
"Craig Kennedy",1983-04-24,"RW","Windsor Spitfires",45,6,6,12,0.27,50
"D.J. Maracle",1980-05-14,"RW","London Knights",60,2,10,12,0.2,71
"Fraser Clair",1981-01-07,"RW","Mississauga IceDogs",64,3,9,12,0.19,92
"Jean-Francois Seguin",1982-04-25,"D","Kingston Frontenacs",58,3,9,12,0.21,67
"Jerry Connell",1981-02-25,"LW","Sudbury Wolves",58,4,8,12,0.21,86
"Jimmy Gagnon",1982-09-16,"RW","Kitchener Rangers",66,6,6,12,0.18,71
"John Dunphy",1982-02-09,"RW","Kitchener Rangers",46,8,4,12,0.26,39
"Jon Howse",1983-09-04,"RW","Peterborough Petes",50,5,7,12,0.24,100
"Michael Gough",1982-09-09,"RW","Toronto St. Michael's Majors",63,7,5,12,0.19,100
"Rick Bertran",1980-03-12,"D","Belleville Bulls",62,1,11,12,0.19,86
"Steve Chabbert",1980-02-25,"D","North Bay Centennials",65,5,7,12,0.18,100
"Vaclav Zavoral",1981-05-22,"D","Sault Ste. Marie Greyhounds",57,3,9,12,0.21,86
"Aaron Lobb",1983-06-10,"RW","London Knights",58,2,9,11,0.19,100
"Carlo Colaiacovo",1983-01-27,"D","Erie Otters",52,2,9,11,0.21,50
"Chris Cava",1980-10-14,"D","Plymouth Whalers",65,0,11,11,0.17,100
"Erik Reitz",1982-07-29,"D","Barrie Colts",63,2,9,11,0.17,92
"Jay Harrison",1982-11-03,"D","Brampton Battalion",68,2,9,11,0.16,55
"Justin Olden",1982-04-18,"RW","London Knights",40,4,7,11,0.28,100
"Kelly Paddon",1980-06-05,"D","Sarnia Sting",59,4,7,11,0.19,73
"Mike Nelson",1981-02-23,"C","Erie Otters",57,4,7,11,0.19,61
"Omar Ennaffati",1980-04-26,"D","Mississauga IceDogs",52,1,10,11,0.21,58
"Ryan VanBuskirk",1980-01-12,"D","Sarnia Sting",45,4,7,11,0.24,39
"Sean Dixon",1981-02-22,"D","Erie Otters",68,4,7,11,0.16,69
"Curtis Watson",1980-03-12,"RW","Windsor Spitfires",60,3,7,10,0.17,100
"Daniel Passero",1979-06-04,"D","Sault Ste. Marie Greyhounds",52,6,4,10,0.19,26
"Darren McMillan",1980-04-23,"D","Erie Otters",66,1,9,10,0.15,37
"Dave Csumrik",1980-04-01,"D","Toronto St. Michael's Majors",48,5,5,10,0.21,56
"Derek Fox",1981-02-17,"D","Sault Ste. Marie Greyhounds",58,3,7,10,0.17,77
"Greg Mizzi",1982-05-09,"C","Toronto St. Michael's Majors",49,4,6,10,0.2,83
"Kevin Holdridge",1980-09-09,"D","Ottawa 67's",61,2,8,10,0.16,43
"Lorne Misita",1981-06-01,"C","Toronto St. Michael's Majors",40,5,5,10,0.25,56
"Luc Rioux",1979-03-16,"D","Windsor Spitfires",64,5,5,10,0.16,32
"Matt Grennier",1983-03-20,"C","Brampton Battalion",58,7,3,10,0.17,100
"Matthew Albiani",1983-02-14,"C","London Knights",63,3,7,10,0.16,91
"Scott Neil",1981-06-10,"RW","Erie Otters",53,3,7,10,0.19,100
"Scott Rozendal",1982-07-28,"RW","Erie Otters",60,5,5,10,0.17,91
"Shawn Cation",1980-02-11,"D","Barrie Colts",53,1,9,10,0.19,32
"Tim Gleason",1983-01-29,"D","Windsor Spitfires",55,4,6,10,0.18,56
"Aaron Power",1982-02-04,"D","Barrie Colts",64,1,8,9,0.14,53
"Aran Myers",1982-03-17,"C","Guelph Storm",45,3,6,9,0.2,100
"Brad Woods",1981-03-04,"D","Brampton Battalion",68,3,6,9,0.13,56
"Brian Simpson",1980-01-08,"LW","Toronto St. Michael's Majors",44,3,6,9,0.2,100
"Chad Woollard",1979-09-18,"LW","Toronto St. Michael's Majors",26,7,2,9,0.35,39
"Chris Eade",1982-04-20,"D","North Bay Centennials",58,1,8,9,0.16,30
"Craig Mahon",1981-01-29,"D","Windsor Spitfires",64,1,8,9,0.14,82
"Darrell Cowen",1981-03-04,"RW","Mississauga IceDogs",46,6,3,9,0.2,100
"Doug MacIver",1981-02-12,"D","Kingston Frontenacs",62,2,7,9,0.15,69
"Jon Billy",1981-06-13,"RW","Plymouth Whalers",33,4,5,9,0.27,100
"Matt Bannan",1981-01-16,"RW","Toronto St. Michael's Majors",66,2,7,9,0.14,33
"Maxim Sharifijanov",1982-10-14,"C","Kitchener Rangers",53,2,7,9,0.17,69
"Mike Mazzuca",1979-07-01,"RW","Kitchener Rangers",60,6,3,9,0.15,100
"Nick Lees",1983-10-22,"C","Oshawa Generals",61,4,5,9,0.15,64
"Pat Montgomery",1982-08-06,"LW","Oshawa Generals",62,4,5,9,0.15,90
"Steven Ellis",1982-06-12,"C","Sudbury Wolves",62,4,5,9,0.15,75
"B.J. Ketcheson",1980-01-29,"D","Mississauga IceDogs",62,2,6,8,0.13,80
"Bill Browne",1980-10-23,"D","Kitchener Rangers",66,2,6,8,0.12,89
"Brad Horan",1983-05-15,"RW","Kingston Frontenacs",55,3,5,8,0.15,80
"Drew Kivell",1983-02-04,"D","Sudbury Wolves",64,1,7,8,0.12,100
"Dustin Wood",1981-05-21,"D","Peterborough Petes",66,1,7,8,0.12,53
"Eric Braff",1980-11-12,"D","Kingston Frontenacs",66,1,7,8,0.12,73
"Ian Forbes",1980-08-02,"D","Guelph Storm",62,2,6,8,0.13,89
"Jake Gibson",1980-07-25,"D","Sault Ste. Marie Greyhounds",64,2,6,8,0.12,89
"Luc Chiasson",1982-10-08,"LW","Sarnia Sting",36,2,6,8,0.22,89
"Matt Herneisen",1982-02-08,"C","Peterborough Petes",21,4,4,8,0.38,100
"Matt Zultek",1979-03-12,"LW","Ottawa 67's",28,6,2,8,0.29,53
"Mike Barrett",1982-03-02,"D","Owen Sound Platers",60,1,7,8,0.13,80
"Mike Dombkiewicz",1979-02-11,"D","Owen Sound Platers",41,1,7,8,0.2,30
"Nick Jones",1980-07-25,"LW","Sault Ste. Marie Greyhounds",50,3,5,8,0.16,62
"Peter Flache",1982-03-04,"C","Guelph Storm",56,3,5,8,0.14,89
"Peter Reynolds",1981-04-27,"D","North Bay Centennials",61,2,6,8,0.13,25
