"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Max Namestnikov",2004-02-06,"C","Guelph Storm",65,27,14,41,0.63,67
"Ryan Gagnier",2002-07-16,"C","Oshawa Generals",66,16,25,41,0.62,59
"Calum Ritchie",2005-01-21,"C","Oshawa Generals",59,18,22,40,0.68,68
"Dalyn Wakely",2004-03-05,"C","North Bay Battalion",66,24,16,40,0.61,82
"Easton Cowan",2005-05-20,"LW","London Knights",68,14,26,40,0.59,75
"Kalvyn Watson",2002-05-15,"RW","Soo Greyhounds",68,21,19,40,0.59,61
"Michael Misa",2007-02-16,"LW","Saginaw Spirit",45,16,24,40,0.89,71
"Ruslan Gazizov",2004-01-21,"LW","London Knights",56,21,19,40,0.71,83
"Stuart Rolofs",2003-03-28,"LW","Oshawa Generals",62,19,21,40,0.65,66
"Beckett Sennecke",2006-01-28,"RW","Oshawa Generals",61,16,23,39,0.64,71
"Danny Zhilkin",2003-12-19,"C","Kitchener Rangers",60,21,18,39,0.65,70
"Ethan Burroughs",2003-06-19,"RW","Owen Sound Attack",67,19,20,39,0.58,80
"Evan Konyen",2004-02-22,"RW","Sudbury Wolves",68,14,25,39,0.57,87
"Zacharie Giroux",2003-04-05,"C","Flint Firebirds",67,15,24,39,0.58,74
"Zakary Lavoie",2004-03-13,"RW","Niagara IceDogs",69,19,20,39,0.57,68
"Chase Stillman",2003-03-19,"RW","Peterborough Petes",59,14,24,38,0.64,79
"Marko Sikic",2003-03-24,"RW","Sarnia Sting",68,8,30,38,0.56,78
"Nick DeGrazia",2002-12-03,"LW","Sudbury Wolves",53,20,18,38,0.72,76
"Brody Crane",2004-05-29,"LW","London Knights",68,11,26,37,0.54,88
"Calem Mangone",2004-11-04,"RW","Saginaw Spirit",67,15,22,37,0.55,79
"Cooper Walker",2002-07-11,"C","Guelph Storm",66,13,24,37,0.56,73
"Kyle McDonald",2002-02-05,"RW","North Bay Battalion",43,26,11,37,0.86,71
"Nikita Tarasevich",2003-02-09,"RW","North Bay Battalion",65,10,27,37,0.57,82
"Anthony Romani",2005-07-12,"RW","North Bay Battalion",66,20,16,36,0.55,84
"Brady Stonehouse",2004-08-06,"RW","Ottawa 67's",68,23,13,36,0.53,63
"Braeden Kressler",2003-01-05,"C","Flint Firebirds",47,16,20,36,0.77,69
"Christopher Thibodeau",2005-10-13,"RW","Kingston Frontenacs",66,15,21,36,0.55,92
"Dean Loukus",2003-02-12,"RW","Saginaw Spirit",65,11,25,36,0.55,64
"Jack Beck",2003-04-12,"LW","Ottawa 67's",45,10,26,36,0.8,68
"Pasquale Zito",2003-06-01,"C","North Bay Battalion",54,13,23,36,0.67,78
"Sam Sedley",2003-06-08,"D","Owen Sound Attack",66,7,29,36,0.55,64
"Servac Petrovsky",2004-08-10,"C","Owen Sound Attack",62,16,20,36,0.58,65
"Declan Waddick",2005-01-24,"C","Niagara IceDogs",64,22,13,35,0.55,71
"Liam Greentree",2006-01-01,"RW","Windsor Spitfires",61,19,16,35,0.57,78
"Matyas Sapovaliv",2004-02-12,"C","Saginaw Spirit",61,16,19,35,0.57,62
"Tyler Savard",2003-04-06,"LW","Barrie Colts",56,11,24,35,0.62,74
"Braeden Bowman",2003-06-26,"RW","Guelph Storm",54,16,18,34,0.63,47
"Hunter Brzustewicz",2004-11-29,"D","Kitchener Rangers",68,6,28,34,0.5,60
"Mitchell Smith",2002-09-15,"D","Saginaw Spirit",66,9,25,34,0.52,65
"Rodwin Dionicio",2004-03-30,"D","Windsor Spitfires",50,12,22,34,0.68,68
"Zach Filak",2004-01-21,"C","Sarnia Sting",60,12,22,34,0.57,89
"Zander Veccia",2004-07-27,"RW","Mississauga Steelheads",68,16,18,34,0.5,76
"Filip Mešár",2004-01-03,"RW","Kitchener Rangers",52,12,21,33,0.63,65
"Joey Willis",2005-03-14,"C","Saginaw Spirit",68,11,22,33,0.49,75
"Mark Duarte",2002-09-27,"RW","Soo Greyhounds",65,15,18,33,0.51,69
"Connor Punnett",2003-06-16,"D","Barrie Colts",66,10,22,32,0.48,67
"Declan McDonnell",2002-02-25,"RW","Barrie Colts",63,11,21,32,0.51,74
"Easton Wainwright",2005-01-19,"C","Sarnia Sting",68,12,20,32,0.47,97
"Ethan Del Mastro",2003-01-15,"D","Sarnia Sting",52,4,28,32,0.62,54
"Landen Hookey",2004-01-29,"RW","Owen Sound Attack",68,15,17,32,0.47,97
"Lleyton Moore",2002-02-27,"D","Kitchener Rangers",68,7,25,32,0.47,67
"Matthew Papais",2002-01-29,"LW","Owen Sound Attack",70,11,21,32,0.46,82
"Vinzenz Rohrer",2004-09-09,"C","Ottawa 67's",54,13,19,32,0.59,65
"Anthony Cristoforo",2006-02-23,"D","Windsor Spitfires",63,6,25,31,0.49,76
"Carson Rehkopf",2005-01-07,"C","Kitchener Rangers",68,14,17,31,0.46,53
"Daniel Michaud",2003-02-14,"C","Niagara IceDogs",64,15,16,31,0.48,62
"Ethan Ritchie",2002-06-04,"D","Sarnia Sting",65,8,23,31,0.48,70
"Kevin He",2006-04-30,"LW","Niagara IceDogs",66,21,10,31,0.47,91
"Luke Misa",2005-11-25,"C","Mississauga Steelheads",64,8,23,31,0.48,72
"Matthew Mania",2005-01-11,"D","Sudbury Wolves",67,10,21,31,0.46,82
"Reid Valade",2002-03-14,"LW","Kitchener Rangers",63,21,10,31,0.49,63
"Tristan Bertucci",2005-07-12,"D","Flint Firebirds",63,7,24,31,0.49,62
"Cole Brown",2005-04-27,"RW","Hamilton Bulldogs",60,12,18,30,0.5,71
"Cooper Foster",2005-06-04,"LW","Ottawa 67's",63,16,14,30,0.48,83
"Jack Matier",2003-04-08,"D","Ottawa 67's",58,8,22,30,0.52,61
"Jorian Donovan",2004-04-05,"D","Hamilton Bulldogs",55,11,19,30,0.55,67
"Matthew Soto",2005-08-31,"RW","Kingston Frontenacs",54,10,20,30,0.56,71
"Samuel Mayer",2003-04-15,"D","Peterborough Petes",68,6,24,30,0.44,62
"Alex Pharand",2005-01-05,"RW","Sudbury Wolves",67,11,18,29,0.43,74
"Angus MacDonell",2005-05-11,"C","Mississauga Steelheads",64,19,10,29,0.45,71
"Carey Terrance",2005-05-10,"C","Erie Otters",67,15,14,29,0.43,62
"Marcus Limpar-Lantz",2003-03-30,"C","Sarnia Sting",65,13,16,29,0.45,67
"Pano Fimis",2004-06-17,"C","Erie Otters",55,11,18,29,0.53,62
"Porter Martone",2006-10-26,"RW","Mississauga Steelheads",61,17,12,29,0.48,83
"Sandis Vilmanis",2004-01-23,"LW","Sarnia Sting",62,15,14,29,0.47,64
"Julian Fantino",2004-02-05,"RW","Soo Greyhounds",65,12,16,28,0.43,97
"Linus Hemström",2004-01-16,"RW","Kingston Frontenacs",68,12,16,28,0.41,70
"Malcolm Spence",2006-09-22,"LW","Erie Otters",64,13,15,28,0.44,67
"Marco Mignosa",2005-04-13,"RW","Soo Greyhounds",68,9,19,28,0.41,76
"Max McCue",2003-02-10,"LW","London Knights",58,8,20,28,0.48,72
"Michael Buchinger",2004-04-25,"D","Guelph Storm",61,9,19,28,0.46,42
"Nolan Seed",2002-04-24,"D","Owen Sound Attack",65,6,22,28,0.43,85
"Owen Outwater",2005-01-04,"LW","Kingston Frontenacs",62,12,16,28,0.45,68
"Ryan Abraham",2004-04-05,"C","Windsor Spitfires",29,7,21,28,0.97,80
"Will Gerrior",2004-03-02,"LW","Ottawa 67's",68,11,17,28,0.41,80
"Andre Anania",2003-03-02,"D","Sudbury Wolves",63,4,23,27,0.43,82
"Andrew LeBlanc",2004-06-03,"C","Niagara IceDogs",57,10,17,27,0.47,82
"Beau Akey",2005-02-11,"D","Barrie Colts",66,3,24,27,0.41,57
"Jake Karabela",2004-03-07,"LW","Guelph Storm",68,9,18,27,0.4,69
"Jordan D'Intino",2003-03-01,"LW","Soo Greyhounds",68,15,12,27,0.4,64
"Joseph Serpa",2002-03-23,"C","Oshawa Generals",63,12,15,27,0.43,79
"Justin Cloutier",2005-06-20,"RW","Soo Greyhounds",68,15,12,27,0.4,96
"Kaleb Lawrence",2003-01-10,"LW","Owen Sound Attack",50,12,15,27,0.54,73
"Mitchell Martin",2003-01-06,"LW","Kitchener Rangers",47,10,17,27,0.57,79
"Noah Sedore",2002-02-24,"LW","Erie Otters",66,11,16,27,0.41,77
"Sam Alfano",2004-01-18,"RW","Erie Otters",59,14,13,27,0.46,82
"Simon Motew",2003-03-31,"D","Kitchener Rangers",57,4,23,27,0.47,93
"Brad Gardiner",2005-03-06,"C","Ottawa 67's",68,12,14,26,0.38,67
"Cooper Way",2003-06-11,"C","Sarnia Sting",67,13,13,26,0.39,90
"Gabriel Frasca",2006-02-18,"C","Kingston Frontenacs",58,12,14,26,0.45,76
"Jake Murray",2002-04-11,"D","Guelph Storm",68,2,24,26,0.38,65
"Simon Slavicek",2004-02-02,"C","Flint Firebirds",68,9,17,26,0.38,79
"Theo Hill",2002-04-04,"LW","Saginaw Spirit",66,7,19,26,0.39,90
"Aidan Castle",2004-01-08,"RW","Windsor Spitfires",63,14,11,25,0.4,81
"Anthony Costantini",2002-08-04,"D","Ottawa 67's",67,6,19,25,0.37,69
"Colby Saganiuk",2003-02-05,"C","Erie Otters",55,4,21,25,0.45,78
"Justin Ertel",2003-05-27,"LW","North Bay Battalion",46,8,17,25,0.54,69
"Kasper Larsen",2002-09-23,"D","Mississauga Steelheads",54,5,20,25,0.46,71
"Liam Gilmartin",2003-01-07,"LW","Erie Otters",55,9,16,25,0.45,74
"Luke McNamara",2005-03-02,"C","Saginaw Spirit",67,8,17,25,0.37,93
"Marc Boudreau",2003-04-29,"LW","Sudbury Wolves",67,11,14,25,0.37,89
"Owen Van Steensel",2004-08-04,"LW","North Bay Battalion",68,9,16,25,0.37,89
"Ryan Mast",2003-01-14,"D","Sarnia Sting",51,8,17,25,0.49,83
"Tyler Deline",2002-09-07,"D","Flint Firebirds",58,6,19,25,0.43,68
"Valentin Zhugin",2004-12-13,"LW","Guelph Storm",60,13,12,25,0.42,74
"Zayne Parekh",2006-02-15,"D","Saginaw Spirit",50,16,9,25,0.5,68
"Jax Dubois",2003-06-18,"C","Peterborough Petes",58,7,17,24,0.41,96
"Liam Arnsby",2003-11-20,"C","North Bay Battalion",54,8,16,24,0.44,80
"Logan Mailloux",2003-04-15,"D","London Knights",59,12,12,24,0.41,45
"Luca D'Amato",2004-08-18,"D","Oshawa Generals",71,3,21,24,0.34,62
"Luca Marrelli",2005-10-04,"D","Oshawa Generals",58,5,19,24,0.41,86
"Noah Morneau",2004-05-07,"C","Windsor Spitfires",65,6,18,24,0.37,96
"Nolan Dann",2003-05-21,"RW","Flint Firebirds",64,12,12,24,0.38,73
"Shane Wright",2004-01-05,"C","Windsor Spitfires",20,9,15,24,1.2,65
"Thomas Sirman",2004-03-05,"D","Ottawa 67's",62,7,17,24,0.39,89
"Elias Cohen",2002-08-31,"RW","Erie Otters",49,13,10,23,0.47,77
"Ethan Larmand",2003-11-12,"C","Sudbury Wolves",50,8,15,23,0.46,77
"Alex Assadourian",2005-07-24,"C","Niagara IceDogs",66,8,14,22,0.33,54
"Brett Bressette",2003-07-04,"LW","Erie Otters",32,7,15,22,0.69,61
"David Jesus",2002-05-30,"D","Niagara IceDogs",58,4,18,22,0.38,73
"Dylan Robinson",2002-05-03,"D","Sudbury Wolves",54,6,16,22,0.41,85
"Ethan Hay",2005-01-15,"C","Flint Firebirds",64,15,7,22,0.34,79
"Gavin White",2002-11-12,"D","Peterborough Petes",54,10,12,22,0.41,54
"Jackson Edward",2004-02-27,"D","London Knights",65,5,17,22,0.34,88
"Kaleb Smith",2004-05-14,"RW","Erie Otters",65,11,11,22,0.34,92
"Ryan Winterton",2003-09-04,"C","London Knights",34,6,16,22,0.65,61
"Ben Danford",2006-02-06,"D","Oshawa Generals",63,4,17,21,0.33,100
"Callum Chisholm",2003-08-28,"D","Barrie Colts",52,10,11,21,0.4,91
"Gavin Bryant",2004-07-24,"C","Owen Sound Attack",30,9,12,21,0.7,81
"Kirill Kudryavtsev",2004-02-05,"D","Soo Greyhounds",67,5,16,21,0.31,42
"Paul Ludwinski",2004-04-23,"C","Kingston Frontenacs",47,3,18,21,0.45,62
"Roberto Mancini",2003-07-08,"D","Saginaw Spirit",66,11,10,21,0.32,84
"Adam Zidlicky",2005-01-28,"LW","Mississauga Steelheads",62,8,12,20,0.32,83
"James Petrovski",2005-08-12,"D","Owen Sound Attack",65,4,16,20,0.31,87
"Jonathan Melee",2004-01-15,"LW","Peterborough Petes",58,6,14,20,0.34,74
"Matthew Mayich",2004-12-21,"D","Ottawa 67's",64,4,16,20,0.31,91
"Michael Renwick",2002-01-26,"D","Windsor Spitfires",65,5,15,20,0.31,57
"Nolan Collins",2004-04-28,"D","Sudbury Wolves",63,7,13,20,0.32,67
"Paul Christopoulos",2003-03-26,"D","North Bay Battalion",67,2,18,20,0.3,83
"Roenick Jodoin",2004-09-10,"C","Barrie Colts",56,10,10,20,0.36,100
"Roman Schmidt",2003-02-27,"D","Kitchener Rangers",64,4,16,20,0.31,71
"Zach Wigle",2004-01-12,"C","Barrie Colts",64,3,17,20,0.31,100
"Brayden Hislop",2003-09-26,"D","North Bay Battalion",69,3,16,19,0.28,100
"Florian Xhekaj",2004-06-27,"LW","Hamilton Bulldogs",68,10,9,19,0.28,76
"Jacob Battaglia",2006-03-17,"RW","Kingston Frontenacs",66,4,15,19,0.29,70
"Jacob Holmes",2003-07-04,"D","Windsor Spitfires",67,3,16,19,0.28,63
"Jakub Chromiak",2005-11-02,"D","Sudbury Wolves",61,4,15,19,0.31,100
"Justin DeZoete",2004-01-02,"LW","Mississauga Steelheads",68,7,12,19,0.28,86
"Landon Sim",2004-07-17,"C","London Knights",56,13,6,19,0.34,90
"Lawson Sherk",2003-05-03,"C","Hamilton Bulldogs",65,8,11,19,0.29,68
"Maddox Callens",2003-02-11,"LW","Kingston Frontenacs",55,14,5,19,0.35,79
"Oliver Bonk",2005-01-09,"D","London Knights",67,7,12,19,0.28,48
"Ryan Humphrey",2003-04-08,"LW","London Knights",60,8,11,19,0.32,66
"Tai York",2004-06-18,"LW","Barrie Colts",61,11,8,19,0.31,86
"Artur Cholach",2003-06-06,"D","Barrie Colts",60,2,16,18,0.3,86
"Ben McFarlane",2002-08-09,"RW","Guelph Storm",68,7,11,18,0.26,75
"Cole Beaudoin",2006-04-24,"C","Barrie Colts",63,7,11,18,0.29,90
"Ethan Procyszyn",2006-07-11,"RW","North Bay Battalion",62,5,13,18,0.29,100
"Lucas Moore",2005-06-07,"D","Hamilton Bulldogs",65,2,16,18,0.28,64
"Quinton Burns",2005-04-14,"D","Kingston Frontenacs",54,1,17,18,0.33,62
"Sebastien Gervais",2005-04-11,"LW","Saginaw Spirit",68,9,9,18,0.26,75
"Thomas Stewart",2003-01-06,"D","Oshawa Generals",61,4,14,18,0.3,86
"Andrew Gibson",2005-02-13,"D","Soo Greyhounds",45,6,11,17,0.38,81
"Bruce McDonald",2004-12-18,"C","Erie Otters",67,7,10,17,0.25,94
"Caeden Carlisle",2004-01-31,"D","Soo Greyhounds",59,4,13,17,0.29,94
"Cam Allen",2005-01-07,"D","Guelph Storm",62,2,15,17,0.27,68
"Chris Barlas",2005-01-10,"LW","Ottawa 67's",51,8,9,17,0.33,81
"Cooper Matthews",2004-02-11,"RW","Barrie Colts",56,6,11,17,0.3,71
"Henry Mews",2006-03-09,"D","Ottawa 67's",55,6,11,17,0.31,55
"Isaiah George",2004-02-15,"D","London Knights",54,7,10,17,0.31,77
"Jacob LeBlanc",2004-06-03,"D","Niagara IceDogs",66,2,15,17,0.26,63
"Nick Yearwood",2004-07-15,"LW","Sudbury Wolves",54,2,15,17,0.31,81
"AJ Spellacy",2006-02-24,"C","Windsor Spitfires",47,7,9,16,0.34,94
"Alexis Daviault",2005-06-17,"D","Erie Otters",71,4,12,16,0.23,73
"Chandler Romeo",2003-07-16,"D","Guelph Storm",54,8,8,16,0.3,94
"Frankie Marrelli",2006-02-16,"D","Ottawa 67's",50,4,12,16,0.32,100
"Jack Van Volsen",2006-01-12,"C","Mississauga Steelheads",61,6,10,16,0.26,64
"James Jodoin",2003-02-04,"D","Windsor Spitfires",57,4,12,16,0.28,94
"Juan Copeland",2005-09-03,"LW","Niagara IceDogs",57,7,9,16,0.28,76
"Kai Schwindt",2003-12-17,"LW","Mississauga Steelheads",67,6,10,16,0.24,64
"Lucas Karmiris",2006-09-27,"C","Mississauga Steelheads",63,6,10,16,0.25,89
"Nick DeAngelis",2004-05-22,"D","Windsor Spitfires",67,1,15,16,0.24,62
"Ryan McGuire",2004-02-29,"C","Guelph Storm",56,6,10,16,0.29,94
"Ryder McIntyre",2004-07-15,"RW","Oshawa Generals",63,6,10,16,0.25,94
"Sam Dickinson",2006-06-07,"D","London Knights",62,6,10,16,0.26,70
"Tommy Purdeller",2004-04-13,"RW","Peterborough Petes",53,9,7,16,0.3,89
"Artem Grushnikov",2003-03-20,"D","Hamilton Bulldogs",65,8,7,15,0.23,88
"Charlie Callaghan",2002-06-11,"D","Mississauga Steelheads",56,4,11,15,0.27,56
"Charlie Paquette",2005-12-06,"RW","Guelph Storm",68,9,6,15,0.22,88
"Chris Grisolia",2005-04-30,"C","Barrie Colts",65,9,6,15,0.23,100
"Djibril Toure",2003-06-05,"D","Sudbury Wolves",57,5,10,15,0.26,94
"Jacob Julien",2004-09-12,"LW","London Knights",40,8,7,15,0.38,94
"Marek Vanacker",2006-04-12,"LW","Hamilton Bulldogs",55,4,11,15,0.27,94
"Matthew Andonovski",2005-03-14,"D","Kitchener Rangers",67,0,15,15,0.22,94
"Nathan Villeneuve",2006-04-13,"C","Sudbury Wolves",55,7,8,15,0.27,68
"Paul Hughes",2003-02-27,"RW","Kingston Frontenacs",61,9,6,15,0.25,94
"PJ Forgione",2004-11-12,"D","Saginaw Spirit",53,7,8,15,0.28,100
"Ryan Vannetten",2004-03-30,"D","Niagara IceDogs",65,2,13,15,0.23,100
"Spencer Sova",2004-01-10,"D","Erie Otters",68,7,8,15,0.22,38
"Taos Jordan",2004-03-29,"D","Owen Sound Attack",67,2,13,15,0.22,100
"Thomas Budnick",2004-02-14,"D","Kingston Frontenacs",56,3,12,15,0.27,94
"Artem Guryev",2003-05-17,"D","Flint Firebirds",47,6,8,14,0.3,88
"Braden Haché",2003-05-21,"D","Barrie Colts",68,2,12,14,0.21,74
"Cameron Morton",2002-04-17,"D","Erie Otters",67,2,12,14,0.21,100
"Konnor Smith",2004-11-06,"D","Peterborough Petes",65,3,11,14,0.22,93
"Matthew Virgilio",2006-03-24,"D","Soo Greyhounds",62,3,11,14,0.23,93
"Nic Sima",2005-03-31,"RW","Saginaw Spirit",61,4,10,14,0.23,88
"Parker von Richter",2006-05-17,"D","Mississauga Steelheads",66,2,12,14,0.21,93
"Adrian Rebelo",2004-06-22,"LW","Hamilton Bulldogs",67,7,6,13,0.19,93
"Ben Bujold",2004-03-03,"C","Hamilton Bulldogs",50,4,9,13,0.26,93
"Chas Sharpe",2003-11-28,"D","Mississauga Steelheads",64,0,13,13,0.2,42
"Gage Heyes",2004-04-21,"RW","Kingston Frontenacs",44,6,7,13,0.3,87
"Jacob Therrien",2006-02-08,"LW","North Bay Battalion",54,7,6,13,0.24,100
"Michael Podolioukh",2004-11-28,"C","Niagara IceDogs",60,4,9,13,0.22,87
"Noah Van Vliet",2004-02-18,"D","Hamilton Bulldogs",61,3,10,13,0.21,87
"Ondrej Molnar",2005-02-08,"LW","Erie Otters",34,4,9,13,0.38,68
"Trent Swick",2004-04-25,"LW","Kitchener Rangers",33,8,5,13,0.39,72
"Cal Uens",2005-02-11,"D","Kingston Frontenacs",65,1,11,12,0.18,92
"Chase Coughlan",2005-06-17,"RW","Sudbury Wolves",40,10,2,12,0.3,100
"Chris O'Flaherty",2005-03-12,"LW","Niagara IceDogs",69,6,6,12,0.17,86
"Christopher Brown",2006-01-27,"C","Soo Greyhounds",58,4,8,12,0.21,86
"Jack Dever",2005-09-05,"RW","Ottawa 67's",44,1,11,12,0.27,92
"Kieron Walton",2006-04-22,"LW","Sudbury Wolves",46,7,5,12,0.26,92
"Madden Steen",2004-05-18,"D","Owen Sound Attack",51,2,10,12,0.24,92
"Nolan Dillingham",2002-06-22,"D","Sarnia Sting",45,4,8,12,0.27,86
"Adrian Misaljevic",2004-07-10,"LW","Kitchener Rangers",47,4,7,11,0.23,100
"Alec Belanger",2002-05-29,"LW","Kingston Frontenacs",39,3,8,11,0.28,65
"Alex Kostov",2006-06-03,"RW","Soo Greyhounds",52,3,8,11,0.21,85
"Alexander Lukin",2004-03-27,"D","North Bay Battalion",65,4,7,11,0.17,85
"Cedricson Okitundu",2004-01-03,"D","Hamilton Bulldogs",55,7,4,11,0.2,100
"Donovan McCoy",2004-11-10,"D","Peterborough Petes",65,1,10,11,0.17,85
"Ian Lemieux",2002-02-13,"D","Kingston Frontenacs",32,3,8,11,0.34,58
"Jackson Stewart",2004-06-18,"LW","Owen Sound Attack",54,8,3,11,0.2,100
"Lincoln Moore",2005-09-21,"RW","Saginaw Spirit",43,7,4,11,0.26,100
"Luke Torrance",2004-03-30,"LW","Oshawa Generals",46,6,5,11,0.24,46
"Mitchell Brooks",2005-03-23,"LW","Kingston Frontenacs",45,5,6,11,0.24,100
"Noah Nelson",2005-03-28,"C","Hamilton Bulldogs",56,4,7,11,0.2,85
"Taeo Artichuk",2005-02-15,"LW","Erie Otters",65,7,4,11,0.17,100
"Thomas Chafe",2005-04-19,"RW","Owen Sound Attack",58,5,6,11,0.19,100
"Tomáš Hamara",2004-03-09,"D","Kitchener Rangers",56,1,10,11,0.2,65
"Alec Leonard",2004-05-13,"D","London Knights",62,2,8,10,0.16,100
"Ben Roger",2002-11-03,"D","Kingston Frontenacs",49,2,8,10,0.2,77
"Brice Cooke",2004-03-23,"LW","Mississauga Steelheads",66,5,5,10,0.15,91
"Connor Clattenburg",2005-05-02,"LW","Soo Greyhounds",56,2,8,10,0.18,100
"Ethan MacKinnon",2003-05-22,"D","London Knights",46,4,6,10,0.22,91
"Finn Harding",2005-03-02,"D","Mississauga Steelheads",63,2,8,10,0.16,100
"James Guo",2005-04-02,"D","Saginaw Spirit",60,1,9,10,0.17,83
"Jett Luchanko",2006-08-21,"RW","Guelph Storm",46,4,6,10,0.22,71
"Kaden Pitre",2006-02-08,"C","Flint Firebirds",63,7,3,10,0.16,91
"Lukas Fischer",2006-09-09,"D","Sarnia Sting",47,3,7,10,0.21,100
