"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Matthew Struthers",1999-12-26,"C","North Bay Battalion",61,19,34,53,0.87,65
"Owen Tippett",1999-02-16,"RW","Saginaw Spirit",54,26,26,52,0.96,70
"Connor McMichael",2001-01-15,"C","London Knights",67,25,26,51,0.76,71
"Brett Neumann",1999-02-15,"C","Oshawa Generals",68,29,21,50,0.74,63
"Greg Meireles",1999-01-01,"C","Kitchener Rangers",68,20,30,50,0.74,52
"Keeghan Howdeshell",1998-02-24,"LW","Sault Ste. Marie Greyhounds",66,31,19,50,0.76,65
"Ryan McGregor",1999-01-29,"C","Sarnia Sting",61,13,37,50,0.82,65
"Allan McShane",2000-02-14,"LW","Oshawa Generals",62,23,26,49,0.79,71
"Joseph Garreffa",1999-08-09,"LW","Kitchener Rangers",68,27,22,49,0.72,56
"Nathan Dunkley",2000-03-05,"LW","London Knights",67,20,29,49,0.73,92
"Sasha Chmelevski",1999-06-09,"C","Ottawa 67's",56,24,25,49,0.88,65
"Liam Foudy",2000-02-04,"LW","London Knights",62,27,21,48,0.77,71
"Albert Michnac",1998-10-18,"LW","Saginaw Spirit",68,18,29,47,0.69,84
"Ethan Keppen",2001-03-20,"LW","Flint Firebirds",68,23,24,47,0.69,80
"Jack Studnicka",1999-02-18,"C","Niagara IceDogs",60,17,30,47,0.78,57
"Kirill Maksimov",1999-06-01,"RW","Niagara IceDogs",63,22,25,47,0.75,59
"Rickard Hugg",1999-01-18,"LW","Kitchener Rangers",62,24,23,47,0.76,64
"Ty Dellandrea",2000-07-21,"C","Flint Firebirds",60,20,27,47,0.78,75
"Franco Sproviero",1998-08-05,"C","Sarnia Sting",64,15,31,46,0.72,77
"Blade Jenkins",2000-08-11,"C","Saginaw Spirit",67,18,27,45,0.67,76
"Marco Rossi",2001-09-23,"C","Ottawa 67's",53,20,25,45,0.85,69
"DJ Busdeker",1999-09-25,"RW","Saginaw Spirit",66,12,32,44,0.67,92
"Jake Durham",1999-04-07,"RW","Flint Firebirds",68,24,20,44,0.65,75
"Quinton Byfield",2002-08-19,"C","Sudbury Wolves",64,23,21,44,0.69,72
"Ryan Suzuki",2001-05-28,"C","Barrie Colts",65,15,29,44,0.68,59
"Mac Hollowell",1998-09-26,"D","Sault Ste. Marie Greyhounds",64,15,28,43,0.67,56
"MacKenzie Entwistle",1999-07-14,"C","Guelph Storm",57,21,22,43,0.75,75
"Riley Damiani",2000-03-20,"C","Kitchener Rangers",58,20,23,43,0.74,51
"Bode Wilde",2000-01-24,"D","Saginaw Spirit",62,10,31,41,0.66,59
"Brandon Saigeon",1998-06-14,"C","Oshawa Generals",68,16,25,41,0.6,45
"Cole Carter",1998-07-06,"RW","Mississauga Steelheads",61,22,19,41,0.67,60
"Cole Tymkin",1999-04-05,"RW","London Knights",63,17,24,41,0.65,87
"Jacob Perreault",2002-04-15,"RW","Sarnia Sting",63,22,19,41,0.65,75
"Jonathan Yantsis",1999-04-28,"RW","Kitchener Rangers",68,26,15,41,0.6,56
"Matthew Strome",1999-01-06,"LW","Hamilton Bulldogs",68,18,23,41,0.6,52
"Adam McMaster",2000-02-24,"C","Owen Sound Attack",69,13,27,40,0.58,78
"Blake Murray",2001-07-05,"C","Sudbury Wolves",66,24,16,40,0.61,80
"Cedric Ralph",1999-01-21,"LW","Guelph Storm",65,19,21,40,0.62,80
"Cole Coskey",1999-06-01,"RW","Saginaw Spirit",52,19,21,40,0.77,63
"Gera Poddubnyi",1999-06-09,"C","Erie Otters",68,16,24,40,0.59,67
"Jordan Sambrook",1998-04-11,"D","Sault Ste. Marie Greyhounds",67,12,28,40,0.6,82
"Shane Bulitka",1999-07-09,"C","Sudbury Wolves",68,12,28,40,0.59,74
"Curtis Douglas",2000-03-06,"C","Windsor Spitfires",66,19,20,39,0.59,74
"Adam Timleck",1998-02-26,"RW","Peterborough Petes",65,20,18,38,0.58,72
"Aidan Dudas",2000-06-15,"C","Owen Sound Attack",68,18,20,38,0.56,61
"Barrett Hayton",2000-06-09,"C","Sault Ste. Marie Greyhounds",39,13,25,38,0.97,58
"Brad Chenier",1999-01-20,"LW","North Bay Battalion",61,20,18,38,0.62,58
"Cole Purboo",1999-06-18,"RW","Windsor Spitfires",68,21,17,38,0.56,69
"Damien Giroux",2000-03-03,"LW","Saginaw Spirit",67,24,14,38,0.57,75
"Eric Henderson",1998-04-23,"C","Hamilton Bulldogs",67,11,27,38,0.57,81
"Adam Boqvist",2000-08-15,"D","London Knights",54,12,25,37,0.69,62
"Barret Kirwin",2000-02-18,"C","Owen Sound Attack",65,17,20,37,0.57,86
"Cole MacKay",2001-06-13,"RW","Sault Ste. Marie Greyhounds",65,17,20,37,0.57,61
"Macauley Carson",1999-03-12,"LW","Sudbury Wolves",64,13,24,37,0.58,80
"Maksim Sushko",1999-02-10,"LW","Owen Sound Attack",62,15,22,37,0.6,73
"Nando Eggenberger",1999-10-07,"LW","Oshawa Generals",59,21,16,37,0.63,79
"Noel Hoefenmayer",1999-01-06,"D","Ottawa 67's",68,12,25,37,0.54,60
"David Levin",1999-09-16,"LW","Sudbury Wolves",43,17,19,36,0.84,86
"Eric Uba",2000-12-17,"RW","Flint Firebirds",67,15,21,36,0.54,86
"Jean-Luc Foudy",2002-05-13,"C","Windsor Spitfires",63,6,30,36,0.57,73
"Owen Robinson",2000-03-09,"LW","Sudbury Wolves",61,8,28,36,0.59,88
"Ryan McLeod",1999-09-21,"C","Saginaw Spirit",63,11,25,36,0.57,58
"Ryan Roth",2000-07-20,"RW","Sault Ste. Marie Greyhounds",68,18,18,36,0.53,86
"Declan Chisholm",2000-01-12,"D","Peterborough Petes",67,2,33,35,0.52,73
"Ivan Lodnia",1999-08-31,"RW","Niagara IceDogs",41,16,19,35,0.85,78
"Nolan Hutcheson",2000-06-26,"LW","Sudbury Wolves",66,19,16,35,0.53,80
"Tyler Tucker",2000-03-01,"D","Barrie Colts",68,9,26,35,0.51,59
"Christopher Paquette",1998-03-27,"C","Peterborough Petes",68,16,18,34,0.5,65
"Emmett Sproule",2001-03-19,"LW","Erie Otters",68,13,21,34,0.5,92
"Jason Willms",1999-02-08,"C","Barrie Colts",68,15,19,34,0.5,76
"Kody Clark",1999-10-13,"RW","Ottawa 67's",57,14,20,34,0.6,74
"Liam Kirk",2000-01-03,"LW","Peterborough Petes",63,20,14,34,0.54,72
"Nick Robertson",2001-09-11,"LW","Peterborough Petes",54,18,16,34,0.63,62
"Nicolas Mattinen",1998-03-05,"D","Oshawa Generals",68,9,25,34,0.5,56
"Aidan Prueter",2001-12-21,"C","Mississauga Steelheads",66,12,21,33,0.5,87
"Cole Schwindt",2001-04-25,"RW","Mississauga Steelheads",68,10,23,33,0.49,67
"Danil Antropov",2000-12-20,"LW","Oshawa Generals",66,11,22,33,0.5,63
"Kyle MacLean",1999-04-29,"C","Oshawa Generals",68,8,25,33,0.49,55
"Owen Lalonde",2000-02-01,"D","Guelph Storm",68,6,27,33,0.49,80
"Ryan Merkley",2000-08-14,"D","Peterborough Petes",63,10,23,33,0.52,46
"Daniel D'Amico",2001-01-26,"C","Windsor Spitfires",67,15,17,32,0.48,70
"Mitchell Hoelscher",2000-01-27,"C","Ottawa 67's",68,9,23,32,0.47,80
"Nick Isaacson",1999-08-11,"LW","Mississauga Steelheads",67,12,20,32,0.48,86
"Sam Bitten",2000-03-21,"LW","Ottawa 67's",68,11,21,32,0.47,91
"Semyon Der-Arguchintsev",2000-09-15,"C","Peterborough Petes",62,5,27,32,0.52,70
"Calvin Martin",1999-09-16,"LW","Sarnia Sting",68,12,19,31,0.46,84
"Darian Pilon",1998-10-02,"LW","Sudbury Wolves",65,17,14,31,0.48,89
"Daylon Groulx",2000-06-07,"RW","Owen Sound Attack",68,14,17,31,0.46,82
"Dmitri Samorukov",1999-06-16,"D","Guelph Storm",59,9,22,31,0.53,69
"Giovanni Vallati",2000-02-21,"D","Oshawa Generals",68,5,26,31,0.46,65
"Keean Washkurak",2001-08-16,"C","Mississauga Steelheads",66,9,22,31,0.47,66
"Mitch Eliot",1998-02-06,"D","Sarnia Sting",66,8,23,31,0.47,56
"Ryan Cranford",1998-04-09,"RW","Kingston Frontenacs",65,16,15,31,0.48,78
"Antonio Stranges",2002-02-05,"LW","London Knights",66,13,17,30,0.45,88
"Brady Gilmour",1999-04-18,"C","Saginaw Spirit",64,12,18,30,0.47,77
"Brandon Coe",2001-12-01,"RW","North Bay Battalion",65,14,16,30,0.46,81
"Chad Yetman",2000-02-18,"RW","Erie Otters",68,9,21,30,0.44,53
"Justin Murray",1998-08-22,"D","Saginaw Spirit",67,8,22,30,0.45,75
"Keegan Stevenson",2000-12-31,"RW","Guelph Storm",55,15,15,30,0.55,88
"Mason Primeau",2001-07-28,"C","North Bay Battalion",69,11,19,30,0.43,91
"Petr Cajka",2000-12-11,"C","Erie Otters",63,16,14,30,0.48,79
"Will Cuylle",2002-02-05,"LW","Windsor Spitfires",63,21,9,30,0.48,73
"Brayden Guy",2001-03-03,"RW","Sarnia Sting",60,17,12,29,0.48,91
"Cody Morgan",2001-02-01,"C","Flint Firebirds",63,11,18,29,0.46,74
"Jack Wismer",2000-02-24,"RW","Flint Firebirds",68,11,18,29,0.43,81
"Joe Carroll",2001-02-01,"C","Sault Ste. Marie Greyhounds",65,9,20,29,0.45,94
"Matvey Guskov",2001-01-30,"LW","London Knights",59,12,17,29,0.49,97
"Nick McHugh",1999-02-13,"LW","Mississauga Steelheads",47,11,18,29,0.62,91
"Sean Josling",1999-03-22,"RW","Sarnia Sting",62,14,15,29,0.47,56
"Ty Tullio",2002-04-05,"RW","Oshawa Generals",60,14,15,29,0.48,69
"Alexey Toropchenko",1999-06-25,"RW","Guelph Storm",62,13,15,28,0.45,65
"Billy Moskal",2000-03-22,"C","London Knights",68,12,16,28,0.41,78
"Jaden Peca",1999-05-18,"RW","Sault Ste. Marie Greyhounds",61,11,17,28,0.46,76
"Kyen Sopa",2000-09-30,"RW","Niagara IceDogs",55,18,10,28,0.51,90
"Matthew Philip",1999-05-31,"LW","Niagara IceDogs",66,11,17,28,0.42,90
"Oliver Castleman",1999-09-15,"LW","Niagara IceDogs",62,13,15,28,0.45,70
"Zack Trott",2000-05-10,"LW","Sault Ste. Marie Greyhounds",68,10,18,28,0.41,76
"Ben Hawerchuk",1998-03-27,"LW","Barrie Colts",62,16,11,27,0.44,54
"Mathew MacDougall",2000-01-23,"LW","Erie Otters",69,12,15,27,0.39,75
"Maxim Golod",2000-08-18,"LW","Erie Otters",54,15,12,27,0.5,77
"Thomas Harley",2001-08-19,"D","Mississauga Steelheads",68,6,21,27,0.4,47
"Aidan Brown",1999-09-23,"RW","Barrie Colts",66,13,13,26,0.39,87
"Brady Hinz",2000-05-03,"RW","Peterborough Petes",61,13,13,26,0.43,76
"Elijah Roberts",1999-01-23,"D","Niagara IceDogs",61,6,20,26,0.43,81
"Josh Nelson",1999-05-27,"C","London Knights",65,14,12,26,0.4,76
"Liam Ross",2001-05-13,"D","Sudbury Wolves",68,7,19,26,0.38,90
"Alec Regula",2000-08-06,"D","London Knights",66,5,20,25,0.38,64
"Evan Bouchard",1999-10-20,"D","London Knights",45,9,16,25,0.56,47
"Fedor Gordeev",1999-01-27,"D","Guelph Storm",63,5,20,25,0.4,78
"Graeme Clarke",2001-04-24,"RW","Ottawa 67's",55,15,10,25,0.45,74
"Nicholas Porco",2001-03-12,"LW","Saginaw Spirit",67,14,11,25,0.37,69
"Paul Cotter",1999-11-16,"C","London Knights",48,9,16,25,0.52,96
"Brady Lyle",1999-06-06,"D","Owen Sound Attack",68,6,18,24,0.35,59
"Danial Singer",1999-02-10,"RW","Erie Otters",53,14,10,24,0.45,86
"Evan Vierling",2002-06-20,"C","Flint Firebirds",60,5,19,24,0.4,89
"Jake Goldowski",2000-05-07,"RW","Saginaw Spirit",65,12,12,24,0.37,92
"Jan Jenik",2000-09-15,"C","Hamilton Bulldogs",27,12,12,24,0.89,80
"Kaleb Pearson",2000-06-15,"RW","Owen Sound Attack",66,11,13,24,0.36,86
"Michael Vukojevic",2001-06-08,"D","Kitchener Rangers",68,2,22,24,0.35,83
"Richard Whittaker",2000-04-08,"LW","Mississauga Steelheads",68,9,15,24,0.35,80
"Tyler Angle",2000-09-30,"C","Windsor Spitfires",58,11,13,24,0.41,55
"Bradey Johnson",1999-12-24,"RW","Niagara IceDogs",68,10,13,23,0.34,85
"Cade Robinson",1999-10-22,"RW","Owen Sound Attack",68,8,15,23,0.34,92
"Camaryn Baber",2001-04-04,"C","Saginaw Spirit",48,8,15,23,0.48,100
"Isaac Nurse",1999-03-16,"RW","Hamilton Bulldogs",68,14,9,23,0.34,82
"Jack Quinn",2001-09-19,"RW","Ottawa 67's",61,7,16,23,0.38,72
"Jacob Paquette",1999-05-26,"D","Niagara IceDogs",59,4,19,23,0.39,85
"Jamie Drysdale",2002-04-08,"D","Erie Otters",63,5,18,23,0.37,57
"Jamieson Rees",2001-02-26,"C","Sarnia Sting",37,7,16,23,0.62,72
"Justin MacPherson",2000-06-23,"D","Kitchener Rangers",65,4,19,23,0.35,92
"Kevin Bahl",2000-06-27,"D","Ottawa 67's",68,6,17,23,0.34,68
"Luke Boka",1999-06-12,"RW","Windsor Spitfires",64,9,14,23,0.36,72
"Michael Little",2000-02-21,"LW","Peterborough Petes",62,6,17,23,0.37,74
"C.J. Clarke",1999-02-08,"RW","Mississauga Steelheads",70,10,12,22,0.31,96
"Cole Candella",1998-02-13,"D","Sudbury Wolves",68,3,19,22,0.32,65
"Hunter Holmes",2000-01-25,"C","Flint Firebirds",68,11,11,22,0.32,76
"James Hardie",2002-01-18,"LW","Mississauga Steelheads",62,15,7,22,0.35,100
"Matej Pekar",2000-02-10,"C","Barrie Colts",33,7,15,22,0.67,61
"Matt Brassard",1998-08-08,"D","Niagara IceDogs",65,7,15,22,0.34,39
"Theo Calvas",1998-08-06,"D","North Bay Battalion",65,3,19,22,0.34,100
"Tye Kartye",2001-04-30,"LW","Sault Ste. Marie Greyhounds",64,4,18,22,0.34,92
"Cole Fraser",1999-08-23,"D","Peterborough Petes",60,5,16,21,0.35,100
"Jordan Frasca",2001-07-05,"LW","Windsor Spitfires",60,9,12,21,0.35,91
"Riley McCourt",2000-06-26,"D","Flint Firebirds",47,3,18,21,0.45,66
"Rory Kerins",2002-04-12,"LW","Sault Ste. Marie Greyhounds",57,8,13,21,0.37,91
"Sergey Popov",2000-03-27,"LW","Owen Sound Attack",47,8,13,21,0.45,84
"Cameron Butler",2002-06-09,"RW","Peterborough Petes",64,12,8,20,0.31,77
"Harrison Caines",2001-02-14,"LW","North Bay Battalion",56,9,11,20,0.36,95
"Jack York",2000-09-17,"D","Barrie Colts",61,4,16,20,0.33,69
"Joey Keane",1999-07-02,"D","London Knights",66,3,17,20,0.3,51
"Joseph Mack",2000-01-06,"C","Erie Otters",67,10,10,20,0.3,95
"Kurtis Henry",2000-04-14,"D","Erie Otters",68,6,14,20,0.29,95
"Louka Henault",2001-01-31,"D","Windsor Spitfires",66,2,18,20,0.3,91
"Markus Phillips",1999-03-21,"D","Guelph Storm",62,3,17,20,0.32,77
"Nathan Staios",2001-05-17,"D","Windsor Spitfires",64,6,14,20,0.31,69
"Nick Grima",1999-03-07,"D","Sarnia Sting",65,3,17,20,0.31,67
"Nick King",1999-01-13,"D","North Bay Battalion",67,3,17,20,0.3,50
"Sean Durzi",1998-10-21,"D","Guelph Storm",35,5,15,20,0.57,54
"Tim Fleischer",2000-09-29,"C","Hamilton Bulldogs",68,7,13,20,0.29,95
"Chris Playfair",2000-05-31,"LW","Windsor Spitfires",49,10,9,19,0.39,95
"Drake Pilon",1998-10-02,"RW","Sudbury Wolves",55,5,14,19,0.35,70
"Kade Landry",1999-05-03,"D","Hamilton Bulldogs",66,3,16,19,0.29,37
"Luke Burghardt",1998-05-12,"LW","North Bay Battalion",39,5,14,19,0.49,63
"Mitchell Russell",2001-03-06,"RW","North Bay Battalion",65,10,9,19,0.29,79
"Pavel Gogolev",2000-02-19,"LW","Guelph Storm",37,8,11,19,0.51,68
"Ryan Stepien",2001-09-19,"RW","Kitchener Rangers",56,6,13,19,0.34,86
"Alex Gritz",2000-09-15,"C","Erie Otters",53,10,8,18,0.34,86
"Billy Constantinou",2001-03-25,"D","Kingston Frontenacs",66,5,13,18,0.27,55
"Carter Robertson",2000-01-15,"D","Owen Sound Attack",66,2,16,18,0.27,78
"Domenico Commisso",1998-02-19,"C","Guelph Storm",61,6,12,18,0.3,53
"Drew Hunter",1999-02-06,"D","Niagara IceDogs",51,4,14,18,0.35,69
"Hudson Wilson",1999-05-03,"D","Ottawa 67's",67,1,17,18,0.27,95
"Jacob Winterton",2001-01-09,"LW","Flint Firebirds",67,8,10,18,0.27,86
"Luke Bignell",2000-11-03,"C","Barrie Colts",68,8,10,18,0.26,95
"Matt Hotchkiss",1998-02-06,"LW","Kingston Frontenacs",57,6,12,18,0.32,75
"Max Grondin",2000-07-04,"C","Peterborough Petes",62,12,6,18,0.29,100
"Merrick Rippon",2000-04-27,"D","Ottawa 67's",64,6,12,18,0.28,100
"Nicholas Canade",2000-03-07,"LW","Mississauga Steelheads",63,5,13,18,0.29,82
"Nico Gross",2000-01-26,"D","Oshawa Generals",56,2,16,18,0.32,90
"Tyson Foerster",2002-01-18,"C","Barrie Colts",64,7,11,18,0.28,78
"Alexey Lipanov",1999-08-17,"C","Kitchener Rangers",61,6,11,17,0.28,57
"Dalton Duhart",2001-01-18,"LW","Barrie Colts",64,8,9,17,0.27,74
"Donovan Sebrango",2002-01-12,"D","Kitchener Rangers",62,5,12,17,0.27,65
"Hayden Fowler",2001-09-24,"RW","Erie Otters",25,8,9,17,0.68,94
"Mason Millman",2001-07-18,"D","Saginaw Spirit",66,2,15,17,0.26,68
"Mike Petizian",2001-02-20,"LW","Kitchener Rangers",59,6,11,17,0.29,100
"Mitchell Brewer",2001-03-20,"D","Oshawa Generals",67,4,13,17,0.25,94
"Reagan O'Grady",1998-12-15,"D","Saginaw Spirit",55,9,8,17,0.31,94
"Reid Valade",2002-03-14,"RW","Kitchener Rangers",62,2,15,17,0.27,85
"Vladislav Kolyachonok",2001-05-26,"D","Flint Firebirds",54,2,15,17,0.31,57
"Zach Poirier",1998-05-12,"RW","Owen Sound Attack",63,9,8,17,0.27,94
"Alex Formenton",1999-09-13,"LW","London Knights",31,7,9,16,0.52,47
"Alex Johnston",2001-11-19,"C","Sault Ste. Marie Greyhounds",56,7,9,16,0.29,100
"Austin Osmanski",1998-04-30,"D","Peterborough Petes",68,3,13,16,0.24,94
"Brendan Hoffmann",2001-10-09,"RW","Erie Otters",64,11,5,16,0.25,94
"Cam Hillis",2000-06-24,"C","Guelph Storm",33,6,10,16,0.48,73
"Cullen McLean",2001-02-10,"LW","Sault Ste. Marie Greyhounds",54,6,10,16,0.3,100
"Danny Katic",2000-08-04,"LW","Saginaw Spirit",42,6,10,16,0.38,100
"Jack Duff",2000-01-23,"D","Erie Otters",66,2,14,16,0.24,76
"Jaromir Pytlik",2001-09-25,"RW","Sault Ste. Marie Greyhounds",26,8,8,16,0.62,84
"Kyle Harris",2001-04-12,"LW","Flint Firebirds",66,7,9,16,0.24,94
"Liam Van Loon",2001-08-17,"LW","Hamilton Bulldogs",54,6,10,16,0.3,84
"Lucas Peric",2001-01-08,"D","Ottawa 67's",53,3,13,16,0.3,94
"Luke Moncada",2000-05-29,"C","North Bay Battalion",68,7,9,16,0.24,94
"Matthew Timms",1998-05-12,"D","London Knights",35,1,15,16,0.46,67
"Nathan Allensen",2001-05-03,"D","Barrie Colts",67,3,13,16,0.24,80
"Owen Gilhula",2000-05-11,"C","Sudbury Wolves",37,4,12,16,0.43,80
"Ryan O'Rourke",2002-05-16,"D","Sault Ste. Marie Greyhounds",62,6,10,16,0.26,73
"Ryan Wells",1999-08-18,"D","Mississauga Steelheads",61,3,13,16,0.26,100
"Simon Rose",2001-03-23,"D","North Bay Battalion",57,2,14,16,0.28,73
"Ty Collins",2002-06-11,"RW","Guelph Storm",48,6,10,16,0.33,100
"Andrew Perrott",2001-08-24,"D","Owen Sound Attack",53,3,12,15,0.28,100
"Avery Hayes",2002-10-10,"RW","Hamilton Bulldogs",64,7,8,15,0.23,83
"Christopher Cameron",1999-05-29,"D","Barrie Colts",66,0,15,15,0.23,94
"Connor Corcoran",2000-08-07,"D","Windsor Spitfires",68,6,9,15,0.22,47
"Curtis Egert",1999-02-04,"LW","Sarnia Sting",64,10,5,15,0.23,71
"Daniel Bukac",1999-04-29,"D","Niagara IceDogs",54,4,11,15,0.28,100
"Daniel D'Amato",2001-04-08,"RW","Erie Otters",63,4,11,15,0.24,100
"Erik Čermák",2001-03-02,"LW","Peterborough Petes",68,6,9,15,0.22,60
"Grayson Ladd",2001-03-01,"D","Windsor Spitfires",48,1,14,15,0.31,83
"Holden Wale",2000-07-28,"D","Sault Ste. Marie Greyhounds",65,3,12,15,0.23,100
"Jacob Tortora",1999-07-25,"RW","Barrie Colts",33,9,6,15,0.45,62
"Johnathon Schaefer",1998-04-04,"D","Niagara IceDogs",62,2,13,15,0.24,100
"Kyle McDonald",2002-02-05,"RW","Windsor Spitfires",39,4,11,15,0.38,100
"Liam Ham",1999-02-03,"D","Mississauga Steelheads",53,2,13,15,0.28,44
"Logan Morrison",2002-07-09,"C","Hamilton Bulldogs",47,7,8,15,0.32,44
"Matt McNamara",2000-05-10,"D","Peterborough Petes",62,3,12,15,0.24,100
"Nick Wong",2001-09-17,"RW","Kingston Frontenacs",66,8,7,15,0.23,60
"Nikita Okhotyuk",2000-12-04,"D","Ottawa 67's",56,2,13,15,0.27,88
"Reilly Webb",1999-05-04,"D","Saginaw Spirit",62,1,14,15,0.24,100
"Zachary Roberts",1999-08-04,"LW","Guelph Storm",51,8,7,15,0.29,94
"Alex Turko",1999-01-07,"LW","London Knights",68,3,11,14,0.21,88
"Chase Campbell",1998-06-24,"RW","Windsor Spitfires",64,8,6,14,0.22,93
"Ryan Barbosa",1998-01-05,"D","Mississauga Steelheads",62,2,12,14,0.23,78
"William Ennis",2000-05-31,"D","Oshawa Generals",67,2,12,14,0.21,88
"Zach Gallant",1999-03-06,"C","Peterborough Petes",30,9,5,14,0.47,56
"Brendan Sellan",2001-01-23,"LW","Erie Otters",64,4,9,13,0.2,100
"Chad Denault",2000-04-17,"RW","Peterborough Petes",68,8,5,13,0.19,87
"Colton Kammerer",2001-10-21,"D","Sarnia Sting",60,3,10,13,0.22,87
"Daniil Chayka",2002-10-22,"D","Guelph Storm",56,4,9,13,0.23,93
"Dawson Baker",2000-04-10,"LW","Kingston Frontenacs",62,7,6,13,0.21,81
"Emmett Serensits",2000-01-07,"D","Sudbury Wolves",63,2,11,13,0.21,87
"Griffin Wilson",2001-05-30,"C","Owen Sound Attack",63,4,9,13,0.21,100
"Hayden Davis",1999-07-21,"D","Saginaw Spirit",46,0,13,13,0.28,93
"Isaak Phillips",2001-09-28,"D","Sudbury Wolves",68,3,10,13,0.19,93
"Jacob Golden",1999-03-20,"D","Erie Otters",63,3,10,13,0.21,76
"Jacob LeGuerrier",2000-11-22,"D","Sault Ste. Marie Greyhounds",68,6,7,13,0.19,81
"Kyle Gentles",1998-05-30,"D","Kitchener Rangers",54,0,13,13,0.24,100
"Mathew Hill",2001-05-01,"D","Barrie Colts",65,2,11,13,0.2,100
"Quinn Yule",2000-01-06,"LW","Ottawa 67's",54,5,8,13,0.24,87
"Riley Piercey",2002-03-20,"RW","Barrie Colts",60,3,10,13,0.22,93
"Ryan Martin",1999-06-14,"D","Erie Otters",60,3,10,13,0.22,100
"Andrew Bruder",2000-08-16,"C","Niagara IceDogs",43,4,8,12,0.28,100
"Anthony Tabak",2001-12-06,"LW","Sarnia Sting",60,3,9,12,0.2,80
"Brett Jacklin",2000-02-21,"RW","Sault Ste. Marie Greyhounds",48,3,9,12,0.25,100
"Cameron Tolnai",2002-02-14,"C","Ottawa 67's",56,3,9,12,0.21,92
"Hakon Nilsen",1998-02-04,"D","Flint Firebirds",68,2,10,12,0.18,86
"Ian Derungs",1999-12-31,"LW","Kingston Frontenacs",57,6,6,12,0.21,60
"Isaac Langdon",2002-05-22,"C","Kitchener Rangers",58,3,9,12,0.21,80
"Jackson Doherty",2000-08-22,"LW","Owen Sound Attack",66,5,7,12,0.18,92
"Jake Gravelle",2000-05-01,"D","Hamilton Bulldogs",64,2,10,12,0.19,92
"Kirill Nizhnikov",2000-03-29,"RW","Sudbury Wolves",20,4,8,12,0.6,100
"Liam Stevens",1999-04-23,"LW","Hamilton Bulldogs",65,6,6,12,0.18,100
"Navrin Mutter",2001-03-15,"LW","Hamilton Bulldogs",67,5,7,12,0.18,92
"Sam Rhodes",2000-02-19,"C","Barrie Colts",67,7,5,12,0.18,80
"Adrien Beraldo",2000-01-13,"D","Kingston Frontenacs",63,4,7,11,0.17,61
"Ashton Reesor",2001-01-12,"D","Sarnia Sting",65,2,9,11,0.17,92
"Jack Hanley",1998-04-20,"D","Guelph Storm",44,3,8,11,0.25,100
"Jack Phibbs",1999-03-05,"C","Flint Firebirds",63,4,7,11,0.17,92
"Patrick Brown",2000-03-21,"RW","North Bay Battalion",62,3,8,11,0.18,100
"Peter Stratis",2000-01-18,"D","Sudbury Wolves",58,3,8,11,0.19,65
"Adam Varga",2001-06-07,"RW","Mississauga Steelheads",63,4,6,10,0.16,67
"Anthony DeMeo",1999-06-16,"D","Sudbury Wolves",49,1,9,10,0.2,83
"Blake McConville",2000-04-03,"RW","Sudbury Wolves",52,2,8,10,0.19,83
"Cole Cameron",1998-05-09,"D","Kitchener Rangers",68,0,10,10,0.15,83
