"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Dan Rudisuela",1983-01-10,"C","Mississauga IceDogs",61,19,5,24,0.39,77
"David Clarkson",1984-03-31,"C","Kitchener Rangers",55,14,10,24,0.44,62
"Derek Lyons",1985-07-15,"LW","Kingston Frontenacs",66,9,15,24,0.36,75
"Geoff Platt",1985-07-10,"C","Erie Otters",55,15,9,24,0.44,49
"Jakub Koreis",1984-06-26,"C","Guelph Storm",48,6,18,24,0.5,62
"Jonathan Lehun",1984-02-22,"C","Owen Sound Attack",58,8,16,24,0.41,65
"Logan Hunter",1984-08-30,"LW","London Knights",63,7,17,24,0.38,65
"Luke Dubbin",1985-01-29,"C","Sudbury Wolves",45,7,17,24,0.53,89
"Marco Caprara",1984-06-14,"LW","Sarnia Sting",68,9,15,24,0.35,89
"Mark Giordano",1983-03-10,"D","Owen Sound Attack",65,6,18,24,0.37,49
"Tobias Whelan",1983-10-28,"C","Oshawa Generals",68,8,16,24,0.35,47
"Tyler Haskins",1986-05-26,"C","Toronto St. Michael's Majors",63,8,16,24,0.38,53
"Greg Goodnough",1984-04-18,"RW","Ottawa 67's",61,11,12,23,0.38,62
"Jeremy Akeson",1984-11-26,"LW","Ottawa 67's",53,11,12,23,0.43,72
"Jon Howse",1983-09-04,"C","Peterborough Petes",67,7,16,23,0.34,66
"Sean Langdon",1984-04-12,"C","Sudbury Wolves",62,10,13,23,0.37,79
"Vaclav Meidl",1986-05-27,"LW","Plymouth Whalers",67,6,17,23,0.34,55
"Brody Todd",1984-02-25,"LW","Ottawa 67's",56,10,12,22,0.39,92
"Chris Campoli",1984-07-09,"D","Erie Otters",67,7,15,22,0.33,33
"Justin McCutcheon",1983-02-03,"RW","Saginaw Spirit",53,6,16,22,0.42,56
"Mark Langdon",1983-03-12,"C","Barrie Colts",64,7,15,22,0.34,54
"Scott Hotham",1984-07-19,"D","Barrie Colts",63,3,19,22,0.35,55
"Sean O'Connor",1987-01-31,"RW","Erie Otters",68,11,11,22,0.32,65
"Trevor Kell",1986-06-23,"RW","London Knights",62,9,13,22,0.35,96
"Bobby Hughes",1987-11-11,"C","Kingston Frontenacs",62,9,12,21,0.34,78
"Dan Speer",1984-12-05,"C","Barrie Colts",54,8,13,21,0.39,75
"Darryl Boyce",1984-07-07,"C","Toronto St. Michael's Majors",64,7,14,21,0.33,57
"Drew Larman",1985-05-15,"C","Sarnia Sting",68,7,14,21,0.31,78
"Howie Martin",1986-11-18,"C","Brampton Battalion",60,7,14,21,0.35,68
"Kyle Quincey",1985-08-12,"D","Mississauga IceDogs",64,10,11,21,0.33,54
"Rick Steadman",1984-06-09,"LW","London Knights",68,11,10,21,0.31,91
"Aaron Lobb",1983-06-10,"RW","Brampton Battalion",64,7,13,20,0.31,80
"Bill Kinkel",1984-02-27,"LW","Kingston Frontenacs",62,11,9,20,0.32,87
"Cam Janssen",1984-04-15,"RW","Guelph Storm",64,8,12,20,0.31,83
"Dan Collins",1987-02-26,"RW","Plymouth Whalers",59,9,11,20,0.34,91
"Evan Kotsopoulos",1984-03-24,"LW","Kingston Frontenacs",68,9,11,20,0.29,57
"Georgi Misharin",1985-05-11,"D","Saginaw Spirit",65,4,16,20,0.31,74
"Matt Puntureri",1985-06-17,"C","Sault Ste. Marie Greyhounds",68,10,10,20,0.29,77
"Rane Carnegie",1985-01-02,"RW","Plymouth Whalers",41,4,16,20,0.49,54
"Ryan Hamilton",1985-04-15,"LW","Barrie Colts",46,11,9,20,0.43,74
"Ryan O'Marra",1987-06-09,"C","Erie Otters",63,9,11,20,0.32,62
"Shane Hart",1984-06-05,"RW","Guelph Storm",68,7,13,20,0.29,100
"Adam Smyth",1983-09-08,"RW","Owen Sound Attack",50,8,11,19,0.38,79
"Bobby Ryan",1987-03-17,"RW","Owen Sound Attack",65,14,5,19,0.29,49
"Connor Cameron",1985-05-11,"C","Toronto St. Michael's Majors",61,10,9,19,0.31,73
"David Edgeworth",1985-03-18,"C","Belleville Bulls",59,7,12,19,0.32,86
"Evan Brophey",1986-12-03,"C","Barrie Colts",67,10,9,19,0.28,76
"Lukas Grauwiler",1984-04-13,"C","Mississauga IceDogs",57,10,9,19,0.33,68
"Michael Blunden",1986-12-15,"RW","Erie Otters",52,10,9,19,0.37,49
"Daniel Girardi",1984-04-29,"D","Guelph Storm",68,3,15,18,0.26,38
"David Bowman",1983-09-23,"D","Windsor Spitfires",68,4,14,18,0.26,42
"Hunter Tremblay",1986-01-15,"LW","Barrie Colts",67,8,10,18,0.27,67
"Ivan Khomutov",1985-03-11,"C","London Knights",40,9,9,18,0.45,86
"Kyle Spurr",1984-08-10,"RW","Guelph Storm",65,4,14,18,0.28,90
"Mark Flood",1984-09-29,"D","Peterborough Petes",68,6,12,18,0.26,41
"Mike Melinko",1983-02-14,"RW","Peterborough Petes",58,9,9,18,0.31,72
"Shandor Alphonso",1984-05-24,"LW","Sudbury Wolves",59,6,12,18,0.31,95
"Tim Sestito",1984-08-28,"LW","Plymouth Whalers",57,5,13,18,0.32,60
"Trevor Hendrikx",1985-03-29,"D","Peterborough Petes",63,4,14,18,0.29,56
"Adam Abraham",1987-03-27,"D","Mississauga IceDogs",64,5,12,17,0.27,71
"Adam Gibson",1984-06-07,"D","Saginaw Spirit",68,2,15,17,0.25,45
"Brett Liscomb",1986-01-28,"LW","Windsor Spitfires",63,9,8,17,0.27,81
"Brian Lee",1984-07-05,"D","Erie Otters",68,3,14,17,0.25,42
"Brock McPherson",1985-07-24,"RW","Brampton Battalion",64,7,10,17,0.27,68
"Chanse Fitzpatrick",1984-08-14,"RW","Sudbury Wolves",59,9,8,17,0.29,85
"Danny Syvret",1985-06-13,"D","London Knights",68,1,16,17,0.25,55
"Mark Versteeg-Lytwyn",1986-11-27,"LW","Guelph Storm",68,11,6,17,0.25,89
"Niko Tuomi",1983-02-10,"D","Guelph Storm",46,4,13,17,0.37,63
"Patrick Kaleta",1986-06-08,"RW","Peterborough Petes",67,8,9,17,0.25,61
"Ryan Bowness",1983-08-05,"RW","Oshawa Generals",45,5,12,17,0.38,71
"Scott Lehman",1986-01-05,"D","Toronto St. Michael's Majors",66,2,15,17,0.26,53
"Tyler Harrison",1984-12-24,"LW","Brampton Battalion",57,7,10,17,0.3,49
"Cal O'Reilly",1986-09-30,"C","Windsor Spitfires",61,3,13,16,0.26,76
"Chris Curran",1983-07-24,"LW","Mississauga IceDogs",57,8,8,16,0.28,94
"Colin Power",1984-03-02,"RW","Toronto St. Michael's Majors",65,7,9,16,0.25,94
"Greg Williams",1985-01-22,"RW","Peterborough Petes",68,6,10,16,0.24,80
"Jean-Michel Rizk",1986-03-24,"RW","Saginaw Spirit",68,5,11,16,0.24,57
"Jeff MacDermid",1984-03-01,"RW","Owen Sound Attack",64,5,11,16,0.25,94
"Justin Donati",1986-10-17,"C","Oshawa Generals",45,8,8,16,0.36,53
"Kelsey Wilson",1986-01-22,"LW","Sarnia Sting",62,5,11,16,0.26,100
"Rob Smith",1983-03-11,"D","Brampton Battalion",53,2,14,16,0.3,84
"Ryan Stokes",1983-06-23,"D","Mississauga IceDogs",66,3,13,16,0.24,67
"Todd Griffith",1985-01-27,"LW","Owen Sound Attack",65,11,5,16,0.25,73
"Andrew Brown",1983-07-05,"RW","Belleville Bulls",60,9,6,15,0.25,60
"Danny Fritsche",1985-07-13,"C","Sarnia Sting",27,11,4,15,0.56,52
"Jason Pitton",1986-05-23,"LW","Sault Ste. Marie Greyhounds",67,8,7,15,0.22,75
"Kevin Harvey",1984-09-14,"LW","Owen Sound Attack",59,7,8,15,0.25,94
"Mike Angelidis",1985-06-27,"LW","Owen Sound Attack",66,8,7,15,0.23,83
"Mitch Maunu",1986-07-30,"D","Windsor Spitfires",68,9,6,15,0.22,58
"Tomas Galasek",1985-09-09,"LW","Erie Otters",59,7,8,15,0.25,83
"Boris Valabik",1986-02-14,"D","Kitchener Rangers",68,1,13,14,0.21,88
"Brad Staubitz",1984-07-28,"D","Sault Ste. Marie Greyhounds",66,4,10,14,0.21,58
"Brent Mahon",1984-04-27,"C","Plymouth Whalers",58,8,6,14,0.24,78
"Danny Richmond",1984-08-01,"D","London Knights",59,6,8,14,0.24,40
"David Herring",1984-02-22,"RW","Erie Otters",43,2,12,14,0.33,88
"Dustin VanBallegooie",1983-03-25,"D","Toronto St. Michael's Majors",53,1,13,14,0.26,39
"Georgy Ryazantsev",1986-02-18,"RW","Barrie Colts",38,3,11,14,0.37,82
"Jordan Smith",1985-11-04,"D","Sault Ste. Marie Greyhounds",68,3,11,14,0.21,54
"Justin Suda",1984-09-29,"D","Kingston Frontenacs",64,2,12,14,0.22,88
"Lukas Bolf",1985-02-20,"D","Barrie Colts",56,2,12,14,0.25,70
"Micheal Haley",1986-03-30,"C","Sarnia Sting",50,7,7,14,0.28,88
"Paul Ranger",1984-09-12,"D","Oshawa Generals",62,3,11,14,0.23,33
"Pierre Mitsou",1983-01-06,"D","Ottawa 67's",62,4,10,14,0.23,33
"Ryan Card",1984-02-18,"D","Guelph Storm",60,6,8,14,0.23,50
"Ryan Donally",1985-02-04,"LW","Windsor Spitfires",44,4,10,14,0.32,64
"Thomas Waugh",1985-05-31,"LW","Toronto St. Michael's Majors",61,7,7,14,0.23,100
"Tom Pyatt",1987-02-14,"C","Saginaw Spirit",67,6,8,14,0.21,78
"Will Colbert",1985-02-06,"D","Ottawa 67's",55,2,12,14,0.25,67
"Craig Foster",1984-02-10,"LW","Sarnia Sting",54,5,8,13,0.24,76
"Dale Good",1984-01-13,"D","Toronto St. Michael's Majors",42,5,8,13,0.31,76
"Danny Revelle",1986-02-04,"LW","Mississauga IceDogs",28,5,8,13,0.46,100
"Derek Merlini",1985-07-06,"D","Erie Otters",64,4,9,13,0.2,68
"Jamie Fraser",1985-11-17,"C","Brampton Battalion",61,3,10,13,0.21,76
"Michael Tuomi",1985-01-26,"C","Peterborough Petes",54,6,7,13,0.24,62
"Richard Clune",1987-04-25,"LW","Sarnia Sting",58,2,11,13,0.22,81
"Ryan Berard",1987-04-08,"RW","Belleville Bulls",66,2,11,13,0.2,100
"Steve Dix",1983-04-07,"RW","Saginaw Spirit",60,3,10,13,0.22,93
"Steve Downie",1987-04-03,"RW","Windsor Spitfires",49,4,9,13,0.27,81
"Travis Fuller",1986-01-25,"LW","Barrie Colts",57,5,8,13,0.23,93
"Aaron Lewicki",1985-02-11,"RW","Sault Ste. Marie Greyhounds",43,5,7,12,0.28,80
"Adam Nemeth",1986-02-22,"D","London Knights",68,4,8,12,0.18,100
"Chris Petrow",1984-06-05,"D","Oshawa Generals",62,1,11,12,0.19,46
"Chris Robertson",1984-01-10,"C","Sudbury Wolves",48,2,10,12,0.25,92
"David Pszenyczny",1985-02-18,"D","Sarnia Sting",64,3,9,12,0.19,46
"Jeremy Swanson",1984-06-21,"D","Barrie Colts",66,2,10,12,0.18,35
"Matt Kelly",1985-03-23,"D","Belleville Bulls",60,4,8,12,0.2,86
"Matt Manias",1984-08-03,"D","Sarnia Sting",68,3,9,12,0.18,71
"Michael Lombardi",1987-08-06,"LW","Belleville Bulls",49,8,4,12,0.24,92
"Mike Letizia",1985-02-15,"D","Plymouth Whalers",60,2,10,12,0.2,75
"Mike Suggs",1985-07-20,"LW","Saginaw Spirit",67,5,7,12,0.18,55
"Nathan McIver",1985-01-06,"D","Toronto St. Michael's Majors",57,3,9,12,0.21,80
"Nick Van Herpt",1985-10-29,"D","Mississauga IceDogs",54,4,8,12,0.22,92
"Paul Bissonnette",1985-03-11,"D","Saginaw Spirit",67,2,10,12,0.18,63
"Paul Giallonardo",1984-02-29,"D","Windsor Spitfires",68,4,8,12,0.18,52
"Pavel Voroshnin",1984-03-23,"D","Owen Sound Attack",58,1,11,12,0.21,48
"Ryan Hastings",1985-08-03,"D","Sudbury Wolves",58,3,9,12,0.21,67
"Ryan Kitchen",1985-02-06,"C","Guelph Storm",61,5,7,12,0.2,75
"Ryan Wilson",1987-02-03,"D","Toronto St. Michael's Majors",58,2,10,12,0.21,48
"Shawn Clinton",1986-02-17,"LW","Belleville Bulls",48,5,7,12,0.25,100
"Stefan Blaho",1985-06-22,"LW","Sudbury Wolves",51,6,6,12,0.24,75
"Vadim Karaga",1985-01-03,"LW","Windsor Spitfires",30,5,7,12,0.4,71
"Alexander Eaton",1985-07-02,"LW","Sudbury Wolves",64,4,7,11,0.17,92
"Anthony Butera",1984-09-14,"D","Mississauga IceDogs",54,5,6,11,0.2,37
"Chris Lawrence",1987-02-05,"C","Sault Ste. Marie Greyhounds",62,6,5,11,0.18,85
"Drew Kivell",1983-02-04,"D","Kingston Frontenacs",65,2,9,11,0.17,69
"Evgeny Kadatskiy",1984-09-03,"LW","Toronto St. Michael's Majors",40,6,5,11,0.28,58
"Gino Pisellini",1986-08-05,"RW","Plymouth Whalers",68,4,7,11,0.16,37
"Iain McPhee",1985-10-01,"D","Windsor Spitfires",64,4,7,11,0.17,92
"Jeff Whitfield",1985-02-06,"D","Sarnia Sting",54,4,7,11,0.2,100
"John Neal",1985-05-29,"D","Oshawa Generals",66,1,10,11,0.17,85
"Kevin Klein",1984-12-13,"D","Guelph Storm",51,2,9,11,0.22,37
"Kyle Raftis",1986-05-28,"D","Kingston Frontenacs",67,1,10,11,0.16,92
"Kyle Wharton",1986-03-03,"D","Ottawa 67's",43,3,8,11,0.26,79
"Marcus Smith",1983-01-14,"D","Kitchener Rangers",27,4,7,11,0.41,79
"Mike Knight",1984-10-07,"D","Plymouth Whalers",61,4,7,11,0.18,52
"Patrick Davis",1986-12-28,"LW","Kitchener Rangers",27,5,6,11,0.41,61
"Peter Franchin",1986-05-09,"C","Kitchener Rangers",63,5,6,11,0.17,100
"Ryan Stephenson",1986-04-09,"LW","Kingston Frontenacs",68,5,6,11,0.16,69
"Andrew Gibbons",1986-08-12,"RW","Oshawa Generals",55,5,5,10,0.18,71
"Andrew Shennan",1985-02-19,"RW","Barrie Colts",60,3,7,10,0.17,100
"Chris Bain",1984-11-27,"LW","Mississauga IceDogs",58,3,7,10,0.17,83
"Chris Morrison",1986-04-16,"RW","Barrie Colts",61,5,5,10,0.16,91
"Derrick Bagshaw",1986-05-05,"LW","Erie Otters",58,4,6,10,0.17,100
"Greg Stewart",1986-05-21,"LW","Peterborough Petes",58,4,6,10,0.17,100
"Jamie VanderVeeken",1986-01-20,"LW","Toronto St. Michael's Majors",48,5,5,10,0.21,91
"Jason Dixon",1985-02-21,"C","Windsor Spitfires",65,1,9,10,0.15,77
"Jonathan D'Aversa",1986-03-02,"D","Sudbury Wolves",63,0,10,10,0.16,67
"Kyle Lamb",1987-04-13,"D","Sudbury Wolves",58,3,7,10,0.17,50
"Marc Staal",1987-01-13,"D","Sudbury Wolves",61,1,9,10,0.16,71
"Nick Vernelli",1983-01-02,"RW","Plymouth Whalers",63,4,6,10,0.16,83
"Scott Maher",1984-04-11,"RW","Kingston Frontenacs",60,3,7,10,0.17,91
"Adam McQuaid",1986-10-12,"D","Sudbury Wolves",47,3,6,9,0.19,100
"Brett Connolly",1986-08-17,"C","Sault Ste. Marie Greyhounds",53,2,7,9,0.17,75
"Cal Clutterbuck",1987-11-18,"RW","Toronto St. Michael's Majors",60,2,7,9,0.15,82
"Cody Bass",1987-01-07,"C","Mississauga IceDogs",61,2,7,9,0.15,90
"Dan Rogers",1984-05-07,"D","Belleville Bulls",61,4,5,9,0.15,56
"Dennis Dewar",1986-04-23,"RW","Belleville Bulls",28,2,7,9,0.32,100
"Geoff Patton",1983-09-21,"D","Belleville Bulls",66,1,8,9,0.14,100
"Ivan Svarny",1984-10-31,"D","Belleville Bulls",64,2,7,9,0.14,45
"Jacob King",1986-01-04,"C","Sault Ste. Marie Greyhounds",53,4,5,9,0.17,90
"Jordan Beirnes",1984-04-08,"LW","Oshawa Generals",68,4,5,9,0.13,82
"Marek Chvatal",1984-01-27,"D","Sarnia Sting",52,2,7,9,0.17,60
"Patrick McNeill",1987-03-17,"D","Saginaw Spirit",57,3,6,9,0.16,64
"Reg Thomas",1984-03-24,"LW","Sault Ste. Marie Greyhounds",47,2,7,9,0.19,75
"Richard Power",1984-01-18,"D","Plymouth Whalers",68,1,8,9,0.13,69
"Sean Thompson",1984-01-31,"LW","Plymouth Whalers",38,6,3,9,0.24,82
"Tony Rizzi",1987-01-06,"RW","Kingston Frontenacs",55,5,4,9,0.16,90
"Andrew Desjardins",1986-07-27,"C","Sault Ste. Marie Greyhounds",55,3,5,8,0.15,89
"Daniel Borges",1986-01-09,"C","Saginaw Spirit",54,3,5,8,0.15,80
"Daryl Knowles",1984-02-06,"LW","Mississauga IceDogs",26,3,5,8,0.31,89
"David Halasz",1986-09-08,"D","Ottawa 67's",53,2,6,8,0.15,62
"Erik Schwanz",1984-02-18,"D","Brampton Battalion",68,1,7,8,0.12,100
"Frank Rediker",1985-03-15,"D","London Knights",25,2,6,8,0.32,80
"Fred Hatziioannou",1983-03-10,"D","Oshawa Generals",68,1,7,8,0.12,57
"Jacob Heller",1985-02-13,"D","Erie Otters",67,2,6,8,0.12,89
"Jordan Prevost",1986-09-18,"LW","Sudbury Wolves",45,4,4,8,0.18,73
"Josh Beaulieu",1987-01-10,"C","London Knights",41,3,5,8,0.2,89
"Josh Francis",1985-04-19,"D","Belleville Bulls",56,2,6,8,0.14,100
"Marc Methot",1985-06-21,"D","London Knights",63,1,7,8,0.13,73
"Matt Lashoff",1986-09-29,"D","Kitchener Rangers",62,1,7,8,0.13,33
"Matt Smyth",1985-07-03,"D","Owen Sound Attack",68,4,4,8,0.12,100
"Mike McKeown",1983-07-28,"D","Peterborough Petes",68,4,4,8,0.12,67
"Patrick Asselin",1987-07-02,"LW","Saginaw Spirit",64,5,3,8,0.12,89
"Patrick Sweeney",1986-05-04,"RW","Brampton Battalion",65,8,0,8,0.12,80
"Robbie Drummond",1986-02-19,"C","London Knights",42,2,6,8,0.19,100
"Ryan Pottruff",1986-07-11,"D","London Knights",51,3,5,8,0.16,100
"Thomas Harrison",1984-03-11,"D","Kitchener Rangers",44,0,8,8,0.18,89
"Adam Rhymer",1984-02-27,"RW","Belleville Bulls",54,2,5,7,0.13,78
"Adam Sturgeon",1984-03-19,"D","Saginaw Spirit",58,3,4,7,0.12,88
"Brad Richardson",1985-02-04,"C","Owen Sound Attack",15,2,5,7,0.47,44
"Bryan Young",1986-08-06,"D","Peterborough Petes",60,0,7,7,0.12,88
"Chad Robinson",1985-01-18,"LW","Barrie Colts",54,2,5,7,0.13,78
"Dene Poulin",1983-12-13,"D","Sudbury Wolves",57,0,7,7,0.12,88
"Jason Speight",1986-07-07,"RW","Erie Otters",56,2,5,7,0.12,88
"Jordan Grant",1986-12-16,"LW","Plymouth Whalers",47,4,3,7,0.15,100
"Mark O'Leary",1985-01-21,"RW","Mississauga IceDogs",62,1,6,7,0.11,100
