"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Aaron Haydon",1996-01-06,"D","Niagara IceDogs",2,2,0,2,1,100
"Aaron Luchuk",1997-04-05,"C","Windsor Spitfires",4,1,1,2,0.5,67
"Aidan Brown",1999-09-23,"RW","Barrie Colts",6,0,2,2,0.33,100
"Aidan Dudas",2000-06-15,"C","Owen Sound Attack",5,2,0,2,0.4,100
"Allan McShane",2000-02-14,"C","Erie Otters",3,0,2,2,0.67,50
"Andrei Golikov",1999-05-31,"D","Ottawa 67's",3,1,1,2,0.67,100
"Brady Lyle",1999-06-06,"D","North Bay Battalion",3,1,1,2,0.67,100
"Bryce Yetman",1997-02-21,"RW","Sault Ste. Marie Greyhounds",4,0,2,2,0.5,67
"Calvin Martin",1999-09-16,"LW","Sault Ste. Marie Greyhounds",4,2,0,2,0.5,100
"Cedric Ralph",1999-01-21,"C","Guelph Storm",4,0,2,2,0.5,67
"Cole Candella",1998-02-13,"D","Hamilton Bulldogs",3,0,2,2,0.67,50
"Cole Purboo",1999-06-18,"RW","Windsor Spitfires",4,1,1,2,0.5,100
"Connor Bunnaman",1998-04-16,"C","Kitchener Rangers",4,2,0,2,0.5,100
"Daniel Robertson",1997-06-04,"D","Oshawa Generals",3,0,2,2,0.67,100
"Darian Pilon",1998-10-02,"LW","Sudbury Wolves",5,2,0,2,0.4,67
"Declan Chisholm",2000-01-12,"D","Peterborough Petes",4,1,1,2,0.5,67
"Drake Rymsha",1998-08-06,"C","Ottawa 67's",3,2,0,2,0.67,100
"Eric Henderson",1998-04-23,"LW","Oshawa Generals",4,2,0,2,0.5,50
"Ethan Szypula",1997-01-28,"C","Owen Sound Attack",3,0,2,2,0.67,100
"Everett Clark",1996-01-22,"C","Flint Firebirds",3,1,1,2,0.67,100
"Frank Hora",1996-06-01,"D","Kitchener Rangers",3,0,2,2,0.67,100
"Graham Knott",1997-01-13,"LW","Niagara IceDogs",3,0,2,2,0.67,67
"Holden Wale",2000-07-28,"D","Sault Ste. Marie Greyhounds",2,0,2,2,1,100
"Hudson Wilson",1999-05-03,"D","Ottawa 67's",3,0,2,2,0.67,50
"Jacob Moverare",1998-08-31,"D","Mississauga Steelheads",4,1,1,2,0.5,67
"Jakob Brahaney",1999-03-26,"D","Kingston Frontenacs",4,0,2,2,0.5,100
"Jason Willms",1999-02-08,"C","Barrie Colts",6,0,2,2,0.33,67
"Jeremiah Addison",1996-10-21,"LW","Windsor Spitfires",2,1,1,2,1,50
"Jordan Kyrou",1998-05-05,"RW","Sarnia Sting",4,0,2,2,0.5,50
"Joshua Dame",1998-03-05,"C","Niagara IceDogs",3,2,0,2,0.67,100
"Justin Murray",1998-08-22,"D","Barrie Colts",5,0,2,2,0.4,67
"Kyle Jenkins",1996-04-22,"D","Peterborough Petes",2,1,1,2,1,67
"Kyle Rhodes",1997-12-25,"D","Guelph Storm",4,1,1,2,0.5,67
"Liam Dunda",1997-09-15,"LW","Sudbury Wolves",3,1,1,2,0.67,50
"Liam Foudy",2000-02-04,"C","London Knights",4,1,1,2,0.5,67
"Logan DeNoble",1997-10-15,"C","Peterborough Petes",3,1,1,2,0.67,67
"Luke Burghardt",1998-05-12,"C","Guelph Storm",4,1,1,2,0.5,100
"Luke Kirwan",1997-09-23,"LW","Flint Firebirds",3,2,0,2,0.67,67
"Luke Kutkevicius",1998-03-25,"C","Hamilton Bulldogs",4,1,1,2,0.5,100
"Markus Phillips",1999-03-21,"D","Owen Sound Attack",4,1,1,2,0.5,100
"Matt Schmalz",1996-03-21,"RW","Owen Sound Attack",3,1,1,2,0.67,40
"Matthew Kreis",1997-08-01,"LW","Saginaw Spirit",4,2,0,2,0.5,100
"Matthew Philip",1999-05-31,"C","Niagara IceDogs",2,1,1,2,1,100
"Matthew Timms",1998-05-12,"D","Peterborough Petes",4,0,2,2,0.5,50
"Matyas Svoboda",1999-01-02,"LW","Peterborough Petes",3,1,1,2,0.67,67
"Mike Davies",1997-02-05,"LW","Saginaw Spirit",3,1,1,2,0.67,100
"Mikhail Sergachev",1998-06-25,"D","Windsor Spitfires",2,1,1,2,1,100
"Mitchell Vande Sompel",1997-02-11,"D","Oshawa Generals",4,1,1,2,0.5,29
"Nathan Bastian",1997-12-06,"RW","Mississauga Steelheads",4,1,1,2,0.5,50
"Nathan Billitier",1996-05-20,"D","Kingston Frontenacs",3,0,2,2,0.67,67
"Nikita Korostelev",1997-02-08,"RW","Sarnia Sting",2,0,2,2,1,100
"Otto Makinen",1998-05-21,"C","Sault Ste. Marie Greyhounds",3,2,0,2,0.67,67
"Owen Lalonde",2000-02-01,"D","Sudbury Wolves",5,0,2,2,0.4,50
"Pavel Demin",1999-04-19,"C","Niagara IceDogs",4,0,2,2,0.5,67
"Renars Krastenbergs",1998-12-26,"C","Oshawa Generals",3,1,1,2,0.67,67
"Robert Thomas",1999-07-02,"C","London Knights",3,1,1,2,0.67,100
"Sergey Popov",2000-03-27,"LW","Kingston Frontenacs",4,0,2,2,0.5,100
"Serron Noel",2000-08-08,"RW","Oshawa Generals",5,1,1,2,0.4,67
"Taylor Raddysh",1998-02-18,"RW","Erie Otters",1,0,2,2,2,100
"Thomas Schemitsch",1996-10-26,"D","Owen Sound Attack",3,0,2,2,0.67,67
"Tim Gettinger",1998-04-14,"LW","Sault Ste. Marie Greyhounds",4,0,2,2,0.5,33
"TJ Fergus",1997-03-25,"D","Erie Otters",2,0,2,2,1,67
"Trent Fox",1997-07-16,"LW","Hamilton Bulldogs",4,1,1,2,0.5,50
"Troy Lajeunesse",1997-05-20,"C","Sarnia Sting",2,1,1,2,1,100
"Tye Felhaber",1998-08-05,"LW","Saginaw Spirit",4,1,1,2,0.5,100
"Tyler Angle",2000-09-30,"C","Windsor Spitfires",4,2,0,2,0.5,100
"Tyler MacArthur",1997-05-25,"D","Owen Sound Attack",4,0,2,2,0.5,100
"Warren Foegele",1996-04-01,"C","Kingston Frontenacs",2,1,1,2,1,50
"Adam Ruzicka",1999-05-11,"C","Sarnia Sting",3,1,0,1,0.33,50
"Adam Thilander",1998-09-18,"D","North Bay Battalion",4,0,1,1,0.25,100
"Akil Thomas",2000-01-02,"C","Niagara IceDogs",4,0,1,1,0.25,50
"Albert Michnac",1998-10-18,"C","Guelph Storm",4,1,0,1,0.25,33
"Alex DeBrincat",1997-12-18,"RW","Erie Otters",1,0,1,1,1,50
"Anthony Cirelli",1997-07-15,"C","Oshawa Generals",3,0,1,1,0.33,20
"Anthony DeMeo",1999-06-16,"D","Sault Ste. Marie Greyhounds",4,0,1,1,0.25,100
"Austin Hall",1997-04-08,"D","Guelph Storm",4,1,0,1,0.25,50
"Barret Kirwin",2000-02-18,"C","Guelph Storm",4,1,0,1,0.25,50
"Barrett Hayton",2000-06-09,"C","Sault Ste. Marie Greyhounds",4,1,0,1,0.25,33
"Ben Evans",1999-01-16,"C","Ottawa 67's",3,0,1,1,0.33,100
"Ben Garagan",1999-01-06,"C","Sudbury Wolves",4,1,0,1,0.25,100
"Billy Moskal",2000-03-22,"C","London Knights",2,1,0,1,0.5,100
"Blake Speers",1997-01-02,"RW","Sault Ste. Marie Greyhounds",2,1,0,1,0.5,50
"Brad Chenier",1999-01-20,"LW","North Bay Battalion",4,0,1,1,0.25,100
"Brady Gilmour",1999-04-18,"C","Saginaw Spirit",4,0,1,1,0.25,50
"Brett Neumann",1999-02-15,"C","Erie Otters",4,1,0,1,0.25,100
"C.J. Garcia",1996-02-03,"D","Saginaw Spirit",3,0,1,1,0.33,50
"Cameron Lizotte",1997-08-24,"D","Barrie Colts",4,1,0,1,0.25,100
"Carter Robertson",2000-01-15,"D","Ottawa 67's",3,0,1,1,0.33,50
"Cedric Schiemenz",1999-03-01,"C","Kitchener Rangers",4,0,1,1,0.25,14
"Christian Girhiny",1998-08-21,"LW","Erie Otters",4,0,1,1,0.25,100
"Christopher Cameron",1999-05-29,"D","Barrie Colts",5,0,1,1,0.2,50
"Cody Caron",1996-05-28,"RW","Kingston Frontenacs",4,0,1,1,0.25,100
"Cole Cameron",1998-05-09,"D","Owen Sound Attack",4,0,1,1,0.25,100
"Cole Carter",1998-07-06,"RW","Windsor Spitfires",4,1,0,1,0.25,50
"Cole Coskey",1999-06-01,"RW","Saginaw Spirit",3,0,1,1,0.33,100
"Cole Tymkin",1999-04-05,"RW","London Knights",3,0,1,1,0.33,100
"Colton White",1997-05-03,"D","Sault Ste. Marie Greyhounds",1,0,1,1,1,50
"Connor Walters",1997-06-05,"D","Hamilton Bulldogs",4,0,1,1,0.25,50
"Connor Warnholtz",1998-07-01,"LW","Ottawa 67's",3,1,0,1,0.33,100
"Conor Timmins",1998-09-18,"D","Sault Ste. Marie Greyhounds",4,0,1,1,0.25,33
"Cordell James",1996-06-14,"C","Barrie Colts",4,1,0,1,0.25,33
"Cristiano DiGiacinto",1996-01-10,"LW","Windsor Spitfires",2,1,0,1,0.5,100
"Curtis Ferreira",1997-01-31,"D","London Knights",2,0,1,1,0.5,100
"Dane Johnstone",1998-03-04,"RW","Flint Firebirds",4,1,0,1,0.25,100
"Danial Singer",1999-02-10,"RW","Niagara IceDogs",3,0,1,1,0.33,100
"Daniil Vertiy",1998-11-12,"LW","North Bay Battalion",3,0,1,1,0.33,50
"Danil Antropov",2000-12-20,"LW","Oshawa Generals",5,0,1,1,0.2,50
"Darby Llewellyn",1996-07-19,"LW","Kitchener Rangers",1,0,1,1,1,50
"David Sherman",1998-05-17,"LW","North Bay Battalion",4,0,1,1,0.25,50
"Dylan Di Perna",1996-04-26,"D","Kitchener Rangers",4,1,0,1,0.25,25
"Filip Helt",1998-04-09,"LW","Sarnia Sting",3,1,0,1,0.33,100
"Giovanni Vallati",2000-02-21,"D","Kitchener Rangers",4,0,1,1,0.25,100
"Givani Smith",1998-02-27,"RW","Guelph Storm",4,1,0,1,0.25,25
"Hayden McCool",1997-04-11,"C","Windsor Spitfires",3,0,1,1,0.33,100
"Igor Martynov",1999-01-19,"LW","Peterborough Petes",2,1,0,1,0.5,100
"Jacob LeGuerrier",2000-11-22,"D","Sault Ste. Marie Greyhounds",4,0,1,1,0.25,100
"Jaden Peca",1999-05-18,"RW","Barrie Colts",6,0,1,1,0.17,50
"Jake Bricknell",1997-07-15,"RW","Guelph Storm",4,0,1,1,0.25,50
"Jake Durham",1999-04-07,"RW","Flint Firebirds",4,0,1,1,0.25,100
"Jake Henderson",1997-02-12,"RW","Kitchener Rangers",4,1,0,1,0.25,50
"Jalen Chatfield",1996-05-16,"D","Windsor Spitfires",2,1,0,1,0.5,100
"Jalen Smereck",1997-01-15,"D","Flint Firebirds",3,0,1,1,0.33,50
"James McEwan",1997-03-15,"C","Guelph Storm",4,0,1,1,0.25,17
"James Newland",1997-07-20,"D","London Knights",2,0,1,1,0.5,100
"Jeff King",1996-02-23,"D","Sarnia Sting",3,0,1,1,0.33,100
"Jeremey Goodwin",1999-09-04,"LW","Mississauga Steelheads",4,0,1,1,0.25,100
"JJ Piccinich",1996-06-12,"RW","London Knights",2,0,1,1,0.5,50
"Johnathon Schaefer",1998-04-04,"D","Niagara IceDogs",3,0,1,1,0.33,100
"Jonah Gadjovich",1998-10-12,"LW","Owen Sound Attack",5,1,0,1,0.2,33
"Jonathan Ang",1998-01-31,"C","Peterborough Petes",3,0,1,1,0.33,50
"Jordan Ernst",1997-06-18,"D","Sarnia Sting",4,0,1,1,0.25,100
"Joseph Garreffa",1999-08-09,"RW","Kitchener Rangers",4,0,1,1,0.25,100
"Josh Carrick",1996-01-24,"D","Barrie Colts",1,1,0,1,1,100
"Josh Coyle",1997-07-27,"C","Peterborough Petes",3,0,1,1,0.33,100
"Josh Wainman",1999-02-20,"D","Erie Otters",4,0,1,1,0.25,50
"Justin Brazeau",1998-02-02,"RW","North Bay Battalion",3,0,1,1,0.33,100
"Kade Landry",1999-05-03,"D","Barrie Colts",6,1,0,1,0.17,33
"Keaton Middleton",1998-02-10,"D","Saginaw Spirit",3,0,1,1,0.33,100
"Kevin Bahl",2000-06-27,"D","Ottawa 67's",3,0,1,1,0.33,100
"Kyle Auger",1999-01-02,"D","Barrie Colts",5,0,1,1,0.2,100
"Kyle Capobianco",1997-08-13,"D","Sudbury Wolves",4,0,1,1,0.25,33
"Kyle Pettit",1996-01-19,"C","Erie Otters",2,1,0,1,0.5,50
"Kyle West",1998-03-28,"LW","Guelph Storm",4,0,1,1,0.25,100
"Liam Hawel",1999-04-18,"C","Sault Ste. Marie Greyhounds",4,1,0,1,0.25,25
"Liam Murray",1997-06-28,"D","Kingston Frontenacs",4,0,1,1,0.25,100
"Logan Stanley",1998-05-26,"D","Windsor Spitfires",2,0,1,1,0.5,100
"Louis Latta",1998-08-07,"LW","Sarnia Sting",4,0,1,1,0.25,50
"Luke Beamish",2000-06-15,"D","Owen Sound Attack",4,0,1,1,0.25,100
"Mac Hollowell",1998-09-26,"D","Sault Ste. Marie Greyhounds",4,0,1,1,0.25,33
"Marcus Crawford",1997-03-21,"D","Saginaw Spirit",3,0,1,1,0.33,100
"Marian Studenic",1998-10-28,"RW","Hamilton Bulldogs",4,1,0,1,0.25,100
"Mason Kohn",1997-05-03,"C","Kitchener Rangers",3,0,1,1,0.33,100
"Matt  Spencer",1997-03-24,"D","Peterborough Petes",4,0,1,1,0.25,100
"Matt Luff",1997-05-05,"RW","Hamilton Bulldogs",3,1,0,1,0.33,100
"Matthew Struthers",1999-12-26,"C","Owen Sound Attack",5,1,0,1,0.2,100
"Max Kislinger",1998-02-11,"LW","North Bay Battalion",3,1,0,1,0.33,100
"Medric Mercier",1996-10-17,"D","Sault Ste. Marie Greyhounds",1,0,1,1,1,100
"Michael Cramarossa",1996-05-24,"LW","Hamilton Bulldogs",3,1,0,1,0.33,33
"Mike Baird",1997-03-25,"LW","Windsor Spitfires",4,0,1,1,0.25,100
"Nicholas Caamano",1998-09-07,"LW","Flint Firebirds",4,1,0,1,0.25,100
"Nick Isaacson",1999-08-11,"LW","Peterborough Petes",3,1,0,1,0.33,100
"Niki Petti",1996-08-13,"C","Hamilton Bulldogs",4,0,1,1,0.25,100
"Noah Bennett",1997-09-17,"RW","London Knights",1,0,1,1,1,100
"Noah Carroll",1997-12-02,"D","Guelph Storm",3,0,1,1,0.33,50
"Ondrej Machala",1999-01-11,"LW","Niagara IceDogs",4,0,1,1,0.25,100
"Owen Gilhula",2000-05-11,"C","Sudbury Wolves",5,0,1,1,0.2,100
"Patrick Fellows",1997-06-17,"LW","Erie Otters",4,0,1,1,0.25,50
"Ryan McGregor",1999-01-29,"LW","Sarnia Sting",3,0,1,1,0.33,100
"Ryan McLeod",1999-09-21,"C","Mississauga Steelheads",4,0,1,1,0.25,20
"Ryan Merkley",2000-08-14,"D","Guelph Storm",4,0,1,1,0.25,50
"Ryan Moore",1997-04-09,"C","Flint Firebirds",4,0,1,1,0.25,50
"Sasha Chmelevski",1999-06-09,"C","Ottawa 67's",3,1,0,1,0.33,33
"Taylor Egan",1998-06-09,"D","Erie Otters",3,0,1,1,0.33,100
"Ted Nichol",1997-01-04,"C","Kingston Frontenacs",4,1,0,1,0.25,100
"Theo Calvas",1998-08-06,"D","Sault Ste. Marie Greyhounds",4,0,1,1,0.25,100
"Tom Hedberg",1999-08-10,"D","Barrie Colts",4,0,1,1,0.25,25
"Tyler Burnie",1999-02-09,"RW","Kingston Frontenacs",4,0,1,1,0.25,100
"Tyler Nother",1998-02-07,"D","Windsor Spitfires",4,0,1,1,0.25,100
"Tyler Tucker",2000-03-01,"D","Barrie Colts",6,0,1,1,0.17,50
"Zach Gallant",1999-03-06,"C","Peterborough Petes",4,1,0,1,0.25,100
"Zach Poirier",1998-05-12,"RW","North Bay Battalion",3,1,0,1,0.33,50
"Zach Shankar",1997-01-28,"D","North Bay Battalion",3,0,1,1,0.33,50
"Zachary Jackson",1999-01-11,"LW","Hamilton Bulldogs",4,1,0,1,0.25,100
"Zachary Magwood",1998-04-22,"C","Barrie Colts",5,0,1,1,0.2,50
"Zack Dorval",1998-04-20,"C","Kingston Frontenacs",4,1,0,1,0.25,100
"Adam Timleck",1998-02-26,"RW","Peterborough Petes",3,0,0,0,0,0
"Aidan McFarland",1999-04-05,"LW","Mississauga Steelheads",4,0,0,0,0,NA
"Aidan Timmermans",2000-04-27,"D","Erie Otters",3,0,0,0,0,NA
"Aiden Jamieson",1996-03-23,"D","Sudbury Wolves",3,0,0,0,0,0
"Alan Lyszczarczyk",1998-02-17,"C","Sudbury Wolves",4,0,0,0,0,0
"Alex Black",1997-09-12,"D","Sarnia Sting",2,0,0,0,0,NA
"Alex Di Carlo",1997-03-25,"D","Flint Firebirds",4,0,0,0,0,0
"Alex Peters",1996-07-02,"D","Flint Firebirds",3,0,0,0,0,NA
"Alex Peterson",1999-05-26,"D","Kitchener Rangers",1,0,0,0,0,NA
"Alex Robert",1999-07-06,"RW","North Bay Battalion",3,0,0,0,0,NA
"Andrew Burns",1997-02-02,"D","Windsor Spitfires",3,0,0,0,0,NA
"Andrew Somerville",1999-07-30,"D","Niagara IceDogs",1,0,0,0,0,NA
"Anthony Salinitri",1998-03-05,"C","Sarnia Sting",4,0,0,0,0,0
"Anthony Stefano",1996-01-04,"LW","Barrie Colts",4,0,0,0,0,NA
"Artur Tyanulin",1997-01-20,"RW","Ottawa 67's",1,0,0,0,0,0
"Austin Clapham",1997-07-09,"D","Niagara IceDogs",3,0,0,0,0,NA
"Austin Grzenia",1998-05-21,"RW","Kingston Frontenacs",1,0,0,0,0,NA
"Austin McEneny",1997-04-10,"D","Windsor Spitfires",3,0,0,0,0,NA
"Austin Osmanski",1998-04-30,"D","Mississauga Steelheads",4,0,0,0,0,NA
"Ben Hawerchuk",1998-03-27,"LW","Barrie Colts",2,0,0,0,0,NA
"Ben Jones",1999-02-26,"C","Niagara IceDogs",4,0,0,0,0,0
"Benjamin Gleason",1998-03-25,"D","Hamilton Bulldogs",3,0,0,0,0,0
"Braden Henderson",2000-05-14,"D","Sarnia Sting",1,0,0,0,0,0
"Brady Hinz",2000-05-03,"C","Sarnia Sting",3,0,0,0,0,NA
"Brady Pataki",1998-10-03,"RW","Sudbury Wolves",5,0,0,0,0,NA
"Brandon Bastasin",1998-11-05,"D","Sudbury Wolves",4,0,0,0,0,NA
"Brandon Crawley",1997-02-02,"D","London Knights",2,0,0,0,0,NA
"Brandon Saigeon",1998-06-14,"C","Hamilton Bulldogs",4,0,0,0,0,0
"Brandon Yeamans",1998-05-26,"C","Mississauga Steelheads",2,0,0,0,0,NA
"Brendan Harrogate",1998-02-13,"RW","Mississauga Steelheads",4,0,0,0,0,0
"Brett Hargrave",1996-01-16,"C","North Bay Battalion",3,0,0,0,0,NA
"Brett McKenzie",1997-03-12,"C","North Bay Battalion",2,0,0,0,0,NA
"Brett Primeau",1997-04-14,"RW","Windsor Spitfires",2,0,0,0,0,NA
"Brock Hill",1999-01-27,"D","Saginaw Spirit",3,0,0,0,0,NA
"Brock Perry",1998-01-20,"LW","Sarnia Sting",3,0,0,0,0,0
"Brock Philips",1998-03-10,"RW","Guelph Storm",4,0,0,0,0,NA
"Cade Robinson",1999-10-22,"RW","Erie Otters",4,0,0,0,0,0
"Cal Davis",1999-03-21,"LW","Niagara IceDogs",3,0,0,0,0,NA
"Cam Dineen",1998-06-19,"D","North Bay Battalion",2,0,0,0,0,NA
"Cameron Bisson",1999-01-08,"RW","Niagara IceDogs",3,0,0,0,0,NA
"Chandler Yakimowicz",1996-01-26,"RW","London Knights",2,0,0,0,0,NA
"Chris Martenet",1996-09-25,"D","London Knights",1,0,0,0,0,NA
"Chris Playfair",2000-05-31,"LW","Windsor Spitfires",4,0,0,0,0,0
"Christopher Paquette",1998-03-27,"C","Niagara IceDogs",3,0,0,0,0,0
"Clayton Carter",1997-03-28,"RW","Windsor Spitfires",2,0,0,0,0,NA
"Cliff Pu",1998-06-03,"C","London Knights",2,0,0,0,0,0
"Cole Fraser",1999-08-23,"D","Peterborough Petes",4,0,0,0,0,NA
"Cole Mayo",1997-01-18,"D","Sudbury Wolves",4,0,0,0,0,NA
"Colin Van Den Hurk",1999-05-26,"D","Kingston Frontenacs",4,0,0,0,0,NA
"Connor Corcoran",2000-08-07,"D","Windsor Spitfires",4,0,0,0,0,NA
"Connor Hall",1998-02-21,"D","Kitchener Rangers",1,0,0,0,0,0
"Connor Roberts",2000-02-22,"C","Hamilton Bulldogs",4,0,0,0,0,NA
"Connor Schlichting",1997-05-17,"D","Sarnia Sting",4,0,0,0,0,NA
"Conor Ali",1999-03-09,"D","Sudbury Wolves",5,0,0,0,0,0
"Curtis Douglas",2000-03-06,"C","Barrie Colts",4,0,0,0,0,0
"Curtis Egert",1999-02-04,"LW","Sarnia Sting",4,0,0,0,0,NA
"Dakota Miskolczi",1998-06-13,"LW","London Knights",1,0,0,0,0,NA
"Damien Giroux",2000-03-03,"LW","Saginaw Spirit",4,0,0,0,0,NA
"Daniel Walker",1999-05-18,"LW","North Bay Battalion",3,0,0,0,0,NA
"Darren Raddysh",1996-02-28,"D","Erie Otters",1,0,0,0,0,NA
"David Levin",1999-09-16,"LW","Sudbury Wolves",4,0,0,0,0,0
"David Miller",1996-09-25,"C","Sault Ste. Marie Greyhounds",3,0,0,0,0,NA
"David Pearce",1998-01-09,"LW","Ottawa 67's",3,0,0,0,0,NA
"Dawson Baker",2000-04-10,"RW","Sudbury Wolves",5,0,0,0,0,NA
"Dennis Busby",2000-01-06,"D","Flint Firebirds",4,0,0,0,0,NA
"Derrick Johnson",1998-03-08,"D","Sarnia Sting",2,0,0,0,0,NA
"Dmitri Samorukov",1999-06-16,"D","Guelph Storm",3,0,0,0,0,0
"Domenico Commisso",1998-02-19,"C","Oshawa Generals",3,0,0,0,0,NA
"Drake Pilon",1998-10-02,"RW","Sudbury Wolves",4,0,0,0,0,0
"Drew Hunter",1999-02-06,"D","Niagara IceDogs",3,0,0,0,0,NA
"Dylan Seitz",1999-01-15,"C","Kitchener Rangers",4,0,0,0,0,NA
"Eddie Schulz",1998-04-19,"C","Peterborough Petes",3,0,0,0,0,NA
"Eemeli Rasanen",1999-03-06,"D","Kingston Frontenacs",4,0,0,0,0,0
"Elijah Roberts",1999-01-23,"D","Kitchener Rangers",4,0,0,0,0,0
"Emmett Gordon",2000-01-31,"D","Kingston Frontenacs",4,0,0,0,0,NA
"Eric Allair",1999-07-01,"D","North Bay Battalion",3,0,0,0,0,NA
"Fedor Gordeev",1999-01-27,"LW","Hamilton Bulldogs",3,0,0,0,0,NA
"Filip Hronek",1997-11-02,"D","Saginaw Spirit",3,0,0,0,0,0
"Franco Sproviero",1998-08-05,"D","Sarnia Sting",3,0,0,0,0,NA
"Garrett McFadden",1997-08-21,"D","Guelph Storm",3,0,0,0,0,0
"Gianluca Fuoco",1999-01-01,"LW","Saginaw Spirit",3,0,0,0,0,NA
"Giordano Finoro",1998-05-17,"C","Barrie Colts",1,0,0,0,0,NA
"Graham Brulotte",1997-11-10,"RW","London Knights",2,0,0,0,0,NA
"Grayden Gottschalk",1998-04-18,"LW","Oshawa Generals",5,0,0,0,0,0
"Greg Smith",1998-04-02,"LW","Owen Sound Attack",5,0,0,0,0,NA
"Hakon Nilsen",1998-02-04,"D","Flint Firebirds",4,0,0,0,0,0
