"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Steve Reese",1989-01-09,"C","Sarnia Sting",9,1,3,4,0.44,100
"Alex Hutchings",1990-11-07,"C","Barrie Colts",9,0,3,3,0.33,60
"Arron Alphonso",1988-11-14,"RW","Sault Ste. Marie Greyhounds",14,3,0,3,0.21,100
"Chris DeSousa",1990-10-19,"C","Niagara IceDogs",10,2,1,3,0.3,75
"Chris Terry",1989-04-07,"C","Plymouth Whalers",4,1,2,3,0.75,43
"Cody Hodgson",1990-02-18,"C","Brampton Battalion",5,3,0,3,0.6,60
"Jadran Beljo",1987-02-25,"LW","London Knights",5,2,1,3,0.6,100
"Jordan Nolan",1989-06-23,"LW","Windsor Spitfires",5,3,0,3,0.6,100
"Michael Del Zotto",1990-06-24,"D","Oshawa Generals",15,2,1,3,0.2,38
"Mike Mascioli",1990-03-18,"RW","Kitchener Rangers",20,2,1,3,0.15,75
"Pat Daley",1989-04-08,"RW","Peterborough Petes",5,0,3,3,0.6,60
"Ryan Gottschalk",1989-12-16,"D","Barrie Colts",9,2,1,3,0.33,100
"Shawn Frank",1989-01-06,"C","Barrie Colts",9,2,1,3,0.33,75
"Stephen Miller",1987-07-18,"D","Guelph Storm",10,1,2,3,0.3,100
"Steve Ferry",1988-08-05,"D","Sarnia Sting",9,0,3,3,0.33,60
"Steven Tarasuk",1989-11-01,"D","London Knights",5,1,2,3,0.6,100
"Akim Aliu",1989-04-24,"RW","London Knights",5,1,1,2,0.4,67
"Andrew Merrett",1989-04-03,"RW","Niagara IceDogs",10,1,1,2,0.2,50
"Anthony Peluso",1989-04-18,"RW","Sault Ste. Marie Greyhounds",14,1,1,2,0.14,67
"Bobby Sanguinetti",1988-02-29,"D","Brampton Battalion",5,0,2,2,0.4,50
"Brett Theberge",1989-11-03,"C","Peterborough Petes",5,1,1,2,0.4,40
"Chris Chappell",1988-03-21,"LW","Saginaw Spirit",4,2,0,2,0.5,67
"Christian Steingraber",1989-08-07,"D","Plymouth Whalers",4,1,1,2,0.5,67
"Corey Cowick",1989-01-08,"LW","Oshawa Generals",15,1,1,2,0.13,100
"Corey Syvret",1989-02-19,"D","Guelph Storm",10,2,0,2,0.2,50
"Dalton Prout",1990-03-13,"D","Barrie Colts",8,0,2,2,0.25,100
"Dan Kelly",1989-05-17,"D","Kitchener Rangers",8,0,2,2,0.25,100
"Denis Hollenstein",1989-10-15,"LW","Guelph Storm",7,2,0,2,0.29,100
"Devin DiDiomete",1988-05-09,"LW","Sarnia Sting",9,1,1,2,0.22,67
"Dylan King",1990-07-05,"D","Sault Ste. Marie Greyhounds",14,1,1,2,0.14,100
"Geoff Killing",1987-08-22,"D","Belleville Bulls",21,0,2,2,0.1,67
"Greg Nemisz",1990-06-05,"RW","Windsor Spitfires",5,1,1,2,0.4,67
"Jacob Muzzin",1989-02-21,"D","Sault Ste. Marie Greyhounds",10,1,1,2,0.2,50
"John Hughes",1988-01-06,"RW","Brampton Battalion",5,1,1,2,0.4,100
"Josh Day",1988-04-02,"D","Niagara IceDogs",10,0,2,2,0.2,67
"Justin Soryal",1987-06-29,"LW","Peterborough Petes",5,2,0,2,0.4,100
"Kale Kerbashian",1990-04-07,"C","London Knights",5,0,2,2,0.4,100
"Luke Lynes",1987-11-28,"LW","Brampton Battalion",5,0,2,2,0.4,100
"Matt Clarke",1988-04-08,"D","London Knights",5,0,2,2,0.4,100
"Matt Kennedy",1989-03-04,"RW","Guelph Storm",10,1,1,2,0.2,50
"Mitch Lebar",1991-01-29,"RW","Barrie Colts",9,0,2,2,0.22,100
"Nick Crawford",1990-02-23,"D","Saginaw Spirit",4,1,1,2,0.5,100
"Phil Varone",1990-12-04,"C","London Knights",5,1,1,2,0.4,100
"Rob Kwiet",1988-08-02,"D","Windsor Spitfires",5,0,2,2,0.4,67
"Ryan McDonough",1988-01-02,"C","Saginaw Spirit",4,1,1,2,0.5,50
"Ryan Wilson",1987-02-03,"D","Sarnia Sting",9,0,2,2,0.22,29
"Stefan Della Rovere",1990-02-25,"LW","Barrie Colts",9,0,2,2,0.22,67
"T.J. Battani",1989-10-25,"RW","Kitchener Rangers",20,1,1,2,0.1,50
"Taylor Hall",1991-11-14,"LW","Windsor Spitfires",5,1,1,2,0.4,40
"Adam Henrique",1990-02-06,"C","Windsor Spitfires",5,1,0,1,0.2,20
"Alex Friesen",1991-01-30,"C","Niagara IceDogs",10,0,1,1,0.1,50
"Andrew Fournier",1987-11-05,"C","Plymouth Whalers",4,0,1,1,0.25,17
"Andrew Wilkins",1988-07-25,"RW","London Knights",5,0,1,1,0.2,100
"Arturs Kulda",1988-07-25,"D","Peterborough Petes",5,0,1,1,0.2,25
"Barry Sanderson",1990-04-22,"C","Niagara IceDogs",10,1,0,1,0.1,100
"Branislav Rehus",1988-12-24,"RW","Peterborough Petes",5,0,1,1,0.2,50
"Brett Bellemore",1988-06-25,"D","Plymouth Whalers",4,0,1,1,0.25,50
"Cameron Gaunce",1990-03-19,"D","Mississauga St. Michael's Majors",4,0,1,1,0.25,100
"Cameron Odam",1990-06-26,"D","Sault Ste. Marie Greyhounds",4,0,1,1,0.25,100
"Chris Mifflen",1988-01-24,"D","Belleville Bulls",21,0,1,1,0.05,100
"Christopher Breen",1989-06-29,"D","Saginaw Spirit",4,0,1,1,0.25,100
"Colt Kennedy",1991-01-28,"RW","Barrie Colts",6,1,0,1,0.17,100
"Conor O'Donnell",1989-11-17,"LW","Windsor Spitfires",3,0,1,1,0.33,100
"Daniel Erlich",1991-03-13,"RW","London Knights",3,1,0,1,0.33,50
"Daniel Lombardi",1989-03-12,"LW","Sarnia Sting",9,0,1,1,0.11,100
"Drew Schiestel",1989-03-09,"D","Niagara IceDogs",10,0,1,1,0.1,14
"George Lovatsis",1989-11-30,"C","Barrie Colts",9,0,1,1,0.11,100
"Graham McNabb",1987-02-23,"LW","Brampton Battalion",5,0,1,1,0.2,100
"Harry Young",1989-11-12,"D","Windsor Spitfires",5,0,1,1,0.2,100
"Jack Combs",1988-01-26,"C","Saginaw Spirit",4,0,1,1,0.25,100
"Jack Walchessen",1990-04-11,"RW","Peterborough Petes",5,0,1,1,0.2,100
"Jake Carrick",1990-09-11,"RW","Sault Ste. Marie Greyhounds",14,0,1,1,0.07,100
"Jamie Arniel",1989-11-16,"C","Sarnia Sting",9,1,0,1,0.11,25
"Jamie Doornbosch",1990-02-01,"D","Peterborough Petes",5,0,1,1,0.2,100
"Jamie McGinn",1988-08-05,"LW","Ottawa 67's",4,0,1,1,0.25,25
"Jaroslav Hertl",1989-10-28,"D","Brampton Battalion",5,0,1,1,0.2,100
"Jason Akeson",1990-06-03,"RW","Kitchener Rangers",16,0,1,1,0.06,100
"Jason Dale",1988-12-31,"RW","Brampton Battalion",5,0,1,1,0.2,100
"Jesse Blacker",1991-04-19,"D","Windsor Spitfires",5,0,1,1,0.2,100
"Joe Gaynor",1989-01-05,"LW","Plymouth Whalers",4,0,1,1,0.25,100
"Joe McCann",1987-03-02,"RW","Plymouth Whalers",4,1,0,1,0.25,100
"Joe Underwood",1990-01-15,"D","Saginaw Spirit",4,0,1,1,0.25,100
"John Armstrong",1988-02-26,"C","Peterborough Petes",5,0,1,1,0.2,100
"Jonathan Sciacca",1988-04-16,"D","Oshawa Generals",15,1,0,1,0.07,100
"Jordon O'Neill",1990-01-11,"D","Plymouth Whalers",3,1,0,1,0.33,100
"Josh Godfrey",1988-01-15,"D","Sault Ste. Marie Greyhounds",14,1,0,1,0.07,17
"Joshua Bailey",1989-10-02,"C","Windsor Spitfires",5,0,1,1,0.2,17
"Jozef Sladok",1988-06-04,"D","Plymouth Whalers",3,0,1,1,0.33,100
"Julien Demers",1989-09-25,"D","Ottawa 67's",4,0,1,1,0.25,50
"Kaspars Daugavins",1988-05-18,"LW","Mississauga St. Michael's Majors",4,1,0,1,0.25,33
"Kenzie Sheppard",1987-04-11,"LW","Peterborough Petes",4,1,0,1,0.25,50
"Kevin Montgomery",1988-04-04,"D","London Knights",5,0,1,1,0.2,100
"Kyle Clifford",1991-01-13,"LW","Barrie Colts",9,0,1,1,0.11,100
"Kyle Tront",1989-05-10,"LW","Saginaw Spirit",4,1,0,1,0.25,100
"Logan Couture",1989-03-28,"C","Ottawa 67's",4,1,0,1,0.25,33
"Marc Cantin",1990-03-27,"D","Belleville Bulls",13,0,1,1,0.08,100
"Marcus Pepe",1990-06-14,"C","Barrie Colts",6,1,0,1,0.17,100
"Mark Katic",1989-05-09,"D","Sarnia Sting",6,0,1,1,0.17,33
"Mathew Maione",1990-11-21,"D","Niagara IceDogs",9,0,1,1,0.11,100
"Matt Duchene",1991-01-16,"C","Brampton Battalion",5,1,0,1,0.2,50
"Matthew Tipoff",1990-10-04,"RW","Belleville Bulls",21,1,0,1,0.05,100
"Michael Fine",1991-05-10,"C","Sault Ste. Marie Greyhounds",14,1,0,1,0.07,100
"Michael MacIsaac",1988-01-01,"LW","Niagara IceDogs",10,0,1,1,0.1,100
"Michal Jordan",1990-07-17,"D","Plymouth Whalers",4,0,1,1,0.25,33
"Myles Barbieri",1989-02-21,"D","Kitchener Rangers",15,0,1,1,0.07,100
"Patrick Lee",1988-01-27,"RW","Plymouth Whalers",4,1,0,1,0.25,25
"Patrick Maroon",1988-04-23,"LW","London Knights",5,0,1,1,0.2,100
"Peter Holland",1991-01-14,"C","Guelph Storm",10,0,1,1,0.1,100
"Ryan Berard",1987-04-08,"RW","Barrie Colts",9,0,1,1,0.11,50
"Ryan Ellis",1991-01-03,"D","Windsor Spitfires",5,0,1,1,0.2,20
"Ryan Hayes",1989-06-04,"RW","Plymouth Whalers",4,0,1,1,0.25,100
"Sean O'Connor",1987-01-31,"C","London Knights",5,0,1,1,0.2,50
"Shea Kewin",1988-02-25,"RW","Oshawa Generals",6,0,1,1,0.17,100
"Stephen Blunden",1989-04-05,"LW","Belleville Bulls",10,1,0,1,0.1,50
"Steve Whitely",1987-07-16,"D","Sarnia Sting",9,0,1,1,0.11,100
"T.J. Brodie",1990-06-07,"D","Saginaw Spirit",4,0,1,1,0.25,33
"Thomas Stajan",1989-01-07,"C","Brampton Battalion",5,1,0,1,0.2,100
"Tim Priamo",1988-04-07,"LW","Guelph Storm",10,0,1,1,0.1,50
"Tomas Zaborsky",1987-11-14,"LW","Saginaw Spirit",4,0,1,1,0.25,33
"Tony Romano",1988-01-05,"RW","London Knights",4,1,0,1,0.25,100
"Tyler Cuthbert",1987-05-05,"D","Sault Ste. Marie Greyhounds",14,0,1,1,0.07,100
"Tyler G. Brown",1990-02-07,"C","Plymouth Whalers",3,0,1,1,0.33,100
"Tyler J. Brown",1991-04-04,"LW","Plymouth Whalers",3,1,0,1,0.33,100
"Tyler Melancon",1989-02-11,"RW","Guelph Storm",9,0,1,1,0.11,100
"Tyler Taylor",1989-10-20,"LW","Oshawa Generals",15,0,1,1,0.07,100
"Tyson Aitcheson",1987-03-01,"D","Barrie Colts",9,1,0,1,0.11,100
"Vladimir Nikiforov",1987-10-07,"RW","Sarnia Sting",9,0,1,1,0.11,20
"Yves Bastien",1989-08-02,"LW","Peterborough Petes",5,1,0,1,0.2,50
"Zach Bogosian",1990-07-15,"D","Peterborough Petes",5,0,1,1,0.2,33
"Zach Harnden",1989-09-23,"RW","Peterborough Petes",5,1,0,1,0.2,100
"Adam Comrie",1990-07-31,"D","Saginaw Spirit",4,0,0,0,0,NA
"Adam Payerl",1991-03-04,"C","Barrie Colts",1,0,0,0,0,NA
"Adam Wallace",1990-03-23,"D","Windsor Spitfires",2,0,0,0,0,NA
"Adam Zamec",1989-09-22,"LW","Ottawa 67's",4,0,0,0,0,NA
"AJ Jenks",1990-06-27,"LW","Plymouth Whalers",4,0,0,0,0,0
"Alex Dzielski",1989-07-17,"D","Kitchener Rangers",20,0,0,0,0,0
"Andrew Clouthier",1990-05-03,"LW","Barrie Colts",8,0,0,0,0,NA
"Andrew Yogan",1991-12-04,"C","Windsor Spitfires",5,0,0,0,0,NA
"Andy Andreoff",1991-05-17,"C","Oshawa Generals",9,0,0,0,0,NA
"Andy Bathgate",1991-02-26,"C","Belleville Bulls",5,0,0,0,0,NA
"Anthony Iaquinto",1989-10-01,"RW","London Knights",1,0,0,0,0,NA
"Anthony Tapper",1989-01-18,"C","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Ben O'Quinn",1991-05-07,"C","Sarnia Sting",9,0,0,0,0,NA
"Blake Parlett",1989-05-13,"D","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Brad Albert",1989-03-06,"D","Brampton Battalion",5,0,0,0,0,NA
"Brad Smith",1988-04-18,"C","Saginaw Spirit",4,0,0,0,0,NA
"Bradley Snetsinger",1987-04-08,"LW","Windsor Spitfires",2,0,0,0,0,NA
"Brendan Taylor",1989-04-01,"C","Saginaw Spirit",1,0,0,0,0,NA
"Brett Flemming",1991-02-26,"D","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Brett Halstead",1988-03-27,"D","Barrie Colts",1,0,0,0,0,NA
"Brett Oliphant",1988-02-26,"RW","Sarnia Sting",9,0,0,0,0,NA
"Brian Lashoff",1990-07-16,"D","Barrie Colts",8,0,0,0,0,0
"Byron Elliott",1988-06-22,"LW","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Casey Cizikas",1991-02-27,"C","Mississauga St. Michael's Majors",4,0,0,0,0,0
"Chad Lowry",1991-01-24,"D","Peterborough Petes",5,0,0,0,0,NA
"Chris Beauchamp",1991-01-02,"RW","Brampton Battalion",1,0,0,0,0,NA
"Cody Lindsay",1990-05-29,"C","Ottawa 67's",4,0,0,0,0,NA
"Cody Sol",1991-02-11,"D","Saginaw Spirit",1,0,0,0,0,NA
"Cory Emmerton",1988-06-01,"LW","Brampton Battalion",5,0,0,0,0,0
"Cory McGillis",1988-07-09,"LW","Barrie Colts",4,0,0,0,0,0
"Daniel Pachis",1991-06-05,"C","Saginaw Spirit",4,0,0,0,0,NA
"David Corrente",1991-05-03,"D","Oshawa Generals",7,0,0,0,0,NA
"David Jarram",1987-10-23,"RW","Saginaw Spirit",4,0,0,0,0,0
"Derek Holden",1991-01-21,"D","Peterborough Petes",5,0,0,0,0,NA
"Dustin Ekelman",1989-03-29,"LW","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Dylan MacEachern",1990-04-03,"LW","Niagara IceDogs",10,0,0,0,0,NA
"Elgin Reid",1987-02-23,"D","Windsor Spitfires",5,0,0,0,0,0
"Eric Wellwood",1990-03-06,"LW","Windsor Spitfires",5,0,0,0,0,NA
"Garett Hunter",1990-01-18,"LW","London Knights",4,0,0,0,0,NA
"Garrett Sinfield",1987-03-26,"D","Saginaw Spirit",4,0,0,0,0,0
"Garrett Wilson",1991-03-16,"LW","Windsor Spitfires",3,0,0,0,0,NA
"Jake Guindon",1990-06-19,"RW","Sarnia Sting",5,0,0,0,0,NA
"Jake Laplante",1989-03-24,"D","Peterborough Petes",5,0,0,0,0,NA
"Jaroslav Kruzik",1990-03-26,"D","Barrie Colts",6,0,0,0,0,NA
"Jason Bailey",1987-06-04,"RW","Ottawa 67's",4,0,0,0,0,0
"Jason Bergeron",1988-02-20,"RW","Niagara IceDogs",10,0,0,0,0,NA
"Jeff Barletta",1988-07-22,"D","Mississauga St. Michael's Majors",1,0,0,0,0,NA
"Jeff Hayes",1989-04-15,"C","Oshawa Generals",15,0,0,0,0,NA
"Jesse Messier",1988-03-05,"RW","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Joe Pleckaitis",1989-06-13,"LW","Saginaw Spirit",4,0,0,0,0,NA
"Joe Rogalski",1991-11-29,"D","Sarnia Sting",9,0,0,0,0,NA
"Joey West",1991-02-16,"C","Peterborough Petes",3,0,0,0,0,NA
"John de Gray",1988-03-14,"D","Brampton Battalion",5,0,0,0,0,NA
"John Quarrie",1988-07-10,"D","Oshawa Generals",12,0,0,0,0,NA
"Jon Carnevale",1991-06-21,"RW","Ottawa 67's",4,0,0,0,0,NA
"Jordan Hill",1989-03-08,"D","Sarnia Sting",7,0,0,0,0,NA
"Jordan Mayer",1991-08-24,"C","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Jordan Ogilvie",1989-03-03,"D","Saginaw Spirit",1,0,0,0,0,NA
"Jordan Szwarz",1991-05-14,"RW","Saginaw Spirit",4,0,0,0,0,NA
"Josh Bemis",1990-11-03,"D","Plymouth Whalers",4,0,0,0,0,NA
"Justin Larson",1990-03-23,"C","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Justin Shugg",1991-12-24,"LW","Windsor Spitfires",3,0,0,0,0,NA
"Justin Taylor",1989-02-08,"C","London Knights",5,0,0,0,0,NA
"Kain Allicock",1990-03-02,"LW","Saginaw Spirit",1,0,0,0,0,NA
"Kaine Geldart",1989-08-23,"RW","Plymouth Whalers",4,0,0,0,0,NA
"Ken Peroff",1989-09-22,"D","Brampton Battalion",5,0,0,0,0,NA
"Kody Musselman",1988-06-28,"RW","Brampton Battalion",4,0,0,0,0,NA
"Kyle DeCoste",1990-06-30,"RW","Brampton Battalion",5,0,0,0,0,NA
"Kyle Neuber",1989-03-22,"RW","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Kyle van de Bospoort",1988-06-28,"D","Barrie Colts",9,0,0,0,0,0
"Leigh Salters",1989-03-27,"LW","Guelph Storm",8,0,0,0,0,NA
"Leo Jenner",1989-06-27,"D","Plymouth Whalers",4,0,0,0,0,NA
"Liam Heelis",1990-09-28,"C","Peterborough Petes",3,0,0,0,0,NA
"Luke VanMoerkerke",1989-11-16,"LW","Brampton Battalion",5,0,0,0,0,NA
"Marek Biro",1988-02-08,"D","Windsor Spitfires",4,0,0,0,0,NA
"Mark Cundari",1990-04-23,"D","Windsor Spitfires",3,0,0,0,0,NA
"Martin Paryzek",1989-03-23,"D","Ottawa 67's",4,0,0,0,0,NA
"Mathew Sisca",1990-10-30,"C","Niagara IceDogs",5,0,0,0,0,NA
"Matt Ashman",1990-05-09,"D","London Knights",2,0,0,0,0,NA
"Matt McCready",1987-07-01,"D","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Matt Russo",1990-04-12,"D","Mississauga St. Michael's Majors",4,0,0,0,0,0
"Matt Seegmiller",1989-02-20,"D","Oshawa Generals",15,0,0,0,0,NA
"Matt Stanisz",1990-05-19,"D","Barrie Colts",6,0,0,0,0,NA
"Matthew Bragg",1987-06-12,"C","Windsor Spitfires",5,0,0,0,0,0
"Matthieu Methot",1987-10-08,"LW","Ottawa 67's",4,0,0,0,0,0
"Michael Latta",1991-05-25,"C","Ottawa 67's",4,0,0,0,0,0
"Michael McGurk",1989-04-07,"D","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Michael Neal",1989-04-03,"LW","Belleville Bulls",7,0,0,0,0,NA
"Michael Pelech",1989-10-06,"C","Mississauga St. Michael's Majors",4,0,0,0,0,0
"Michael Santini",1991-02-22,"RW","Sarnia Sting",4,0,0,0,0,NA
"Mike Ryan",1990-04-01,"LW","Peterborough Petes",5,0,0,0,0,NA
"Nathan Martine",1988-05-24,"D","Guelph Storm",10,0,0,0,0,NA
"Nick Pageau",1988-01-08,"D","Belleville Bulls",6,0,0,0,0,NA
"Patrick Moran",1990-05-18,"D","Guelph Storm",4,0,0,0,0,NA
"Phil McRae",1990-03-15,"C","London Knights",4,0,0,0,0,NA
"Radim Ostrcil",1989-01-15,"D","Ottawa 67's",4,0,0,0,0,NA
"Reggie Traccitto",1989-07-05,"RW","Niagara IceDogs",10,0,0,0,0,0
"Richard Greenop",1989-02-24,"RW","Windsor Spitfires",5,0,0,0,0,NA
"RJ Mahalak",1991-12-23,"LW","Plymouth Whalers",4,0,0,0,0,NA
"Robert Stellick",1991-05-22,"D","Belleville Bulls",2,0,0,0,0,NA
"Ryan Martindale",1991-10-27,"C","Ottawa 67's",4,0,0,0,0,NA
"Ryan Moore",1990-02-24,"D","Sarnia Sting",5,0,0,0,0,NA
"Scott Aarssen",1988-05-10,"D","London Knights",5,0,0,0,0,NA
"Scott Fletcher",1988-01-12,"D","Niagara IceDogs",6,0,0,0,0,NA
"Scott Tanski",1990-04-19,"C","Brampton Battalion",5,0,0,0,0,NA
"Sean Ryan",1988-02-27,"D","Ottawa 67's",4,0,0,0,0,NA
"Shawn Matthias",1988-02-19,"C","Belleville Bulls",1,0,0,0,0,0
"Spencer Anderson",1988-04-09,"LW","Kitchener Rangers",6,0,0,0,0,NA
"Taylor Beck",1991-05-13,"LW","Guelph Storm",7,0,0,0,0,NA
"Thomas Kiriakou",1988-01-24,"C","Ottawa 67's",4,0,0,0,0,0
"Thomas Nesbitt",1990-06-20,"RW","Ottawa 67's",4,0,0,0,0,NA
"Tim Billingsley",1990-01-17,"D","Mississauga St. Michael's Majors",2,0,0,0,0,NA
"Tony DeHart",1990-03-20,"D","London Knights",3,0,0,0,0,NA
"Travis Gibbons",1990-02-28,"D","Guelph Storm",5,0,0,0,0,NA
"Tucker Hunter",1990-03-18,"C","London Knights",5,0,0,0,0,NA
"Tye McGinn",1990-07-29,"LW","Ottawa 67's",4,0,0,0,0,NA
"Tyler Allen",1990-03-19,"LW","Mississauga St. Michael's Majors",1,0,0,0,0,NA
"Tyler Cuma",1990-01-19,"D","Ottawa 67's",4,0,0,0,0,0
"Tyler Murovich",1989-12-04,"C","Saginaw Spirit",3,0,0,0,0,0
"Tyler Randell",1991-06-15,"RW","Belleville Bulls",19,0,0,0,0,NA
"Vern Cooper",1990-12-30,"C","Plymouth Whalers",4,0,0,0,0,0
"Vladimir Roth",1990-06-25,"D","London Knights",4,0,0,0,0,NA
"Zac Rinaldo",1990-06-15,"LW","Mississauga St. Michael's Majors",4,0,0,0,0,NA
"Zach McCullough",1987-08-15,"D","Ottawa 67's",4,0,0,0,0,NA
"Zack Kassian",1991-01-24,"RW","Peterborough Petes",5,0,0,0,0,0
"Zack Shepley",1987-08-28,"D","Brampton Battalion",5,0,0,0,0,NA
"Zane Neily",1989-03-22,"LW","Saginaw Spirit",1,0,0,0,0,NA
