"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Scott Kosmachuk",1994-01-24,"RW","Guelph Storm",20,8,17,25,1.25,89
"Kerby Rychel",1994-10-07,"LW","Guelph Storm",20,7,16,23,1.15,72
"Jason Dickinson",1995-07-04,"LW","Guelph Storm",20,8,14,22,1.1,92
"Zack Mitchell",1993-01-07,"RW","Guelph Storm",20,7,11,18,0.9,60
"Robby Fabbri",1996-01-22,"C","Guelph Storm",16,6,10,16,1,57
"Connor McDavid",1997-01-13,"C","Erie Otters",14,4,11,15,1.07,79
"Tyler Bertuzzi",1995-02-24,"LW","Guelph Storm",18,10,5,15,0.83,88
"Barclay Goodrow",1993-02-26,"RW","North Bay Battalion",22,10,4,14,0.64,58
"Brendan Gaunce",1994-03-25,"C","Erie Otters",14,4,9,13,0.93,81
"Andre Burakovsky",1995-02-09,"LW","Erie Otters",14,9,3,12,0.86,92
"Connor Brown",1994-01-14,"RW","Erie Otters",14,4,8,12,0.86,67
"Dane Fox",1993-10-13,"LW","Erie Otters",14,5,7,12,0.86,63
"Brenden Miller",1994-03-29,"D","North Bay Battalion",21,3,8,11,0.52,55
"Nick Paul",1995-03-20,"","Windsor Spitfires",22,6,5,11,0.5,61
"Ben Thomson",1993-01-16,"LW","North Bay Battalion",22,2,8,10,0.45,71
"Alex Henriksson",1995-02-07,"RW","North Bay Battalion",17,6,3,9,0.53,90
"Dylan Strome",1997-03-07,"C","Erie Otters",14,3,6,9,0.64,100
"Gemel Smith",1994-04-16,"LW","London Knights",9,1,8,9,1,75
"Michael Dal Colle",1996-06-20,"LW","Oshawa Generals",12,4,5,9,0.75,45
"Nick Ebert",1994-05-11,"D","Guelph Storm",20,3,6,9,0.45,56
"Cole Cassels",1995-05-04,"C","Oshawa Generals",12,3,5,8,0.67,47
"Kyle Wood",1996-05-04,"D","North Bay Battalion",22,2,6,8,0.36,80
"Matt Finn",1994-02-24,"D","Guelph Storm",20,2,6,8,0.4,57
"Michael Curtis",1993-01-26,"LW","Erie Otters",14,2,6,8,0.57,100
"Brendan Lemieux",1996-03-15,"LW","Barrie Colts",11,4,3,7,0.64,70
"Brock McGinn",1994-02-02,"LW","Guelph Storm",12,4,3,7,0.58,58
"Greg  Betzold",1995-03-11,"LW","Peterborough Petes",11,2,5,7,0.64,78
"Josh MacDonald",1994-03-26,"RW","Peterborough Petes",11,3,4,7,0.64,88
"Kristoff Kontos",1993-12-06,"C","Saginaw Spirit",5,1,6,7,1.4,88
"Ryan Horvat",1993-02-09,"C","Guelph Storm",20,3,4,7,0.35,100
"Sam Bennett",1996-06-20,"C","Kingston Frontenacs",7,4,3,7,1,78
"Steven Trojanovic",1993-08-04,"D","Guelph Storm",20,1,6,7,0.35,64
"Zac Leslie",1994-01-31,"D","Guelph Storm",20,1,6,7,0.35,70
"Andreas Athanasiou",1994-08-06,"LW","Barrie Colts",11,3,3,6,0.55,50
"Brett McKenzie",1997-03-12,"C","North Bay Battalion",22,2,4,6,0.27,100
"Chris Tierney",1994-07-01,"C","London Knights",9,0,6,6,0.67,35
"Eric  Cornel",1996-04-11,"RW","Peterborough Petes",11,4,2,6,0.55,86
"Justin Auger",1994-05-14,"RW","Guelph Storm",20,2,4,6,0.3,86
"Mitchell Marner",1997-05-05,"C","London Knights",9,3,3,6,0.67,67
"Pius Suter",1996-05-24,"C","Guelph Storm",20,4,2,6,0.3,75
"Stephen Pierog",1994-06-07,"C","Guelph Storm",20,1,5,6,0.3,100
"Tyler Gaudet",1993-04-04,"C","Sault Ste. Marie Greyhounds",9,2,4,6,0.67,75
"Zach Hall",1993-04-29,"LW","Barrie Colts",9,2,4,6,0.67,46
"Bo Horvat",1995-04-05,"C","London Knights",9,3,2,5,0.56,45
"Eric Locke",1993-11-21,"C","Saginaw Spirit",5,2,3,5,1,100
"Henri Ikonen",1994-04-17,"LW","Kingston Frontenacs",7,1,4,5,0.71,83
"Hunter Garlent",1995-02-04,"C","Peterborough Petes",11,2,3,5,0.45,62
"Hunter Smith",1995-09-11,"RW","Oshawa Generals",12,1,4,5,0.42,45
"Jamie Lewis",1994-08-22,"C","North Bay Battalion",21,2,3,5,0.24,100
"Jared McCann",1996-05-31,"C","Sault Ste. Marie Greyhounds",9,2,3,5,0.56,71
"Joel Wigle",1994-02-14,"RW","Erie Otters",14,3,2,5,0.36,100
"Kevin  Labanc",1995-12-12,"LW","Barrie Colts",11,2,3,5,0.45,71
"Matt Rupert",1994-06-02,"LW","London Knights",9,1,4,5,0.56,62
"Michael McCarron",1995-03-07,"RW","London Knights",9,3,2,5,0.56,100
"Patrick Watling",1993-09-26,"LW","Sault Ste. Marie Greyhounds",9,0,5,5,0.56,62
"Phil Baltisberger",1995-11-13,"D","Guelph Storm",20,2,3,5,0.25,100
"Tyson Fawcett",1993-06-08,"C","Barrie Colts",9,3,2,5,0.56,62
"Zach Bratina",1996-01-06,"LW","North Bay Battalion",14,0,5,5,0.36,83
"Adam Pelech",1994-08-16,"D","Erie Otters",14,2,2,4,0.29,57
"Ben Harpur",1995-01-12,"D","Guelph Storm",20,1,3,4,0.2,80
"Blake Siebenaler",1996-02-27,"D","Niagara IceDogs",7,1,3,4,0.57,100
"Connor Jarvis",1994-08-27,"LW","North Bay Battalion",22,2,2,4,0.18,100
"Dakota Mermis",1994-01-05,"D","London Knights",9,1,3,4,0.44,100
"Dylan Sadowy",1996-04-02,"LW","Saginaw Spirit",5,4,0,4,0.8,100
"Dylan Smoskowitz",1993-02-11,"RW","Oshawa Generals",12,2,2,4,0.33,57
"Eric Ming",1993-03-31,"RW","Niagara IceDogs",7,3,1,4,0.57,80
"Jean Dupuy",1994-10-06,"RW","Sault Ste. Marie Greyhounds",9,3,1,4,0.44,100
"Jimmy Lodge",1995-03-05,"C","Saginaw Spirit",5,2,2,4,0.8,100
"Josh Anderson",1994-05-07,"RW","London Knights",9,2,2,4,0.44,44
"Justice Dundas",1994-05-02,"LW","Oshawa Generals",11,1,3,4,0.36,100
"Justin Kea",1994-02-07,"C","Saginaw Spirit",5,1,3,4,0.8,100
"Marcus McIvor",1994-05-20,"D","North Bay Battalion",22,1,3,4,0.18,44
"Mathew Santos",1995-03-16,"RW","North Bay Battalion",22,2,2,4,0.18,80
"Matt MacLeod",1993-07-13,"RW","North Bay Battalion",22,0,4,4,0.18,80
"Max Domi",1995-03-02,"LW","London Knights",9,2,2,4,0.44,40
"Mike Amadio",1996-05-13,"C","North Bay Battalion",22,3,1,4,0.18,44
"Nick Ritchie",1995-12-05,"LW","Peterborough Petes",11,2,2,4,0.36,40
"Ryan Rupert",1994-06-02,"C","London Knights",9,2,2,4,0.44,40
"Spencer Watson",1996-04-25,"RW","Kingston Frontenacs",7,1,3,4,0.57,80
"Alex Lepkowski",1993-04-08,"D","Oshawa Generals",12,0,3,3,0.25,100
"Andrew Fritsch",1993-03-24,"RW","Sault Ste. Marie Greyhounds",9,1,2,3,0.33,60
"Andrew Mangiapane",1996-04-04,"LW","Barrie Colts",11,1,2,3,0.27,43
"Billy Jenkins",1994-09-08,"LW","Niagara IceDogs",7,1,2,3,0.43,100
"Bradley  Latour",1995-09-13,"RW","Oshawa Generals",12,3,0,3,0.25,100
"Brady Austin",1993-06-16,"D","London Knights",4,1,2,3,0.75,100
"Brett Welychka",1994-03-03,"RW","London Knights",9,1,2,3,0.33,75
"Bryan Moore",1994-05-25,"RW","Sault Ste. Marie Greyhounds",7,2,1,3,0.43,100
"C.J. Garcia",1996-02-03,"D","Barrie Colts",11,0,3,3,0.27,100
"Carter Verhaeghe",1995-08-14,"C","Niagara IceDogs",6,2,1,3,0.5,75
"Cody Payne",1994-01-14,"RW","Saginaw Spirit",5,2,1,3,0.6,75
"Colin Suellentrop",1993-06-10,"D","Oshawa Generals",12,0,3,3,0.25,75
"Darcy Greenaway",1993-01-19,"C","Kingston Frontenacs",7,1,2,3,0.43,50
"Darnell Nurse",1995-02-04,"D","Sault Ste. Marie Greyhounds",9,0,3,3,0.33,38
"Dylan Blujus",1994-01-22,"D","North Bay Battalion",22,1,2,3,0.14,30
"Jonathan Laser",1994-08-17,"D","Barrie Colts",11,1,2,3,0.27,75
"Josh Burnside",1995-02-11,"LW","Mississauga Steelheads",4,1,2,3,0.75,100
"Justin Scott",1995-08-13,"RW","Barrie Colts",11,2,1,3,0.27,100
"Kurtis MacDermid",1994-03-25,"D","Erie Otters",12,0,3,3,0.25,100
"Lawson Crouse",1997-06-23,"LW","Kingston Frontenacs",7,0,3,3,0.43,100
"Luke Cairns",1994-05-29,"LW","Saginaw Spirit",5,2,1,3,0.6,100
"Matt  Spencer",1997-03-24,"D","Peterborough Petes",11,0,3,3,0.27,75
"Matt Gillard",1996-08-30,"LW","Niagara IceDogs",5,3,0,3,0.6,100
"Matt McCartney",1995-03-09,"C","Peterborough Petes",8,1,2,3,0.38,100
"Michael Clarke",1994-04-29,"C","Peterborough Petes",3,1,2,3,1,100
"Mitchell Theoret",1993-06-08,"C","Barrie Colts",10,0,3,3,0.3,100
"Nicholas Baptiste",1995-08-04,"RW","Sudbury Wolves",5,1,2,3,0.6,60
"Nick Moutrey",1995-06-24,"RW","Saginaw Spirit",5,0,3,3,0.6,100
"Sam Babintsev",1994-10-08,"RW","Mississauga Steelheads",4,2,1,3,0.75,50
"Samuel Schutt",1994-04-13,"RW","Kingston Frontenacs",7,3,0,3,0.43,100
"Scott Laughton",1994-05-30,"C","Oshawa Generals",9,1,2,3,0.33,27
"Sergey Tolchinsky",1995-02-03,"LW","Sault Ste. Marie Greyhounds",9,2,1,3,0.33,50
"Spencer Abraham",1993-03-18,"D","Erie Otters",14,1,2,3,0.21,75
"Travis  Dermott",1996-12-22,"D","Erie Otters",14,0,3,3,0.21,60
"Zach Nastasiuk",1995-03-30,"RW","Owen Sound Attack",5,3,0,3,0.6,75
"Aaron Ekblad",1996-02-07,"D","Barrie Colts",9,1,1,2,0.22,33
"Aidan Wallace",1995-04-17,"LW","Oshawa Generals",12,0,2,2,0.17,67
"Aleksandar Mikulovich",1996-07-01,"D","Niagara IceDogs",7,0,2,2,0.29,100
"Alex Basso",1993-06-15,"D","London Knights",9,0,2,2,0.22,50
"Alex Gudbranson",1994-09-03,"D","Sault Ste. Marie Greyhounds",9,1,1,2,0.22,50
"Anthony DiFruscia",1995-04-20,"LW","Niagara IceDogs",7,1,1,2,0.29,100
"Ben Hughes",1996-04-11,"C","Niagara IceDogs",3,0,2,2,0.67,100
