"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Nick Czinder",1992-06-12,"RW","Peterborough Petes",57,7,17,24,0.42,75
"Patrick Watling",1993-09-26,"LW","Guelph Storm",53,11,13,24,0.45,96
"Ryan Horvat",1993-02-09,"C","Guelph Storm",58,8,16,24,0.41,83
"Stephen Harper",1995-03-25,"LW","Erie Otters",67,12,12,24,0.36,63
"Anthony DiFruscia",1995-04-20,"LW","Niagara IceDogs",68,12,11,23,0.34,77
"Ben Thomson",1993-01-16,"LW","Kitchener Rangers",67,13,10,23,0.34,72
"Bradley  Latour",1995-09-13,"RW","Oshawa Generals",66,11,12,23,0.35,96
"Brett Foy",1993-01-15,"C","Mississauga Steelheads",66,11,12,23,0.35,96
"Frank Corrado",1993-03-26,"D","Kitchener Rangers",69,4,19,23,0.33,51
"Jesse Graham",1994-05-13,"D","Niagara IceDogs",68,2,21,23,0.34,59
"Kyle Hope",1993-04-20,"LW","Owen Sound Attack",62,14,9,23,0.37,85
"Stephen Silas",1992-06-26,"D","Belleville Bulls",60,5,18,23,0.38,77
"Zac Leslie",1994-01-31,"D","Guelph Storm",68,6,17,23,0.34,57
"Holden Cook",1994-07-28,"C","Owen Sound Attack",65,14,8,22,0.34,96
"Jaden Lindo",1996-01-11,"RW","Owen Sound Attack",63,5,17,22,0.35,100
"Jamie Lewis",1994-08-22,"C","Brampton Battalion",65,8,14,22,0.34,79
"Kristoff Kontos",1993-12-06,"C","Mississauga Steelheads",68,9,13,22,0.32,59
"Kurtis Gabriel",1993-04-20,"RW","Owen Sound Attack",67,9,13,22,0.33,79
"Shayne Rover",1992-01-13,"D","Niagara IceDogs",67,5,17,22,0.33,81
"Steven Janes",1993-02-24,"LW","Owen Sound Attack",62,11,11,22,0.35,61
"Taylor Fielding",1994-01-01,"RW","Ottawa 67's",51,11,11,22,0.43,88
"Daniel Nikandrov",1995-02-03,"C","Sarnia Sting",61,5,16,21,0.34,81
"Evan McEneny",1994-05-22,"D","Kitchener Rangers",65,5,16,21,0.32,62
"Garrett Hooey",1994-06-02,"C","Belleville Bulls",68,8,13,21,0.31,78
"Josh MacDonald",1994-03-26,"LW","Barrie Colts",66,10,11,21,0.32,70
"Kyle Platzer",1995-03-04,"RW","London Knights",65,4,17,21,0.32,95
"Nicholas Foglia",1993-03-28,"C","Brampton Battalion",67,10,11,21,0.31,95
"Robby Fabbri",1996-01-22,"C","Guelph Storm",59,9,12,21,0.36,64
"Terry Trafford",1994-02-14,"C","Saginaw Spirit",63,10,11,21,0.33,84
"Zach Nastasiuk",1995-03-30,"RW","Owen Sound Attack",62,11,10,21,0.34,52
"Alex Basso",1993-06-15,"D","Sarnia Sting",57,6,14,20,0.35,45
"Andrey Alexeev",1995-03-01,"RW","Saginaw Spirit",62,7,13,20,0.32,91
"Brendan Bell",1994-03-17,"LW","Ottawa 67's",67,10,10,20,0.3,87
"Brett Gustavsen",1994-03-13,"LW","Ottawa 67's",46,5,15,20,0.43,57
"Geoffrey Schemitsch",1992-04-01,"D","Oshawa Generals",66,3,17,20,0.3,51
"Jason Shaw",1992-09-09,"D","Saginaw Spirit",61,1,19,20,0.33,69
"Josh Sterk",1995-01-17,"C","Kitchener Rangers",51,6,14,20,0.39,91
"Michael Clarke",1994-04-29,"C","Peterborough Petes",62,10,10,20,0.32,62
"Michael Moffat",1993-06-12,"D","Kingston Frontenacs",62,3,17,20,0.32,67
"Nathan Chiarlitti",1992-02-04,"D","Owen Sound Attack",68,1,19,20,0.29,65
"Ray Huether",1994-03-16,"C","Sudbury Wolves",62,6,14,20,0.32,95
"Sebastian Uvira",1993-01-26,"RW","Plymouth Whalers",49,6,14,20,0.41,74
"Trevor Carrick",1994-07-04,"D","Mississauga Steelheads",56,6,14,20,0.36,65
"Tyler Ferry",1992-12-09,"D","London Knights",68,3,17,20,0.29,95
"Brendan Childerley",1992-06-22,"RW","Brampton Battalion",56,6,13,19,0.34,95
"Lucas Lessio",1993-01-23,"LW","Oshawa Generals",35,11,8,19,0.54,56
"Nick Ebert",1994-05-11,"D","Windsor Spitfires",68,9,10,19,0.28,50
"Scott Simmonds",1993-08-29,"LW","Belleville Bulls",66,5,14,19,0.29,83
"Carter Sandlak",1993-05-18,"LW","Belleville Bulls",60,8,10,18,0.3,78
"Cody Ceci",1993-12-21,"D","Owen Sound Attack",69,6,12,18,0.26,28
"Emerson Clark",1992-12-17,"LW","Windsor Spitfires",63,7,11,18,0.29,100
"Hunter Garlent",1995-02-04,"C","Guelph Storm",50,6,12,18,0.36,58
"Justice Dundas",1994-05-02,"LW","Oshawa Generals",57,11,7,18,0.32,100
"Matia Marcantuoni",1994-02-22,"C","Kitchener Rangers",64,4,14,18,0.28,72
"Matt Finn",1994-02-24,"D","Guelph Storm",41,6,12,18,0.44,58
"Michal Cajkovsky",1992-05-06,"D","Ottawa 67's",66,3,15,18,0.27,53
"Ryan O'Connor",1992-01-12,"D","Barrie Colts",64,4,14,18,0.28,34
"Samuel Schutt",1994-04-13,"RW","Kingston Frontenacs",66,10,8,18,0.27,90
"Spenser Cobbold",1994-08-13,"LW","Mississauga Steelheads",64,5,13,18,0.28,78
"Tyler Bertuzzi",1995-02-24,"LW","Guelph Storm",43,11,7,18,0.42,82
"Tyson Fawcett",1993-06-08,"C","Barrie Colts",62,7,11,18,0.29,69
"Aaron Berisha",1995-03-05,"RW","Belleville Bulls",59,10,7,17,0.29,94
"Andrey Pedan",1993-07-03,"D","Guelph Storm",60,4,13,17,0.28,39
"Brady Austin",1993-06-16,"D","Belleville Bulls",64,4,13,17,0.27,74
"Brandon Devlin",1994-04-27,"D","Peterborough Petes",62,3,14,17,0.27,68
"Brock Beukeboom",1992-04-01,"D","Guelph Storm",67,1,16,17,0.25,77
"Chris Bigras",1995-02-22,"D","Owen Sound Attack",68,3,14,17,0.25,45
"Chris Marchese",1994-02-23,"RW","Windsor Spitfires",39,7,10,17,0.44,71
"Curtis Meighan",1994-03-27,"C","Kitchener Rangers",66,5,12,17,0.26,85
"Joel Wigle",1994-02-14,"RW","Erie Otters",66,3,14,17,0.26,94
"Josh Burnside",1995-02-11,"LW","Mississauga Steelheads",68,7,10,17,0.25,61
"Nikita Zadorov",1995-04-16,"D","London Knights",63,5,12,17,0.27,68
"Olli Maatta",1994-08-22,"D","London Knights",57,4,13,17,0.3,45
"Remi Elie",1995-04-16,"LW","London Knights",65,7,10,17,0.26,100
"Roland McKeown",1996-01-20,"D","Kingston Frontenacs",61,4,13,17,0.28,59
"Sergey Kuptsov",1994-10-06,"LW","Ottawa 67's",61,8,9,17,0.28,61
"Stephen Nosad",1995-01-25,"RW","Peterborough Petes",62,9,8,17,0.27,89
"Warren Steele",1994-05-16,"D","Kingston Frontenacs",67,4,13,17,0.25,61
"Aaron Ekblad",1996-02-07,"D","Barrie Colts",54,2,14,16,0.3,47
"Dylan Staples",1994-04-01,"RW","Sault Ste. Marie Greyhounds",63,11,5,16,0.25,89
"Jake Cardwell",1992-05-24,"D","Belleville Bulls",54,6,10,16,0.3,48
"Saverio Posa",1992-01-05,"D","Guelph Storm",63,0,16,16,0.25,100
"Stuart Percy",1993-05-18,"D","Mississauga Steelheads",68,6,10,16,0.24,36
"Tyler  Ganly",1995-03-22,"D","Sault Ste. Marie Greyhounds",62,0,16,16,0.26,94
"Zach Bell",1993-02-13,"D","Brampton Battalion",67,5,11,16,0.24,59
"Adam Pelech",1994-08-16,"D","Erie Otters",59,2,13,15,0.25,38
"Austin Levi",1992-02-16,"D","Plymouth Whalers",58,1,14,15,0.26,88
"Ben Fanelli",1993-03-09,"D","Kitchener Rangers",64,2,13,15,0.23,71
"Cameron Wind",1992-01-25,"D","Brampton Battalion",65,1,14,15,0.23,79
"Derek Schoenmakers",1992-04-17,"RW","Kitchener Rangers",53,10,5,15,0.28,56
"Jordan Maletta",1995-04-30,"RW","Niagara IceDogs",62,4,11,15,0.24,75
"Kevin Raine",1993-05-28,"D","Sudbury Wolves",55,1,14,15,0.27,88
"Luke Mercer",1994-04-30,"D","Niagara IceDogs",68,0,15,15,0.22,52
"Radek Faksa",1994-01-09,"C","Kitchener Rangers",39,3,12,15,0.38,48
"Slater Koekkoek",1994-02-18,"D","Windsor Spitfires",42,2,13,15,0.36,52
"Tommy Hughes",1992-04-07,"D","London Knights",67,1,14,15,0.22,94
"Trevor Morbeck",1993-11-21,"RW","Oshawa Generals",49,4,11,15,0.31,83
"Daniel Milne",1994-03-24,"LW","Owen Sound Attack",27,3,11,14,0.52,74
"Eric  Cornel",1996-04-11,"C","Peterborough Petes",63,4,10,14,0.22,88
"Jeremiah Addison",1996-10-21,"RW","Saginaw Spirit",68,6,8,14,0.21,88
"Jimmy McDowell",1993-04-23,"D","Erie Otters",67,6,8,14,0.21,42
"Josh Brown",1994-01-21,"D","Oshawa Generals",68,0,14,14,0.21,88
"Keevin Cutting",1992-09-22,"D","Owen Sound Attack",68,4,10,14,0.21,100
"Marcus McIvor",1994-05-20,"D","Brampton Battalion",62,4,10,14,0.23,100
"Mathew Santos",1995-03-16,"RW","Brampton Battalion",57,6,8,14,0.25,93
"Scott Harrington",1993-03-10,"D","London Knights",50,2,12,14,0.28,74
"Slater Doggett",1994-07-03,"LW","Kingston Frontenacs",60,3,11,14,0.23,93
"Alex Gudbranson",1994-09-03,"D","Sault Ste. Marie Greyhounds",65,2,11,13,0.2,93
"Brandon Lindberg",1996-09-24,"C","Saginaw Spirit",61,8,5,13,0.21,93
"Charlie Dodero",1992-10-01,"D","Sudbury Wolves",67,3,10,13,0.19,48
"Chase Hatcher",1994-02-22,"RW","Peterborough Petes",57,4,9,13,0.23,100
"Danny Desrochers",1995-08-22,"LW","Sudbury Wolves",58,5,8,13,0.22,100
"Darby Llewellyn",1996-07-19,"LW","Kitchener Rangers",40,7,6,13,0.32,100
"Jake Evans",1995-02-18,"C","Erie Otters",56,4,9,13,0.23,81
"Justin Sefton",1993-04-14,"D","London Knights",65,2,11,13,0.2,62
"Michael Curtis",1993-01-26,"LW","Belleville Bulls",55,8,5,13,0.24,65
"Mike Amadio",1996-05-13,"RW","Brampton Battalion",63,4,9,13,0.21,68
"Nick Halagian",1995-02-03,"LW","Sault Ste. Marie Greyhounds",61,7,6,13,0.21,93
"Niki Petti",1996-08-13,"C","Belleville Bulls",50,4,9,13,0.26,100
"Spencer Abraham",1993-03-18,"D","Erie Otters",67,5,8,13,0.19,65
"Steven Trojanovic",1993-08-04,"D","Peterborough Petes",59,6,7,13,0.22,48
"Trevor Murphy",1995-07-17,"D","Windsor Spitfires",65,7,6,13,0.2,46
"Zach Bratina",1996-01-06,"LW","Saginaw Spirit",50,5,8,13,0.26,93
"Andrew Goldberg",1994-11-09,"RW","Mississauga Steelheads",61,9,3,12,0.2,100
"Brayden Rose",1993-01-29,"D","Owen Sound Attack",67,1,11,12,0.18,86
"Brendan Lemieux",1996-03-15,"LW","Barrie Colts",42,6,6,12,0.29,86
"Clark Seymour",1993-05-18,"D","Peterborough Petes",62,3,9,12,0.19,92
"Craig Duininck",1993-04-29,"D","Sarnia Sting",68,3,9,12,0.18,63
"Danny Vanderwiel",1995-02-17,"LW","Plymouth Whalers",57,3,9,12,0.21,86
"Domenic Alberga",1992-07-28,"C","Kitchener Rangers",60,4,8,12,0.2,92
"Gregg Sutch",1992-02-09,"RW","Saginaw Spirit",42,4,8,12,0.29,100
"Jake Worrad",1993-01-10,"D","Belleville Bulls",57,1,11,12,0.21,44
"Alex Peters",1996-07-02,"D","Plymouth Whalers",58,0,11,11,0.19,92
"Ben Harpur",1995-01-12,"D","Guelph Storm",67,2,9,11,0.16,73
"Brett Hargrave",1996-01-16,"RW","Sarnia Sting",63,6,5,11,0.17,100
"Brian Hughes",1993-02-25,"C","Oshawa Generals",68,6,5,11,0.16,79
"Hayden Hodgson",1996-03-02,"RW","Erie Otters",60,8,3,11,0.18,92
"Jacob Jammes",1995-11-30,"RW","London Knights",27,2,9,11,0.41,100
"Jake Dotchin",1994-03-24,"D","Barrie Colts",66,1,10,11,0.17,50
"Mike Vlajkov",1995-02-03,"D","Ottawa 67's",49,4,7,11,0.22,69
"Nick Betz",1995-07-18,"RW","Erie Otters",44,4,7,11,0.25,92
"Trevor Petersen",1994-10-09,"LW","Niagara IceDogs",65,6,5,11,0.17,100
"Tyler Hore",1995-10-25,"D","Sarnia Sting",57,0,11,11,0.19,85
"Alex Carnevale",1995-01-14,"LW","Sarnia Sting",59,3,7,10,0.17,100
"Brandon Prophet",1996-06-03,"D","Saginaw Spirit",54,3,7,10,0.19,91
"Brendan  Perlini",1996-04-27,"LW","Niagara IceDogs",59,7,3,10,0.17,83
"Colin Suellentrop",1993-06-10,"D","Oshawa Generals",66,1,9,10,0.15,40
"Dylan Blujus",1994-01-22,"D","Brampton Battalion",68,1,9,10,0.15,34
"Jack Kuzmyk",1993-09-28,"D","Erie Otters",65,1,9,10,0.15,100
"Jacob Ringuette",1994-06-03,"D","Saginaw Spirit",63,2,8,10,0.16,91
"Jonathan Laser",1994-08-17,"D","Barrie Colts",62,0,10,10,0.16,83
"Luke Hietkamp",1993-08-15,"RW","Kingston Frontenacs",52,5,5,10,0.19,100
"Marc Beckstead",1995-04-18,"LW","Kingston Frontenacs",53,4,6,10,0.19,71
"Michael Webster",1995-05-24,"D","Barrie Colts",63,0,10,10,0.16,91
"Michael Whaley",1993-04-11,"C","Plymouth Whalers",64,3,7,10,0.16,91
"Nathan Glass",1994-02-13,"D","Saginaw Spirit",62,1,9,10,0.16,91
"Nelson Armstrong",1993-12-09,"D","Peterborough Petes",25,3,7,10,0.4,77
"Ondrej Kopta",1995-04-17,"LW","Niagara IceDogs",51,3,7,10,0.2,91
"Simon Karlsson",1993-07-23,"D","Oshawa Generals",54,0,10,10,0.19,77
"Steven Strong",1993-02-16,"D","Saginaw Spirit",36,3,7,10,0.28,77
"Travis Wood",1995-11-22,"D","Erie Otters",54,4,6,10,0.19,77
"Adam Bateman",1995-01-05,"D","Windsor Spitfires",56,5,4,9,0.16,90
"Bobby MacIntyre",1996-09-08,"LW","Mississauga Steelheads",61,4,5,9,0.15,82
"Chris Buonomo",1992-04-23,"D","Sault Ste. Marie Greyhounds",47,1,8,9,0.19,75
"Colin MacDonald",1992-04-16,"D","Plymouth Whalers",52,0,9,9,0.17,100
"Damian Bourne",1996-02-11,"LW","Mississauga Steelheads",50,1,8,9,0.18,75
"Davis Brown",1995-07-01,"LW","Sarnia Sting",52,6,3,9,0.17,100
"Jared Gilbert",1995-01-10,"D","Kitchener Rangers",53,0,9,9,0.17,100
"Justin Scott",1995-08-13,"RW","Barrie Colts",55,4,5,9,0.16,100
"Mack Lemmon",1995-01-12,"RW","Niagara IceDogs",59,5,4,9,0.15,100
"Mark Petaccio",1994-03-26,"RW","Ottawa 67's",50,7,2,9,0.18,90
"Matt Schmalz",1996-03-21,"C","Sudbury Wolves",49,4,5,9,0.18,90
"Mike Robinson",1993-05-06,"LW","Niagara IceDogs",53,4,5,9,0.17,90
"Mikko Vainonen",1994-04-11,"D","Kingston Frontenacs",55,1,8,9,0.16,41
"Ryan Hanes",1992-01-29,"D","Kingston Frontenacs",60,1,8,9,0.15,75
"Aaron Haydon",1996-01-06,"D","Niagara IceDogs",42,3,5,8,0.19,80
"Alex Cord",1992-04-17,"D","Mississauga Steelheads",68,3,5,8,0.12,67
"Chris Carlisle",1994-12-16,"D","Oshawa Generals",56,2,6,8,0.14,53
"Daniel Poliziani",1993-05-14,"D","Guelph Storm",59,2,6,8,0.14,62
"Dylan Corson",1994-03-01,"C","Barrie Colts",66,1,7,8,0.12,89
"Dylan Sadowy",1996-04-02,"LW","Saginaw Spirit",61,2,6,8,0.13,100
"Gilbert Gabor",1995-09-11,"LW","Owen Sound Attack",51,3,5,8,0.16,73
"Josh Maguire",1996-06-30,"LW","Peterborough Petes",49,1,7,8,0.16,100
