"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Chris Kelly",1980-11-11,"LW","Sudbury Wolves",50,16,19,35,0.7,46
"Derek Roy",1983-05-04,"C","Kitchener Rangers",65,14,21,35,0.54,43
"Lukas Havel",1981-11-10,"RW","Brampton Battalion",58,16,19,35,0.6,66
"Daniel Paille",1984-04-15,"C","Guelph Storm",64,14,20,34,0.53,64
"Jeffrey Doyle",1983-01-10,"RW","North Bay Centennials",64,14,20,34,0.53,71
"John Brioux",1980-01-25,"RW","Peterborough Petes",68,10,24,34,0.5,81
"Kevin Dallman",1981-02-26,"D","Guelph Storm",66,13,21,34,0.52,44
"Robin Boucher",1981-02-20,"C","Windsor Spitfires",65,13,21,34,0.52,71
"Lance Galbraith",1980-02-21,"LW","Ottawa 67's",58,10,23,33,0.57,59
"Chris Thorburn",1983-06-02,"C","North Bay Centennials",66,14,18,32,0.48,59
"Greg Jacina",1982-05-22,"C","Owen Sound Attack",57,15,17,32,0.56,63
"Jamie Chamberlain",1981-08-02,"RW","Peterborough Petes",66,7,25,32,0.48,76
"Matt Ellis",1981-08-31,"LW","Toronto St. Michael's Majors",68,15,17,32,0.47,71
"Matthew Dzieduszycki",1980-04-08,"C","Barrie Colts",45,16,16,32,0.71,51
"Ryan Ramsay",1983-05-18,"LW","Kitchener Rangers",58,14,18,32,0.55,65
"Travis Lisabeth",1980-04-01,"C","Kingston Frontenacs",62,14,18,32,0.52,68
"Trevor Blanchard",1983-06-06,"LW","Owen Sound Attack",65,14,18,32,0.49,97
"Chris Minard",1981-11-18,"C","Oshawa Generals",68,18,13,31,0.46,72
"Ryan Armstrong",1981-04-06,"C","North Bay Centennials",63,21,10,31,0.49,55
"Ryan Held",1980-01-30,"C","London Knights",59,10,21,31,0.53,61
"Agris Saviels",1982-01-15,"D","Owen Sound Attack",68,8,22,30,0.44,59
"Jay McClement",1983-03-02,"C","Brampton Battalion",66,16,14,30,0.45,61
"Patrick Jarrett",1984-02-06,"C","Mississauga IceDogs",60,8,22,30,0.5,57
"Brandon Nolan",1983-07-18,"C","Oshawa Generals",52,12,17,29,0.56,76
"Craig Kennedy",1983-04-24,"RW","Windsor Spitfires",67,12,17,29,0.43,66
"John Kozoriz",1981-03-16,"C","Oshawa Generals",59,13,16,29,0.49,74
"Rick Nash",1984-06-16,"LW","London Knights",58,15,14,29,0.5,44
"Robb Palahnuk",1980-06-19,"LW","Sarnia Sting",66,17,12,29,0.44,66
"Adam Chapman",1982-03-27,"C","Ottawa 67's",60,14,14,28,0.47,88
"Alexei Semenov",1981-04-10,"D","Sudbury Wolves",65,6,22,28,0.43,44
"Bill Zalba",1982-09-14,"RW","Peterborough Petes",50,13,15,28,0.56,74
"Chris Rowan",1982-07-12,"LW","Brampton Battalion",67,13,15,28,0.42,78
"Colt King",1983-03-04,"LW","Guelph Storm",65,15,13,28,0.43,54
"Jonathan Zion",1981-05-21,"D","Ottawa 67's",59,6,22,28,0.47,38
"Kurt MacSweyn",1981-01-19,"C","Brampton Battalion",66,11,17,28,0.42,68
"Lorne Misita",1981-06-01,"C","Toronto St. Michael's Majors",52,11,17,28,0.54,72
"Paul Ballantyne",1982-07-16,"D","Sault Ste. Marie Greyhounds",63,10,18,28,0.44,70
"Jamie Johnson",1982-01-23,"C","Oshawa Generals",65,4,23,27,0.42,53
"Jimmy Gagnon",1982-09-16,"RW","Peterborough Petes",66,11,16,27,0.41,90
"Dustin Brown",1984-11-04,"RW","Guelph Storm",53,12,14,26,0.49,58
"Dusty Jamieson",1981-05-26,"LW","Sarnia Sting",66,7,19,26,0.39,53
"Fraser Clair",1981-01-07,"RW","Barrie Colts",57,14,12,26,0.46,79
"Matt Bannan",1981-01-16,"RW","Toronto St. Michael's Majors",56,11,15,26,0.46,55
"Rostislav Klesla",1982-03-21,"D","Brampton Battalion",45,10,16,26,0.58,48
"Scott Rozendal",1982-07-28,"RW","Oshawa Generals",58,13,13,26,0.45,72
"Andre Benoit",1984-01-06,"LW","Kitchener Rangers",65,12,13,25,0.38,71
"Bob McBride",1982-07-30,"C","Plymouth Whalers",54,12,13,25,0.46,78
"Jeff Richards",1981-09-17,"LW","Sault Ste. Marie Greyhounds",52,13,12,25,0.48,58
"Joey Sewell",1981-03-15,"RW","Windsor Spitfires",42,11,14,25,0.6,78
"Kurtis Foster",1981-11-24,"D","Peterborough Petes",62,9,16,25,0.4,61
"Luc Chiasson",1982-10-08,"LW","Owen Sound Attack",52,11,14,25,0.48,86
"Matt Passfield",1982-05-08,"RW","Kitchener Rangers",66,11,14,25,0.38,61
"Sean Scully",1983-01-13,"C","Ottawa 67's",67,11,14,25,0.37,83
"Shayne Fryia",1981-12-30,"C","Barrie Colts",65,14,11,25,0.38,78
"Tomas Kurka",1981-12-14,"LW","Plymouth Whalers",47,8,17,25,0.53,57
"Brent Kelly",1981-12-01,"C","Guelph Storm",67,8,16,24,0.36,45
"Derek Hennessey",1982-07-08,"D","Guelph Storm",56,13,11,24,0.43,77
"Kristopher Vernarsky",1982-04-05,"LW","Plymouth Whalers",60,10,14,24,0.4,69
"Mike Stathopoulos",1982-07-12,"C","London Knights",68,4,20,24,0.35,34
"Vadim Sozinov",1981-06-17,"LW","Ottawa 67's",57,13,11,24,0.42,62
"Adam DeLeeuw",1980-02-29,"C","Toronto St. Michael's Majors",54,10,13,23,0.43,92
"Brent Sullivan",1981-03-22,"C","Barrie Colts",55,9,14,23,0.42,82
"George Nistas",1981-03-16,"C","Plymouth Whalers",46,7,16,23,0.5,64
"Joel Scherban",1980-04-22,"C","London Knights",65,10,13,23,0.35,42
"Joey Tenute",1983-04-02,"C","Barrie Colts",61,10,13,23,0.38,74
"Josh Tataryn",1982-07-23,"LW","North Bay Centennials",64,13,10,23,0.36,64
"Mike Rice",1982-02-01,"LW","Oshawa Generals",58,9,14,23,0.4,68
"Mike Vaillaincourt",1981-05-04,"RW","Sudbury Wolves",61,7,16,23,0.38,79
"Nathan Tennant",1982-10-15,"D","Kingston Frontenacs",67,5,18,23,0.34,77
"Dan Sullivan",1981-03-20,"RW","Owen Sound Attack",52,10,12,22,0.42,92
"Erik Reitz",1982-07-29,"D","Barrie Colts",68,5,17,22,0.32,85
"Jason Davies",1981-04-16,"C","London Knights",59,12,10,22,0.37,85
"Mark Popovic",1982-10-11,"D","Toronto St. Michael's Majors",61,4,18,22,0.36,52
"Tomas Skvaridlo",1981-06-19,"LW","Kingston Frontenacs",58,10,12,22,0.38,76
"Adam Campbell",1980-01-05,"D","Guelph Storm",67,9,12,21,0.31,68
"Jon Hedberg",1982-04-17,"D","Oshawa Generals",65,6,15,21,0.32,70
"Lukas Krajicek",1983-11-03,"D","Peterborough Petes",61,6,15,21,0.34,60
"Matt Armstrong",1982-09-08,"LW","Peterborough Petes",66,10,11,21,0.32,68
"Matthew Albiani",1983-02-14,"C","Ottawa 67's",53,6,15,21,0.4,88
"Matthew Stajan",1983-12-19,"LW","Belleville Bulls",57,7,14,21,0.37,78
"Rob Chapman",1982-01-14,"RW","Sault Ste. Marie Greyhounds",51,9,12,21,0.41,78
"Ryan Courtney",1982-03-08,"C","Mississauga IceDogs",63,5,16,21,0.33,66
"Aaron Lobb",1983-06-10,"RW","London Knights",67,9,11,20,0.3,42
"Bryan Thompson",1982-03-16,"RW","Plymouth Whalers",59,10,10,20,0.34,65
"Carlo Colaiacovo",1983-01-27,"D","Erie Otters",62,4,16,20,0.32,51
"Chad LaRose",1982-03-27,"RW","Plymouth Whalers",32,14,6,20,0.62,80
"Craig Mahon",1981-01-29,"D","Windsor Spitfires",65,4,16,20,0.31,80
"David Cornacchia",1980-11-13,"D","Belleville Bulls",68,2,18,20,0.29,43
"Jon Howse",1983-09-04,"RW","Peterborough Petes",58,10,10,20,0.34,91
"Karl Stewart",1983-06-30,"C","Plymouth Whalers",68,6,14,20,0.29,87
"Mike Wehrstedt",1982-05-28,"RW","Mississauga IceDogs",37,8,12,20,0.54,71
"Scott Sheppard",1983-09-28,"RW","Kitchener Rangers",67,8,12,20,0.3,74
"Tim Brent",1984-03-10,"C","Toronto St. Michael's Majors",64,6,14,20,0.31,71
"Tom Kotsopoulos",1981-01-01,"LW","Sudbury Wolves",58,6,14,20,0.34,77
"Cole Jarrett",1983-01-04,"D","Plymouth Whalers",60,6,13,19,0.32,40
"Dan Jancevski",1981-06-15,"D","Sudbury Wolves",70,5,14,19,0.27,43
"Danny Bois",1983-06-01,"RW","London Knights",66,8,11,19,0.29,51
"Dustin Wood",1981-05-21,"D","Peterborough Petes",64,3,16,19,0.3,76
"Eric Braff",1980-11-12,"D","Kingston Frontenacs",68,2,17,19,0.28,79
"Jason Maleyko",1980-05-24,"D","Brampton Battalion",63,7,12,19,0.3,46
"John Osborne",1981-03-11,"LW","Owen Sound Attack",50,8,11,19,0.38,61
"Kyle Werner",1980-05-28,"RW","North Bay Centennials",65,5,14,19,0.29,53
"Nathan O'Nabigon",1983-05-09,"LW","Mississauga IceDogs",64,11,8,19,0.3,79
"Omar Ennaffati",1980-04-26,"D","Mississauga IceDogs",65,6,13,19,0.29,48
"Stephen Hoar",1982-05-26,"RW","Peterborough Petes",56,9,10,19,0.34,100
"Trevor Daley",1983-10-09,"D","Sault Ste. Marie Greyhounds",58,8,11,19,0.33,46
"Tyler Coleman",1982-06-07,"RW","Sarnia Sting",67,8,11,19,0.28,90
"Chris Berti",1981-10-06,"C","Erie Otters",44,5,13,18,0.41,86
"Chris Cook",1982-02-21,"LW","Kingston Frontenacs",68,8,10,18,0.26,90
"Jerry Connell",1981-02-25,"LW","Sudbury Wolves",67,10,8,18,0.27,69
"Josh Bennett",1980-06-17,"LW","Kitchener Rangers",62,9,9,18,0.29,60
"Lindsay Plunkett",1980-05-12,"LW","Toronto St. Michael's Majors",51,10,8,18,0.35,53
"Malcolm Hutt",1982-05-31,"D","Belleville Bulls",68,6,12,18,0.26,64
"Michael Jacobsen",1981-07-24,"D","Belleville Bulls",63,3,15,18,0.29,36
"Scott Thompson",1980-02-04,"RW","Brampton Battalion",64,5,13,18,0.28,69
"Adam Paiement",1982-03-31,"RW","Belleville Bulls",58,9,8,17,0.29,89
"Brandon Verner",1981-01-13,"D","Owen Sound Attack",66,4,13,17,0.26,47
"Brent Theobald",1980-01-19,"LW","Sault Ste. Marie Greyhounds",45,5,12,17,0.38,71
"Brian Passmore",1980-04-27,"C","Guelph Storm",57,8,9,17,0.3,35
"Cody McCormick",1983-04-18,"RW","Belleville Bulls",66,5,12,17,0.26,74
"David Bowman",1983-09-23,"D","Windsor Spitfires",67,6,11,17,0.25,85
"Dean Byvelds",1983-09-21,"LW","Barrie Colts",46,3,14,17,0.37,74
"Ed Hill",1980-10-24,"D","Barrie Colts",60,2,15,17,0.28,77
"Greg Chambers",1982-11-14,"RW","Peterborough Petes",60,7,10,17,0.28,63
"Kyle Chapman",1981-02-24,"LW","Windsor Spitfires",45,10,7,17,0.38,94
"Matt Herneisen",1982-02-08,"C","Peterborough Petes",59,9,8,17,0.29,77
"Nick Vukovic",1980-09-11,"D","Owen Sound Attack",65,4,13,17,0.26,74
"Pavel Shtefan",1980-03-26,"LW","Oshawa Generals",41,6,11,17,0.41,77
"Rodney Bauman",1983-03-16,"D","Ottawa 67's",47,9,8,17,0.36,94
"Ryan Healy",1981-03-10,"LW","Oshawa Generals",49,7,10,17,0.35,59
"Ryan Weistche",1982-03-28,"LW","Sault Ste. Marie Greyhounds",66,6,11,17,0.26,74
"Sean Dixon",1981-02-22,"D","Erie Otters",63,2,15,17,0.27,85
"Andrew Davis",1981-06-11,"D","Mississauga IceDogs",65,4,12,16,0.25,80
"Corey Brekelmans",1981-07-11,"D","Sudbury Wolves",57,2,14,16,0.28,89
"Dennis Wideman",1983-03-20,"D","London Knights",49,6,10,16,0.33,47
"Frantisek Bakrlik",1983-06-02,"RW","Barrie Colts",54,7,9,16,0.3,76
"Ian Turner",1981-10-13,"D","London Knights",64,4,12,16,0.25,53
"John Hecimovic",1984-03-31,"RW","Sarnia Sting",62,5,11,16,0.26,94
"Kevin Mitchell",1980-06-05,"D","Oshawa Generals",54,4,12,16,0.3,41
"Lou Dickenson",1982-08-15,"C","Kingston Frontenacs",60,7,9,16,0.27,46
"Martin Bonda",1982-07-13,"LW","Sault Ste. Marie Greyhounds",53,5,11,16,0.3,76
"Mike Melinko",1983-02-14,"RW","Sault Ste. Marie Greyhounds",58,6,10,16,0.28,100
"Rob Hennigar",1983-04-04,"C","Windsor Spitfires",43,6,10,16,0.37,80
"Sebastien Savage",1981-02-16,"RW","Ottawa 67's",50,11,5,16,0.32,76
"Tim Gleason",1983-01-29,"D","Windsor Spitfires",47,3,13,16,0.34,44
"Brett McGrath",1983-08-04,"C","Ottawa 67's",60,3,12,15,0.25,88
"Craig Foster",1984-02-10,"LW","North Bay Centennials",59,10,5,15,0.25,94
"Doug MacIver",1981-02-12,"D","Kingston Frontenacs",54,3,12,15,0.28,94
"Drew Fata",1983-07-28,"D","Toronto St. Michael's Majors",58,5,10,15,0.26,75
"Josh Gratton",1982-09-09,"LW","Sudbury Wolves",44,4,11,15,0.34,83
"Kyle Wailes",1983-10-19,"LW","Sault Ste. Marie Greyhounds",60,5,10,15,0.25,88
"Mike Amodeo",1982-05-05,"LW","Kitchener Rangers",60,5,10,15,0.25,94
"Scott Dobben",1983-04-10,"LW","Erie Otters",57,7,8,15,0.26,88
"Sean Stefanski",1983-09-10,"RW","Oshawa Generals",59,7,8,15,0.25,100
"Steven Ellis",1982-06-12,"C","Sudbury Wolves",60,4,11,15,0.25,94
"Adam Keefe",1984-04-26,"RW","Sudbury Wolves",50,4,10,14,0.28,100
"Brad Walford",1982-03-10,"C","Oshawa Generals",60,3,11,14,0.23,78
"Brett Trudell",1984-02-15,"RW","Sault Ste. Marie Greyhounds",56,11,3,14,0.25,78
"Chris Cava",1980-10-14,"D","Kitchener Rangers",56,6,8,14,0.25,67
"Corey Sabourin",1981-04-09,"D","Kingston Frontenacs",55,0,14,14,0.25,74
"Dan Growden",1982-02-09,"D","Belleville Bulls",58,4,10,14,0.24,82
"Jeremy Van Hoof",1981-08-12,"D","Ottawa 67's",65,1,13,14,0.22,93
"Justin McCutcheon",1983-02-03,"RW","Kingston Frontenacs",67,6,8,14,0.21,93
"Kevin Klein",1984-12-13,"D","Toronto St. Michael's Majors",58,2,12,14,0.24,74
"Kip Brennan",1980-08-27,"LW","Sudbury Wolves",27,4,10,14,0.52,67
"Logan Hunter",1984-08-30,"C","London Knights",64,7,7,14,0.22,74
"Nick Policelli",1981-05-26,"D","Belleville Bulls",62,3,11,14,0.23,78
"Pat Montgomery",1982-08-06,"LW","Oshawa Generals",53,6,8,14,0.26,100
"Paul Flache",1982-03-04,"D","Brampton Battalion",68,6,8,14,0.21,58
"Ryan Bowness",1983-08-05,"RW","Brampton Battalion",52,5,9,14,0.27,93
"Tim Branham",1981-05-10,"D","Barrie Colts",68,4,10,14,0.21,44
"Aaron Power",1982-02-04,"D","Barrie Colts",66,2,11,13,0.2,57
"Adam Gibson",1984-06-07,"D","North Bay Centennials",56,8,5,13,0.23,48
"Brendan Bell",1983-03-31,"D","Ottawa 67's",68,3,10,13,0.19,33
"Brian McGrattan",1981-09-02,"RW","Mississauga IceDogs",31,8,5,13,0.42,45
"Chad Starling",1980-09-16,"D","Sudbury Wolves",51,3,10,13,0.25,87
"Chris Thaler",1981-01-07,"C","Mississauga IceDogs",64,4,9,13,0.2,100
"David Dalliday",1982-05-06,"D","Mississauga IceDogs",60,5,8,13,0.22,100
"Jay Harrison",1982-11-03,"D","Brampton Battalion",53,3,10,13,0.25,68
"Kevin Werner",1980-05-28,"D","North Bay Centennials",53,7,6,13,0.25,65
"Matt Bacon",1983-05-23,"LW","Toronto St. Michael's Majors",58,4,9,13,0.22,87
"Matt Grennier",1983-03-20,"C","Barrie Colts",62,6,7,13,0.21,81
"Michael Gough",1982-09-09,"RW","Toronto St. Michael's Majors",55,5,8,13,0.24,93
"Mike Barrett",1982-03-02,"D","Owen Sound Attack",58,4,9,13,0.22,57
"Nick Vernelli",1983-01-02,"RW","North Bay Centennials",59,4,9,13,0.22,87
"Patrick Lamesse",1983-03-19,"C","Sault Ste. Marie Greyhounds",60,5,8,13,0.22,87
"Ryan O'Keefe",1980-02-05,"D","Plymouth Whalers",63,4,9,13,0.21,50
"Steve Chabbert",1980-02-25,"D","Guelph Storm",66,2,11,13,0.2,62
"Steve Eminger",1983-10-31,"D","Kitchener Rangers",54,3,10,13,0.24,41
"Troy Ilijow",1982-08-25,"RW","Sault Ste. Marie Greyhounds",67,3,10,13,0.19,87
"Vasily Bizyayev",1982-01-06,"LW","Kitchener Rangers",53,7,6,13,0.25,54
"Andre Robichaud",1981-04-16,"D","Plymouth Whalers",68,1,11,12,0.18,92
"Brad Pierce",1981-02-08,"D","North Bay Centennials",67,2,10,12,0.18,92
"Brandon Robinson",1982-09-03,"LW","Mississauga IceDogs",60,9,3,12,0.2,80
"Bryan Rodney",1984-04-22,"D","Ottawa 67's",65,0,12,12,0.18,80
"Chris Boucher",1981-11-18,"D","Toronto St. Michael's Majors",68,0,12,12,0.18,100
"Chris Eade",1982-04-20,"D","North Bay Centennials",64,0,12,12,0.19,41
"Darren McMillan",1980-04-23,"D","Erie Otters",60,1,11,12,0.2,43
"Jonah Leroux",1982-12-06,"LW","Brampton Battalion",63,4,8,12,0.19,92
"Julius Halfkenny",1981-02-08,"D","Sarnia Sting",66,3,9,12,0.18,35
"Matt Carkner",1980-11-03,"D","Peterborough Petes",53,7,5,12,0.23,75
"Matt Rock",1981-03-23,"D","Kitchener Rangers",65,2,10,12,0.18,100
"Ryan Hare",1982-04-03,"C","Sarnia Sting",44,5,7,12,0.27,60
"Shane O'Brien",1983-08-09,"D","Kingston Frontenacs",61,2,10,12,0.2,86
"Steven Rawski",1982-02-07,"D","Mississauga IceDogs",60,3,9,12,0.2,67
"Timo Helbling",1981-07-21,"D","Windsor Spitfires",54,5,7,12,0.22,57
"Tyler Eady",1983-08-12,"RW","Mississauga IceDogs",42,4,8,12,0.29,80
"Alex White",1983-02-03,"LW","Belleville Bulls",52,4,7,11,0.21,79
"Andy Burnham",1980-07-02,"RW","London Knights",33,7,4,11,0.33,100
"Chris Brannen",1980-03-12,"D","Kitchener Rangers",65,3,8,11,0.17,34
"Chris Osborne",1982-02-11,"LW","Mississauga IceDogs",59,6,5,11,0.19,79
"David Silverstone",1982-02-22,"LW","Belleville Bulls",65,4,7,11,0.17,100
"Grant Buckley",1983-10-23,"D","Mississauga IceDogs",61,2,9,11,0.18,92
"Gregory Campbell",1983-12-17,"C","Plymouth Whalers",65,1,10,11,0.17,79
"Kevin Hurley",1983-05-14,"RW","North Bay Centennials",49,3,8,11,0.22,92
"Kyle Neufeld",1983-08-28,"LW","Sault Ste. Marie Greyhounds",52,6,5,11,0.21,85
"Matt Coughlin",1981-11-06,"D","Belleville Bulls",63,1,10,11,0.17,100
"Nick Jones",1980-07-25,"LW","Sault Ste. Marie Greyhounds",25,4,7,11,0.44,73
"Ryan Sharp",1983-01-21,"LW","Owen Sound Attack",54,5,6,11,0.2,100
"Ben Eager",1984-01-22,"LW","Oshawa Generals",61,4,6,10,0.16,100
"Carter Trevisani",1982-06-06,"D","Ottawa 67's",35,2,8,10,0.29,53
"George Halkidis",1982-06-18,"D","North Bay Centennials",58,0,10,10,0.17,56
"Jan Platil",1983-02-09,"D","Barrie Colts",60,1,9,10,0.17,42
"John Dunphy",1982-02-09,"RW","Kitchener Rangers",26,4,6,10,0.38,53
"Libor Ustrnul",1982-02-20,"D","Plymouth Whalers",35,1,9,10,0.29,62
"Matt Junkins",1982-02-13,"D","London Knights",65,2,8,10,0.15,91
"Nick Lees",1983-10-22,"C","Guelph Storm",67,5,5,10,0.15,91
"Petr Hemsky",1982-01-24,"RW","London Knights",55,3,7,10,0.18,56
"Steven Morris",1982-05-23,"RW","Barrie Colts",49,5,5,10,0.2,62
"Vaclav Zavoral",1981-05-22,"D","Sault Ste. Marie Greyhounds",55,4,6,10,0.18,100
"Adam Elzinga",1982-07-23,"D","Peterborough Petes",66,1,8,9,0.14,82
"Adam Henrich",1984-01-19,"LW","Brampton Battalion",48,5,4,9,0.19,100
"Brett Angel",1981-04-29,"D","Windsor Spitfires",59,1,8,9,0.15,75
"Brody Todd",1984-02-25,"LW","Kingston Frontenacs",63,4,5,9,0.14,100
"Dan Buccella",1983-06-16,"LW","Peterborough Petes",39,5,4,9,0.23,100
"Derek Fox",1981-02-17,"D","Sault Ste. Marie Greyhounds",50,1,8,9,0.18,90
"James Ramsay",1981-02-24,"LW","Plymouth Whalers",43,4,5,9,0.21,100
"James Wisniewski",1984-02-24,"D","Plymouth Whalers",53,1,8,9,0.17,31
"Marcus Smith",1983-01-14,"D","Kitchener Rangers",59,4,5,9,0.15,53
"Nate Kiser",1982-05-04,"D","Plymouth Whalers",62,1,8,9,0.15,100
"Peter Veltman",1982-11-30,"C","North Bay Centennials",39,5,4,9,0.23,90
"Reg Thomas",1984-03-24,"C","Sarnia Sting",63,1,8,9,0.14,90
"Riley Moher",1982-06-27,"D","Sarnia Sting",68,3,6,9,0.13,82
"Ryan McGregor",1982-06-28,"LW","North Bay Centennials",51,3,6,9,0.18,75
"Tyler Hanchuck",1982-02-07,"D","Barrie Colts",65,2,7,9,0.14,69
"Andre Deveaux",1984-02-23,"RW","Belleville Bulls",58,3,5,8,0.14,89
"Brad Horan",1983-05-15,"RW","Kingston Frontenacs",61,3,5,8,0.13,100
"Brad Woods",1981-03-04,"D","Oshawa Generals",52,0,8,8,0.15,80
"Charlie Mattersdorfer",1980-06-28,"C","North Bay Centennials",28,4,4,8,0.29,50
"Eric Larochelle",1984-07-07,"D","Oshawa Generals",58,3,5,8,0.14,67
"Frank Sinacori",1982-07-01,"LW","Windsor Spitfires",44,2,6,8,0.18,100
"Jason Penner",1983-04-01,"C","Sarnia Sting",52,4,4,8,0.15,89
"Jean-Francois Seguin",1982-04-25,"D","Kingston Frontenacs",49,2,6,8,0.16,35
"Jeff Luckovitch",1983-08-24,"D","Sarnia Sting",51,0,8,8,0.16,100
"John Eminger",1981-06-30,"D","London Knights",59,3,5,8,0.14,50
"John Jarram",1982-07-26,"D","Mississauga IceDogs",60,3,5,8,0.13,80
"Ladislav Kolda",1983-10-16,"D","Oshawa Generals",65,1,7,8,0.12,33
"Mike James",1982-02-21,"LW","Mississauga IceDogs",31,4,4,8,0.26,80
"Peter Reynolds",1981-04-27,"D","North Bay Centennials",58,0,8,8,0.14,28
