"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Shawn Lalonde",1990-03-10,"D","Belleville Bulls",17,1,5,6,0.35,50
"Thomas Kiriakou",1988-01-24,"C","Ottawa 67's",7,5,1,6,0.86,86
"Alex Friesen",1991-01-30,"C","Niagara IceDogs",12,1,4,5,0.42,50
"Andrew Agozzino",1991-01-03,"LW","Niagara IceDogs",12,4,1,5,0.42,45
"Brad Albert",1989-03-06,"D","Brampton Battalion",21,1,4,5,0.24,83
"Cameron Gaunce",1990-03-19,"D","Mississauga St. Michael's Majors",11,2,3,5,0.45,50
"Devante Smith-Pelly",1992-06-14,"LW","Mississauga St. Michael's Majors",11,2,3,5,0.45,100
"Dylan MacEachern",1990-04-03,"LW","Niagara IceDogs",12,2,3,5,0.42,100
"Harry Young",1989-11-12,"D","Windsor Spitfires",20,1,4,5,0.25,100
"Jesse Messier",1988-03-05,"RW","Mississauga St. Michael's Majors",11,1,4,5,0.45,56
"Joe Pleckaitis",1989-06-13,"LW","Saginaw Spirit",8,2,3,5,0.62,71
"Julien Demers",1989-09-25,"D","Ottawa 67's",7,0,5,5,0.71,45
"Justin Taylor",1989-02-08,"C","London Knights",14,1,4,5,0.36,42
"Kyle Bochek",1988-03-11,"C","Saginaw Spirit",8,3,2,5,0.62,100
"Leo Jenner",1989-06-27,"D","Plymouth Whalers",11,0,5,5,0.45,100
"Luke Judson",1991-02-14,"RW","Belleville Bulls",17,0,5,5,0.29,83
"Matt Clark",1990-10-17,"D","Brampton Battalion",21,0,5,5,0.24,100
"Matt Kennedy",1989-03-04,"RW","Guelph Storm",4,3,2,5,1.25,100
"Michael Sgarbossa",1992-07-25,"C","Barrie Colts",5,3,2,5,1,83
"Nick Pageau",1988-01-08,"D","Belleville Bulls",17,1,4,5,0.29,56
"Stephon Thorne",1990-05-13,"LW","Brampton Battalion",21,0,5,5,0.24,100
"Alex Hutchings",1990-11-07,"C","Barrie Colts",5,2,2,4,0.8,57
"Ben Shutron",1988-06-14,"D","Windsor Spitfires",20,3,1,4,0.2,100
"Cody Lindsay",1990-05-29,"C","Ottawa 67's",7,2,2,4,0.57,100
"Jesse Blacker",1991-04-19,"D","Windsor Spitfires",20,0,4,4,0.2,100
"Kaspars Daugavins",1988-05-18,"LW","Mississauga St. Michael's Majors",11,0,4,4,0.36,44
"Logan Couture",1989-03-28,"C","Ottawa 67's",7,2,2,4,0.57,40
"Matt Dias",1988-04-29,"RW","Sudbury Wolves",6,3,1,4,0.67,67
"Matthew Tipoff",1990-10-04,"LW","Belleville Bulls",17,1,3,4,0.24,67
"Nick Crawford",1990-02-23,"D","Saginaw Spirit",8,0,4,4,0.5,80
"Patrick Lee",1988-01-27,"RW","Niagara IceDogs",12,0,4,4,0.33,57
"Peter Holland",1991-01-14,"C","Guelph Storm",4,4,0,4,1,100
"Scott Aarssen",1988-05-10,"D","London Knights",14,1,3,4,0.29,80
"Tyler Murovich",1989-12-04,"C","Saginaw Spirit",8,1,3,4,0.5,40
"AJ Jenks",1990-06-27,"LW","Plymouth Whalers",11,1,2,3,0.27,100
"Andrew Shaw",1991-07-20,"C","Niagara IceDogs",12,2,1,3,0.25,100
"Anthony Nigro",1990-01-11,"LW","Ottawa 67's",7,2,1,3,0.43,38
"Brandon Buck",1988-08-16,"LW","Guelph Storm",4,2,1,3,0.75,60
"Brett Mackie",1991-05-25,"LW","Belleville Bulls",17,0,3,3,0.18,100
"Brett Theberge",1989-11-03,"C","Peterborough Petes",4,1,2,3,0.75,75
"Corey Cowick",1989-01-08,"LW","Ottawa 67's",7,1,2,3,0.43,33
"Daniel Michalsky",1988-01-13,"LW","Barrie Colts",5,0,3,3,0.6,100
"Denis Hollenstein",1989-10-15,"LW","Guelph Storm",4,1,2,3,0.75,75
"Drew Schiestel",1989-03-09,"D","Niagara IceDogs",12,1,2,3,0.25,38
"Eric O'Dell",1990-06-21,"C","Sudbury Wolves",6,0,3,3,0.5,75
"Freddie Hamilton",1992-01-01,"C","Niagara IceDogs",12,2,1,3,0.25,75
"Jared Knight",1992-01-16,"C","London Knights",14,3,0,3,0.21,100
"Joe Gaynor",1989-01-05,"LW","Plymouth Whalers",11,3,0,3,0.27,100
"John McFarland",1992-04-02,"C","Sudbury Wolves",6,1,2,3,0.5,75
"Jordan Mayer",1991-08-24,"C","Mississauga St. Michael's Majors",11,2,1,3,0.27,43
"Jordan Skellett",1989-11-22,"LW","Saginaw Spirit",8,1,2,3,0.38,100
"Jordan Szwarz",1991-05-14,"RW","Saginaw Spirit",8,1,2,3,0.38,50
"Josh Brittain",1990-01-03,"LW","Barrie Colts",5,1,2,3,0.6,100
"Kale Kerbashian",1990-04-07,"LW","Mississauga St. Michael's Majors",9,1,2,3,0.33,100
"Marcus Foligno",1991-08-10,"LW","Sudbury Wolves",6,1,2,3,0.5,100
"Matt Stanisz",1990-05-19,"D","Barrie Colts",5,0,3,3,0.6,50
"Michael Hasson",1991-10-29,"RW","Niagara IceDogs",10,1,2,3,0.3,100
"Mike Lomas",1990-08-16,"LW","Owen Sound Attack",4,2,1,3,0.75,75
"Reggie Traccitto",1989-07-05,"D","Niagara IceDogs",12,1,2,3,0.25,75
"Rob Kwiet",1988-08-02,"D","Windsor Spitfires",20,1,2,3,0.15,20
"Ryan Martindale",1991-10-27,"C","Ottawa 67's",7,2,1,3,0.43,100
"Ryan O'Reilly",1991-02-07,"C","Erie Otters",5,0,3,3,0.6,60
"Sergey Korostin",1989-07-05,"RW","Peterborough Petes",4,1,2,3,0.75,100
"Stefan Della Rovere",1990-02-25,"LW","Barrie Colts",5,1,2,3,0.6,75
"Steven Tarasuk",1989-11-01,"D","London Knights",14,0,3,3,0.21,100
"T.J. Brodie",1990-06-07,"D","Saginaw Spirit",8,1,2,3,0.38,33
"Tony Romano",1988-01-05,"RW","Peterborough Petes",2,2,1,3,1.5,100
"Alexander Eriksson",1989-03-21,"D","Brampton Battalion",21,0,2,2,0.1,100
"Andrew Merrett",1989-04-03,"RW","Brampton Battalion",21,1,1,2,0.1,100
"Ben Chiarot",1991-05-09,"D","Guelph Storm",4,0,2,2,0.5,67
"Brett Flemming",1991-02-26,"D","Mississauga St. Michael's Majors",10,1,1,2,0.2,50
"Chris Van Laren",1990-06-04,"D","Sudbury Wolves",6,0,2,2,0.33,100
"Cody Alcock",1992-04-23,"C","Belleville Bulls",17,1,1,2,0.12,100
"Cody Sol",1991-02-11,"D","Saginaw Spirit",8,0,2,2,0.25,100
"Conor O'Donnell",1989-11-17,"LW","Windsor Spitfires",15,2,0,2,0.13,67
"Corey Bureau",1991-04-23,"RW","Mississauga St. Michael's Majors",11,1,1,2,0.18,67
"Derek Hartwick",1992-04-12,"D","Ottawa 67's",7,0,2,2,0.29,100
"Dominic DeSando",1990-10-15,"C","London Knights",14,2,0,2,0.14,100
"Dustin Ekelman",1989-03-29,"LW","Mississauga St. Michael's Majors",8,2,0,2,0.25,100
"Jakub Svoboda",1989-12-27,"RW","Saginaw Spirit",8,0,2,2,0.25,100
"Jamie Arniel",1989-11-16,"C","Sarnia Sting",5,0,2,2,0.4,67
"Jason Wilson",1990-04-15,"LW","London Knights",14,0,2,2,0.14,100
"Josh Day",1988-04-02,"D","Brampton Battalion",21,1,1,2,0.1,14
"Kaine Geldart",1989-08-23,"RW","Plymouth Whalers",8,1,1,2,0.25,100
"Kevin Montgomery",1988-04-04,"D","London Knights",14,0,2,2,0.14,50
"Marc Cantin",1990-03-27,"D","Belleville Bulls",17,0,2,2,0.12,100
"Marcus Carroll",1989-01-15,"C","Owen Sound Attack",4,0,2,2,0.5,50
"Matt Clarke",1988-04-08,"D","London Knights",14,0,2,2,0.14,67
"Matt Martin",1989-05-08,"LW","Sarnia Sting",5,2,0,2,0.4,67
"Michael D'Orazio",1990-08-16,"D","Owen Sound Attack",4,0,2,2,0.5,100
"Michael Latta",1991-05-25,"C","Guelph Storm",4,0,2,2,0.5,100
"Michal Jordan",1990-07-17,"D","Plymouth Whalers",11,0,2,2,0.18,67
"Mitch Fillman",1990-06-05,"RW","Saginaw Spirit",8,1,1,2,0.25,100
"Nathan Martine",1988-05-24,"D","Guelph Storm",4,0,2,2,0.5,100
"Pat Daley",1989-04-08,"RW","Peterborough Petes",4,2,0,2,0.5,67
"RJ Mahalak",1991-12-23,"LW","Plymouth Whalers",11,1,1,2,0.18,100
"Rob Flick",1991-03-28,"C","Mississauga St. Michael's Majors",10,1,1,2,0.2,100
"Scott Howe",1992-02-25,"LW","Belleville Bulls",16,1,1,2,0.12,100
"Shawn Szydlowski",1990-08-05,"RW","Erie Otters",5,2,0,2,0.4,67
"Stephen Blunden",1989-04-05,"LW","Ottawa 67's",7,1,1,2,0.29,67
"Stephen Johnston",1990-02-24,"C","Belleville Bulls",8,0,2,2,0.25,100
"Steve Ferry",1988-08-05,"D","Sarnia Sting",5,0,2,2,0.4,67
"Taylor Carnevale",1991-03-15,"C","Barrie Colts",5,1,1,2,0.4,100
"Tim Campbell",1991-02-15,"D","Guelph Storm",4,0,2,2,0.5,100
"Travis Gibbons",1990-02-28,"D","Ottawa 67's",7,0,2,2,0.29,50
"Tyler J. Brown",1991-04-04,"LW","Plymouth Whalers",11,1,1,2,0.18,67
"Tyler Melancon",1989-02-11,"RW","Guelph Storm",4,1,1,2,0.5,67
"Vern Cooper",1990-12-30,"C","Plymouth Whalers",11,0,2,2,0.18,50
"William Wallen",1991-08-16,"LW","Mississauga St. Michael's Majors",11,0,2,2,0.18,50
"Yves Bastien",1989-08-02,"LW","Guelph Storm",4,0,2,2,0.5,67
"Zac Rinaldo",1990-06-15,"LW","London Knights",8,1,1,2,0.25,100
"Zack Kassian",1991-01-24,"RW","Peterborough Petes",4,0,2,2,0.5,100
"Adam Comrie",1990-07-31,"D","Saginaw Spirit",8,0,1,1,0.12,50
"Adam Payerl",1991-03-04,"C","Barrie Colts",5,0,1,1,0.2,100
"Akim Aliu",1989-04-24,"RW","Sudbury Wolves",6,1,0,1,0.17,33
"Alex Pietrangelo",1990-01-18,"D","Niagara IceDogs",12,0,1,1,0.08,17
"Andrew Eastman",1988-12-16,"D","Barrie Colts",5,0,1,1,0.2,100
"Andrew Wilkins",1988-07-25,"RW","Owen Sound Attack",4,0,1,1,0.25,50
"Anthony Luciani",1990-05-13,"RW","Erie Otters",4,0,1,1,0.25,100
"Austin Watson",1992-01-13,"RW","Windsor Spitfires",20,0,1,1,0.05,33
"Beau Schmitz",1991-03-26,"D","Plymouth Whalers",11,0,1,1,0.09,25
"Ben Alavie",1990-01-31,"D","Brampton Battalion",18,0,1,1,0.06,100
"Blake Parlett",1989-05-13,"D","Mississauga St. Michael's Majors",10,0,1,1,0.1,50
"Brandon Biggers",1988-08-21,"LW","Erie Otters",5,0,1,1,0.2,33
"Brett Bellemore",1988-06-25,"D","Plymouth Whalers",11,0,1,1,0.09,33
"Chad Lowry",1991-01-24,"D","Peterborough Petes",4,0,1,1,0.25,100
"Colin Behenna",1991-06-06,"C","Barrie Colts",5,1,0,1,0.2,100
"Dalton Prout",1990-03-13,"D","Barrie Colts",5,0,1,1,0.2,100
"Daniel Pachis",1991-06-05,"C","Saginaw Spirit",8,0,1,1,0.12,100
"David Corrente",1991-05-03,"D","Mississauga St. Michael's Majors",3,0,1,1,0.33,100
"David Quesnele",1992-06-12,"LW","Peterborough Petes",4,0,1,1,0.25,100
"Garrett Wilson",1991-03-16,"LW","Owen Sound Attack",4,1,0,1,0.25,25
"Gerome Giudice",1989-03-11,"C","Sudbury Wolves",6,1,0,1,0.17,50
"Grant McGee",1989-06-06,"RW","Owen Sound Attack",4,1,0,1,0.25,50
"Greg McKegg",1992-06-17,"C","Erie Otters",5,1,0,1,0.2,33
"Gregg Sutch",1992-02-09,"RW","Sarnia Sting",5,0,1,1,0.2,100
"Jack Walchessen",1990-04-11,"RW","Peterborough Petes",4,0,1,1,0.25,100
"Joe Underwood",1990-01-15,"D","Saginaw Spirit",8,1,0,1,0.12,100
"Joe Vanni",1990-01-22,"RW","Owen Sound Attack",4,1,0,1,0.25,100
"Joey Hishon",1991-10-20,"C","Owen Sound Attack",4,1,0,1,0.25,14
"Johnson Andrews",1991-02-15,"LW","Niagara IceDogs",8,0,1,1,0.12,100
"Jon Carnevale",1991-06-21,"RW","Ottawa 67's",7,1,0,1,0.14,100
"Josh McFadden",1991-05-23,"D","Mississauga St. Michael's Majors",6,1,0,1,0.17,100
"Josh Moes",1989-03-09,"RW","Owen Sound Attack",4,0,1,1,0.25,100
"Justin DiBenedetto",1988-08-25,"LW","Sarnia Sting",5,0,1,1,0.2,33
"Justin Hodgman",1988-06-27,"C","Erie Otters",5,0,1,1,0.2,100
"Justin Larson",1990-03-23,"C","Peterborough Petes",4,0,1,1,0.25,50
"Keevin Cutting",1992-09-22,"D","Owen Sound Attack",4,0,1,1,0.25,100
"Kyle Tarini",1990-01-16,"RW","Sudbury Wolves",6,0,1,1,0.17,100
"Kyle van de Bospoort",1988-06-28,"D","Barrie Colts",5,0,1,1,0.2,100
"Leigh Salters",1989-03-27,"LW","London Knights",14,1,0,1,0.07,33
"Marcus Pepe",1990-06-14,"C","Sarnia Sting",5,1,0,1,0.2,100
"Mark Katic",1989-05-09,"D","Sarnia Sting",4,1,0,1,0.25,100
"Martin Paryzek",1989-03-23,"D","Ottawa 67's",7,0,1,1,0.14,50
"Mathew Maione",1990-11-21,"D","Niagara IceDogs",12,0,1,1,0.08,25
"Michael Neal",1989-04-03,"LW","Sarnia Sting",5,0,1,1,0.2,100
"Mike Halmo",1991-05-15,"LW","Owen Sound Attack",4,0,1,1,0.25,100
"Mike Schwindt",1991-10-17,"D","Niagara IceDogs",12,0,1,1,0.08,100
"Peter Hermenegildo",1991-02-15,"D","Sudbury Wolves",6,0,1,1,0.17,50
"Richard Jarusek",1991-08-08,"LW","Saginaw Spirit",6,1,0,1,0.17,100
"Sam Carrick",1992-02-04,"C","Brampton Battalion",21,1,0,1,0.05,100
"Sean Jones",1990-05-17,"LW","Erie Otters",5,1,0,1,0.2,100
"Thomas Middup",1990-02-20,"LW","Niagara IceDogs",10,0,1,1,0.1,100
"Tim Billingsley",1990-01-17,"D","Mississauga St. Michael's Majors",11,0,1,1,0.09,33
"Tyler G. Brown",1990-02-07,"C","Plymouth Whalers",11,0,1,1,0.09,33
"Tyler Hostetter",1991-01-30,"D","Erie Otters",5,1,0,1,0.2,50
"Vladimir Roth",1990-06-25,"D","London Knights",3,0,1,1,0.33,100
"Zach Harnden",1989-09-23,"RW","Peterborough Petes",4,1,0,1,0.25,33
"Zack Torquato",1989-06-08,"C","Erie Otters",5,0,1,1,0.2,17
"Adam Sedlak",1991-09-21,"D","Peterborough Petes",4,0,0,0,0,0
"Adam Wallace",1990-03-23,"D","Windsor Spitfires",10,0,0,0,0,NA
"Adrian Robertson",1991-05-31,"D","Peterborough Petes",1,0,0,0,0,NA
"Andrew Clouthier",1990-05-03,"LW","Barrie Colts",5,0,0,0,0,NA
"Austin Levi",1992-02-16,"D","Plymouth Whalers",5,0,0,0,0,NA
"Ben O'Quinn",1991-05-07,"C","Sarnia Sting",5,0,0,0,0,0
"Bjorn Krupp",1991-03-06,"D","Belleville Bulls",17,0,0,0,0,NA
"Brad Walch",1991-01-24,"D","Saginaw Spirit",8,0,0,0,0,NA
"Brent Sullivan",1990-01-08,"D","Sarnia Sting",3,0,0,0,0,NA
"Brett Appio",1991-04-26,"LW","Sarnia Sting",5,0,0,0,0,NA
"Brett Cook",1991-03-21,"D","Erie Otters",5,0,0,0,0,NA
"Brian Birkhoff",1991-05-22,"D","Ottawa 67's",7,0,0,0,0,NA
"Brian Shaw",1990-01-30,"LW","Erie Otters",5,0,0,0,0,NA
"Chris Beauchamp",1991-01-02,"RW","Sarnia Sting",5,0,0,0,0,NA
"Christopher Breen",1989-06-29,"D","Erie Otters",5,0,0,0,0,0
"Cody McNaughton",1992-10-16,"RW","Guelph Storm",4,0,0,0,0,NA
"Colin Martin",1991-06-12,"LW","London Knights",3,0,0,0,0,NA
"Corey Syvret",1989-02-19,"D","Guelph Storm",4,0,0,0,0,0
"Craig Moore",1991-02-14,"LW","Brampton Battalion",18,0,0,0,0,NA
"Dalton Smith",1992-06-30,"LW","Ottawa 67's",7,0,0,0,0,NA
"Daniel Broussard",1991-01-09,"D","Sarnia Sting",4,0,0,0,0,NA
"Daniel Maggio",1991-03-04,"D","Sudbury Wolves",6,0,0,0,0,0
"David Kolomatis",1989-02-25,"D","Owen Sound Attack",4,0,0,0,0,0
"David McMullen",1991-01-01,"D","Niagara IceDogs",10,0,0,0,0,NA
"David Shields",1991-01-27,"D","Erie Otters",5,0,0,0,0,NA
"Dean Howard",1990-06-20,"RW","Sudbury Wolves",6,0,0,0,0,NA
"Derek Gregorack",1989-02-12,"LW","Brampton Battalion",4,0,0,0,0,NA
"Derek Holden",1991-01-21,"D","Peterborough Petes",4,0,0,0,0,NA
"Dylan Anderson",1991-02-25,"C","Ottawa 67's",1,0,0,0,0,NA
"Dylan Goddard",1992-04-03,"LW","Belleville Bulls",6,0,0,0,0,NA
"Evgeny Molotilov",1991-06-07,"D","Guelph Storm",4,0,0,0,0,NA
"Frankie Santini",1988-07-29,"D","Sudbury Wolves",6,0,0,0,0,0
"J.K. Gill",1990-02-09,"LW","Sudbury Wolves",6,0,0,0,0,NA
"J.P. Labardo",1992-02-24,"C","Guelph Storm",3,0,0,0,0,NA
"Jake Cardwell",1992-05-24,"D","Sudbury Wolves",6,0,0,0,0,0
"Jake Laplante",1989-03-24,"D","Peterborough Petes",3,0,0,0,0,NA
"Jamie Devane",1991-02-20,"LW","Plymouth Whalers",11,0,0,0,0,NA
"Jamie Doornbosch",1990-02-01,"D","Peterborough Petes",4,0,0,0,0,NA
"Jared Staal",1990-08-21,"RW","Sudbury Wolves",6,0,0,0,0,0
"Jay Gilbert",1991-08-15,"D","Niagara IceDogs",3,0,0,0,0,NA
"Jeff Braithwaite",1992-03-02,"D","Peterborough Petes",4,0,0,0,0,NA
"Jesse Stoughton",1991-04-21,"C","Sarnia Sting",5,0,0,0,0,NA
"Joe Rogalski",1991-11-29,"D","Sarnia Sting",5,0,0,0,0,NA
"Joey West",1991-02-16,"C","Peterborough Petes",4,0,0,0,0,NA
"John Kavanagh",1991-01-21,"C","Saginaw Spirit",1,0,0,0,0,NA
"John Kurtz",1989-05-16,"LW","Sudbury Wolves",6,0,0,0,0,0
"Jordan Hill",1989-03-08,"D","Sarnia Sting",5,0,0,0,0,NA
"Josh Bemis",1990-11-03,"D","Plymouth Whalers",11,0,0,0,0,0
"Josh Shalla",1991-09-25,"LW","Guelph Storm",4,0,0,0,0,NA
"Josh Sidwell",1991-03-28,"RW","Erie Otters",5,0,0,0,0,NA
"Joshua Ocampo",1991-07-12,"RW","Owen Sound Attack",1,0,0,0,0,NA
"Kain Allicock",1990-03-02,"LW","Sudbury Wolves",6,0,0,0,0,NA
"Kyle Clifford",1991-01-13,"LW","Barrie Colts",5,0,0,0,0,NA
"Kyle Neuber",1989-03-22,"RW","Mississauga St. Michael's Majors",10,0,0,0,0,NA
"Kyle Pereira",1991-02-02,"D","Brampton Battalion",4,0,0,0,0,NA
"Kyle Steckley",1990-02-21,"RW","Niagara IceDogs",9,0,0,0,0,NA
"Liam Heelis",1990-09-28,"C","Peterborough Petes",4,0,0,0,0,NA
"Luke Gazdic",1989-07-25,"LW","Erie Otters",5,0,0,0,0,NA
"Marc Franchini",1990-02-19,"C","Owen Sound Attack",1,0,0,0,0,NA
"Marc Zanetti",1991-05-20,"D","Ottawa 67's",7,0,0,0,0,0
"Mark Ramkema",1991-05-01,"D","Owen Sound Attack",2,0,0,0,0,NA
"Matt Russo",1990-04-12,"D","Mississauga St. Michael's Majors",9,0,0,0,0,NA
"Michael Liambas",1989-02-16,"LW","Erie Otters",5,0,0,0,0,NA
"Michael McGurk",1989-04-07,"D","Owen Sound Attack",4,0,0,0,0,NA
"Mike Cazzola",1991-03-08,"C","Erie Otters",5,0,0,0,0,0
"Milan Doczy",1990-01-27,"D","Owen Sound Attack",4,0,0,0,0,0
"Miroslav Preisinger",1991-02-03,"C","Sarnia Sting",5,0,0,0,0,NA
"Mitch Gaulton",1990-04-25,"D","Erie Otters",5,0,0,0,0,NA
"Myles Doan",1992-05-18,"C","Owen Sound Attack",4,0,0,0,0,NA
"Nathan Chiarlitti",1992-02-04,"D","Sarnia Sting",4,0,0,0,0,NA
"Nick Trecapelli",1991-09-26,"D","Saginaw Spirit",1,0,0,0,0,NA
"Paul Bezzo",1990-10-26,"D","Owen Sound Attack",4,0,0,0,0,NA
"Paul Cianfrini",1989-04-20,"D","Erie Otters",1,0,0,0,0,NA
"Peter Stevens",1989-02-10,"RW","Barrie Colts",3,0,0,0,0,NA
"Pieter Schinkelshoek",1992-05-26,"RW","Ottawa 67's",1,0,0,0,0,NA
"Richard Greenop",1989-02-24,"RW","Windsor Spitfires",15,0,0,0,0,NA
"Robert Stellick",1991-05-22,"D","Belleville Bulls",5,0,0,0,0,NA
"Ryan Baldwin",1989-05-20,"RW","Guelph Storm",4,0,0,0,0,NA
"Ryan Gottschalk",1989-12-16,"D","Barrie Colts",5,0,0,0,0,0
"Ryan Hanes",1992-01-29,"D","Ottawa 67's",6,0,0,0,0,NA
"Ryan Lopes",1991-02-25,"C","Mississauga St. Michael's Majors",2,0,0,0,0,NA
"Ryan O'Connor",1992-01-12,"D","Barrie Colts",5,0,0,0,0,NA
"Ryan Schnell",1989-01-13,"LW","Saginaw Spirit",8,0,0,0,0,NA
"Ryan Spooner",1992-01-30,"C","Peterborough Petes",4,0,0,0,0,0
"Scott Fletcher",1988-01-12,"D","Plymouth Whalers",11,0,0,0,0,NA
"Stephen Gaskin",1991-02-11,"D","Barrie Colts",2,0,0,0,0,NA
"Stephen Silas",1992-06-26,"D","Belleville Bulls",17,0,0,0,0,NA
"Steve Reese",1989-01-09,"C","Sarnia Sting",5,0,0,0,0,NA
"Steven Shipley",1992-04-22,"C","Owen Sound Attack",4,0,0,0,0,NA
"Taylor Beck",1991-05-13,"RW","Guelph Storm",4,0,0,0,0,NA
"Thomas Nesbitt",1990-06-20,"RW","Ottawa 67's",6,0,0,0,0,NA
"Tucker Hunter",1990-03-18,"C","London Knights",14,0,0,0,0,NA
"Tyler Carroll",1990-02-10,"LW","Guelph Storm",4,0,0,0,0,0
"Tyler Osborne",1991-02-03,"D","Guelph Storm",1,0,0,0,0,NA
"Tyler Sheldrake",1989-07-12,"D","Sudbury Wolves",6,0,0,0,0,NA
"Zach Tatrn",1991-02-14,"C","Peterborough Petes",2,0,0,0,0,NA
